Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb)
2520.9883,0.74849,0.759027,0.744955,0.742882,0.73978,0.74782,0.705392,0.616849,0.488963,0.369665,0.249305
2521.4705,0.73798,0.752131,0.738508,0.7383,0.735405,0.742809,0.705778,0.618169,0.493841,0.370849,0.253177
2521.9526,0.726867,0.745085,0.732835,0.733577,0.731876,0.737159,0.705537,0.618499,0.49932,0.37107,0.257723
2522.4348,0.715938,0.737498,0.727389,0.728229,0.728467,0.731291,0.704236,0.618034,0.504314,0.371148,0.26231
2522.9167,0.705762,0.728948,0.72147,0.721951,0.724321,0.725581,0.701961,0.617287,0.507944,0.371987,0.266127
2523.3989,0.696557,0.719219,0.714578,0.714677,0.718857,0.720292,0.699138,0.616897,0.510043,0.374149,0.268488
2523.8811,0.688229,0.708514,0.706619,0.706566,0.712084,0.715569,0.696171,0.617367,0.511216,0.377552,0.269193
2524.3633,0.680513,0.697484,0.697879,0.697982,0.704664,0.711443,0.69321,0.618851,0.512399,0.381507,0.268723
2524.8452,0.673165,0.687024,0.688819,0.689456,0.69765,0.707823,0.690204,0.621105,0.514244,0.385057,0.268118
2525.3274,0.666079,0.677918,0.679874,0.681599,0.691989,0.704487,0.68715,0.623602,0.516761,0.387475,0.268549
2525.8096,0.659273,0.670492,0.67138,0.674908,0.688027,0.701128,0.684268,0.625756,0.519464,0.388647,0.270799
2526.2917,0.652735,0.664445,0.663604,0.669524,0.68529,0.697443,0.681913,0.627114,0.521876,0.38915,0.27492
2526.7737,0.64625,0.658945,0.656755,0.665092,0.682681,0.693269,0.680287,0.627459,0.523979,0.389988,0.280254
2527.2559,0.639345,0.652978,0.650883,0.660869,0.67901,0.688692,0.679211,0.626796,0.526237,0.392094,0.285775
2527.738,0.631446,0.645793,0.645706,0.656067,0.673574,0.684069,0.678192,0.625306,0.529185,0.395863,0.290539
2528.2202,0.622186,0.637258,0.640547,0.650235,0.666482,0.679931,0.676761,0.623286,0.532896,0.400944,0.294025
2528.7021,0.611696,0.62793,0.634522,0.643435,0.658559,0.676777,0.67481,0.621094,0.53676,0.406379,0.296232
2529.1843,0.600679,0.618791,0.626939,0.636112,0.650914,0.674818,0.672632,0.619077,0.539761,0.41102,0.297551
2529.6665,0.590199,0.610753,0.617716,0.628744,0.644401,0.673806,0.67061,0.617484,0.541066,0.414016,0.298536
2530.1487,0.581247,0.604216,0.607529,0.62154,0.639267,0.673071,0.668789,0.616435,0.54055,0.415134,0.299696
2530.6306,0.574312,0.598882,0.597569,0.614381,0.635124,0.671773,0.66671,0.615948,0.538917,0.414817,0.301379
2531.1128,0.569175,0.593967,0.589023,0.607006,0.631229,0.66928,0.663668,0.616033,0.537342,0.413979,0.303733
2531.595,0.565038,0.588639,0.582551,0.599292,0.626916,0.665422,0.659241,0.616723,0.536881,0.413656,0.306739
2532.0771,0.560891,0.582433,0.578035,0.591395,0.621938,0.660481,0.653686,0.618016,0.537964,0.41465,0.310251
2532.5591,0.555925,0.575388,0.574707,0.583675,0.616567,0.654904,0.647889,0.619731,0.540244,0.417281,0.314035
2533.0413,0.549768,0.567879,0.571554,0.576466,0.611391,0.648948,0.642875,0.621434,0.542848,0.421304,0.317805
2533.5234,0.542453,0.560288,0.567742,0.569862,0.606937,0.642538,0.639206,0.622543,0.544876,0.426047,0.321251
2534.0056,0.534215,0.552759,0.562869,0.563672,0.603313,0.635449,0.636675,0.622609,0.545874,0.430705,0.324088
2534.4875,0.5253,0.545175,0.556941,0.55756,0.600102,0.627705,0.634511,0.621596,0.546059,0.434696,0.326144
2534.9697,0.515916,0.537332,0.55016,0.551271,0.596569,0.619852,0.631927,0.619937,0.546162,0.437901,0.327468
2535.4519,0.506318,0.52915,0.542704,0.544793,0.592083,0.612875,0.628641,0.618301,0.547001,0.440672,0.328402
2535.9341,0.496898,0.520779,0.534617,0.538341,0.586502,0.607734,0.625024,0.617186,0.549017,0.443598,0.329554
2536.416,0.488131,0.512565,0.525891,0.532176,0.580285,0.6048,0.621818,0.616612,0.552053,0.447173,0.331617
2536.8982,0.480375,0.504918,0.516624,0.526403,0.574248,0.603566,0.619643,0.616137,0.555484,0.451552,0.335075
2537.3804,0.473669,0.498165,0.507149,0.520878,0.56908,0.602824,0.61863,0.615167,0.558611,0.456483,0.339917
2537.8625,0.46769,0.492421,0.498014,0.515303,0.5649,0.601223,0.618398,0.613348,0.56104,0.461423,0.345532
2538.3445,0.46195,0.48751,0.489805,0.509439,0.561112,0.597879,0.618308,0.610785,0.562812,0.465721,0.350901
2538.8267,0.45612,0.482971,0.482907,0.503278,0.55666,0.592698,0.61779,0.607946,0.564226,0.468823,0.355021
2539.3088,0.450262,0.478197,0.477343,0.497039,0.550573,0.586272,0.616505,0.60538,0.565527,0.470452,0.357389
2539.791,0.444796,0.472692,0.472765,0.491006,0.542508,0.579471,0.614306,0.603437,0.566701,0.47077,0.358273
2540.2729,0.440187,0.466334,0.468591,0.485334,0.532975,0.572993,0.611129,0.602173,0.567525,0.470435,0.358609
2540.7551,0.436551,0.459471,0.464209,0.479983,0.523119,0.567138,0.606969,0.601425,0.567802,0.470435,0.359567
2541.2373,0.433421,0.452739,0.459136,0.474812,0.51418,0.561859,0.601972,0.600953,0.567577,0.471703,0.361992
2541.7195,0.429857,0.446681,0.45311,0.469732,0.506932,0.557008,0.596548,0.600539,0.567156,0.474656,0.366034
2542.2014,0.424861,0.441406,0.446107,0.464766,0.501411,0.552541,0.591312,0.600025,0.566907,0.478956,0.371142
2542.6836,0.417868,0.436534,0.438332,0.459969,0.497068,0.548562,0.586828,0.599344,0.567004,0.48367,0.376398
2543.1658,0.409043,0.431462,0.430177,0.455277,0.493165,0.545158,0.583291,0.598581,0.567311,0.487778,0.380994
2543.6479,0.399228,0.425779,0.422148,0.450458,0.489142,0.542188,0.580383,0.597974,0.567492,0.490693,0.384587
2544.1299,0.389567,0.419513,0.414727,0.445202,0.484719,0.539187,0.577453,0.597794,0.567262,0.492457,0.387347
2544.6121,0.38105,0.413029,0.408239,0.439315,0.479754,0.535512,0.573904,0.598067,0.566595,0.493506,0.389724
2545.0942,0.374198,0.406693,0.402763,0.432826,0.474062,0.530662,0.569542,0.598328,0.56574,0.494248,0.392087
2545.5764,0.368994,0.400544,0.398148,0.425941,0.467414,0.524587,0.564636,0.597647,0.56505,0.494793,0.394473
2546.0583,0.365003,0.394263,0.394113,0.41888,0.459746,0.517754,0.559674,0.595025,0.564754,0.495037,0.396576
2546.5405,0.361548,0.38746,0.390335,0.411759,0.451388,0.510914,0.554998,0.590008,0.564851,0.494968,0.397989
2547.0227,0.357859,0.380051,0.386476,0.404613,0.443073,0.504668,0.550613,0.583106,0.565166,0.494886,0.398544
2547.5049,0.353227,0.372434,0.382173,0.397534,0.435665,0.49914,0.546258,0.575667,0.56552,0.495321,0.398534
2547.9868,0.347195,0.36529,0.377062,0.39077,0.42972,0.493967,0.541663,0.569186,0.565836,0.496694,0.398671
2548.469,0.339766,0.359132,0.370933,0.384658,0.4252,0.488629,0.536756,0.564449,0.5661,0.499002,0.39976
2548.9512,0.331494,0.353902,0.363921,0.379399,0.421497,0.482885,0.531664,0.561079,0.566213,0.501765,0.40226
2549.4333,0.323316,0.348926,0.356607,0.374848,0.417764,0.476982,0.526577,0.55782,0.565886,0.504299,0.405974
2549.9153,0.316152,0.343308,0.349852,0.370481,0.41334,0.471452,0.52161,0.553398,0.564697,0.506091,0.410085
2550.3975,0.31049,0.336535,0.344401,0.3656,0.408053,0.466633,0.516801,0.54738,0.562315,0.507042,0.413538
2550.8796,0.306215,0.328914,0.340466,0.359671,0.402246,0.462255,0.512214,0.540478,0.558722,0.507439,0.41558
2551.3618,0.302793,0.321501,0.337553,0.352581,0.396584,0.457472,0.507981,0.534088,0.554287,0.507719,0.416139
2551.8438,0.299651,0.315532,0.334694,0.344698,0.391724,0.451352,0.5042,0.529436,0.549599,0.508192,0.415806
2552.3259,0.296469,0.311664,0.330933,0.336713,0.388004,0.443553,0.500745,0.526898,0.545211,0.508882,0.415433
2552.8081,0.293165,0.309514,0.325806,0.329383,0.385265,0.434676,0.497164,0.52591,0.541453,0.509538,0.415598
2553.2903,0.289655,0.30782,0.319511,0.323303,0.382868,0.426006,0.492797,0.525425,0.53843,0.509776,0.4163
2553.7722,0.285675,0.305156,0.312731,0.318749,0.379907,0.41878,0.487108,0.524513,0.536163,0.509268,0.417078
2554.2544,0.280864,0.300767,0.306265,0.315606,0.375564,0.41346,0.479995,0.522676,0.534682,0.507904,0.417457
2554.7366,0.275116,0.295007,0.300702,0.313364,0.369414,0.409505,0.471904,0.519769,0.533975,0.505851,0.417387
2555.2188,0.268869,0.289114,0.296283,0.311209,0.361567,0.405802,0.463641,0.515747,0.533821,0.503499,0.417347
2555.7007,0.263057,0.284466,0.292915,0.308262,0.352559,0.401412,0.456026,0.510564,0.533685,0.501304,0.418024
2556.1829,0.258646,0.2818,0.290248,0.303909,0.343091,0.396096,0.449565,0.50432,0.532827,0.499617,0.419801
2556.665,0.256061,0.280834,0.287746,0.298102,0.333779,0.390284,0.444295,0.49749,0.530596,0.498569,0.422449
2557.1472,0.254905,0.280459,0.284778,0.291431,0.325038,0.384552,0.439839,0.49091,0.526752,0.498037,0.425245
2557.6292,0.254196,0.279323,0.280793,0.284869,0.317134,0.379078,0.435588,0.485424,0.52158,0.497711,0.427442
2558.1113,0.252935,0.276437,0.275553,0.279307,0.310266,0.373507,0.430937,0.481378,0.515725,0.497202,0.428735
2558.5935,0.250614,0.271528,0.26929,0.275102,0.304581,0.367302,0.425489,0.478345,0.509866,0.496178,0.429368
2559.0757,0.247307,0.265042,0.26265,0.271947,0.30008,0.360281,0.419192,0.475322,0.504451,0.49451,0.429843
2559.5576,0.243342,0.2579,0.256401,0.2691,0.296528,0.352874,0.412357,0.471305,0.499649,0.492362,0.430457
2560.0398,0.238882,0.251135,0.251046,0.265831,0.293468,0.345905,0.405535,0.465867,0.495504,0.490166,0.431062
2560.522,0.23379,0.24554,0.246593,0.261788,0.29039,0.340058,0.399304,0.459354,0.492112,0.488426,0.431214
2561.0042,0.227872,0.241414,0.242629,0.257079,0.286949,0.335432,0.394052,0.452604,0.489659,0.487413,0.430584
2561.4861,0.221284,0.238466,0.238657,0.252085,0.283088,0.33152,0.389843,0.446418,0.488264,0.486935,0.429273
2561.9683,0.214712,0.235963,0.234468,0.247204,0.278983,0.327583,0.386401,0.441144,0.48775,0.486354,0.427779
2562.4504,0.209148,0.233063,0.2303,0.24272,0.274875,0.323156,0.383211,0.436615,0.487536,0.484917,0.426626
2562.9326,0.205384,0.229218,0.226673,0.238846,0.270928,0.318306,0.379648,0.432396,0.486773,0.48222,0.425971
2563.4146,0.20359,0.224411,0.224032,0.235786,0.267208,0.313482,0.375154,0.428111,0.484677,0.478489,0.425499
2563.8967,0.203245,0.219118,0.222446,0.233674,0.263771,0.309084,0.369402,0.423628,0.480885,0.474486,0.424702
2564.3789,0.203429,0.214026,0.221569,0.232386,0.260715,0.305062,0.362448,0.419026,0.475625,0.471076,0.423321
2564.8611,0.203226,0.209677,0.220849,0.231395,0.258101,0.300834,0.354763,0.414431,0.469596,0.468752,0.421613
2565.343,0.202021,0.206265,0.219812,0.229863,0.255792,0.295595,0.347095,0.409877,0.463621,0.467436,0.420234
2565.8252,0.199583,0.203666,0.218208,0.227023,0.253358,0.288861,0.340171,0.405262,0.458261,0.466646,0.419811
2566.3074,0.196053,0.201622,0.215945,0.222619,0.250195,0.280899,0.334382,0.400413,0.453581,0.465861,0.42051
2566.7896,0.191903,0.199913,0.212925,0.217112,0.245832,0.272746,0.32962,0.3952,0.449186,0.464793,0.421892
2567.2715,0.187863,0.198414,0.208979,0.211473,0.24024,0.265759,0.325377,0.389648,0.4445,0.463383,0.423142
2567.7537,0.184726,0.197024,0.204006,0.206675,0.23391,0.260912,0.321037,0.383982,0.439123,0.461614,0.423526
2568.2358,0.183021,0.195581,0.198223,0.203208,0.227628,0.258246,0.316198,0.378587,0.433088,0.459354,0.422777
2568.718,0.182717,0.193859,0.19229,0.200914,0.222096,0.256824,0.310847,0.373844,0.426868,0.456399,0.42118
2569.2,0.183189,0.191666,0.187137,0.199206,0.217633,0.25524,0.305351,0.369936,0.421144,0.452687,0.419337
2569.6821,0.183505,0.188965,0.18353,0.197465,0.214143,0.252396,0.300285,0.366715,0.41644,0.448458,0.417759
2570.1643,0.182892,0.18594,0.181621,0.195333,0.211303,0.248076,0.296213,0.36376,0.412835,0.444211,0.416558
2570.6465,0.18108,0.182931,0.180801,0.192739,0.208785,0.242985,0.29346,0.360619,0.409913,0.440444,0.415403
2571.1284,0.17831,0.180279,0.179984,0.189751,0.206353,0.238266,0.291937,0.357085,0.40697,0.437375,0.41378
2571.6106,0.175075,0.178172,0.178185,0.186441,0.203813,0.234807,0.291086,0.353325,0.403367,0.434849,0.411377
2572.0928,0.171826,0.176565,0.175042,0.182906,0.200943,0.23276,0.289982,0.349717,0.398817,0.432497,0.408342
2572.575,0.168829,0.175222,0.170985,0.179373,0.197515,0.231528,0.287637,0.346513,0.39347,0.430007,0.40524
2573.0569,0.1662,0.17385,0.166943,0.176247,0.193424,0.230152,0.283363,0.343544,0.387767,0.427313,0.402724
2573.5391,0.163973,0.172253,0.163801,0.173966,0.18882,0.227843,0.27705,0.340222,0.382194,0.424569,0.401141
2574.0212,0.162086,0.170405,0.161936,0.172731,0.184117,0.224347,0.269192,0.335849,0.377077,0.421955,0.400331
2574.5034,0.160335,0.168419,0.161093,0.172311,0.179859,0.219997,0.260669,0.330044,0.372514,0.41947,0.399752
2574.9854,0.158415,0.166435,0.160642,0.172083,0.176517,0.215466,0.252426,0.322999,0.36841,0.416874,0.398826
2575.4675,0.156101,0.164497,0.160012,0.171329,0.174317,0.211398,0.245213,0.315392,0.364567,0.413809,0.397243
2575.9497,0.153459,0.162526,0.159011,0.169593,0.173168,0.208113,0.23948,0.308033,0.360751,0.410012,0.395036
2576.4319,0.150889,0.160398,0.157843,0.166884,0.172689,0.205522,0.235365,0.301488,0.356753,0.405478,0.392418
2576.9138,0.148921,0.158088,0.156849,0.163604,0.172326,0.203264,0.232718,0.295909,0.352454,0.40049,0.389556
2577.396,0.14789,0.155766,0.156156,0.16028,0.171549,0.200944,0.231113,0.291122,0.347871,0.395515,0.386505
2577.8782,0.147732,0.153756,0.155514,0.157279,0.17005,0.198314,0.229917,0.286846,0.343148,0.391028,0.383296
2578.3604,0.148042,0.152371,0.15442,0.154677,0.167877,0.195285,0.228463,0.282854,0.338481,0.387347,0.38006
2578.8423,0.148333,0.151716,0.152449,0.152325,0.165368,0.191798,0.226295,0.279013,0.334022,0.384526,0.377014
2579.3245,0.148289,0.151604,0.149583,0.150036,0.1629,0.187727,0.223354,0.27524,0.329831,0.382314,0.374315
2579.8066,0.147824,0.151645,0.146273,0.147748,0.160579,0.182949,0.219971,0.271498,0.325905,0.380193,0.371917
2580.2888,0.146991,0.151468,0.143211,0.145589,0.158113,0.177581,0.216654,0.267843,0.32223,0.377492,0.369631
2580.7708,0.145854,0.150909,0.140935,0.143811,0.155,0.172192,0.213767,0.264442,0.31876,0.373587,0.367334
2581.2529,0.144478,0.150062,0.139549,0.142643,0.150951,0.167751,0.211293,0.261475,0.315333,0.368146,0.365161
2581.7351,0.142991,0.149142,0.13873,0.142123,0.146266,0.165227,0.208824,0.25895,0.31161,0.361317,0.363445
2582.2173,0.141617,0.148282,0.138011,0.141982,0.141856,0.165038,0.205769,0.256558,0.307184,0.353768,0.362412
2582.6992,0.14059,0.147404,0.137122,0.141649,0.138843,0.166711,0.201684,0.253719,0.301846,0.346502,0.361865
2583.1814,0.139977,0.146271,0.136145,0.140407,0.137958,0.169014,0.196542,0.249855,0.295854,0.340491,0.361156
2583.6636,0.139582,0.144676,0.135392,0.137693,0.139101,0.170532,0.190805,0.244709,0.289936,0.336287,0.359515
2584.1458,0.139005,0.142627,0.135108,0.133424,0.141337,0.170355,0.185236,0.238527,0.284972,0.333786,0.356521
2584.6277,0.137845,0.140392,0.135243,0.128179,0.143328,0.168443,0.180542,0.231977,0.281477,0.332292,0.352349
2585.1099,0.135924,0.138359,0.135456,0.12309,0.143933,0.165489,0.177029,0.225873,0.279267,0.330844,0.347619
2585.592,0.133385,0.136804,0.135326,0.119433,0.14266,0.162386,0.174474,0.220872,0.277526,0.328636,0.342972
2586.0742,0.130639,0.135705,0.134606,0.118079,0.139773,0.159682,0.1723,0.217271,0.275256,0.325316,0.3387
2586.5562,0.12822,0.134751,0.133334,0.119083,0.136067,0.157333,0.169961,0.214935,0.271806,0.321031,0.334702
2587.0383,0.126602,0.13354,0.131747,0.121652,0.132469,0.154858,0.167298,0.213322,0.267141,0.316208,0.330732
2587.5205,0.126048,0.131848,0.130109,0.124529,0.12967,0.151716,0.164613,0.211604,0.261725,0.311252,0.326689
2588.0027,0.126499,0.129789,0.128584,0.126589,0.127915,0.147663,0.162409,0.208923,0.256167,0.306333,0.322701
2588.4846,0.127536,0.127755,0.127226,0.127336,0.127001,0.142904,0.160962,0.204739,0.250891,0.301375,0.318968
2588.9668,0.128469,0.126162,0.126042,0.127002,0.126451,0.138021,0.160042,0.199148,0.246016,0.29623,0.31554
2589.449,0.128574,0.125167,0.125031,0.126247,0.125779,0.133774,0.158984,0.19293,0.241423,0.290873,0.312237
2589.9312,0.127401,0.12456,0.124177,0.125645,0.124719,0.13086,0.157087,0.187235,0.236902,0.285499,0.308777
2590.4131,0.125019,0.123928,0.123407,0.125308,0.123321,0.129689,0.154083,0.183028,0.232279,0.280438,0.304989
2590.8953,0.122041,0.122975,0.122604,0.124864,0.121854,0.130225,0.150364,0.180616,0.227494,0.275948,0.300928
2591.3774,0.119397,0.121762,0.121659,0.123784,0.120591,0.131933,0.146806,0.179558,0.222648,0.272019,0.296828
2591.8596,0.117942,0.120665,0.12053,0.121805,0.119613,0.133912,0.144303,0.178997,0.217994,0.268329,0.292946
2592.3416,0.118081,0.120041,0.119227,0.119162,0.118753,0.135178,0.143264,0.178157,0.21383,0.264404,0.289436
2592.8237,0.119569,0.119866,0.117761,0.116471,0.117726,0.13501,0.143379,0.176674,0.210298,0.259918,0.286316
2593.3059,0.121567,0.119627,0.116096,0.114364,0.116339,0.133178,0.143759,0.174595,0.207233,0.254963,0.283491
2593.7881,0.122938,0.118599,0.114198,0.113151,0.114635,0.129961,0.143374,0.172145,0.204207,0.250124,0.280801
2594.27,0.122689,0.116345,0.11215,0.11272,0.112884,0.125972,0.141554,0.169495,0.200805,0.246256,0.278042
2594.7522,0.1204,0.113085,0.110231,0.112725,0.111415,0.121913,0.138306,0.166698,0.196976,0.244063,0.275016
2595.2344,0.116445,0.109645,0.108854,0.112861,0.110427,0.118381,0.134301,0.163764,0.19319,0.243662,0.271608
2595.7166,0.111887,0.107021,0.108362,0.112995,0.109901,0.115739,0.130547,0.160736,0.190226,0.244398,0.267864
2596.1985,0.108023,0.105845,0.108791,0.113064,0.109644,0.114057,0.127935,0.157679,0.188707,0.245026,0.263988
2596.6807,0.105805,0.106118,0.109786,0.11287,0.109412,0.113078,0.126879,0.15461,0.188674,0.244207,0.260223
2597.1628,0.105432,0.107322,0.110748,0.11203,0.109024,0.112287,0.127206,0.151486,0.189491,0.241046,0.256668
2597.645,0.10635,0.108799,0.111135,0.11018,0.108397,0.111121,0.128321,0.148277,0.190145,0.235425,0.253164
2598.127,0.107638,0.110067,0.110742,0.107335,0.107518,0.109265,0.129498,0.14507,0.189715,0.227948,0.249349
2598.6091,0.108523,0.110927,0.109756,0.104074,0.106403,0.106868,0.130145,0.142113,0.187716,0.219597,0.244887
2599.0913,0.108681,0.111351,0.108576,0.101348,0.1051,0.104489,0.129913,0.139731,0.184151,0.2113,0.239715
2599.5735,0.108191,0.111361,0.107505,0.0999611,0.103704,0.102755,0.128685,0.138167,0.179347,0.203661,0.234174
2600.0554,0.107274,0.110989,0.106542,0.100057,0.102361,0.101945,0.126513,0.137448,0.17377,0.196925,0.228894
2600.5376,0.106101,0.110316,0.105411,0.100999,0.101235,0.101786,0.123588,0.137328,0.167937,0.191128,0.22451
2601.0198,0.104852,0.109469,0.103799,0.101748,0.100442,0.10164,0.120226,0.13734,0.162393,0.186265,0.22134
2601.502,0.103888,0.108537,0.101636,0.101472,0.0999889,0.100934,0.116838,0.136942,0.157652,0.182367,0.219221
2601.9839,0.103796,0.107497,0.0992083,0.0999962,0.0997528,0.0995357,0.113834,0.135709,0.154043,0.179468,0.217578
2602.4661,0.105114,0.10625,0.0970244,0.0977855,0.0995033,0.0978049,0.111503,0.133527,0.151547,0.17752,0.21569
2602.9482,0.10786,0.104798,0.0955255,0.0955425,0.098969,0.0963141,0.10993,0.130657,0.149802,0.176338,0.212992
2603.4304,0.111241,0.103397,0.0948484,0.0937578,0.0979365,0.0954698,0.109012,0.12762,0.148296,0.175609,0.209273
2603.9124,0.11385,0.102502,0.0947947,0.0925287,0.0963608,0.0953091,0.108535,0.124909,0.14666,0.17494,0.204674
2604.3945,0.114333,0.102476,0.0950123,0.0917136,0.0944387,0.0955772,0.108251,0.12271,0.144855,0.173951,0.199552
2604.8767,0.112135,0.103234,0.0952414,0.0912136,0.0925855,0.0959702,0.107897,0.120839,0.143128,0.172369,0.194307
2605.3589,0.107852,0.104114,0.0954526,0.0911155,0.0912824,0.0963275,0.107192,0.118954,0.141786,0.170113,0.189274
2605.8408,0.102933,0.104133,0.0958044,0.0915971,0.0908466,0.0966454,0.105879,0.116911,0.140952,0.167316,0.184677
2606.323,0.0989192,0.10252,0.0964897,0.0927207,0.0912519,0.0969418,0.103836,0.114963,0.140462,0.164262,0.180607
2606.8052,0.0966893,0.0992077,0.0975989,0.094318,0.0921247,0.0971123,0.101208,0.113621,0.139932,0.161233,0.176994
2607.2874,0.0961457,0.0949762,0.0990749,0.0960539,0.0929426,0.0968996,0.0984263,0.113268,0.138922,0.15836,0.173585
2607.7693,0.0964757,0.0911635,0.100733,0.0975858,0.0933191,0.0960046,0.0960633,0.113809,0.137108,0.155569,0.170034
2608.2515,0.0967581,0.0890919,0.102284,0.0986677,0.0931892,0.0942704,0.0945705,0.114649,0.134389,0.152666,0.166084
2608.7336,0.0965234,0.0895034,0.103343,0.0991407,0.0927783,0.0918333,0.0940628,0.115023,0.130953,0.149518,0.161793
2609.2158,0.0959576,0.0922567,0.103506,0.0988824,0.0923908,0.0891532,0.0942933,0.114442,0.127239,0.146195,0.157589
2609.6978,0.0956965,0.0963946,0.102531,0.0978229,0.0921828,0.0868943,0.0948257,0.112921,0.123795,0.142966,0.154084
2610.1799,0.0963855,0.100531,0.100576,0.0960345,0.0920805,0.0856918,0.0952686,0.110854,0.121023,0.140131,0.151689
2610.6621,0.0982772,0.103387,0.0982987,0.0937884,0.0918786,0.0859014,0.0954002,0.108693,0.118959,0.137813,0.150299
2611.1443,0.101069,0.10426,0.0966507,0.0914706,0.0914171,0.087445,0.0951229,0.106685,0.117221,0.135862,0.149257
2611.6262,0.104033,0.103213,0.0963788,0.0893854,0.0906861,0.0898271,0.0943417,0.104856,0.115259,0.133933,0.147678
2612.1084,0.106346,0.100927,0.0975153,0.087603,0.0897864,0.0923132,0.0929232,0.103186,0.112748,0.131712,0.144918
2612.5906,0.107443,0.0982843,0.099217,0.0860006,0.0887953,0.0941834,0.0908025,0.101766,0.109888,0.12912,0.140913
2613.0728,0.107237,0.0959546,0.100147,0.0844789,0.0876582,0.0949533,0.088144,0.100768,0.107346,0.126353,0.136171
2613.5547,0.106108,0.0941965,0.0992247,0.0831605,0.0861965,0.0944924,0.0853832,0.100255,0.105865,0.123744,0.131494
2614.0369,0.10469,0.0929706,0.0962892,0.0823697,0.0842328,0.0930251,0.0830594,0.100008,0.105777,0.12153,0.127618
2614.519,0.103566,0.0922049,0.0922267,0.0823745,0.0817557,0.0910303,0.0815386,0.0995388,0.106779,0.119721,0.124994
2615.0012,0.103009,0.0919666,0.0884651,0.0830977,0.079024,0.0890614,0.0808378,0.0983149,0.108102,0.118145,0.123742
2615.4832,0.102888,0.0923973,0.0861552,0.0840599,0.0765434,0.087527,0.0806959,0.0960473,0.108947,0.116666,0.123693
2615.9653,0.102781,0.0934928,0.0855747,0.0846399,0.0749081,0.0865138,0.0808266,0.0928605,0.108863,0.11537,0.124437
2616.4475,0.102209,0.0949648,0.0861291,0.0844737,0.0745634,0.0857601,0.081133,0.0892411,0.107843,0.114561,0.12537
2616.9297,0.10089,0.0963515,0.0868999,0.0836863,0.0755863,0.0848361,0.0816913,0.0858244,0.106134,0.11452,0.125836
2617.4116,0.0988909,0.0973214,0.0873215,0.0827795,0.0775944,0.0834554,0.0825272,0.0831693,0.103994,0.115165,0.125354
2617.8938,0.0965961,0.0979181,0.0875086,0.0822741,0.0798476,0.0817257,0.0834057,0.0816446,0.101573,0.115874,0.123826
2618.376,0.0945288,0.0985141,0.0880392,0.0823861,0.081513,0.080151,0.0838568,0.0814393,0.0989714,0.115666,0.121545
2618.8582,0.0930962,0.0994654,0.0893999,0.0829631,0.0819769,0.0793561,0.083455,0.0826111,0.0963497,0.113687,0.118967
2619.3401,0.0923885,0.10071,0.0915259,0.0836723,0.0810527,0.0797058,0.0821374,0.0850732,0.0939412,0.109738,0.116388
2619.8223,0.092136,0.10163,0.0937608,0.0842334,0.0790033,0.0810744,0.0802913,0.0885021,0.0919492,0.104477,0.113806
2620.3044,0.0918629,0.101322,0.0952349,0.0844984,0.0764035,0.0829094,0.0785304,0.0922517,0.0904275,0.0991436,0.111076
2620.7866,0.0911749,0.0991465,0.0953687,0.0843659,0.0739457,0.0845234,0.0773306,0.0953993,0.0892546,0.0949277,0.108242
2621.2686,0.0900303,0.095222,0.0941601,0.0836942,0.0722759,0.0854037,0.0768001,0.0969833,0.0882277,0.0923743,0.105709
2621.7507,0.0888281,0.0905416,0.0921172,0.0823702,0.0718727,0.0853655,0.0767215,0.0963609,0.0871949,0.0911923,0.104054
2622.2329,0.0882275,0.0866136,0.0899593,0.0805095,0.0729347,0.084527,0.0767689,0.0935107,0.0861333,0.0905757,0.103565
2622.7151,0.0887682,0.0847843,0.0883178,0.0785871,0.075268,0.0832051,0.0766846,0.0891055,0.0851377,0.0898003,0.103869
2623.197,0.0904963,0.0855898,0.0875864,0.0773054,0.0782449,0.0818178,0.0762952,0.0843001,0.0843613,0.0886867,0.104007
2623.6792,0.0928346,0.0884736,0.087896,0.0772157,0.0809322,0.0807836,0.0754416,0.0803235,0.0839608,0.0876319,0.10295
2624.1614,0.0948108,0.0920285,0.0891156,0.0783401,0.0824115,0.0803646,0.0739869,0.0780632,0.084057,0.0872296,0.100246
2624.6436,0.0955466,0.0946455,0.0908463,0.0800914,0.0821754,0.0804754,0.0719609,0.0778059,0.084688,0.0877808,0.0963341
2625.1255,0.09474,0.0952393,0.092485,0.0815902,0.0803887,0.0805988,0.0697113,0.0792084,0.0857417,0.089046,0.0923157
2625.6077,0.0928581,0.0936715,0.0934341,0.0821835,0.0778497,0.079961,0.0678619,0.081468,0.0869035,0.0903843,0.0893591
2626.0898,0.0909159,0.0906718,0.0934007,0.0818108,0.0756506,0.0779552,0.0670172,0.0836079,0.0876875,0.091138,0.0881328
2626.572,0.0899572,0.0873507,0.0925777,0.0809633,0.0747041,0.0745781,0.0673852,0.0847869,0.0875862,0.0909679,0.0885894
2627.054,0.0905275,0.0846299,0.0915204,0.0802791,0.0753671,0.0705598,0.0685959,0.0845526,0.0863029,0.0899287,0.0901296
