Wavenumber (cm-1),Int deg-28 (arb),Int deg-26 (arb),Int deg-24 (arb),Int deg-22 (arb),Int deg-20 (arb),Int deg-18 (arb),Int deg-16 (arb),Int deg-14 (arb),Int deg-12 (arb),Int deg-10 (arb),Int deg-8 (arb),Int deg-6 (arb),Int deg-4 (arb),Int deg-2 (arb),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb)
1198.5422,0.000472022,0.00461033,0.00952692,-1.17549e-38,0.00907654,0.00432722,0.00766357,0.00049141,0.00983419,-1.17549e-38,0.00112933,-1.17549e-38,0.00279315,0.00641854,-1.17549e-38,0.00822669,0.00415475,0.0111289,0.0141978,0.00521287,0.00316998,-1.17549e-38,0.0148475,-1.17549e-38,0.00445994,-1.17549e-38,-1.17549e-38,0.00479513,2.87157e-05
1199.0243,-1.17549e-38,0.00275727,0.00991877,-1.17549e-38,0.0113795,-1.17549e-38,0.00834729,-1.17549e-38,0.00685198,-1.17549e-38,0.00101804,-1.17549e-38,0.00439595,0.00638449,-1.17549e-38,0.00845964,0.00400874,0.00860419,0.0180551,0.0021531,0.00426407,0.00478869,0.0173586,-1.17549e-38,0.00784995,-1.17549e-38,-1.17549e-38,0.00295888,-1.17549e-38
1199.5065,-1.17549e-38,-1.17549e-38,0.00938801,-1.17549e-38,0.0111598,-1.17549e-38,0.0059011,-1.17549e-38,0.0041046,-1.17549e-38,0.000309868,0.00728921,0.00451696,0.00801615,-1.17549e-38,0.00670619,0.00335742,0.00746599,0.0211933,-1.17549e-38,0.0058759,0.00916403,0.0177701,0.00309009,0.00915044,-1.17549e-38,-1.17549e-38,0.001128,3.97308e-05
1199.9885,-1.17549e-38,-1.17549e-38,0.0075575,-1.17549e-38,0.00924854,-1.17549e-38,0.00145064,-1.17549e-38,0.00193018,0.00034306,-1.17549e-38,0.0172169,0.00352186,0.0103793,0.00407214,0.0030546,0.00205723,0.00757588,0.023061,-1.17549e-38,0.00764141,0.0114088,0.0151973,0.00754698,0.00733238,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.000490947
1200.4707,-1.17549e-38,-1.17549e-38,0.00488198,-1.17549e-38,0.00722553,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.000571481,0.00295109,-1.17549e-38,0.0246063,0.0023614,0.012026,0.00746623,-1.17549e-38,-1.17549e-38,0.00779607,0.0231504,-1.17549e-38,0.00896828,0.0111073,0.0102204,0.0114454,0.00300406,0.00051443,-1.17549e-38,-1.17549e-38,0.00142526
1200.9528,-1.17549e-38,-1.17549e-38,0.00260494,0.00202601,0.00616937,-1.17549e-38,-1.17549e-38,0.0004693,0.000313455,0.00590926,-1.17549e-38,0.0274862,0.00197852,0.0117843,0.00901813,-1.17549e-38,-1.17549e-38,0.00670715,0.0211234,-1.17549e-38,0.0093881,0.00885833,0.00451456,0.0138381,-1.17549e-38,0.00132349,-1.17549e-38,-1.17549e-38,0.00279718
1201.4349,-1.17549e-38,-1.17549e-38,0.0020721,0.00337194,0.00598581,-1.17549e-38,-1.17549e-38,0.00115737,0.00141841,0.0086771,-1.17549e-38,0.0254746,0.00267046,0.00947982,0.00836361,-1.17549e-38,-1.17549e-38,0.00345474,0.0169992,-1.17549e-38,0.00884632,0.00575364,-1.17549e-38,0.0143649,-1.17549e-38,0.00010603,0.00339611,-1.17549e-38,0.00444993
1201.917,-1.17549e-38,-1.17549e-38,0.00383912,0.00370425,0.005759,-1.17549e-38,-1.17549e-38,0.00111367,0.00392524,0.0102595,-1.17549e-38,0.0198501,0.0038599,0.00612431,0.00604321,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0112695,-1.17549e-38,0.00767824,0.0028705,-1.17549e-38,0.0134299,-1.17549e-38,-1.17549e-38,0.00714567,-1.17549e-38,0.00609989
1202.3992,0.00544057,-1.17549e-38,0.00720572,0.00294194,0.00471682,-1.17549e-38,0.00276516,0.000103806,0.00749929,0.00948598,-1.17549e-38,0.0128671,0.00449454,0.0033913,0.00324163,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00482534,-1.17549e-38,0.00631444,0.000949767,-1.17549e-38,0.0118154,-1.17549e-38,-1.17549e-38,0.00997161,-1.17549e-38,0.00737461
1202.8812,0.0137484,-1.17549e-38,0.0105361,0.000914393,0.00296942,-1.17549e-38,0.00639963,-1.17549e-38,0.011464,0.0058032,0.00209733,0.00674089,0.00383935,0.00266238,0.0012058,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00500745,0.000249436,-1.17549e-38,0.0100358,-1.17549e-38,-1.17549e-38,0.0110221,-1.17549e-38,0.00796671
1203.3634,0.0195606,-1.17549e-38,0.0121757,-1.17549e-38,0.00146598,-1.17549e-38,0.00873172,-1.17549e-38,0.0150052,-1.17549e-38,0.00492551,0.00283651,0.00209481,0.00424354,0.000666458,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00382164,0.000519556,-1.17549e-38,0.00798327,0.00123427,-1.17549e-38,0.0098771,-1.17549e-38,0.00781932
1203.8455,0.0207165,-1.17549e-38,0.0113588,-1.17549e-38,0.00129109,0.00229456,0.00943827,-1.17549e-38,0.0174427,-1.17549e-38,0.00451229,0.00138217,0.000357713,0.00726174,0.00156854,0.00179358,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00283024,0.00109793,-1.17549e-38,0.00518538,0.00286383,-1.17549e-38,0.00669132,-1.17549e-38,0.0071696
1204.3276,0.0167511,0.00130151,0.0085236,-1.17549e-38,0.00289627,0.00870242,0.00854304,-1.17549e-38,0.018454,-1.17549e-38,0.000840811,0.00170079,-1.17549e-38,0.0102855,0.00321198,0.00544236,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.000497787,0.00223263,0.00115873,-1.17549e-38,0.00146389,0.00312431,-1.17549e-38,0.00220098,-1.17549e-38,0.00636317
1204.8097,0.00907449,0.00298226,0.00488821,-1.17549e-38,0.00580477,0.0124295,0.0062132,-1.17549e-38,0.0181644,-1.17549e-38,-1.17549e-38,0.00272691,0.00132859,0.0122053,0.00466787,0.00889522,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0019102,0.00219541,8.41695e-05,-1.17549e-38,-1.17549e-38,0.00233951,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00555545
1205.2919,0.000291252,0.00491447,0.00165259,-1.17549e-38,0.00889814,0.0128113,0.00272144,0.00163668,0.017052,-1.17549e-38,-1.17549e-38,0.00353245,0.00403576,0.0127477,0.00521641,0.0109576,0.00531411,0.000421553,-1.17549e-38,0.00324173,0.00255301,-1.17549e-38,0.000861884,-1.17549e-38,0.000984353,-1.17549e-38,-1.17549e-38,0.000938627,0.00454573
1205.7739,-1.17549e-38,0.00668843,-1.17549e-38,-1.17549e-38,0.0110025,0.0104505,-1.17549e-38,0.00278823,0.0156739,-1.17549e-38,-1.17549e-38,0.00366032,0.00662027,0.0123035,0.00459922,0.0104043,0.0106049,0.00655265,-1.17549e-38,0.00499336,0.00272765,-1.17549e-38,0.00263635,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00351187,0.00290971
1206.2561,-1.17549e-38,0.00760773,-1.17549e-38,-1.17549e-38,0.011408,0.00668687,-1.17549e-38,0.00296879,0.0143287,0.0045377,-1.17549e-38,0.00317631,0.00768328,0.0112926,0.00302193,0.00684677,0.0147464,0.0112099,-1.17549e-38,0.00731996,0.00207451,-1.17549e-38,0.00376634,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00453422,0.000358233
1206.7382,-1.17549e-38,0.00707138,-1.17549e-38,0.00190889,0.0101172,0.00301034,-1.17549e-38,0.00288312,0.0128672,0.00706195,-1.17549e-38,0.00246059,0.00665614,0.00962948,0.000975979,0.00125006,0.0169243,0.0140209,0.000141376,0.00974192,0.000436758,-1.17549e-38,0.0037465,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00111988,0.00372565,-1.17549e-38
1207.2203,-1.17549e-38,0.00492632,-1.17549e-38,0.00522391,0.00779906,0.000688245,-1.17549e-38,0.00360597,0.0108291,0.00720151,0.000513329,0.00186778,0.00409262,0.00674479,-1.17549e-38,-1.17549e-38,0.0166334,0.0151205,-1.17549e-38,0.0114263,-1.17549e-38,-1.17549e-38,0.00256226,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00714208,0.00129945,-1.17549e-38
1207.7024,-1.17549e-38,0.00157907,-1.17549e-38,0.00571062,0.00549941,0.000549071,-1.17549e-38,0.00585718,0.00787459,0.00578175,0.00485047,0.00145914,0.00132221,0.00215235,-1.17549e-38,-1.17549e-38,0.0138819,0.0148315,-1.17549e-38,0.0118296,-1.17549e-38,-1.17549e-38,0.000693927,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0122872,-1.17549e-38,-1.17549e-38
1208.1846,0.0057586,-1.17549e-38,-1.17549e-38,0.00426407,0.00418255,0.00275234,-1.17549e-38,0.00947652,0.00422073,0.00401607,0.00721594,0.000988068,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0092426,0.0133965,-1.17549e-38,0.011146,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0150214,-1.17549e-38,-1.17549e-38
1208.6666,0.0110936,-1.17549e-38,0.0026908,0.00277319,0.00425796,0.00656736,-1.17549e-38,0.0134089,0.000718419,0.0028647,0.00795503,0.000169234,0.000120305,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00373918,0.0109714,-1.17549e-38,0.0101407,-1.17549e-38,0.00233995,-1.17549e-38,-1.17549e-38,0.000868344,-1.17549e-38,0.0147856,-1.17549e-38,-1.17549e-38
1209.1488,0.0139731,-1.17549e-38,0.00565582,0.00292451,0.00533909,0.0104213,-1.17549e-38,0.0161853,-1.17549e-38,0.00270319,0.00819988,-1.17549e-38,0.0023687,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0078448,-1.17549e-38,0.00946081,-1.17549e-38,0.00495733,-1.17549e-38,-1.17549e-38,0.00210434,0.00210003,0.0120586,-1.17549e-38,-1.17549e-38
1209.6309,0.0136666,-1.17549e-38,0.00755757,0.00519012,0.00644032,0.0124373,-1.17549e-38,0.0166184,-1.17549e-38,0.00331532,0.00899377,-1.17549e-38,0.00562011,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00462106,-1.17549e-38,0.00898795,0.00083644,0.00702504,-1.17549e-38,-1.17549e-38,0.00288951,0.00583191,0.00790621,-1.17549e-38,-1.17549e-38
1210.113,0.0103,-1.17549e-38,0.00749477,0.0086334,0.00656838,0.0113241,-1.17549e-38,0.0143652,-1.17549e-38,0.00410152,0.0106324,-1.17549e-38,0.00872387,-1.17549e-38,-1.17549e-38,0.000290352,-1.17549e-38,0.00210544,0.000131134,0.00780754,0.00109736,0.00883419,0.000762599,-1.17549e-38,0.00353281,0.00747173,0.00334953,-1.17549e-38,-1.17549e-38
1210.5951,0.00490023,-1.17549e-38,0.00542012,0.0116003,0.00535991,0.00710821,-1.17549e-38,0.0101176,0.00103204,0.00440615,0.01261,0.000567908,0.0107747,-1.17549e-38,0.000590596,0.00107601,-1.17549e-38,0.000896563,0.00427355,0.0049016,0.00115256,0.010354,0.00246973,-1.17549e-38,0.00443422,0.00684686,-1.17549e-38,-1.17549e-38,0.00164043
1211.0773,-1.17549e-38,-1.17549e-38,0.00225994,0.0127841,0.00332649,0.00118754,0.00373971,0.00535669,0.00254344,0.00387357,0.0141044,0.00424219,0.0114819,-1.17549e-38,0.00269284,0.0016771,-1.17549e-38,0.000987404,0.00781911,9.45784e-05,0.00180548,0.0110151,0.00383948,0.00103118,0.00560119,0.00481535,-1.17549e-38,-1.17549e-38,0.0043475
1211.5593,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0119546,0.00151403,-1.17549e-38,0.0066315,0.00176767,0.00315383,0.0026839,0.0145812,0.00841104,0.011216,-1.17549e-38,0.00519568,0.00232346,0.000647454,0.00173696,0.0109144,-1.17549e-38,0.00338232,0.0100384,0.00502215,0.00275156,0.00640876,0.00265718,-1.17549e-38,-1.17549e-38,0.00587383
1212.0415,-1.17549e-38,0.00106613,-1.17549e-38,0.009926,0.00080454,-1.17549e-38,0.00747251,0.00054125,0.00292872,0.00149454,0.0140811,0.0114339,0.0107332,-1.17549e-38,0.00787758,0.00274123,0.00293956,0.00231397,0.0137575,-1.17549e-38,0.00544249,0.00712395,0.00657312,0.00469468,0.00587127,0.00131623,-1.17549e-38,0.000465626,0.00598148
1212.5236,-1.17549e-38,0.00412538,-1.17549e-38,0.0078778,0.00135456,-1.17549e-38,0.0066527,0.0018699,0.00220097,0.00104894,0.0130391,0.0119604,0.0107468,-1.17549e-38,0.010389,0.0025305,0.00362358,0.00232254,0.016116,-1.17549e-38,0.00712545,0.00296714,0.00902974,0.00691764,0.00331607,0.0010054,-1.17549e-38,0.000544369,0.00489751
1213.0057,-1.17549e-38,0.0062635,0.00199011,0.00655691,0.00255172,-1.17549e-38,0.00525157,0.00490932,0.00112127,0.00167023,0.0118526,0.00966344,0.0115963,-1.17549e-38,0.0123744,0.00169,0.00277968,0.00212646,0.0172836,-1.17549e-38,0.00779377,-1.17549e-38,0.0123894,0.00899231,-1.17549e-38,0.00138863,-1.17549e-38,0.000397522,0.00324897
1213.4878,-1.17549e-38,0.00691291,0.00498789,0.00590232,0.00346892,-1.17549e-38,0.00457738,0.00825979,-1.17549e-38,0.00300803,0.0105771,0.0054265,0.0131807,-1.17549e-38,0.0136241,0.000786617,0.00123013,0.00258541,0.0165206,-1.17549e-38,0.00742519,-1.17549e-38,0.0158686,0.0101701,-1.17549e-38,0.00210287,-1.17549e-38,0.000366074,0.00173403
1213.97,-1.17549e-38,0.00592757,0.00722067,0.00527438,0.00344644,-1.17549e-38,0.00557742,0.0107187,-1.17549e-38,0.00426339,0.00899021,0.000863858,0.0151177,-1.17549e-38,0.0141618,0.000616226,0.000108598,0.00436283,0.0136514,0.00297711,0.00649088,-1.17549e-38,0.018177,0.00987371,-1.17549e-38,0.00314227,-1.17549e-38,0.000588847,0.00072503
1214.452,5.87888e-05,0.00376357,0.00809018,0.00403753,0.00241197,6.00494e-05,0.00840245,0.0118728,-1.17549e-38,0.00475815,0.00694426,-1.17549e-38,0.0169465,-1.17549e-38,0.014199,0.00166222,0.000354044,0.00730231,0.00939434,0.00605821,0.00552349,0.00070387,0.0181934,0.00809949,-1.17549e-38,0.00478703,-1.17549e-38,0.000775302,7.7427e-05
1214.9342,0.000746778,0.0013915,0.00776717,0.00205226,0.000814938,0.00478389,0.0123442,0.0121875,-1.17549e-38,0.00443715,0.00469724,-1.17549e-38,0.0182291,-1.17549e-38,0.0139687,0.00381691,0.00236854,0.0103342,0.00519744,0.00540689,0.00478805,0.0038917,0.015629,0.0053997,-1.17549e-38,0.00716971,-1.17549e-38,0.000253002,-1.17549e-38
1215.4163,0.0019739,-1.17549e-38,0.00698989,-1.17549e-38,-1.17549e-38,0.0104769,0.0161907,0.012571,-1.17549e-38,0.00393476,0.00293144,-1.17549e-38,0.0185703,0.00441528,0.0135414,0.00657312,0.0059199,0.0120086,0.002664,0.00144691,0.00428177,0.005953,0.0112479,0.00248648,-1.17549e-38,0.00988907,0.00291079,-1.17549e-38,-1.17549e-38
1215.8984,0.00427045,9.39264e-05,0.00662965,-1.17549e-38,-1.17549e-38,0.0162932,0.0188297,0.0137281,-1.17549e-38,0.00416883,0.00241319,-1.17549e-38,0.0176968,0.0102697,0.0127674,0.0094723,0.0102374,0.0113292,0.0028623,-1.17549e-38,0.00394479,0.00623874,0.00649591,-1.17549e-38,0.0011428,0.0120523,0.00436132,-1.17549e-38,-1.17549e-38
1216.3805,0.00752286,0.00190696,0.00726705,-1.17549e-38,-1.17549e-38,0.021003,0.0197806,0.0157307,0.00333875,0.00577341,0.00352557,0.000492561,0.0156574,0.0148532,0.0114231,0.0123898,0.0142332,0.0083724,0.00584299,-1.17549e-38,0.00380302,0.00523484,0.00278067,-1.17549e-38,0.00434838,0.0127791,0.00366773,-1.17549e-38,-1.17549e-38
1216.8627,0.0110236,0.00458297,0.00895425,-1.17549e-38,-1.17549e-38,0.0236279,0.019361,0.0180523,0.0093274,0.0087644,0.00600637,0.00365834,0.0130031,0.0173409,0.0094957,0.0154196,0.0168311,0.00432884,0.0105686,-1.17549e-38,0.00390346,0.00404184,0.000863834,-1.17549e-38,0.0054553,0.0118144,0.00118833,-1.17549e-38,-1.17549e-38
1217.3447,0.0138398,0.00691318,0.0112084,-1.17549e-38,0.00163395,0.0239599,0.018402,0.019966,0.0147331,0.0126027,0.00907081,0.00760249,0.0107036,0.0177176,0.00740441,0.0185116,0.0173766,0.000966363,0.0152872,-1.17549e-38,0.0041583,0.00356902,0.000710988,-1.17549e-38,0.00488055,0.00978372,-1.17549e-38,-1.17549e-38,-1.17549e-38
1217.8269,0.0152382,0.00779727,0.0131911,-1.17549e-38,0.00309996,0.0226236,0.0177006,0.0209874,0.0188476,0.0165041,0.0118199,0.0120684,0.00970043,0.0166584,0.00595246,0.0212464,0.0159939,-1.17549e-38,0.0182204,-1.17549e-38,0.00431353,0.00405279,0.00180539,-1.17549e-38,0.00401017,0.00787086,-1.17549e-38,-1.17549e-38,-1.17549e-38
1218.309,0.0149269,0.00671647,0.0140091,-1.17549e-38,0.00373552,0.0206749,0.0175535,0.0210753,0.0216188,0.0197168,0.0136517,0.0163156,0.0103247,0.0151041,0.00595891,0.0229987,0.0136549,0.00159022,0.0183127,0.00540868,0.00411738,0.00518791,0.00362577,-1.17549e-38,0.00450905,0.00711467,-1.17549e-38,-1.17549e-38,-1.17549e-38
1218.7911,0.0130452,0.00393694,0.0130737,-1.17549e-38,0.00340168,0.0190158,0.0176479,0.0205304,0.0232132,0.021619,0.0144337,0.019451,0.0120164,0.0138045,0.00775354,0.0233686,0.0117956,0.0058359,0.015719,0.0127768,0.00354777,0.00664752,0.00592879,0.00318322,0.00741849,0.00779482,-1.17549e-38,0.00154064,-1.17549e-38
1219.2732,0.0100017,0.000391083,0.0104159,-1.17549e-38,0.00262597,0.0179766,0.0173441,0.019741,0.0235388,0.0217129,0.0144104,0.0210384,0.0136349,0.0130927,0.0108592,0.0225008,0.0115919,0.0113455,0.0117751,0.0190918,0.00289072,0.00848126,0.00867303,0.00748874,0.0124524,0.00931153,0.000575438,0.00666586,-1.17549e-38
1219.7554,0.0063123,-1.17549e-38,0.00679735,-1.17549e-38,0.00234661,0.0172595,0.016127,0.0189742,0.0222094,0.0196861,0.0140071,0.0214514,0.0142068,0.0129593,0.0141098,0.0210031,0.0133,0.0166669,0.00841421,0.0236285,0.00260065,0.0110347,0.0117083,0.0100757,0.0179058,0.010619,0.00652482,0.00933941,-1.17549e-38
1220.2374,0.00252206,-1.17549e-38,0.00347667,0.000552781,0.00329674,0.0162023,0.013931,0.0183093,0.0190181,0.0155999,0.0136975,0.0215899,0.0135772,0.0132901,0.0161847,0.0195298,0.0161042,0.0207001,0.00729473,0.0261242,0.0030642,0.0144803,0.0145208,0.00991948,0.021349,0.0109043,0.0125049,0.00929359,0.000820743
1220.7196,-1.17549e-38,-1.17549e-38,0.00164382,0.00200215,0.00543235,0.014166,0.0111672,0.0176901,0.0145019,0.0100809,0.0139471,0.0221151,0.0124654,0.014054,0.0162706,0.0183883,0.0186117,0.0230238,0.00908056,0.0266686,0.00444327,0.0184002,0.016271,0.00738259,0.0208462,0.0100753,0.0170881,0.00744089,0.00251505
1221.2017,-1.17549e-38,-1.17549e-38,0.00177286,0.00386026,0.00784941,0.0108559,0.00850678,0.0170288,0.01005,0.00431379,0.0151076,0.0228096,0.0118768,0.0153254,0.014477,0.0174807,0.0196977,0.0238611,0.0132347,0.0256319,0.00666135,0.0218282,0.0161457,0.00411385,0.0160661,0.00878711,0.0194266,0.00537537,0.00337534
1221.6838,-1.17549e-38,0.00384485,0.0032901,0.0055786,0.00931174,0.00648167,0.00660115,0.0163171,0.00734926,-1.17549e-38,0.0172003,0.0226339,0.0123304,0.0171758,0.0117816,0.0165872,0.0191632,0.0237623,0.0183924,0.0236026,0.00946139,0.0237767,0.0138281,0.00219567,0.0086136,0.00804291,0.0194397,0.00462627,0.00407785
1222.1659,-1.17549e-38,0.00826356,0.00484718,0.00661082,0.00905279,0.0017521,0.00589674,0.0157097,0.00750242,-1.17549e-38,0.0197239,0.0205126,0.0135012,0.0195432,0.0095629,0.0157002,0.0178054,0.0232214,0.0230529,0.0212508,0.0124439,0.0238682,0.00979852,0.00306385,0.00131704,0.00863673,0.0176729,0.00601949,0.00523553
1222.6481,-1.17549e-38,0.0115429,0.00512288,0.00670706,0.00728869,-1.17549e-38,0.00657604,0.0155225,0.0104451,-1.17549e-38,0.0217449,0.016272,0.0145312,0.022165,0.00899805,0.0151082,0.0169035,0.0224506,0.0261883,0.0191116,0.0150906,0.0225917,0.00526708,0.00684115,-1.17549e-38,0.0107433,0.0149622,0.00941848,0.00692402
1223.1301,0.00241248,0.0128004,0.00368174,0.00606143,0.00508701,-1.17549e-38,0.00855484,0.0160926,0.0150746,0.00184061,0.022379,0.0109857,0.01472,0.0245907,0.0106349,0.0151848,0.0174864,0.0214284,0.0274875,0.0174042,0.0168593,0.0209871,0.00174507,0.0124108,-1.17549e-38,0.01383,0.0120883,0.0139159,0.00856469
1223.6123,0.0056032,0.0118047,0.0013113,0.00520288,0.00371199,-1.17549e-38,0.0114701,0.0175343,0.0199551,0.00699936,0.0214229,0.00643749,0.0140235,0.0262682,0.0142901,0.0161125,0.0198188,0.0201488,0.027235,0.0160325,0.0173961,0.0199961,0.000461073,0.0180738,-1.17549e-38,0.016885,0.00955288,0.018324,0.0092633
1224.0944,0.0075575,0.00898608,-1.17549e-38,0.00467092,0.00392114,-1.17549e-38,0.0146775,0.0195455,0.0240486,0.012512,0.0196588,0.00410129,0.0130011,0.0267097,0.0192282,0.0178026,0.0233256,0.0188739,0.0260228,0.0148088,0.0167733,0.0199472,0.00190021,0.0223352,0.0040502,0.0188293,0.00752347,0.0216809,0.00837431
1224.5765,0.00742875,0.00522691,-1.17549e-38,0.00466483,0.0056582,0.00418686,0.0173446,0.0214542,0.0269674,0.017118,0.0184895,0.0043902,0.0123349,0.0257238,0.0244701,0.0200548,0.0268956,0.0181802,0.0245022,0.0137605,0.0155675,0.0205023,0.00567046,0.0244067,0.00807078,0.0189446,0.00593522,0.02352,0.00590989
1225.0586,0.00514396,0.00155004,0.00234249,0.00489458,0.00824752,0.00969886,0.0186974,0.0225504,0.0286994,0.0199918,0.0190427,0.00667069,0.0123805,0.0236284,0.029098,0.0227576,0.0293693,0.0187247,0.0232337,0.0132892,0.0146473,0.0210301,0.010732,0.0242731,0.0102348,0.0171547,0.0046892,0.0238163,0.00254823
1225.5408,0.00157821,-1.17549e-38,0.006257,0.00475089,0.0108455,0.0140719,0.0183568,0.0225092,0.0292073,0.0209453,0.0213539,0.00990887,0.0131177,0.0212809,0.0324899,0.0258978,0.0300194,0.0208404,0.02258,0.0140213,0.0147298,0.02108,0.015853,0.0224321,0.0104388,0.0140429,0.00383833,0.0227368,-1.17549e-38
1226.0228,-1.17549e-38,-1.17549e-38,0.0100909,0.00370711,0.0128095,0.0163709,0.0165887,0.0215765,0.0283706,0.0204151,0.0242641,0.0133492,0.0144625,0.0198155,0.0344516,0.0293521,0.0288791,0.0242159,0.0226001,0.0163974,0.015958,0.0206111,0.0200627,0.0195362,0.00948405,0.0105809,0.00362761,0.020435,-1.17549e-38
1226.505,-1.17549e-38,-1.17549e-38,0.0127336,0.00170683,0.0138258,0.016721,0.0142877,0.0203369,0.0263463,0.019244,0.0261684,0.0167097,0.0165572,0.0201541,0.0352204,0.0326776,0.0267933,0.0278942,0.0230044,0.0202505,0.0177733,0.0198842,0.022907,0.0161299,0.00841234,0.00769216,0.00432504,0.0170587,-1.17549e-38
1226.9871,-1.17549e-38,0.000396699,0.0139632,-1.17549e-38,0.0138768,0.0161395,0.0126451,0.0192288,0.0239497,0.0183401,0.0260857,0.019897,0.0196936,0.0225491,0.0353259,0.0351512,0.025111,0.0306531,0.0232784,0.0246665,0.0192,0.0191936,0.0244479,0.0125619,0.00788805,0.00587836,0.00593957,0.0129357,-1.17549e-38
1227.4692,-1.17549e-38,0.00369109,0.0142662,-1.17549e-38,0.013201,0.0158686,0.0126329,0.0182117,0.0225434,0.018353,0.0242684,0.0226858,0.0239003,0.0264395,0.0353472,0.0361049,0.0250763,0.0315942,0.0229964,0.0282704,0.0194106,0.0186927,0.0250849,0.00905237,0.00793163,0.00511944,0.0080538,0.00872345,0.00148993
1227.9513,-1.17549e-38,0.0073982,0.0141949,-1.17549e-38,0.0122735,0.0166393,0.0145521,0.0168985,0.0233174,0.0194919,0.0219313,0.0247632,0.0285712,0.0307207,0.0356731,0.0353441,0.0271865,0.0306142,0.0221844,0.0298381,0.0182718,0.0184161,0.0253279,0.00583842,0.00808775,0.00509517,0.00996313,0.00531319,0.00682195
1228.4335,-1.17549e-38,0.0106633,0.0138415,-1.17549e-38,0.0117046,0.0183362,0.0178821,0.0150777,0.0264149,0.021541,0.0203519,0.0261012,0.0325283,0.0342743,0.0363945,0.0333535,0.0309009,0.0284735,0.0214892,0.0289333,0.0165583,0.0183994,0.0256208,0.00330078,0.00789843,0.00556643,0.0110903,0.00346846,0.0133132
1228.9155,-1.17549e-38,0.0126904,0.0128504,0.00252472,0.0119877,0.0202443,0.0215223,0.0131828,0.0306091,0.0240323,0.020039,0.0272254,0.0345733,0.0364539,0.0373894,0.0311387,0.034947,0.0263975,0.021989,0.0262108,0.0156704,0.0187329,0.0262479,0.00197942,0.00739095,0.00663582,0.0113938,0.00340354,0.0198325
1229.3977,-1.17549e-38,0.012989,0.0108987,0.00748691,0.013206,0.0216437,0.0243072,0.0122478,0.0339011,0.026472,0.0205526,0.0289999,0.0341834,0.0372772,0.0385331,0.0298003,0.0380884,0.0254475,0.024698,0.0231789,0.0169467,0.0194832,0.0273127,0.00242597,0.00724027,0.00867772,0.0114363,0.00459071,0.0250077
1229.8798,-1.17549e-38,0.0115829,0.00817572,0.0125074,0.0149357,0.0222869,0.0255242,0.0132823,0.0347112,0.0285134,0.0210089,0.0319939,0.0318765,0.0372805,0.0398659,0.0300873,0.039854,0.0260586,0.0300306,0.0214987,0.0209059,0.0205732,0.0287658,0.0049281,0.00841422,0.0119598,0.0120165,0.00595436,0.027684
1230.3619,-1.17549e-38,0.00905916,0.00541703,0.0162449,0.0164882,0.0224333,0.0251626,0.0164995,0.0328497,0.0300152,0.0207867,0.0359216,0.0290096,0.0371867,0.041577,0.0321445,0.0407059,0.0280265,0.0375314,0.0221785,0.0268378,0.0217631,0.0304558,0.00924122,0.0114483,0.0162167,0.0136163,0.00636346,0.0273948
1230.844,-1.17549e-38,0.00638762,0.00345941,0.0176069,0.017369,0.0224926,0.0237946,0.0210079,0.0295915,0.0309967,0.0198876,0.0396423,0.027157,0.0375802,0.0438046,0.0355267,0.0415253,0.0308932,0.0460128,0.0251073,0.0330083,0.0227866,0.0321752,0.0145062,0.015829,0.0205054,0.0160769,0.00515808,0.0245677
