"Wavelength, µm","n","k"
1.58234,1.40027,0.0000327602
1.58246,1.40027,0.0000327716
1.58258,1.40027,0.0000327833
1.5827,1.40027,0.0000327952
1.58282,1.40027,0.0000328074
1.58295,1.40027,0.00003282
1.58307,1.40027,0.0000328331
1.58319,1.40027,0.0000328465
1.58331,1.40027,0.0000328605
1.58343,1.40027,0.0000328749
1.58355,1.40027,0.0000328899
1.58367,1.40027,0.0000329054
1.58379,1.40027,0.0000329214
1.58391,1.40027,0.0000329379
1.58403,1.40027,0.000032955
1.58415,1.40026,0.0000329726
1.58428,1.40026,0.0000329907
1.5844,1.40026,0.0000330093
1.58452,1.40026,0.0000330285
1.58464,1.40026,0.0000330481
1.58476,1.40026,0.0000330681
1.58488,1.40026,0.0000330886
1.585,1.40026,0.0000331095
1.58512,1.40026,0.0000331309
1.58524,1.40026,0.0000331525
1.58537,1.40026,0.0000331745
1.58549,1.40026,0.0000331968
1.58561,1.40026,0.0000332194
1.58573,1.40026,0.0000332422
1.58585,1.40026,0.0000332652
1.58597,1.40026,0.0000332884
1.58609,1.40026,0.0000333118
1.58621,1.40026,0.0000333353
1.58634,1.40026,0.0000333588
1.58646,1.40026,0.0000333824
1.58658,1.40026,0.000033406
1.5867,1.40026,0.0000334296
1.58682,1.40026,0.0000334532
1.58694,1.40026,0.0000334766
1.58706,1.40026,0.0000335
1.58719,1.40026,0.0000335232
1.58731,1.40026,0.0000335463
1.58743,1.40026,0.0000335692
1.58755,1.40025,0.0000335918
1.58767,1.40025,0.0000336143
1.58779,1.40025,0.0000336364
1.58791,1.40025,0.0000336583
1.58804,1.40025,0.0000336799
1.58816,1.40025,0.0000337012
1.58828,1.40025,0.0000337221
1.5884,1.40025,0.0000337427
1.58852,1.40025,0.0000337628
1.58864,1.40025,0.0000337825
1.58877,1.40025,0.0000338018
1.58889,1.40025,0.0000338206
1.58901,1.40025,0.0000338389
1.58913,1.40025,0.0000338566
1.58925,1.40025,0.0000338739
1.58937,1.40025,0.0000338906
1.5895,1.40025,0.0000339068
1.58962,1.40025,0.0000339225
1.58974,1.40025,0.0000339377
1.58986,1.40025,0.0000339523
1.58998,1.40025,0.0000339665
1.59011,1.40025,0.0000339803
1.59023,1.40025,0.0000339937
1.59035,1.40025,0.0000340068
1.59047,1.40025,0.0000340195
1.59059,1.40025,0.0000340319
1.59072,1.40025,0.0000340442
1.59084,1.40025,0.0000340562
1.59096,1.40024,0.0000340682
1.59108,1.40024,0.00003408
1.5912,1.40024,0.0000340919
1.59133,1.40024,0.0000341037
1.59145,1.40024,0.0000341156
1.59157,1.40024,0.0000341276
1.59169,1.40024,0.0000341397
1.59181,1.40024,0.0000341521
1.59194,1.40024,0.0000341646
1.59206,1.40024,0.0000341775
1.59218,1.40024,0.0000341906
1.5923,1.40024,0.0000342042
1.59243,1.40024,0.0000342181
1.59255,1.40024,0.0000342324
1.59267,1.40024,0.0000342472
1.59279,1.40024,0.0000342625
1.59291,1.40024,0.0000342784
1.59304,1.40024,0.0000342948
1.59316,1.40024,0.0000343118
1.59328,1.40024,0.0000343293
1.5934,1.40024,0.0000343475
1.59353,1.40024,0.0000343662
1.59365,1.40024,0.0000343856
1.59377,1.40024,0.0000344055
1.59389,1.40024,0.0000344259
1.59402,1.40024,0.0000344469
1.59414,1.40024,0.0000344683
1.59426,1.40024,0.0000344902
1.59438,1.40023,0.0000345124
1.59451,1.40023,0.000034535
1.59463,1.40023,0.0000345578
1.59475,1.40023,0.0000345809
1.59487,1.40023,0.0000346042
1.595,1.40023,0.0000346275
1.59512,1.40023,0.000034651
1.59524,1.40023,0.0000346745
1.59537,1.40023,0.000034698
1.59549,1.40023,0.0000347215
1.59561,1.40023,0.000034745
1.59573,1.40023,0.0000347684
1.59586,1.40023,0.0000347916
1.59598,1.40023,0.0000348148
1.5961,1.40023,0.0000348378
1.59623,1.40023,0.0000348607
1.59635,1.40023,0.0000348835
1.59647,1.40023,0.0000349061
1.59659,1.40023,0.0000349286
1.59672,1.40023,0.0000349509
1.59684,1.40023,0.0000349729
1.59696,1.40023,0.0000349948
1.59709,1.40023,0.0000350164
1.59721,1.40023,0.0000350379
1.59733,1.40023,0.000035059
1.59745,1.40023,0.0000350798
1.59758,1.40023,0.0000351002
1.5977,1.40023,0.0000351203
1.59782,1.40022,0.0000351399
1.59795,1.40022,0.0000351591
1.59807,1.40022,0.0000351778
1.59819,1.40022,0.000035196
1.59832,1.40022,0.0000352137
1.59844,1.40022,0.0000352309
1.59856,1.40022,0.0000352474
1.59869,1.40022,0.0000352635
1.59881,1.40022,0.0000352789
1.59893,1.40022,0.0000352938
1.59906,1.40022,0.0000353083
1.59918,1.40022,0.0000353222
1.5993,1.40022,0.0000353356
1.59943,1.40022,0.0000353486
1.59955,1.40022,0.0000353612
1.59967,1.40022,0.0000353735
1.5998,1.40022,0.0000353855
1.59992,1.40022,0.0000353972
1.60004,1.40022,0.0000354087
1.60017,1.40022,0.0000354201
1.60029,1.40022,0.0000354314
1.60041,1.40022,0.0000354426
1.60054,1.40022,0.0000354539
1.60066,1.40022,0.0000354653
1.60078,1.40022,0.0000354769
1.60091,1.40022,0.0000354887
1.60103,1.40021,0.0000354911
1.60115,1.40021,0.0000354945
1.60128,1.40021,0.0000354991
1.6014,1.40021,0.0000355051
1.60153,1.40021,0.0000355127
1.60165,1.40021,0.0000355219
1.60177,1.40021,0.0000355328
1.6019,1.40021,0.0000355457
1.60202,1.40021,0.0000355604
1.60214,1.40021,0.0000355839
1.60227,1.40021,0.000035608
1.60239,1.40021,0.0000356329
1.60252,1.40021,0.0000356583
1.60264,1.40021,0.0000356842
1.60276,1.40021,0.0000357107
1.60289,1.40021,0.0000357376
1.60301,1.40021,0.000035765
1.60313,1.40021,0.0000357928
1.60326,1.40021,0.0000358209
1.60338,1.40021,0.0000358493
1.60351,1.40021,0.0000358779
1.60363,1.40021,0.0000359068
1.60375,1.40021,0.0000359359
1.60388,1.40021,0.0000359651
1.604,1.40021,0.0000359945
1.60413,1.40021,0.000036024
1.60425,1.4002,0.0000360537
1.60437,1.4002,0.0000360834
1.6045,1.4002,0.0000361133
1.60462,1.4002,0.0000361431
1.60475,1.4002,0.0000361731
1.60487,1.4002,0.0000362031
1.605,1.4002,0.0000362331
1.60512,1.4002,0.0000362631
1.60524,1.4002,0.0000362931
1.60537,1.4002,0.0000363231
1.60549,1.4002,0.0000363531
1.60562,1.4002,0.000036383
1.60574,1.4002,0.0000364128
1.60587,1.4002,0.0000364424
1.60599,1.4002,0.0000364719
1.60611,1.4002,0.0000365012
1.60624,1.4002,0.0000365302
1.60636,1.4002,0.0000365589
1.60649,1.4002,0.0000365872
1.60661,1.4002,0.0000366151
1.60674,1.4002,0.0000366426
1.60686,1.4002,0.0000366695
1.60699,1.4002,0.0000366959
1.60711,1.4002,0.0000367218
1.60723,1.4002,0.000036747
1.60736,1.4002,0.0000367717
1.60748,1.40019,0.0000367957
1.60761,1.40019,0.0000368191
1.60773,1.40019,0.0000368418
1.60786,1.40019,0.000036864
1.60798,1.40019,0.0000368855
1.60811,1.40019,0.0000369063
1.60823,1.40019,0.0000369266
1.60836,1.40019,0.0000369464
1.60848,1.40019,0.0000369656
1.60861,1.40019,0.0000369843
1.60873,1.40019,0.0000370026
1.60886,1.40019,0.0000370205
1.60898,1.40019,0.0000370382
1.6091,1.40019,0.0000370556
1.60923,1.40019,0.000037073
1.60935,1.40019,0.0000370903
1.60948,1.40019,0.0000371057
1.6096,1.40019,0.0000371194
1.60973,1.40019,0.0000371318
1.60985,1.40019,0.000037143
1.60998,1.40019,0.0000371533
1.6101,1.40019,0.000037163
1.61023,1.40019,0.0000371724
1.61035,1.40019,0.0000371816
1.61048,1.40019,0.000037191
1.6106,1.40019,0.0000372008
1.61073,1.40018,0.0000372112
1.61085,1.40018,0.0000372244
1.61098,1.40018,0.0000372404
1.6111,1.40018,0.0000372593
1.61123,1.40018,0.0000372811
1.61136,1.40018,0.0000373058
1.61148,1.40018,0.000037333
1.61161,1.40018,0.0000373625
1.61173,1.40018,0.0000373941
1.61186,1.40018,0.0000374276
1.61198,1.40018,0.0000374626
1.61211,1.40018,0.000037499
1.61223,1.40018,0.0000375365
1.61236,1.40018,0.0000375748
1.61248,1.40018,0.0000376139
1.61261,1.40018,0.0000376532
1.61273,1.40018,0.0000376929
1.61286,1.40018,0.0000377332
1.61298,1.40018,0.0000377742
1.61311,1.40018,0.0000378157
1.61324,1.40018,0.0000378579
1.61336,1.40018,0.0000379003
1.61349,1.40018,0.0000379429
1.61361,1.40018,0.0000379858
1.61374,1.40017,0.0000380288
1.61386,1.40017,0.0000380719
1.61399,1.40017,0.000038115
1.61411,1.40017,0.0000381583
1.61424,1.40017,0.0000382011
1.61437,1.40017,0.0000382436
1.61449,1.40017,0.0000382856
1.61462,1.40017,0.0000383272
1.61474,1.40017,0.0000383935
1.61487,1.40017,0.0000384594
1.61499,1.40017,0.0000385248
1.61512,1.40017,0.0000385896
1.61525,1.40017,0.0000386539
1.61537,1.40017,0.0000387176
1.6155,1.40017,0.0000387808
1.61562,1.40017,0.0000388433
1.61575,1.40017,0.0000389051
1.61587,1.40017,0.0000389661
1.616,1.40017,0.0000390262
1.61613,1.40017,0.0000390854
1.61625,1.40017,0.0000391435
1.61638,1.40017,0.0000392005
1.6165,1.40017,0.0000392562
1.61663,1.40017,0.0000393105
1.61676,1.40016,0.0000393634
1.61688,1.40017,0.0000394148
1.61701,1.40016,0.0000394645
1.61713,1.40016,0.0000395126
1.61726,1.40016,0.000039559
1.61739,1.40016,0.0000396038
1.61751,1.40016,0.0000396469
1.61764,1.40016,0.0000396885
1.61777,1.40016,0.0000397286
1.61789,1.40016,0.0000397674
1.61802,1.40016,0.0000398048
1.61814,1.40016,0.0000398412
1.61827,1.40016,0.0000398766
1.6184,1.40016,0.0000399113
1.61852,1.40016,0.0000399454
1.61865,1.40016,0.0000399792
1.61878,1.40016,0.0000400128
1.6189,1.40016,0.0000400464
1.61903,1.40016,0.0000400803
1.61915,1.40016,0.0000401146
1.61928,1.40016,0.0000401495
1.61941,1.40016,0.0000401852
1.61953,1.40016,0.0000402219
1.61966,1.40016,0.0000402598
1.61979,1.40016,0.0000402989
1.61991,1.40016,0.0000403395
1.62004,1.40015,0.0000403816
1.62017,1.40015,0.0000404253
1.62029,1.40015,0.0000404706
1.62042,1.40015,0.0000405177
1.62055,1.40015,0.0000405666
1.62067,1.40015,0.0000406171
1.6208,1.40015,0.0000406693
1.62093,1.40015,0.0000407231
1.62105,1.40015,0.0000407784
1.62118,1.40015,0.0000408353
1.62131,1.40015,0.0000408935
1.62143,1.40015,0.0000409531
1.62156,1.40015,0.0000410139
1.62169,1.40015,0.0000410757
1.62181,1.40015,0.0000411386
1.62194,1.40015,0.0000412025
1.62207,1.40015,0.0000412671
1.62219,1.40015,0.0000413324
1.62232,1.40015,0.0000413984
1.62245,1.40015,0.0000414649
1.62258,1.40015,0.0000415318
1.6227,1.40015,0.0000415991
1.62283,1.40015,0.0000416666
1.62296,1.40015,0.0000417344
1.62308,1.40014,0.0000418023
1.62321,1.40014,0.0000418703
1.62334,1.40014,0.0000419384
1.62346,1.40014,0.0000420066
1.62359,1.40014,0.0000420748
1.62372,1.40014,0.000042143
1.62385,1.40014,0.0000422113
1.62397,1.40014,0.0000422796
1.6241,1.40014,0.0000423478
1.62423,1.40014,0.0000424159
1.62435,1.40014,0.0000424838
1.62448,1.40014,0.0000425514
1.62461,1.40014,0.0000426185
1.62474,1.40014,0.0000426852
1.62486,1.40014,0.0000427511
1.62499,1.40014,0.0000428163
1.62512,1.40014,0.0000428804
1.62525,1.40014,0.0000429435
1.62537,1.40014,0.0000430053
1.6255,1.40014,0.0000430658
1.62563,1.40014,0.0000431249
1.62576,1.40014,0.0000431826
1.62588,1.40014,0.0000432387
1.62601,1.40014,0.0000432934
1.62614,1.40014,0.0000433465
1.62626,1.40014,0.000043398
1.62639,1.40013,0.000043448
1.62652,1.40013,0.0000434965
1.62665,1.40013,0.0000435434
1.62678,1.40013,0.0000435888
1.6269,1.40013,0.0000436327
1.62703,1.40013,0.0000436751
1.62716,1.40013,0.0000437161
1.62729,1.40013,0.0000437557
1.62741,1.40013,0.0000437941
1.62754,1.40013,0.0000438313
1.62767,1.40013,0.0000438675
1.6278,1.40013,0.0000439029
1.62792,1.40013,0.0000439378
1.62805,1.40013,0.0000439722
1.62818,1.40013,0.0000440065
1.62831,1.40013,0.0000440408
1.62844,1.40013,0.0000440754
1.62856,1.40013,0.0000441106
1.62869,1.40013,0.0000441465
1.62882,1.40013,0.0000441833
1.62895,1.40013,0.0000442213
1.62908,1.40013,0.0000442604
1.6292,1.40013,0.000044301
1.62933,1.40013,0.0000443429
1.62946,1.40012,0.0000443865
1.62959,1.40012,0.0000444317
1.62972,1.40012,0.0000444787
1.62984,1.40012,0.0000445273
1.62997,1.40012,0.0000445777
1.6301,1.40012,0.0000446299
1.63023,1.40012,0.0000446837
1.63036,1.40012,0.0000447392
1.63048,1.40012,0.0000447963
1.63061,1.40012,0.000044855
1.63074,1.40012,0.0000449153
1.63087,1.40012,0.000044977
1.631,1.40012,0.00004504
1.63113,1.40012,0.0000451044
1.63125,1.40012,0.0000451699
1.63138,1.40012,0.0000452366
1.63151,1.40012,0.0000453044
1.63164,1.40012,0.0000453731
1.63177,1.40012,0.0000454428
1.6319,1.40012,0.0000455133
1.63202,1.40012,0.0000455844
1.63215,1.40012,0.0000456562
1.63228,1.40012,0.0000457285
1.63241,1.40012,0.0000458012
1.63254,1.40011,0.0000458742
1.63267,1.40011,0.0000459475
1.63279,1.40011,0.0000460208
1.63292,1.40011,0.0000460941
1.63305,1.40011,0.0000461673
1.63318,1.40011,0.0000462403
1.63331,1.40011,0.0000463131
1.63344,1.40011,0.0000463855
1.63357,1.40011,0.0000464574
1.6337,1.40011,0.0000465289
1.63382,1.40011,0.0000465998
1.63395,1.40011,0.0000466701
1.63408,1.40011,0.0000467396
1.63421,1.40011,0.0000468083
1.63434,1.40011,0.000046876
1.63447,1.40011,0.0000469427
1.6346,1.40011,0.0000470083
1.63473,1.40011,0.0000470727
1.63485,1.40011,0.000047136
1.63498,1.40011,0.0000471979
1.63511,1.40011,0.0000472586
1.63524,1.40011,0.0000473179
1.63537,1.40011,0.0000473759
1.6355,1.40011,0.0000474324
1.63563,1.4001,0.0000474876
1.63576,1.4001,0.0000475412
1.63589,1.4001,0.0000475935
1.63601,1.4001,0.0000476442
1.63614,1.4001,0.0000476933
1.63627,1.4001,0.0000477409
1.6364,1.4001,0.0000477868
1.63653,1.4001,0.0000478312
1.63666,1.4001,0.0000478739
1.63679,1.4001,0.0000479151
1.63692,1.4001,0.000047955
1.63705,1.4001,0.0000479935
1.63718,1.4001,0.000048031
1.63731,1.4001,0.0000480676
1.63744,1.4001,0.0000481035
1.63756,1.4001,0.000048139
1.63769,1.4001,0.0000481744
1.63782,1.4001,0.0000482099
1.63795,1.4001,0.0000482458
1.63808,1.4001,0.0000482823
1.63821,1.4001,0.0000483197
1.63834,1.4001,0.0000483581
1.63847,1.40009,0.0000483977
1.6386,1.4001,0.0000484387
1.63873,1.40009,0.0000484811
1.63886,1.40009,0.0000485251
1.63899,1.40009,0.0000485708
1.63912,1.40009,0.0000486183
1.63925,1.40009,0.0000486676
1.63938,1.40009,0.0000487187
1.63951,1.40009,0.0000487717
1.63964,1.40009,0.0000488266
1.63977,1.40009,0.0000488834
1.6399,1.40009,0.0000489419
1.64003,1.40009,0.0000490022
1.64015,1.40009,0.0000490642
1.64028,1.40009,0.0000491278
1.64041,1.40009,0.0000491929
1.64054,1.40009,0.0000492594
1.64067,1.40009,0.0000493271
1.6408,1.40009,0.0000493959
1.64093,1.40009,0.0000494656
1.64106,1.40009,0.0000495362
1.64119,1.40009,0.0000496076
1.64132,1.40008,0.0000496795
1.64145,1.40008,0.000049752
1.64158,1.40008,0.0000498248
1.64171,1.40008,0.0000498979
1.64184,1.40008,0.0000499711
1.64197,1.40008,0.0000500445
1.6421,1.40008,0.0000501178
1.64223,1.40008,0.000050191
1.64236,1.40008,0.0000502641
1.64249,1.40008,0.0000503371
1.64262,1.40008,0.0000504103
1.64275,1.40008,0.0000504834
1.64288,1.40008,0.0000505564
1.64301,1.40008,0.0000506294
1.64314,1.40008,0.0000507022
1.64327,1.40008,0.000050775
1.6434,1.40008,0.0000508477
1.64353,1.40008,0.0000509204
1.64366,1.40008,0.0000509928
1.64379,1.40008,0.0000510653
1.64393,1.40008,0.0000511375
1.64406,1.40008,0.0000512095
1.64419,1.40007,0.0000512813
1.64432,1.40007,0.0000513528
1.64445,1.40007,0.0000514239
1.64458,1.40007,0.0000514947
1.64471,1.40007,0.000051565
1.64484,1.40007,0.0000516348
1.64497,1.40007,0.0000517042
1.6451,1.40007,0.0000517729
1.64523,1.40007,0.0000518411
1.64536,1.40007,0.0000519086
1.64549,1.40007,0.0000519756
1.64562,1.40007,0.0000520419
1.64575,1.40007,0.0000521077
1.64588,1.40007,0.0000521729
1.64601,1.40007,0.0000522375
1.64614,1.40007,0.0000523016
1.64627,1.40007,0.0000523651
1.6464,1.40007,0.0000524282
1.64654,1.40007,0.0000524908
1.64667,1.40007,0.000052553
1.6468,1.40006,0.0000526148
1.64693,1.40006,0.0000526764
1.64706,1.40006,0.0000527377
1.64719,1.40006,0.0000527989
1.64732,1.40006,0.00005286
1.64745,1.40006,0.0000529195
1.64758,1.40006,0.0000529776
1.64771,1.40006,0.0000530348
1.64784,1.40006,0.0000530912
1.64797,1.40006,0.0000531474
1.64811,1.40006,0.0000532036
1.64824,1.40006,0.0000532603
1.64837,1.40006,0.0000533177
1.6485,1.40006,0.0000533763
1.64863,1.40006,0.0000534364
1.64876,1.40006,0.0000534983
1.64889,1.40006,0.0000535651
1.64902,1.40006,0.0000536372
1.64915,1.40006,0.0000537149
1.64929,1.40005,0.0000537983
1.64942,1.40005,0.0000538878
1.64955,1.40005,0.0000539833
1.64968,1.40005,0.0000540851
1.64981,1.40005,0.000054193
1.64994,1.40005,0.0000543071
1.65007,1.40005,0.0000544274
1.6502,1.40005,0.0000545536
1.65034,1.40005,0.0000546846
1.65047,1.40005,0.0000548197
1.6506,1.40005,0.0000550291
1.65073,1.40005,0.0000553008
1.65086,1.40005,0.0000555804
1.65099,1.40005,0.0000558663
1.65112,1.40005,0.0000561562
1.65125,1.40004,0.0000564484
1.65139,1.40004,0.0000567411
1.65152,1.40004,0.0000570334
1.65165,1.40004,0.000057325
1.65178,1.40004,0.0000576161
1.65191,1.40004,0.0000579069
1.65204,1.40004,0.0000581979
1.65218,1.40004,0.0000584896
1.65231,1.40004,0.0000587825
1.65244,1.40004,0.0000590772
1.65257,1.40004,0.0000593749
1.6527,1.40004,0.0000596774
1.65283,1.40004,0.0000599863
1.65297,1.40004,0.0000603017
1.6531,1.40004,0.0000606226
1.65323,1.40004,0.0000609482
1.65336,1.40004,0.0000612857
1.65349,1.40004,0.0000616318
1.65362,1.40003,0.0000619773
1.65376,1.40003,0.0000623134
1.65389,1.40003,0.0000626342
1.65402,1.40003,0.0000630582
1.65415,1.40003,0.0000634531
1.65428,1.40003,0.0000637535
1.65442,1.40003,0.0000639619
1.65455,1.40003,0.0000641338
1.65468,1.40003,0.0000643217
1.65481,1.40003,0.0000645319
1.65494,1.40003,0.0000647451
1.65508,1.40003,0.0000649546
1.65521,1.40003,0.000065171
1.65534,1.40003,0.0000654018
1.65547,1.40003,0.0000656407
1.6556,1.40003,0.0000658822
1.65574,1.40003,0.0000661188
1.65587,1.40003,0.0000663445
1.656,1.40003,0.0000665345
1.65613,1.40003,0.0000666877
1.65627,1.40003,0.0000668191
1.6564,1.40003,0.0000669502
1.65653,1.40003,0.0000670753
1.65666,1.40003,0.0000671847
1.6568,1.40002,0.00006728
1.65693,1.40002,0.0000674041
1.65706,1.40002,0.0000675791
1.65719,1.40002,0.0000677919
1.65732,1.40002,0.0000679902
1.65746,1.40002,0.0000681386
1.65759,1.40002,0.0000682333
1.65772,1.40002,0.0000683066
1.65785,1.40002,0.0000683928
1.65799,1.40002,0.0000685338
1.65812,1.40002,0.0000687555
1.65825,1.40002,0.000069057
1.65838,1.40002,0.0000693974
1.65852,1.40002,0.0000697252
1.65865,1.40002,0.0000700118
1.65878,1.40002,0.000070267
1.65892,1.40001,0.0000705166
1.65905,1.40001,0.0000707907
1.65918,1.40001,0.0000711178
1.65931,1.40001,0.0000715167
1.65945,1.40001,0.0000719771
1.65958,1.40001,0.0000724488
1.65971,1.40001,0.000072897
1.65984,1.40001,0.0000733464
1.65998,1.40001,0.0000738799
1.66011,1.40001,0.0000745437
1.66024,1.40001,0.0000752899
1.66038,1.40001,0.0000760078
1.66051,1.40001,0.0000766322
1.66064,1.40001,0.0000771834
1.66078,1.40001,0.0000777133
1.66091,1.40001,0.0000782254
1.66104,1.4,0.0000787029
1.66117,1.4,0.000079174
1.66131,1.4,0.0000797225
1.66144,1.4,0.0000803912
1.66157,1.4,0.0000811159
1.66171,1.4,0.0000817679
1.66184,1.4,0.0000823042
1.66197,1.4,0.0000828194
1.66211,1.4,0.0000834603
1.66224,1.4,0.0000842681
1.66237,1.4,0.0000851515
1.66251,1.4,0.0000859662
1.66264,1.4,0.0000866524
1.66277,1.4,0.0000872377
1.66291,1.4,0.0000877994
1.66304,1.4,0.0000883711
1.66317,1.4,0.0000889566
1.66331,1.4,0.0000895367
1.66344,1.4,0.000090111
1.66357,1.4,0.0000906975
1.66371,1.4,0.0000913107
1.66384,1.4,0.0000919393
1.66397,1.4,0.000092558
1.66411,1.4,0.000093147
1.66424,1.4,0.0000937215
1.66437,1.4,0.0000943208
1.66451,1.4,0.0000949662
1.66464,1.4,0.000095612
1.66477,1.4,0.0000961836
1.66491,1.4,0.0000966483
1.66504,1.4,0.0000970442
1.66518,1.4,0.0000974473
1.66531,1.39999,0.000097893
1.66544,1.4,0.0000983633
1.66558,1.39999,0.0000988201
1.66571,1.4,0.0000992631
1.66584,1.39999,0.0000997013
1.66598,1.39999,0.000100132
1.66611,1.39999,0.000100529
1.66625,1.39999,0.000100894
1.66638,1.39999,0.000101253
1.66651,1.39999,0.000101634
1.66665,1.39999,0.000102005
1.66678,1.39999,0.000102324
1.66692,1.39999,0.000102578
1.66705,1.39999,0.000102824
1.66718,1.39999,0.000103127
1.66732,1.39999,0.000103502
1.66745,1.39999,0.000103917
1.66759,1.39999,0.000104338
1.66772,1.39999,0.000104743
1.66785,1.39999,0.000105141
1.66799,1.39999,0.000105535
1.66812,1.39999,0.000105946
1.66826,1.39999,0.000106401
1.66839,1.39999,0.000106912
1.66852,1.39999,0.000107445
1.66866,1.39999,0.000107954
1.66879,1.39999,0.000108419
1.66893,1.39999,0.000108878
1.66906,1.39999,0.000109371
1.6692,1.39999,0.000109903
1.66933,1.39999,0.000110461
1.66947,1.39999,0.000111046
1.6696,1.39999,0.000111678
1.66973,1.39999,0.00011235
1.66987,1.39999,0.000113002
1.67,1.39999,0.000113576
1.67014,1.39999,0.000114093
1.67027,1.39999,0.000114615
1.67041,1.39999,0.000115189
1.67054,1.39999,0.00011578
1.67068,1.39999,0.000116326
1.67081,1.39999,0.000116796
1.67094,1.39999,0.000117202
1.67108,1.39999,0.000117557
1.67121,1.39999,0.00011787
1.67135,1.39999,0.000118169
1.67148,1.39999,0.000118523
1.67162,1.39999,0.000118965
1.67175,1.39999,0.000119455
1.67189,1.39999,0.000119897
1.67202,1.39999,0.000120254
1.67216,1.39999,0.000120578
1.67229,1.39999,0.000120942
1.67243,1.39999,0.000121332
1.67256,1.39999,0.000121668
1.6727,1.39999,0.000121875
1.67283,1.39999,0.000121979
1.67297,1.39999,0.000122058
1.6731,1.39999,0.000122173
1.67324,1.39999,0.000122323
1.67337,1.39999,0.000122483
1.67351,1.39999,0.000122636
1.67364,1.39999,0.00012278
1.67378,1.39999,0.00012291
1.67391,1.39999,0.000123038
1.67405,1.39999,0.000123193
1.67418,1.39999,0.000123383
1.67432,1.39999,0.00012356
1.67445,1.39999,0.000123647
1.67459,1.4,0.000123614
1.67472,1.4,0.000123516
1.67486,1.4,0.000123432
1.67499,1.4,0.000123378
1.67513,1.4,0.000123291
1.67526,1.4,0.000123096
1.6754,1.4,0.000122802
1.67553,1.4,0.000122496
1.67567,1.4,0.000122268
1.67581,1.4,0.000122145
1.67594,1.4,0.000122086
1.67608,1.4,0.000122049
1.67621,1.4,0.000122018
1.67635,1.4,0.000121978
1.67648,1.4,0.000121912
1.67662,1.39999,0.000121785
1.67675,1.4,0.000121592
1.67689,1.39999,0.000121362
1.67702,1.39999,0.000121156
1.67716,1.39999,0.000121018
1.6773,1.39999,0.000120963
1.67743,1.39999,0.000120964
1.67757,1.39999,0.000120991
1.6777,1.39999,0.000121011
1.67784,1.39999,0.000121022
1.67797,1.39999,0.000121031
1.67811,1.39999,0.000121056
1.67825,1.39999,0.000121115
1.67838,1.39999,0.000121228
1.67852,1.39999,0.000121391
1.67865,1.39999,0.000121604
1.67879,1.39999,0.000121869
1.67893,1.39999,0.000122203
1.67906,1.39999,0.000122611
1.6792,1.39999,0.000123068
1.67933,1.39999,0.000123526
1.67947,1.39999,0.00012397
1.67961,1.39999,0.000124435
1.67974,1.39999,0.000124977
1.67988,1.39999,0.000125616
1.68001,1.39999,0.000126303
1.68015,1.39998,0.000126981
1.68029,1.39999,0.000127629
1.68042,1.39998,0.000128288
1.68056,1.39998,0.000128989
1.68069,1.39998,0.000129724
1.68083,1.39998,0.000130447
1.68097,1.39998,0.000131136
1.6811,1.39998,0.000131802
1.68124,1.39998,0.00013248
1.68138,1.39999,0.000133174
1.68151,1.39998,0.000133877
1.68165,1.39999,0.000134567
1.68178,1.39999,0.000135246
1.68192,1.39999,0.000135914
1.68206,1.39999,0.000136581
1.68219,1.39999,0.000137254
1.68233,1.39999,0.000137936
1.68247,1.39999,0.000138604
1.6826,1.39999,0.000139214
1.68274,1.39999,0.000139721
1.68288,1.39999,0.000140139
1.68301,1.39999,0.000140518
1.68315,1.39999,0.000140923
1.68329,1.39999,0.000141364
1.68342,1.39999,0.000141801
1.68356,1.39999,0.000142173
1.6837,1.39999,0.000142443
1.68383,1.4,0.000142592
1.68397,1.4,0.000142626
1.68411,1.4,0.000142568
1.68424,1.4,0.000142472
1.68438,1.4,0.00014239
1.68452,1.4,0.000142331
1.68465,1.4,0.000142256
1.68479,1.4,0.000142107
1.68493,1.4,0.000141852
1.68506,1.4,0.00014149
1.6852,1.4,0.000141043
1.68534,1.4,0.000140539
1.68547,1.40001,0.000140012
1.68561,1.40001,0.000139486
1.68575,1.40001,0.00013893
1.68589,1.40001,0.000138257
1.68602,1.40001,0.000137413
1.68616,1.40001,0.000136432
1.6863,1.40001,0.000135454
1.68643,1.40001,0.000134579
1.68657,1.40001,0.000133775
1.68671,1.40001,0.000132915
1.68685,1.40001,0.00013193
1.68698,1.40001,0.000130874
1.68712,1.40001,0.000129865
1.68726,1.40001,0.000128934
1.68739,1.40001,0.000128012
1.68753,1.40001,0.000127019
1.68767,1.40001,0.000125967
1.68781,1.40001,0.000124916
1.68794,1.40001,0.000123901
1.68808,1.40001,0.000122888
1.68822,1.40001,0.00012186
1.68836,1.40001,0.000120843
1.68849,1.40001,0.000119884
1.68863,1.40001,0.000118974
1.68877,1.40001,0.000118067
1.68891,1.40001,0.000117136
1.68904,1.40001,0.000116215
1.68918,1.40001,0.000115349
1.68932,1.40001,0.000114544
1.68946,1.40001,0.000113777
1.68959,1.40001,0.000113045
1.68973,1.40001,0.000112375
1.68987,1.40001,0.000111766
1.69001,1.40001,0.000111163
1.69014,1.40001,0.000110492
1.69028,1.40001,0.000109756
1.69042,1.40001,0.000109031
1.69056,1.4,0.000108401
