"Wavelength, µm","n","k"
1.42952,1.31223,0.0000632814
1.42962,1.31223,0.0000633406
1.42972,1.31223,0.0000634027
1.42982,1.31223,0.0000634673
1.42992,1.31223,0.0000635331
1.43002,1.31223,0.000063599
1.43011,1.31223,0.0000636641
1.43021,1.31223,0.000063728
1.43031,1.31223,0.000063791
1.43041,1.31223,0.0000638546
1.43051,1.31223,0.0000639203
1.43061,1.31223,0.0000639882
1.43071,1.31223,0.0000640564
1.4308,1.31223,0.0000641223
1.4309,1.31223,0.0000641852
1.431,1.31223,0.0000642463
1.4311,1.31223,0.0000643079
1.4312,1.31223,0.0000643711
1.4313,1.31222,0.0000644359
1.4314,1.31222,0.0000645026
1.4315,1.31222,0.0000645715
1.43159,1.31222,0.0000646421
1.43169,1.31222,0.0000647123
1.43179,1.31222,0.0000647793
1.43189,1.31222,0.0000648415
1.43199,1.31222,0.0000649004
1.43209,1.31222,0.0000649595
1.43219,1.31222,0.0000650219
1.43229,1.31222,0.0000650885
1.43239,1.31222,0.0000651567
1.43248,1.31222,0.0000652234
1.43258,1.31222,0.0000652864
1.43268,1.31222,0.0000653459
1.43278,1.31222,0.0000654045
1.43288,1.31222,0.0000654646
1.43298,1.31221,0.000065527
1.43308,1.31221,0.0000655904
1.43318,1.31221,0.0000656522
1.43328,1.31221,0.0000657108
1.43338,1.31221,0.0000657662
1.43347,1.31221,0.0000658206
1.43357,1.31221,0.0000658766
1.43367,1.31221,0.0000659358
1.43377,1.31221,0.0000659973
1.43387,1.31221,0.0000660587
1.43397,1.31221,0.0000661175
1.43407,1.31221,0.0000661732
1.43417,1.31221,0.0000662268
1.43427,1.31221,0.0000662804
1.43437,1.31221,0.0000663351
1.43447,1.31221,0.0000663912
1.43456,1.31221,0.0000664483
1.43466,1.3122,0.0000665058
1.43476,1.3122,0.000066563
1.43486,1.3122,0.0000666197
1.43496,1.3122,0.0000666761
1.43506,1.3122,0.000066733
1.43516,1.3122,0.0000667908
1.43526,1.3122,0.0000668499
1.43536,1.3122,0.0000669099
1.43546,1.3122,0.0000669701
1.43556,1.3122,0.0000670296
1.43566,1.3122,0.0000670879
1.43576,1.3122,0.0000671448
1.43586,1.3122,0.000067201
1.43596,1.3122,0.0000672577
1.43605,1.3122,0.000067316
1.43615,1.3122,0.0000673761
1.43625,1.3122,0.0000674375
1.43635,1.3122,0.0000674987
1.43645,1.31219,0.0000675585
1.43655,1.31219,0.0000676162
1.43665,1.31219,0.000067673
1.43675,1.31219,0.0000677314
1.43685,1.31219,0.0000677935
1.43695,1.31219,0.0000678586
1.43705,1.31219,0.0000679235
1.43715,1.31219,0.0000679846
1.43725,1.31219,0.0000680408
1.43735,1.31219,0.0000680939
1.43745,1.31219,0.000068147
1.43755,1.31219,0.0000682018
1.43765,1.31219,0.0000682582
1.43775,1.31219,0.000068315
1.43785,1.31219,0.000068371
1.43795,1.31219,0.0000684259
1.43805,1.31219,0.00006848
1.43815,1.31218,0.000068534
1.43825,1.31218,0.0000685899
1.43835,1.31218,0.000068649
1.43845,1.31218,0.0000687114
1.43854,1.31218,0.0000687753
1.43864,1.31218,0.0000688389
1.43874,1.31218,0.0000689012
1.43884,1.31218,0.0000689628
1.43894,1.31218,0.0000690243
1.43904,1.31218,0.0000690857
1.43914,1.31218,0.0000691463
1.43924,1.31218,0.0000692059
1.43934,1.31218,0.0000692647
1.43944,1.31218,0.0000693232
1.43954,1.31218,0.0000693815
1.43964,1.31218,0.0000694391
1.43974,1.31218,0.0000694958
1.43984,1.31217,0.0000695524
1.43994,1.31217,0.0000696106
1.44004,1.31217,0.0000696714
1.44014,1.31217,0.0000697345
1.44024,1.31217,0.0000697981
1.44034,1.31217,0.0000698602
1.44044,1.31217,0.0000699199
1.44054,1.31217,0.0000699779
1.44064,1.31217,0.0000700361
1.44074,1.31217,0.0000700959
1.44084,1.31217,0.0000701576
1.44094,1.31217,0.0000702202
1.44104,1.31217,0.0000702823
1.44114,1.31217,0.0000703429
1.44124,1.31217,0.0000704018
1.44134,1.31217,0.0000704596
1.44144,1.31217,0.0000705171
1.44154,1.31216,0.0000705751
1.44164,1.31216,0.0000706335
1.44174,1.31216,0.0000706922
1.44185,1.31216,0.000070751
1.44195,1.31216,0.0000708104
1.44205,1.31216,0.0000708718
1.44215,1.31216,0.0000709358
1.44225,1.31216,0.0000710027
1.44235,1.31216,0.0000710713
1.44245,1.31216,0.0000711399
1.44255,1.31216,0.0000712073
1.44265,1.31216,0.0000712736
1.44275,1.31216,0.0000713396
1.44285,1.31216,0.0000714062
1.44295,1.31216,0.0000714741
1.44305,1.31216,0.0000715431
1.44315,1.31215,0.0000716128
1.44325,1.31215,0.0000716833
1.44335,1.31215,0.000071755
1.44345,1.31215,0.0000718286
1.44355,1.31215,0.0000719038
1.44365,1.31215,0.0000719799
1.44375,1.31215,0.0000720561
1.44385,1.31215,0.0000721319
1.44395,1.31215,0.0000722076
1.44405,1.31215,0.0000722841
1.44415,1.31215,0.0000723616
1.44425,1.31215,0.0000724401
1.44436,1.31215,0.000072519
1.44446,1.31215,0.0000725977
1.44456,1.31215,0.0000726764
1.44466,1.31215,0.0000727554
1.44476,1.31214,0.0000728348
1.44486,1.31214,0.0000729142
1.44496,1.31214,0.000072993
1.44506,1.31214,0.000073071
1.44516,1.31214,0.0000731485
1.44526,1.31214,0.0000732265
1.44536,1.31214,0.0000733054
1.44546,1.31214,0.000073385
1.44556,1.31214,0.000073464
1.44566,1.31214,0.0000735414
1.44576,1.31214,0.0000736171
1.44587,1.31214,0.0000736926
1.44597,1.31214,0.0000737694
1.44607,1.31214,0.0000738486
1.44617,1.31214,0.0000739299
1.44627,1.31214,0.0000740122
1.44637,1.31214,0.0000740947
1.44647,1.31213,0.0000741772
1.44657,1.31213,0.0000742594
1.44667,1.31213,0.0000743414
1.44677,1.31213,0.0000744231
1.44687,1.31213,0.0000745052
1.44698,1.31213,0.0000745881
1.44708,1.31213,0.0000746719
1.44718,1.31213,0.0000747564
1.44728,1.31213,0.0000748417
1.44738,1.31213,0.0000749288
1.44748,1.31213,0.0000750185
1.44758,1.31213,0.0000751107
1.44768,1.31213,0.0000752042
1.44778,1.31213,0.0000752972
1.44788,1.31213,0.0000753885
1.44799,1.31213,0.0000754786
1.44809,1.31212,0.0000755692
1.44819,1.31212,0.0000756619
1.44829,1.31212,0.0000757576
1.44839,1.31212,0.000075856
1.44849,1.31212,0.0000759561
1.44859,1.31212,0.000076057
1.44869,1.31212,0.0000761583
1.44879,1.31212,0.0000762599
1.4489,1.31212,0.0000763619
1.449,1.31212,0.0000764641
1.4491,1.31212,0.0000765667
1.4492,1.31212,0.0000766698
1.4493,1.31212,0.0000767738
1.4494,1.31212,0.0000768785
1.4495,1.31212,0.0000769835
1.4496,1.31212,0.0000770885
1.44971,1.31212,0.0000771931
1.44981,1.31211,0.0000772971
1.44991,1.31211,0.0000774006
1.45001,1.31211,0.0000775041
1.45011,1.31211,0.0000776089
1.45021,1.31211,0.0000777156
1.45031,1.31211,0.0000778236
1.45042,1.31211,0.0000779309
1.45052,1.31211,0.0000780363
1.45062,1.31211,0.0000781408
1.45072,1.31211,0.0000782465
1.45082,1.31211,0.0000783548
1.45092,1.31211,0.000078465
1.45102,1.31211,0.0000785752
1.45113,1.31211,0.0000786845
1.45123,1.31211,0.0000787931
1.45133,1.31211,0.0000789018
1.45143,1.31211,0.0000790105
1.45153,1.3121,0.0000791191
1.45163,1.3121,0.0000792281
1.45174,1.3121,0.0000793377
1.45184,1.3121,0.0000794479
1.45194,1.3121,0.0000795576
1.45204,1.3121,0.0000796664
1.45214,1.3121,0.0000797747
1.45224,1.3121,0.0000798836
1.45235,1.3121,0.0000799933
1.45245,1.3121,0.0000801035
1.45255,1.3121,0.0000802142
1.45265,1.3121,0.0000803255
1.45275,1.3121,0.0000804382
1.45285,1.3121,0.0000805519
1.45296,1.3121,0.0000806659
1.45306,1.3121,0.00008078
1.45316,1.3121,0.0000808941
1.45326,1.31209,0.0000810084
1.45336,1.31209,0.0000811218
1.45346,1.31209,0.0000812333
1.45357,1.31209,0.0000813427
1.45367,1.31209,0.000081451
1.45377,1.31209,0.0000815594
1.45387,1.31209,0.0000816685
1.45397,1.31209,0.0000817772
1.45408,1.31209,0.0000818845
1.45418,1.31209,0.0000819908
1.45428,1.31209,0.0000820976
1.45438,1.31209,0.0000822068
1.45448,1.31209,0.0000823186
1.45459,1.31209,0.0000824314
1.45469,1.31209,0.000082543
1.45479,1.31209,0.0000826523
1.45489,1.31209,0.0000827601
1.45499,1.31208,0.000082867
1.4551,1.31208,0.0000829733
1.4552,1.31208,0.0000830779
1.4553,1.31208,0.0000831806
1.4554,1.31208,0.0000832823
1.4555,1.31208,0.0000833847
1.45561,1.31208,0.0000834892
1.45571,1.31208,0.0000835961
1.45581,1.31208,0.0000837045
1.45591,1.31208,0.0000838127
1.45602,1.31208,0.0000839184
1.45612,1.31208,0.0000840199
1.45622,1.31208,0.0000841172
1.45632,1.31208,0.000084213
1.45642,1.31208,0.0000843097
1.45653,1.31208,0.0000844077
1.45663,1.31208,0.000084505
1.45673,1.31208,0.0000845999
1.45683,1.31207,0.0000846933
1.45694,1.31207,0.0000847875
1.45704,1.31207,0.0000848836
1.45714,1.31207,0.0000849798
1.45724,1.31207,0.0000850735
1.45735,1.31207,0.0000851636
1.45745,1.31207,0.0000852513
1.45755,1.31207,0.000085338
1.45765,1.31207,0.0000854233
1.45776,1.31207,0.0000855064
1.45786,1.31207,0.0000855876
1.45796,1.31207,0.0000856689
1.45806,1.31207,0.000085752
1.45817,1.31207,0.0000858368
1.45827,1.31207,0.0000859218
1.45837,1.31207,0.0000860051
1.45847,1.31207,0.0000860859
1.45858,1.31207,0.0000861636
1.45868,1.31206,0.0000862374
1.45878,1.31206,0.0000863067
1.45888,1.31206,0.0000863717
1.45899,1.31206,0.0000864338
1.45909,1.31206,0.0000864951
1.45919,1.31206,0.0000865571
1.45929,1.31206,0.00008662
1.4594,1.31206,0.0000866838
1.4595,1.31206,0.0000867481
1.4596,1.31206,0.0000868129
1.4597,1.31206,0.0000868773
1.45981,1.31206,0.0000869405
1.45991,1.31206,0.0000870015
1.46001,1.31206,0.0000870605
1.46012,1.31206,0.0000871183
1.46022,1.31206,0.0000871757
1.46032,1.31206,0.0000872328
1.46042,1.31206,0.0000872895
1.46053,1.31205,0.0000873467
1.46063,1.31205,0.0000874056
1.46073,1.31205,0.0000874665
1.46084,1.31205,0.0000875279
1.46094,1.31205,0.0000875872
1.46104,1.31205,0.0000876432
1.46114,1.31205,0.0000876965
1.46125,1.31205,0.0000877484
1.46135,1.31205,0.0000877996
1.46145,1.31205,0.0000878497
1.46156,1.31205,0.0000878986
1.46166,1.31205,0.0000879473
1.46176,1.31205,0.0000879971
1.46187,1.31205,0.0000880489
1.46197,1.31205,0.0000881024
1.46207,1.31205,0.0000881572
1.46217,1.31205,0.0000882132
1.46228,1.31205,0.0000882704
1.46238,1.31204,0.0000883284
1.46248,1.31204,0.0000883867
1.46259,1.31204,0.0000884448
1.46269,1.31204,0.0000885028
1.46279,1.31204,0.0000885604
1.4629,1.31204,0.000088617
1.463,1.31204,0.000088672
1.4631,1.31204,0.0000887256
1.46321,1.31204,0.0000887786
1.46331,1.31204,0.0000888314
1.46341,1.31204,0.0000888836
1.46352,1.31204,0.0000889342
1.46362,1.31204,0.0000889825
1.46372,1.31204,0.0000890288
1.46383,1.31204,0.0000890746
1.46393,1.31204,0.0000891214
1.46403,1.31204,0.0000891699
1.46414,1.31204,0.0000892202
1.46424,1.31203,0.0000892719
1.46434,1.31203,0.0000893246
1.46445,1.31203,0.0000893781
1.46455,1.31203,0.0000894324
1.46465,1.31203,0.0000894873
1.46476,1.31203,0.0000895431
1.46486,1.31203,0.0000896
1.46496,1.31203,0.0000896577
1.46507,1.31203,0.0000897153
1.46517,1.31203,0.0000897711
1.46527,1.31203,0.0000898246
1.46538,1.31203,0.0000898763
1.46548,1.31203,0.0000899279
1.46558,1.31203,0.0000899804
1.46569,1.31203,0.0000900334
1.46579,1.31203,0.0000900861
1.46589,1.31203,0.0000901388
1.466,1.31202,0.0000901922
1.4661,1.31202,0.0000902472
1.46621,1.31202,0.0000903029
1.46631,1.31202,0.0000903579
1.46641,1.31202,0.0000904115
1.46652,1.31202,0.0000904645
1.46662,1.31202,0.0000905183
1.46672,1.31202,0.0000905738
1.46683,1.31202,0.000090631
1.46693,1.31202,0.0000906888
1.46704,1.31202,0.0000907469
1.46714,1.31202,0.0000908047
1.46724,1.31202,0.0000908625
1.46735,1.31202,0.0000909204
1.46745,1.31202,0.0000909783
1.46755,1.31202,0.0000910358
1.46766,1.31202,0.0000910918
1.46776,1.31201,0.0000911458
1.46787,1.31201,0.0000911979
1.46797,1.31201,0.0000912496
1.46807,1.31201,0.0000913021
1.46818,1.31201,0.0000913555
1.46828,1.31201,0.0000914084
1.46839,1.31201,0.000091459
1.46849,1.31201,0.0000915071
1.46859,1.31201,0.0000915537
1.4687,1.31201,0.0000916006
1.4688,1.31201,0.0000916488
1.46891,1.31201,0.0000916983
1.46901,1.31201,0.0000917485
1.46911,1.31201,0.0000917995
1.46922,1.31201,0.0000918519
1.46932,1.31201,0.0000919058
1.46943,1.31201,0.0000919604
1.46953,1.312,0.0000920143
1.46963,1.312,0.0000920667
1.46974,1.312,0.0000921175
1.46984,1.312,0.0000921669
1.46995,1.312,0.0000922153
1.47005,1.312,0.0000922621
1.47015,1.312,0.0000923071
1.47026,1.312,0.0000923509
1.47036,1.312,0.0000923941
1.47047,1.312,0.0000924376
1.47057,1.312,0.0000924814
1.47068,1.312,0.0000925255
1.47078,1.312,0.0000925695
1.47088,1.312,0.0000926134
1.47099,1.312,0.0000926567
1.47109,1.312,0.0000926994
1.4712,1.312,0.0000927421
1.4713,1.31199,0.0000927857
1.47141,1.31199,0.0000928313
1.47151,1.31199,0.0000928786
1.47162,1.31199,0.0000929268
1.47172,1.31199,0.0000929745
1.47182,1.31199,0.0000930214
1.47193,1.31199,0.0000930677
1.47203,1.31199,0.0000931135
1.47214,1.31199,0.0000931581
1.47224,1.31199,0.0000932007
1.47235,1.31199,0.0000932413
1.47245,1.31199,0.0000932811
1.47256,1.31199,0.0000933215
1.47266,1.31199,0.0000933634
1.47276,1.31199,0.0000934066
1.47287,1.31199,0.0000934508
1.47297,1.31199,0.0000934961
1.47308,1.31198,0.0000935427
1.47318,1.31198,0.0000935902
1.47329,1.31198,0.0000936368
1.47339,1.31198,0.0000936814
1.4735,1.31198,0.0000937239
1.4736,1.31198,0.0000937661
1.47371,1.31198,0.0000938094
1.47381,1.31198,0.0000938543
1.47392,1.31198,0.0000939
1.47402,1.31198,0.0000939457
1.47413,1.31198,0.0000939912
1.47423,1.31198,0.0000940363
1.47433,1.31198,0.0000940807
1.47444,1.31198,0.0000941238
1.47454,1.31198,0.0000941655
1.47465,1.31198,0.0000942065
1.47475,1.31198,0.000094248
1.47486,1.31197,0.0000942907
1.47496,1.31197,0.000094334
1.47507,1.31197,0.0000943777
1.47517,1.31197,0.0000944215
1.47528,1.31197,0.0000944658
1.47538,1.31197,0.0000945111
1.47549,1.31197,0.0000945574
1.47559,1.31197,0.0000946045
1.4757,1.31197,0.000094652
1.4758,1.31197,0.0000946991
1.47591,1.31197,0.0000947448
1.47601,1.31197,0.0000947887
1.47612,1.31197,0.0000948315
1.47622,1.31197,0.0000948748
1.47633,1.31197,0.0000949202
1.47643,1.31197,0.0000949684
1.47654,1.31196,0.0000950192
1.47664,1.31196,0.0000950719
1.47675,1.31196,0.0000951257
1.47685,1.31196,0.0000951796
1.47696,1.31196,0.0000952332
1.47706,1.31196,0.0000952859
1.47717,1.31196,0.0000953379
1.47728,1.31196,0.0000953898
1.47738,1.31196,0.0000954413
1.47749,1.31196,0.0000954924
1.47759,1.31196,0.0000955433
1.4777,1.31196,0.0000955947
1.4778,1.31196,0.0000956479
1.47791,1.31196,0.0000957024
1.47801,1.31196,0.0000957567
1.47812,1.31196,0.0000958087
1.47822,1.31195,0.0000958577
1.47833,1.31195,0.0000959051
1.47843,1.31195,0.0000959534
1.47854,1.31195,0.000096004
1.47864,1.31195,0.0000960565
1.47875,1.31195,0.0000961097
1.47886,1.31195,0.0000961625
1.47896,1.31195,0.0000962148
1.47907,1.31195,0.0000962673
1.47917,1.31195,0.0000963201
1.47928,1.31195,0.0000963734
1.47938,1.31195,0.0000964271
1.47949,1.31195,0.000096481
1.47959,1.31195,0.0000965348
1.4797,1.31195,0.0000965879
1.4798,1.31195,0.0000966395
1.47991,1.31195,0.0000966897
1.48002,1.31194,0.0000967393
1.48012,1.31194,0.0000967896
1.48023,1.31194,0.0000968412
1.48033,1.31194,0.0000968936
1.48044,1.31194,0.0000969462
1.48054,1.31194,0.0000969985
1.48065,1.31194,0.0000970505
1.48076,1.31194,0.0000971022
1.48086,1.31194,0.000097153
1.48097,1.31194,0.0000972028
1.48107,1.31194,0.000097252
1.48118,1.31194,0.0000973016
1.48128,1.31194,0.0000973522
1.48139,1.31194,0.0000974028
1.4815,1.31194,0.0000974518
1.4816,1.31194,0.0000974985
1.48171,1.31193,0.0000975445
1.48181,1.31193,0.0000975919
1.48192,1.31193,0.0000976426
1.48203,1.31193,0.0000976958
1.48213,1.31193,0.0000977499
1.48224,1.31193,0.0000978034
1.48234,1.31193,0.0000978553
1.48245,1.31193,0.0000979056
1.48255,1.31193,0.000097954
1.48266,1.31193,0.0000980005
1.48277,1.31193,0.0000980458
1.48287,1.31193,0.0000980913
1.48298,1.31193,0.0000981379
1.48308,1.31193,0.0000981853
1.48319,1.31193,0.0000982322
1.4833,1.31193,0.0000982774
1.4834,1.31193,0.0000983211
1.48351,1.31192,0.0000983646
1.48362,1.31192,0.0000984084
1.48372,1.31192,0.0000984523
1.48383,1.31192,0.000098496
1.48393,1.31192,0.0000985395
1.48404,1.31192,0.000098584
1.48415,1.31192,0.0000986306
1.48425,1.31192,0.0000986792
1.48436,1.31192,0.0000987291
1.48446,1.31192,0.0000987796
1.48457,1.31192,0.00009883
1.48468,1.31192,0.0000988785
1.48478,1.31192,0.0000989235
1.48489,1.31192,0.0000989642
1.485,1.31192,0.000099002
1.4851,1.31192,0.0000990401
1.48521,1.31191,0.0000990801
1.48532,1.31191,0.0000991216
1.48542,1.31191,0.0000991628
1.48553,1.31191,0.0000992035
1.48563,1.31191,0.0000992452
1.48574,1.31191,0.0000992893
1.48585,1.31191,0.0000993355
1.48595,1.31191,0.0000993818
1.48606,1.31191,0.0000994263
1.48617,1.31191,0.000099469
1.48627,1.31191,0.0000995106
1.48638,1.31191,0.0000995519
1.48649,1.31191,0.0000995931
1.48659,1.31191,0.000099634
1.4867,1.31191,0.0000996744
1.48681,1.31191,0.0000997142
1.48691,1.31191,0.0000997528
1.48702,1.3119,0.0000997899
1.48713,1.3119,0.0000998259
1.48723,1.3119,0.0000998618
1.48734,1.3119,0.0000998982
1.48745,1.3119,0.0000999353
1.48755,1.3119,0.0000999732
1.48766,1.3119,0.000100013
1.48777,1.3119,0.000100054
1.48787,1.3119,0.000100097
1.48798,1.3119,0.000100141
1.48809,1.3119,0.000100184
1.48819,1.3119,0.000100225
1.4883,1.3119,0.000100263
1.48841,1.3119,0.000100302
1.48851,1.3119,0.00010034
1.48862,1.3119,0.000100377
1.48873,1.31189,0.000100413
1.48883,1.31189,0.000100448
1.48894,1.31189,0.00010048
1.48905,1.31189,0.000100512
1.48915,1.31189,0.000100546
1.48926,1.31189,0.000100582
1.48937,1.31189,0.00010062
1.48948,1.31189,0.000100659
1.48958,1.31189,0.000100698
1.48969,1.31189,0.000100738
1.4898,1.31189,0.000100778
1.4899,1.31189,0.000100818
1.49001,1.31189,0.000100859
1.49012,1.31189,0.000100901
1.49022,1.31189,0.000100942
1.49033,1.31189,0.000100983
1.49044,1.31188,0.000101023
1.49055,1.31188,0.000101061
1.49065,1.31188,0.000101099
1.49076,1.31188,0.000101135
1.49087,1.31188,0.000101171
1.49097,1.31188,0.000101209
1.49108,1.31188,0.000101248
1.49119,1.31188,0.000101287
1.4913,1.31188,0.000101325
1.4914,1.31188,0.00010136
1.49151,1.31188,0.000101393
1.49162,1.31188,0.000101428
1.49172,1.31188,0.000101463
1.49183,1.31188,0.000101501
1.49194,1.31188,0.000101538
1.49205,1.31188,0.000101575
1.49215,1.31187,0.000101612
1.49226,1.31187,0.000101649
1.49237,1.31187,0.000101686
1.49248,1.31187,0.000101721
1.49258,1.31187,0.000101756
1.49269,1.31187,0.000101791
1.4928,1.31187,0.000101826
1.49291,1.31187,0.000101862
1.49301,1.31187,0.000101897
1.49312,1.31187,0.000101931
1.49323,1.31187,0.000101965
1.49334,1.31187,0.000101998
1.49344,1.31187,0.000102029
1.49355,1.31187,0.000102058
1.49366,1.31187,0.000102087
1.49377,1.31187,0.000102116
1.49387,1.31186,0.000102146
1.49398,1.31186,0.000102175
1.49409,1.31186,0.000102204
1.4942,1.31186,0.000102232
1.4943,1.31186,0.00010226
1.49441,1.31186,0.00010229
1.49452,1.31186,0.000102323
1.49463,1.31186,0.000102355
1.49474,1.31186,0.000102387
1.49484,1.31186,0.000102417
1.49495,1.31186,0.000102447
1.49506,1.31186,0.000102477
1.49517,1.31186,0.000102508
1.49527,1.31186,0.000102539
1.49538,1.31186,0.00010257
1.49549,1.31186,0.000102599
1.4956,1.31185,0.000102626
1.49571,1.31185,0.000102653
1.49581,1.31185,0.000102681
1.49592,1.31185,0.000102711
1.49603,1.31185,0.000102741
1.49614,1.31185,0.000102771
1.49624,1.31185,0.000102801
1.49635,1.31185,0.00010283
1.49646,1.31185,0.00010286
1.49657,1.31185,0.000102893
1.49668,1.31185,0.000102929
1.49678,1.31185,0.000102965
1.49689,1.31185,0.000103001
1.497,1.31185,0.000103037
1.49711,1.31185,0.000103073
1.49722,1.31184,0.000103109
1.49732,1.31184,0.000103145
1.49743,1.31184,0.000103178
1.49754,1.31184,0.00010321
1.49765,1.31184,0.00010324
1.49776,1.31184,0.000103271
1.49787,1.31184,0.000103304
1.49797,1.31184,0.000103338
1.49808,1.31184,0.000103375
1.49819,1.31184,0.000103413
1.4983,1.31184,0.00010345
1.49841,1.31184,0.000103485
1.49851,1.31184,0.00010352
1.49862,1.31184,0.000103556
1.49873,1.31184,0.000103593
1.49884,1.31184,0.000103631
1.49895,1.31183,0.000103668
1.49906,1.31183,0.000103702
1.49916,1.31183,0.000103735
1.49927,1.31183,0.000103768
1.49938,1.31183,0.000103801
1.49949,1.31183,0.000103834
1.4996,1.31183,0.000103864
1.49971,1.31183,0.000103892
1.49982,1.31183,0.000103919
1.49992,1.31183,0.000103946
1.50003,1.31183,0.000103976
1.50014,1.31183,0.000104008
1.50025,1.31183,0.00010404
1.50036,1.31183,0.000104072
1.50047,1.31183,0.000104106
1.50057,1.31182,0.000104142
1.50068,1.31182,0.000104181
1.50079,1.31182,0.000104221
1.5009,1.31182,0.000104261
1.50101,1.31182,0.000104297
1.50112,1.31182,0.000104331
1.50123,1.31182,0.000104363
1.50134,1.31182,0.000104393
1.50144,1.31182,0.000104424
1.50155,1.31182,0.000104455
1.50166,1.31182,0.000104487
1.50177,1.31182,0.000104521
1.50188,1.31182,0.000104557
1.50199,1.31182,0.000104593
1.5021,1.31182,0.000104631
1.5022,1.31182,0.000104668
1.50231,1.31181,0.000104706
1.50242,1.31181,0.000104745
1.50253,1.31181,0.000104785
1.50264,1.31181,0.000104825
1.50275,1.31181,0.000104866
1.50286,1.31181,0.000104908
1.50297,1.31181,0.000104949
1.50308,1.31181,0.00010499
1.50318,1.31181,0.00010503
1.50329,1.31181,0.000105067
1.5034,1.31181,0.000105104
1.50351,1.31181,0.00010514
1.50362,1.31181,0.000105177
1.50373,1.31181,0.000105212
1.50384,1.31181,0.000105247
1.50395,1.3118,0.000105281
1.50406,1.3118,0.000105315
1.50417,1.3118,0.000105352
1.50427,1.3118,0.00010539
1.50438,1.3118,0.000105429
1.50449,1.3118,0.000105469
1.5046,1.3118,0.000105508
1.50471,1.3118,0.000105546
1.50482,1.3118,0.000105583
1.50493,1.3118,0.000105618
1.50504,1.3118,0.000105654
1.50515,1.3118,0.000105689
1.50526,1.3118,0.000105724
1.50537,1.3118,0.000105759
1.50548,1.3118,0.000105794
1.50559,1.31179,0.000105829
1.50569,1.31179,0.000105864
1.5058,1.31179,0.0001059
1.50591,1.31179,0.000105937
1.50602,1.31179,0.000105975
1.50613,1.31179,0.000106013
1.50624,1.31179,0.00010605
1.50635,1.31179,0.000106085
1.50646,1.31179,0.000106119
1.50657,1.31179,0.000106153
1.50668,1.31179,0.000106187
1.50679,1.31179,0.000106221
1.5069,1.31179,0.000106257
1.50701,1.31179,0.000106292
1.50712,1.31179,0.000106328
1.50723,1.31179,0.000106363
1.50734,1.31178,0.000106397
1.50745,1.31178,0.000106429
1.50756,1.31178,0.000106459
1.50766,1.31178,0.000106488
1.50777,1.31178,0.000106518
1.50788,1.31178,0.000106548
1.50799,1.31178,0.000106578
1.5081,1.31178,0.000106609
1.50821,1.31178,0.00010664
1.50832,1.31178,0.00010667
1.50843,1.31178,0.0001067
1.50854,1.31178,0.00010673
1.50865,1.31178,0.000106758
1.50876,1.31178,0.000106784
1.50887,1.31178,0.000106807
1.50898,1.31177,0.000106829
1.50909,1.31177,0.000106851
1.5092,1.31177,0.000106874
1.50931,1.31177,0.000106899
1.50942,1.31177,0.000106924
1.50953,1.31177,0.000106949
1.50964,1.31177,0.000106975
1.50975,1.31177,0.000106999
1.50986,1.31177,0.000107021
1.50997,1.31177,0.000107041
1.51008,1.31177,0.00010706
1.51019,1.31177,0.000107081
1.5103,1.31177,0.000107104
1.51041,1.31177,0.000107127
1.51052,1.31177,0.00010715
1.51063,1.31177,0.000107173
1.51074,1.31176,0.000107197
1.51085,1.31176,0.00010722
1.51096,1.31176,0.000107242
1.51107,1.31176,0.000107264
1.51118,1.31176,0.000107285
1.51129,1.31176,0.000107306
1.5114,1.31176,0.000107326
1.51151,1.31176,0.000107342
1.51162,1.31176,0.000107357
1.51173,1.31176,0.000107372
1.51184,1.31176,0.00010739
1.51195,1.31176,0.000107413
1.51206,1.31176,0.000107439
1.51217,1.31176,0.000107466
1.51228,1.31176,0.000107492
1.51239,1.31175,0.000107514
1.5125,1.31175,0.000107533
1.51261,1.31175,0.000107551
1.51272,1.31175,0.000107569
1.51283,1.31175,0.000107588
1.51294,1.31175,0.000107608
1.51305,1.31175,0.000107628
1.51316,1.31175,0.000107647
1.51327,1.31175,0.000107663
1.51339,1.31175,0.000107677
1.5135,1.31175,0.000107691
1.51361,1.31175,0.000107705
1.51372,1.31175,0.000107721
1.51383,1.31175,0.000107739
1.51394,1.31175,0.000107757
1.51405,1.31174,0.000107774
1.51416,1.31174,0.000107789
1.51427,1.31174,0.000107805
1.51438,1.31174,0.00010782
1.51449,1.31174,0.000107834
1.5146,1.31174,0.000107848
1.51471,1.31174,0.000107862
1.51482,1.31174,0.000107876
1.51493,1.31174,0.00010789
1.51504,1.31174,0.000107904
1.51515,1.31174,0.000107917
1.51526,1.31174,0.000107929
1.51538,1.31174,0.000107942
1.51549,1.31174,0.000107955
1.5156,1.31174,0.000107968
1.51571,1.31173,0.000107981
1.51582,1.31173,0.000107993
1.51593,1.31173,0.000108005
1.51604,1.31173,0.000108016
1.51615,1.31173,0.000108029
1.51626,1.31173,0.000108044
1.51637,1.31173,0.000108063
1.51648,1.31173,0.000108085
1.51659,1.31173,0.000108105
1.51671,1.31173,0.000108123
1.51682,1.31173,0.000108138
1.51693,1.31173,0.000108152
1.51704,1.31173,0.000108169
1.51715,1.31173,0.000108187
1.51726,1.31172,0.000108206
1.51737,1.31172,0.000108225
1.51748,1.31172,0.000108245
1.51759,1.31172,0.000108264
