"Wavelength, µm","n","k"
0.40404,1.37243,1.38304e-7
0.406624,1.37215,1.34857e-7
0.409241,1.37188,1.3201e-7
0.411892,1.37161,1.30842e-7
0.414577,1.37134,1.47752e-7
0.417298,1.37107,1.49455e-7
0.420054,1.3708,1.59179e-7
0.422847,1.37054,1.70308e-7
0.425678,1.37028,1.3366e-7
0.428547,1.37002,1.3817e-7
0.431454,1.36976,1.49357e-7
0.434402,1.3695,1.36718e-7
0.43739,1.36925,1.60608e-7
0.440419,1.36899,1.62939e-7
0.443491,1.36874,1.63053e-7
0.446605,1.3685,1.58432e-7
0.449764,1.36825,1.41716e-7
0.452968,1.36801,1.19069e-7
0.456218,1.36777,1.01757e-7
0.459515,1.36753,1.00653e-7
0.462859,1.36729,9.9039e-8
0.466253,1.36705,9.71888e-8
0.469697,1.36682,9.50057e-8
0.473192,1.36658,9.35736e-8
0.47674,1.36635,9.0822e-8
0.480341,1.36613,8.95341e-8
0.483997,1.3659,8.86991e-8
0.487709,1.36567,8.80365e-8
0.491478,1.36545,8.98466e-8
0.495307,1.36523,8.97471e-8
0.499195,1.36501,8.92759e-8
0.503145,1.36479,8.79113e-8
0.507157,1.36458,8.57543e-8
0.511235,1.36437,8.59217e-8
0.515378,1.36415,8.24858e-8
0.519589,1.36394,8.13638e-8
0.52387,1.36374,7.8958e-8
0.528222,1.36353,7.87418e-8
0.532646,1.36332,7.77276e-8
0.537145,1.36312,7.71803e-8
0.541721,1.36292,7.69479e-8
0.546376,1.36272,7.72711e-8
0.551111,1.36252,7.59523e-8
0.555929,1.36233,7.66716e-8
0.560832,1.36213,7.72823e-8
0.565822,1.36194,8.45501e-8
0.570902,1.36175,8.31852e-8
0.576074,1.36156,8.24602e-8
0.581341,1.36137,8.28854e-8
0.586705,1.36119,8.34177e-8
0.592168,1.361,8.27308e-8
0.597734,1.36082,8.33924e-8
0.603406,1.36064,8.39316e-8
0.609187,1.36046,8.45591e-8
0.615079,1.36028,8.3949e-8
0.621087,1.36011,8.47136e-8
0.627213,1.35993,8.60483e-8
0.633461,1.35976,8.84845e-8
0.639835,1.35959,8.56429e-8
0.646338,1.35942,8.50196e-8
0.652975,1.35925,8.66291e-8
0.65975,1.35908,8.82322e-8
0.666667,1.35892,8.99035e-8
