"Wavelength, µm","T"
0.2562,0.28657064544953575
0.25726,0.2883316876422119
0.25833,0.2903852399633107
0.25941,0.29245015662182017
0.2605,0.2942422541826382
0.2616,0.296613421712081
0.26271,0.2987114354449829
0.26383,0.30110684540626603
0.26496,0.30351462777434546
0.26609,0.30592096861902146
0.26724,0.3086430739876839
0.2684,0.31137929832658867
0.26957,0.3141294114841539
0.27074,0.31717402538352313
0.27193,0.3202483869422223
0.27313,0.3236364001041329
0.27434,0.3270434697420881
0.27556,0.33077083706450844
0.27679,0.3345204998325449
0.27803,0.3385980552567772
0.27928,0.3430101224077283
0.28054,0.3477640979391562
0.28182,0.3528812101852581
0.28311,0.3580393127819721
0.2844,0.3638675323719395
0.28571,0.3700878660158688
0.28704,0.3770416101853922
0.28837,0.38439493000688507
0.28972,0.3925279406989396
0.29108,0.4014604464469618
0.29245,0.4112290003353991
0.29384,0.4222476919256359
0.29524,0.4342045772095517
0.29665,0.4479098567395772
0.29808,0.4634964023385974
0.29952,0.4806889818120635
0.30097,0.5004422364370765
0.30244,0.5225626427126662
0.30392,0.5477033666469606
0.30542,0.5757049692812706
0.30693,0.6058445905638867
0.30846,0.6367432341421768
0.31,0.6634968348936936
0.31156,0.6805979076740929
0.31313,0.694060271160158
0.31472,0.7167661609141103
0.31633,0.7399894374040814
0.31795,0.7517459804796608
0.31959,0.7487146711494277
0.32124,0.7353049029512682
0.32292,0.7133518119643474
0.32461,0.6853461955700214
0.32632,0.6536761668743021
0.32804,0.6214012136378669
0.32979,0.5910602062467487
0.33155,0.5633610452202947
0.33333,0.5392814750790013
0.33514,0.5176646057416013
0.33696,0.4990004746688433
0.3388,0.4822919863529329
0.34066,0.4673686709749557
0.34254,0.4540810993040004
0.34444,0.4422983333131878
0.34637,0.431602919649581
0.34831,0.42189927673546035
0.35028,0.41314142178919366
0.35227,0.40496990650309167
0.35429,0.3973619566543401
0.35632,0.3905416324806943
0.35838,0.3842137876940012
0.36047,0.3783533670329343
0.36257,0.3729169221382558
0.36471,0.3679136623509284
0.36686,0.36304476190459195
0.36905,0.35857988899108634
0.37126,0.35424144407792274
0.37349,0.35002558592766175
0.37576,0.3461796152522751
0.37805,0.342440749969135
0.38037,0.33903943127016745
0.38272,0.33552084542645233
0.38509,0.33210007101940936
0.3875,0.3287931390126109
0.38994,0.3257974363406247
0.39241,0.322686947550118
0.3949,0.3196629788039231
0.39744,0.3165502900930031
0.4,0.3137221086644708
0.4026,0.3107966983358093
0.40523,0.307962440559853
0.40789,0.30502871999046277
0.4106,0.30238949748211574
0.41333,0.29946035141868904
0.41611,0.2968200050508748
0.41892,0.29426330277516155
0.42177,0.29162251708766707
0.42466,0.2889031668724757
0.42759,0.2864472417486006
0.43056,0.2839126397944846
0.43357,0.2814676559059624
0.43662,0.27894902608621475
0.43972,0.2765278317724159
0.44286,0.27419315968805413
0.44604,0.27194241629242694
0.44928,0.2696379514980484
0.45255,0.26740897952955045
0.45588,0.26527635257285603
0.45926,0.26308553651000727
0.46269,0.26098231752714207
0.46617,0.25896402556624026
0.4697,0.2570280803928503
0.47328,0.2550365198396103
0.47692,0.253133701592066
0.48062,0.2513169160964123
0.48438,0.24945407733956976
0.48819,0.24766883092221803
0.49206,0.24584018415746667
0.496,0.24422556691229616
0.5,0.242566035180742
0.50407,0.24087135206830618
0.5082,0.23925577522617686
0.5124,0.2377234793396766
0.51667,0.23615695722012686
0.52101,0.2346718919695414
0.52542,0.23326570931553472
0.52991,0.23183234191460858
0.53448,0.23048227881886316
0.53913,0.22910604829883593
0.54386,0.22770568339777364
0.54867,0.22638684306316617
0.55357,0.22515294652088091
0.55856,0.2239004848137907
0.56364,0.22273039956752516
0.56881,0.22154210064434196
0.57407,0.22033715352092165
0.57944,0.21922362688581293
0.58491,0.2180990820093394
0.59048,0.21696477369294553
0.59615,0.21591292035322993
0.60194,0.2148619943110094
0.60784,0.21389576446094036
0.61386,0.21284237314801616
0.62,0.21187811741842935
0.62626,0.21091526173547767
0.63265,0.2099596386903321
0.63918,0.209099004369947
0.64583,0.2081578465434059
0.65263,0.20731496103504451
0.65957,0.20640456064346355
0.66667,0.20559504956106026
0.67391,0.2047203986139301
0.68132,0.20394885535922616
0.68889,0.20312368498041408
0.69663,0.20239859117139236
0.70455,0.20163054877663608
0.71264,0.20088846868234644
0.72093,0.20011545825253266
0.72941,0.1993779502787771
0.7381,0.1986837231264095
0.74699,0.19802722160297498
0.7561,0.1973502263948135
0.76543,0.19671893140964694
0.775,0.19607653358544153
0.78481,0.19542421986844094
0.79487,0.194767143081996
0.80519,0.19417078377286429
0.81579,0.19358109672513832
0.82667,0.19299844281265557
0.83784,0.1924269322459717
0.84932,0.1918741491581075
0.86111,0.19133985676565754
0.87324,0.1907797361452479
0.88571,0.19030375378127753
0.89855,0.18975963466318874
0.91176,0.1892558569901895
0.92537,0.18880125610474596
0.93939,0.18829655313492258
0.95385,0.18785389992767634
0.96875,0.18737350534157718
0.98413,0.1869185320750301
1,0.18649147173562072
1.0164,0.1860578028306371
1.0333,0.18560952587767976
1.0508,0.1852221560865757
1.069,0.18483529851199074
1.0877,0.18443500259218273
1.1071,0.1840371172128284
1.1273,0.18366990043072604
1.1481,0.18331832108006266
1.1698,0.18294380116453648
1.1923,0.1825995431209893
1.2157,0.1822722603397103
1.24,0.18196165177716986
1.2653,0.18161969477660883
1.2917,0.18130846957844907
1.3191,0.18100333969202018
1.3478,0.18070603789874887
1.4419,0.1799069954251738
1.4762,0.17963454473021434
1.5122,0.17939341364594125
1.5398,0.17920858833181533
1.55,0.17914389019953353
1.5773,0.1789665672559152
1.5897,0.1789068443394884
1.6166,0.1787453116709295
1.6316,0.178683701565312
1.658,0.178545544160204
1.6757,0.1784742696844014
1.7015,0.17834004024935574
1.7222,0.17826193999811565
1.7474,0.17815714773156116
1.7714,0.17804934567250102
1.7958,0.17796310408459293
1.8235,0.1778711590463174
1.8469,0.17779287661030488
1.8788,0.17770296444462588
1.9011,0.17761586916579827
1.9375,0.17753034498088188
1.9585,0.17747195663371296
2,0.17737137375554965
2.0195,0.17730934032549067
2.0845,0.17718940618052276
2.1537,0.17705469185765388
2.2277,0.17693003398161905
2.307,0.17682384194760684
2.3921,0.17672470922575567
2.4838,0.17664186629059286
2.5827,0.1765765957653661
2.6899,0.17652071433935598
2.8064,0.17650369265934118
2.9333,0.17646949414966953
3.0724,0.17648447900212305
3.2252,0.1765194256693943
3.3941,0.17657852969266716
3.5816,0.17667301643806518
3.7911,0.17681318390546938
4.0265,0.17699932571511412
4.2932,0.17725362076542875
4.5977,0.17757580628820793
4.9486,0.17800118403622486
5.3576,0.1785679324976841
5.8403,0.1793132308726188
6.4185,0.18029773872666757
7.1239,0.18165309019836187
8.0033,0.1835345596831412
9.1305,0.1862452368424797
10.627,0.19031710206935842
12.711,0.19680707043070206
15.811,0.20788866364374128
20.912,0.22878464211330624
