"Wavelength, µm","T"
0.939394,0.9999998294751222
0.942966,0.9999998381675756
0.946565,0.9999998517466684
0.950192,0.9999998640688755
0.953846,0.999999874580292
0.957529,0.9999998691247303
0.96124,0.999999853772083
0.964981,0.9999998461210577
0.96875,0.9999998456355584
0.972549,0.999999840521487
0.976378,0.9999998300469621
0.980237,0.9999998195285165
0.984127,0.9999998040994942
0.988048,0.9999997858911712
0.992,0.9999997669495901
0.995984,0.9999997507698233
1,0.9999997335653324
1.00405,0.9999997172457499
1.00813,0.9999996971322278
1.01224,0.999999678739739
1.01639,0.9999996764288982
1.02058,0.9999996869132434
1.02479,0.9999997016782639
1.02905,0.9999997159186129
1.03333,0.9999997244283703
1.03766,0.9999997273996775
1.04202,0.9999997298957878
1.04641,0.9999997290354562
1.05085,0.9999997319142739
1.05532,0.9999997392989275
1.05983,0.9999997478378889
1.06438,0.9999997539264136
1.06897,0.9999997583404122
1.07359,0.9999997621825266
1.07826,0.9999997680840246
1.08297,0.9999997746312999
1.08772,0.9999997852307536
1.09251,0.999999794508098
1.09735,0.99999980257167
1.10222,0.9999998076735074
1.10714,0.9999998090813971
1.11211,0.9999998063630398
1.11712,0.9999998047515205
1.12217,0.9999997895617749
1.12727,0.9999997628367739
1.13242,0.9999996931259076
1.13761,0.9999995448620025
1.14286,0.9999993394757308
1.14815,0.9999992101691961
1.15349,0.9999992535350516
1.15888,0.999999131859438
1.16432,0.9999988642136635
1.16981,0.9999985399362055
1.17536,0.9999981620288588
1.18095,0.9999976113549484
1.1866,0.9999970269870966
1.19231,0.9999976370432496
1.19807,0.9999980667378029
1.20388,0.9999980883348166
1.20976,0.9999980975890007
1.21569,0.9999982063666666
1.22167,0.9999983783452705
1.22772,0.9999985866824669
1.23383,0.9999987887921666
1.24,0.9999989610130173
1.24623,0.9999990888808175
1.25253,0.9999991554922545
1.25888,0.9999992084671001
1.26531,0.9999992558481952
1.27179,0.9999993110873727
1.27835,0.9999993639463275
1.28497,0.9999994195982786
1.29167,0.9999994586909414
1.29843,0.999999476465721
1.30526,0.9999994863526454
1.31217,0.9999994818768857
1.31915,0.9999994562458657
1.3262,0.9999994100080314
1.33333,0.9999993263531133
1.34054,0.9999991819460498
1.34783,0.9999989063199473
1.35519,0.9999982465867354
1.36264,0.9999980294654774
1.37017,0.9999976246481399
1.37778,0.9999972073615668
1.38547,0.9999971539293103
1.39326,0.9999969098136873
1.40113,0.9999965397764242
