"Angle of incidence, deg.","S-polarized","P-polarized","non-polarized"
9.199999999999983,0.989244103746826,0.9889614836081,0.989102793677463
9.299999999999983,0.9892471661137747,0.9889583427785511,0.9891027544461629
9.399999999999983,0.9892502612850276,0.9889551665506635,0.9891027139178455
9.499999999999982,0.989253389250855,0.9889519548768864,0.9891026720638707
9.599999999999982,0.9892565500014276,0.9889487077091064,0.989102628855267
9.699999999999982,0.9892597435268109,0.9889454249986447,0.9891025842627278
9.799999999999981,0.9892629698169688,0.9889421066962589,0.9891025382566139
9.89999999999998,0.9892662288617635,0.9889387527521354,0.9891024908069495
9.99999999999998,0.9892695206509526,0.9889353631158936,0.9891024418834231
10.09999999999998,0.989272845174193,0.9889319377365802,0.9891023914553866
10.19999999999998,0.9892762024210385,0.9889284765626705,0.9891023394918546
10.29999999999998,0.9892795923809405,0.9889249795420602,0.9891022859615004
10.399999999999979,0.9892830150432487,0.9889214466220719,0.9891022308326602
10.499999999999979,0.9892864703972091,0.9889178777494467,0.9891021740733279
10.599999999999978,0.9892899584319673,0.9889142728703462,0.9891021156511568
10.699999999999978,0.9892934791365653,0.9889106319303451,0.9891020555334552
10.799999999999978,0.9892970324999438,0.9889069548744381,0.989101993687191
10.899999999999977,0.9893006185109403,0.9889032416470281,0.9891019300789843
10.999999999999977,0.9893042371582917,0.9888994921919296,0.9891018646751106
11.099999999999977,0.9893078884306323,0.9888957064523678,0.9891017974415001
11.199999999999976,0.9893115723164941,0.9888918843709701,0.9891017283437321
11.299999999999976,0.9893152888043069,0.9888880258897718,0.9891016573470393
11.399999999999975,0.9893190378824005,0.988884130950208,0.9891015844163042
11.499999999999975,0.9893228195390007,0.9888801994931137,0.9891015095160571
11.599999999999975,0.9893266337622326,0.9888762314587235,0.9891014326104781
11.699999999999974,0.9893304805401201,0.9888722267866638,0.9891013536633919
11.799999999999974,0.9893343598605843,0.9888681854159562,0.9891012726382702
11.899999999999974,0.9893382717114453,0.9888641072850123,0.9891011894982288
11.999999999999973,0.989342216080422,0.9888599923316321,0.9891011042060271
12.099999999999973,0.989346192955131,0.9888558404930009,0.9891010167240659
12.199999999999973,0.9893502023230891,0.9888516517056882,0.9891009270143887
12.299999999999972,0.9893542441717088,0.9888474259056448,0.9891008350386767
12.399999999999972,0.9893583184883042,0.9888431630281991,0.9891007407582517
12.499999999999972,0.9893624252600871,0.9888388630080573,0.9891006441340722
12.599999999999971,0.989366564474167,0.988834525779297,0.9891005451267321
12.69999999999997,0.9893707361175543,0.9888301512753703,0.9891004436964623
12.79999999999997,0.9893749401771573,0.988825739429093,0.9891003398031252
12.89999999999997,0.9893791766397821,0.9888212901726523,0.9891002334062172
12.99999999999997,0.9893834454921365,0.9888168034375954,0.989100124464866
13.09999999999997,0.9893877467208245,0.988812279154831,0.9891000129378278
13.199999999999969,0.9893920803123506,0.9888077172546259,0.9890998987834883
13.299999999999969,0.9893964462531191,0.9888031176666043,0.9890997819598617
13.399999999999968,0.9894008445294327,0.9887984803197394,0.989099662424586
13.499999999999968,0.9894052751274935,0.9887938051423573,0.9890995401349254
13.599999999999968,0.989409738033403,0.9887890920621298,0.9890994150477664
13.699999999999967,0.989414233233163,0.9887843410060748,0.9890992871196189
13.799999999999967,0.9894187607126727,0.988779551900549,0.9890991563066108
13.899999999999967,0.9894233204577333,0.9887747246712515,0.9890990225644924
13.999999999999966,0.9894279124540435,0.988769859243213,0.9890988858486283
14.099999999999966,0.9894325366872034,0.9887649555408008,0.9890987461140022
14.199999999999966,0.9894371931427118,0.9887600134877094,0.9890986033152106
14.299999999999965,0.9894418818059678,0.9887550330069617,0.9890984574064647
14.399999999999965,0.9894466026622695,0.9887500140209058,0.9890983083415876
14.499999999999964,0.9894513556968163,0.988744956451207,0.9890981560740116
14.599999999999964,0.9894561408947068,0.9887398602188511,0.9890980005567789
14.699999999999964,0.9894609582409392,0.9887347252441385,0.9890978417425389
14.799999999999963,0.989465807720413,0.9887295514466811,0.9890976795835471
14.899999999999963,0.9894706893179269,0.9887243387453977,0.9890975140316622
14.999999999999963,0.9894756030181799,0.9887190870585144,0.9890973450383471
15.099999999999962,0.989480548805772,0.988713796303559,0.9890971725546656
15.199999999999962,0.9894855266652034,0.9887084663973554,0.9890969965312795
15.299999999999962,0.9894905365808743,0.9887030972560275,0.9890968169184509
15.399999999999961,0.9894955785370847,0.9886976887949872,0.989096633666036
15.499999999999961,0.9895006525180378,0.9886922409289364,0.9890964467234871
15.59999999999996,0.9895057585078344,0.9886867535718641,0.9890962560398493
15.69999999999996,0.9895108964904783,0.9886812266370385,0.9890960615637584
15.79999999999996,0.9895160664498724,0.9886756600370079,0.9890958632434401
15.89999999999996,0.9895212683698221,0.9886700536835955,0.9890956610267088
15.99999999999996,0.9895265022340322,0.9886644074878955,0.9890954548609638
16.09999999999996,0.9895317680261089,0.9886587213602703,0.9890952446931895
16.19999999999996,0.9895370657295607,0.9886529952103469,0.9890950304699537
16.29999999999996,0.9895423953277958,0.988647228947011,0.9890948121374034
16.399999999999963,0.9895477568041232,0.9886414224784079,0.9890945896412655
16.499999999999964,0.9895531501417556,0.9886355757119354,0.9890943629268455
16.599999999999966,0.9895585753238042,0.9886296885542393,0.9890941319390217
16.699999999999967,0.9895640323332834,0.9886237609112136,0.9890938966222484
16.79999999999997,0.9895695211531089,0.9886177926879913,0.9890936569205502
16.89999999999997,0.9895750417660977,0.9886117837889468,0.9890934127775222
16.99999999999997,0.9895805941549675,0.9886057341176872,0.9890931641363273
17.099999999999973,0.9895861783023391,0.9885996435770483,0.9890929109396938
17.199999999999974,0.9895917941907346,0.9885935120690946,0.9890926531299147
17.299999999999976,0.9895974418025784,0.9885873394951122,0.9890923906488454
17.399999999999977,0.9896031211201958,0.9885811257556057,0.9890921234379008
17.49999999999998,0.9896088321258151,0.9885748707502923,0.9890918514380537
17.59999999999998,0.989614574801566,0.9885685743781017,0.9890915745898339
17.69999999999998,0.9896203491294809,0.9885622365371685,0.9890912928333246
17.799999999999983,0.9896261550914942,0.9885558571248285,0.9890910061081614
17.899999999999984,0.9896319926694426,0.9885494360376157,0.9890907143535291
17.999999999999986,0.9896378618450644,0.9885429731712582,0.9890904175081613
18.099999999999987,0.9896437626000026,0.9885364684206708,0.9890901155103367
18.19999999999999,0.9896496949158005,0.9885299216799545,0.9890898082978774
18.29999999999999,0.9896556587739043,0.9885233328423902,0.9890894958081473
18.39999999999999,0.9896616541556648,0.9885167018004349,0.9890891779780498
18.499999999999993,0.9896676810423334,0.9885100284457159,0.9890888547440246
18.599999999999994,0.9896737394150653,0.9885033126690285,0.9890885260420469
18.699999999999996,0.9896798292549187,0.9884965543603293,0.989088191807624
18.799999999999997,0.9896859505428541,0.988489753408733,0.9890878519757935
18.9,0.9896921032597361,0.9884829097025073,0.9890875064811218
19,0.9896982873863323,0.9884760231290673,0.9890871552576999
19.1,0.9897045029033129,0.9884690935749727,0.9890867982391428
19.200000000000003,0.9897107497912521,0.9884621209259222,0.9890864353585871
19.300000000000004,0.989717028030627,0.9884551050667463,0.9890860665486867
19.400000000000006,0.9897233376018184,0.9884480458814066,0.9890856917416124
19.500000000000007,0.989729678485111,0.988440943252988,0.9890853108690495
19.60000000000001,0.9897360506606929,0.9884337970636949,0.9890849238621939
19.70000000000001,0.9897424541086561,0.9884266071948467,0.9890845306517514
19.80000000000001,0.9897488888089965,0.9884193735268695,0.989084131167933
19.900000000000013,0.9897553547416125,0.9884120959392951,0.9890837253404539
20.000000000000014,0.98976185188631,0.9884047743107545,0.9890833130985323
20.100000000000016,0.989768380222795,0.9883974085189723,0.9890828943708836
20.200000000000017,0.9897749397306796,0.988389998440759,0.9890824690857194
20.30000000000002,0.9897815303894807,0.9883825439520126,0.9890820371707467
20.40000000000002,0.9897881521786188,0.9883750449277047,0.9890815985531618
20.50000000000002,0.9897948050774179,0.988367501241882,0.98908115315965
20.600000000000023,0.9898014890651095,0.9883599127676569,0.9890807009163831
20.700000000000024,0.989808204120825,0.988352279377204,0.9890802417490145
20.800000000000026,0.9898149502236059,0.9883446009417526,0.9890797755826792
20.900000000000027,0.9898217273523937,0.9883368773315832,0.9890793023419884
21.00000000000003,0.989828535486038,0.9883291084160213,0.9890788219510296
21.10000000000003,0.9898353746032913,0.9883212940634305,0.9890783343333609
21.20000000000003,0.9898422446828137,0.9883134341412089,0.9890778394120112
21.300000000000033,0.9898491457031674,0.9883055285157791,0.9890773371094732
21.400000000000034,0.9898560776428216,0.9882975770525889,0.9890768273477053
21.500000000000036,0.9898630404801505,0.9882895796160996,0.989076310048125
21.600000000000037,0.9898700341934334,0.9882815360697823,0.9890757851316079
21.70000000000004,0.9898770587608561,0.988273446276112,0.989075252518484
21.80000000000004,0.9898841141605083,0.9882653100965612,0.9890747121285347
21.90000000000004,0.9898912003703866,0.9882571273915938,0.9890741638809901
22.000000000000043,0.9898983173683931,0.9882488980206591,0.9890736076945261
22.100000000000044,0.989905465132336,0.9882406218421861,0.989073043487261
22.200000000000045,0.9899126436399295,0.9882322987135731,0.9890724711767513
22.300000000000047,0.9899198528687919,0.9882239284911891,0.9890718906799905
22.40000000000005,0.9899270927964503,0.9882155110303599,0.9890713019134051
22.50000000000005,0.9899343634003378,0.988207046185366,0.989070704792852
22.60000000000005,0.9899416646577919,0.988198533809435,0.9890700992336134
22.700000000000053,0.9899489965460576,0.9881899737547334,0.9890694851503955
22.800000000000054,0.9899563590422866,0.9881813658723618,0.9890688624573243
22.900000000000055,0.9899637521235376,0.9881727100123482,0.9890682310679428
23.000000000000057,0.9899711757667744,0.9881640060236393,0.9890675908952069
23.10000000000006,0.9899786299488691,0.9881552537540967,0.9890669418514829
23.20000000000006,0.9899861146466005,0.9881464530504876,0.989066283848544
23.30000000000006,0.9899936298366535,0.9881376037584764,0.9890656167975649
23.400000000000063,0.9900011754956212,0.9881287057226229,0.9890649406091221
23.500000000000064,0.9900087516000028,0.9881197587863699,0.9890642551931863
23.600000000000065,0.9900163581262055,0.9881107627920397,0.9890635604591226
23.700000000000067,0.990023995050544,0.9881017175808234,0.9890628563156837
23.800000000000068,0.9900316623492392,0.9880926229927763,0.9890621426710078
23.90000000000007,0.9900393599984211,0.9880834788668099,0.9890614194326155
24.00000000000007,0.9900470879741267,0.9880742850406837,0.9890606865074052
24.100000000000072,0.9900548462523012,0.9880650413509982,0.9890599438016496
24.200000000000074,0.9900626348087964,0.988055747633189,0.9890591912209927
24.300000000000075,0.9900704536193732,0.9880464037215142,0.9890584286704437
24.400000000000077,0.9900783026597001,0.9880370094490526,0.9890576560543763
24.500000000000078,0.9900861819053549,0.988027564647692,0.9890568732765235
24.60000000000008,0.990094091331821,0.9880180691481234,0.9890560802399722
24.70000000000008,0.9901020309144929,0.9880085227798298,0.9890552768471613
24.800000000000082,0.9901100006286719,0.987998925371084,0.989054462999878
24.900000000000084,0.9901180004495693,0.9879892767489347,0.989053638599252
25.000000000000085,0.9901260303523031,0.9879795767392008,0.989052803545752
25.100000000000087,0.9901340903119014,0.9879698251664638,0.9890519577391825
25.200000000000088,0.9901421803033007,0.9879600218540586,0.9890511010786797
25.30000000000009,0.9901503003013471,0.987950166624064,0.9890502334627056
25.40000000000009,0.9901584502807946,0.9879402592972972,0.989049354789046
25.500000000000092,0.9901666302163078,0.9879302996933026,0.9890484649548053
25.600000000000094,0.9901748400824588,0.9879202876303435,0.9890475638564011
25.700000000000095,0.9901830798537308,0.9879102229253929,0.9890466513895618
25.800000000000097,0.9901913495045154,0.9879001053941296,0.9890457274493225
25.900000000000098,0.990199649009114,0.9878899348509207,0.9890447919300174
26.0000000000001,0.9902079783417378,0.9878797111088201,0.989043844725279
26.1000000000001,0.9902163374765074,0.9878694339795554,0.9890428857280313
26.200000000000102,0.9902247263874541,0.9878591032735204,0.9890419148304872
26.300000000000104,0.9902331450485187,0.9878487187997659,0.9890409319241422
26.400000000000105,0.9902415934335518,0.9878382803659886,0.9890399368997702
26.500000000000107,0.9902500715163143,0.9878277877785241,0.9890389296474191
26.600000000000108,0.990258579270478,0.9878172408423366,0.9890379100564073
26.70000000000011,0.990267116669624,0.9878066393610079,0.9890368780153159
26.80000000000011,0.9902756836872455,0.9877959831367294,0.9890358334119875
26.900000000000112,0.9902842802967448,0.9877852719702926,0.9890347761335188
27.000000000000114,0.9902929064714351,0.9877745056610762,0.9890337060662556
27.100000000000115,0.9903015621845418,0.9877636840070414,0.9890326230957915
27.200000000000117,0.9903102474091998,0.9877528068047164,0.9890315271069581
27.300000000000118,0.9903189621184554,0.9877418738491907,0.989030417983823
27.40000000000012,0.9903277062852667,0.9877308849341011,0.9890292956096839
27.50000000000012,0.990336479882502,0.9877198398516227,0.9890281598670623
27.600000000000122,0.9903452828829419,0.9877087383924628,0.9890270106377024
27.700000000000124,0.9903541152592775,0.987697580345842,0.9890258478025598
27.800000000000125,0.9903629769841127,0.9876863654994892,0.9890246712418009
27.900000000000126,0.9903718680299625,0.9876750936396318,0.9890234808347971
28.000000000000128,0.9903807883692531,0.9876637645509803,0.9890222764601166
28.10000000000013,0.9903897379743235,0.9876523780167216,0.9890210579955225
28.20000000000013,0.9903987168174249,0.9876409338185055,0.9890198253179652
28.300000000000132,0.9904077248707186,0.9876294317364332,0.9890185783035759
28.400000000000134,0.9904167621062817,0.9876178715490489,0.9890173168276652
28.500000000000135,0.9904258284961003,0.9876062530333244,0.9890160407647124
28.600000000000136,0.9904349240120747,0.9875945759646548,0.9890147499883648
28.700000000000138,0.9904440486260176,0.9875828401168343,0.989013444371426
28.80000000000014,0.9904532023096535,0.9875710452620589,0.9890121237858562
28.90000000000014,0.9904623850346213,0.987559191170905,0.9890107881027631
29.000000000000142,0.990471596772471,0.9875472776123204,0.9890094371923956
29.100000000000144,0.9904808374946669,0.987535304353613,0.98900807092414
29.200000000000145,0.9904901071725852,0.9875232711604383,0.9890066891665117
29.300000000000146,0.9904994057775176,0.9875111777967842,0.9890052917871509
29.400000000000148,0.9905087332806666,0.9874990240249641,0.9890038786528154
29.50000000000015,0.9905180896531502,0.9874868096055992,0.9890024496293748
29.60000000000015,0.9905274748659983,0.9874745342976099,0.9890010045818041
29.700000000000152,0.9905368888901553,0.9874621978582008,0.9889995433741781
29.800000000000153,0.9905463316964799,0.9874498000428483,0.9889980658696641
29.900000000000155,0.9905558032557441,0.9874373406052864,0.9889965719305153
30.000000000000156,0.9905653035386337,0.9874248192974956,0.9889950614180647
30.100000000000158,0.9905748325157493,0.9874122358696901,0.9889935341927196
30.20000000000016,0.990584390157605,0.9873995900703011,0.988991990113953
30.30000000000016,0.9905939764346302,0.9873868816459676,0.9889904290402989
30.400000000000162,0.9906035913171687,0.9873741103415169,0.9889888508293427
30.500000000000163,0.9906132347754779,0.9873612758999588,0.9889872553377184
30.600000000000165,0.9906229067797311,0.9873483780624651,0.9889856424210981
30.700000000000166,0.9906326073000156,0.9873354165683567,0.9889840119341862
30.800000000000168,0.9906423363063337,0.9873223911550922,0.9889823637307129
30.90000000000017,0.9906520937686041,0.9873093015582537,0.9889806976634289
31.00000000000017,0.9906618796566589,0.9872961475115252,0.988979013584092
31.100000000000172,0.9906716939402467,0.9872829287466877,0.9889773113434672
31.200000000000173,0.9906815365890304,0.9872696449935994,0.9889755907913149
31.300000000000175,0.99069140757259,0.9872562959801799,0.988973851776385
31.400000000000176,0.9907013068604201,0.9872428814323988,0.9889720941464095
31.500000000000178,0.9907112344219308,0.9872294010742567,0.9889703177480937
31.60000000000018,0.9907211902264493,0.9872158546277724,0.9889685224271109
31.70000000000018,0.9907311742432178,0.9872022418129676,0.9889667080280926
31.800000000000182,0.9907411864413945,0.9871885623478474,0.9889648743946209
31.900000000000183,0.9907512267900561,0.9871748159483913,0.9889630213692238
32.000000000000185,0.9907612952581917,0.98716100232853,0.9889611487933608
32.100000000000186,0.9907713918147103,0.9871471212001349,0.9889592565074226
32.20000000000019,0.9907815164284361,0.9871331722729966,0.9889573443507164
32.30000000000019,0.99079166906811,0.9871191552548165,0.9889554121614632
32.40000000000019,0.9908018497023904,0.9871050698511808,0.9889534597767856
32.50000000000019,0.9908120582998518,0.9870909157655483,0.9889514870327001
32.60000000000019,0.9908222948289864,0.987076692699235,0.9889494937641108
32.700000000000195,0.9908325592582032,0.9870624003513963,0.9889474798047997
32.800000000000196,0.990842851555829,0.9870480384190035,0.9889454449874162
32.9000000000002,0.9908531716901076,0.9870336065968373,0.9889433891434725
33.0000000000002,0.9908635196292017,0.9870191045774616,0.9889413121033317
33.1000000000002,0.9908738953411889,0.9870045320512081,0.9889392136961985
33.2000000000002,0.9908842987940678,0.9869898887061596,0.9889370937501136
33.3000000000002,0.990894729955752,0.9869751742281311,0.9889349520919415
33.400000000000205,0.9909051887940763,0.9869603883006518,0.988932788547364
33.500000000000206,0.9909156752767906,0.9869455306049433,0.9889306029408669
33.60000000000021,0.9909261893715648,0.9869306008199072,0.988928395095736
33.70000000000021,0.9909367310459873,0.9869155986221009,0.9889261648340442
33.80000000000021,0.9909473002675644,0.9869005236857202,0.9889239119766423
33.90000000000021,0.9909578970037213,0.9868853756825801,0.9889216363431507
34.00000000000021,0.990968521221802,0.9868701542820955,0.9889193377519487
34.100000000000215,0.9909791728890696,0.9868548591512613,0.9889170160201655
34.200000000000216,0.9909898519727057,0.9868394899546336,0.9889146709636696
34.30000000000022,0.9910005584398123,0.9868240463543049,0.9889123023970585
34.40000000000022,0.9910112922574085,0.986808528009892,0.9889099101336503
34.50000000000022,0.9910220533924354,0.9867929345785079,0.9889074939854716
34.60000000000022,0.9910328418117516,0.9867772657147456,0.9889050537632486
34.70000000000022,0.9910436574821364,0.9867615210706535,0.988902589276395
34.800000000000225,0.9910545003702887,0.9867457002957187,0.9889001003330038
34.900000000000226,0.9910653704428268,0.9867298030368428,0.9888975867398349
35.00000000000023,0.99107626766629,0.9867138289383217,0.9888950483023058
35.10000000000023,0.9910871920071366,0.9866977776418194,0.988892484824478
35.20000000000023,0.9910981434317463,0.9866816487863544,0.9888898961090504
35.30000000000023,0.9911091219064185,0.9866654420082691,0.9888872819573438
35.40000000000023,0.9911201273973732,0.9866491569412118,0.9888846421692925
35.500000000000234,0.9911311598707513,0.9866327932161132,0.9888819765434322
35.600000000000236,0.9911422192926147,0.986616350461164,0.9888792848768894
35.70000000000024,0.9911533056289452,0.9865998283017903,0.9888765669653677
35.80000000000024,0.991164418845647,0.9865832263606279,0.9888738226031375
35.90000000000024,0.9911755589085441,0.9865665442575062,0.9888710515830252
36.00000000000024,0.9911867257833828,0.9865497816094175,0.9888682536964002
36.10000000000024,0.991197919435831,0.9865329380304947,0.9888654287331629
36.200000000000244,0.9912091398314772,0.9865160131319872,0.9888625764817323
36.300000000000246,0.9912203869358313,0.986499006522235,0.9888596967290331
36.40000000000025,0.9912316607143267,0.9864819178066472,0.9888567892604869
36.50000000000025,0.9912429611323174,0.9864647465876718,0.9888538538599946
36.60000000000025,0.9912542881550798,0.9864474924647764,0.988850890309928
36.70000000000025,0.9912656417478125,0.9864301550344143,0.9888478983911134
36.80000000000025,0.9912770218756366,0.9864127338900051,0.9888448778828208
36.900000000000254,0.9912884285035942,0.9863952286219088,0.9888418285627515
37.000000000000256,0.9912998615966527,0.9863776388173923,0.9888387502070225
37.10000000000026,0.9913113211196999,0.9863599640606098,0.9888356425901548
37.20000000000026,0.9913228070375473,0.9863422039325735,0.9888325054850604
37.30000000000026,0.9913343193149292,0.9863243580111221,0.9888293386630256
37.40000000000026,0.9913458579165031,0.9863064258709018,0.9888261418937024
37.50000000000026,0.9913574228068495,0.9862884070833264,0.988822914945088
37.600000000000264,0.9913690139504725,0.9862703012165621,0.9888196575835173
37.700000000000266,0.9913806313117993,0.9862521078354879,0.9888163695736436
37.80000000000027,0.991392274855181,0.9862338265016721,0.9888130506784265
37.90000000000027,0.991403944544893,0.9862154567733439,0.9888097006591184
38.00000000000027,0.9914156403451325,0.9861969982053594,0.988806319275246
38.10000000000027,0.9914273622200236,0.9861784503491785,0.9888029062846011
38.20000000000027,0.9914391101336122,0.9861598127528242,0.9887994614432182
38.300000000000274,0.9914508840498689,0.9861410849608635,0.9887959845053662
38.400000000000276,0.9914626839326895,0.9861222665143705,0.98879247522353
38.50000000000028,0.9914745097458938,0.9861033569508935,0.9887889333483937
38.60000000000028,0.9914863614532263,0.9860843558044305,0.9887853586288284
38.70000000000028,0.9914982390183564,0.9860652626053912,0.9887817508118738
38.80000000000028,0.9915101424048782,0.9860460768805648,0.9887781096427215
38.90000000000028,0.9915220715763102,0.9860267981530912,0.9887744348647007
39.000000000000284,0.9915340264960975,0.9860074259424256,0.9887707262192615
39.100000000000286,0.9915460071276092,0.9859879597643051,0.9887669834459571
39.20000000000029,0.9915580134341404,0.9859683991307183,0.9887632062824294
39.30000000000029,0.9915700453789121,0.9859487435498632,0.9887593944643877
39.40000000000029,0.99158210292507,0.9859289925261249,0.9887555477255974
39.50000000000029,0.9915941860356874,0.9859091455600294,0.9887516657978583
39.60000000000029,0.9916062946737604,0.9858892021482156,0.988747748410988
39.700000000000294,0.9916184288022147,0.985869161783397,0.9887437952928059
39.800000000000296,0.9916305883838998,0.9858490239543255,0.9887398061691126
39.9000000000003,0.9916427733815929,0.9858287881457557,0.9887357807636743
40.0000000000003,0.9916549837579968,0.9858084538384093,0.988731718798203
40.1000000000003,0.9916672194757413,0.985788020508937,0.9887276199923392
