Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb)
511.0437,-1.17549e-38,-1.17549e-38,0.060678,-1.17549e-38,0.0592311,-1.17549e-38,0.0214905,0.0310921,0.0690738,0.0574591,0.00718708
511.5258,0.0250437,-1.17549e-38,0.0271147,-1.17549e-38,0.111824,-1.17549e-38,-1.17549e-38,0.00911864,0.0181415,0.0537834,-1.17549e-38
512.008,0.0887448,0.00677623,-1.17549e-38,-1.17549e-38,0.119064,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.04721,-1.17549e-38
512.4901,0.125579,0.0322973,-1.17549e-38,0.0452191,0.0758464,0.0775616,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0331387,0.0122331
512.9722,0.134632,0.0564188,-1.17549e-38,0.146398,0.00846198,0.131992,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00961222,0.0283535
513.4543,0.129552,0.0693363,-1.17549e-38,0.207748,-1.17549e-38,0.132821,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0377666
513.9365,0.128878,0.0680307,-1.17549e-38,0.224483,-1.17549e-38,0.0762274,-1.17549e-38,0.040694,0.000535728,-1.17549e-38,0.0344832
514.4186,0.143457,0.0563984,-1.17549e-38,0.204811,0.0167796,-1.17549e-38,0.0282665,0.0853654,0.018243,-1.17549e-38,0.0191395
514.9007,0.169313,0.0414114,-1.17549e-38,0.16585,0.10603,-1.17549e-38,0.0496194,0.116447,0.0202011,-1.17549e-38,-1.17549e-38
515.3828,0.190794,0.0285053,-1.17549e-38,0.125403,0.187779,-1.17549e-38,0.0621999,0.124226,0.0048784,-1.17549e-38,-1.17549e-38
515.8649,0.191896,0.0192776,-1.17549e-38,0.0941216,0.226723,-1.17549e-38,0.0790551,0.108043,-1.17549e-38,-1.17549e-38,-1.17549e-38
516.347,0.168808,0.0123648,-1.17549e-38,0.0724137,0.208606,-1.17549e-38,0.107235,0.0741414,-1.17549e-38,-1.17549e-38,-1.17549e-38
516.8292,0.135041,0.00626431,-1.17549e-38,0.0541677,0.146192,-1.17549e-38,0.139751,0.0302297,-1.17549e-38,-1.17549e-38,0.00227469
517.3113,0.113573,0.00180121,-1.17549e-38,0.0351425,0.0707383,-1.17549e-38,0.159315,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0212755
517.7934,0.120177,0.00228617,-1.17549e-38,0.0191938,0.0134552,-1.17549e-38,0.151136,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0337888
518.2755,0.151039,0.0112857,0.000232715,0.0162427,-1.17549e-38,-1.17549e-38,0.113696,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0360963
518.7576,0.184462,0.0297361,0.0243256,0.0333145,-1.17549e-38,-1.17549e-38,0.0592125,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0293276
519.2397,0.194597,0.0542631,0.0424929,0.0663287,0.0206116,-1.17549e-38,0.00549118,-1.17549e-38,-1.17549e-38,0.0239798,0.0178461
519.7219,0.167534,0.0777087,0.051205,0.0998319,0.0475309,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0840599,0.00700937
520.204,0.109754,0.0919084,0.0483235,0.115873,0.0700013,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.125253,0.00148539
520.6861,0.0439745,0.0914798,0.0336566,0.105674,0.0863004,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.139051,0.00438062
521.1682,-1.17549e-38,0.0763827,0.0093018,0.0747445,0.0962518,-1.17549e-38,-1.17549e-38,0.080199,0.0179666,0.12761,0.0169112
521.6503,-1.17549e-38,0.0516377,-1.17549e-38,0.0374779,0.0976082,-1.17549e-38,-1.17549e-38,0.132053,0.0193204,0.102286,0.0382073
522.1324,-1.17549e-38,0.0244334,-1.17549e-38,0.00583203,0.0861977,-1.17549e-38,-1.17549e-38,0.138963,0.00891459,0.0773769,0.0651257
522.6146,0.0323464,0.000367044,-1.17549e-38,-1.17549e-38,0.0594748,-1.17549e-38,-1.17549e-38,0.105934,-1.17549e-38,0.0623403,0.0924413
523.0967,0.0646659,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0204906,-1.17549e-38,-1.17549e-38,0.052073,-1.17549e-38,0.0569531,0.113857
523.5788,0.0804117,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.000964729,-1.17549e-38,0.0526711,0.123574
524.0609,0.0767354,-1.17549e-38,0.0160412,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00070542,-1.17549e-38,-1.17549e-38,0.0393847,0.117536
524.543,0.0625024,-1.17549e-38,0.0593869,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0119887,-1.17549e-38,-1.17549e-38,0.0129143,0.0938764
525.0251,0.0530815,-1.17549e-38,0.0855346,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0251235,0.00579397,-1.17549e-38,-1.17549e-38,0.0531682
525.5073,0.0618406,-1.17549e-38,0.0812053,-1.17549e-38,0.0175175,0.00306712,0.0358907,0.0605584,-1.17549e-38,-1.17549e-38,-1.17549e-38
525.9894,0.0915392,0.00433043,0.0453706,-1.17549e-38,0.0735429,0.0119779,0.0405185,0.120949,-1.17549e-38,-1.17549e-38,-1.17549e-38
526.4715,0.131248,0.0440458,-1.17549e-38,-1.17549e-38,0.112868,0.0385582,0.0397306,0.16772,0.0559467,-1.17549e-38,-1.17549e-38
526.9536,0.162593,0.0727539,-1.17549e-38,-1.17549e-38,0.119307,0.0891768,0.0392406,0.186192,0.135662,-1.17549e-38,-1.17549e-38
527.4357,0.170759,0.0804979,-1.17549e-38,0.118818,0.0918645,0.154979,0.0453844,0.171819,0.191511,-1.17549e-38,-1.17549e-38
527.9178,0.151527,0.0673738,-1.17549e-38,0.222955,0.0430209,0.215271,0.060037,0.130538,0.208026,-1.17549e-38,-1.17549e-38
528.4,0.111295,0.0417756,-1.17549e-38,0.310845,-1.17549e-38,0.246624,0.0793984,0.0753189,0.18572,-1.17549e-38,-1.17549e-38
528.8821,0.0628627,0.0149665,-1.17549e-38,0.386123,-1.17549e-38,0.232903,0.0973341,0.0216746,0.138355,-1.17549e-38,-1.17549e-38
529.3642,0.0202284,-1.17549e-38,0.0167145,0.446672,-1.17549e-38,0.173064,0.110436,-1.17549e-38,0.0856907,-1.17549e-38,-1.17549e-38
529.8463,-1.17549e-38,-1.17549e-38,0.0509969,0.480759,-1.17549e-38,0.083444,0.120451,-1.17549e-38,0.0445497,-1.17549e-38,-1.17549e-38
530.3284,-1.17549e-38,-1.17549e-38,0.0697977,0.4716,-1.17549e-38,-1.17549e-38,0.131274,-1.17549e-38,0.021834,-1.17549e-38,0.0210574
530.8105,0.00564954,-1.17549e-38,0.0715638,0.40749,-1.17549e-38,-1.17549e-38,0.142609,0.00177431,0.013172,-1.17549e-38,0.034591
531.2927,0.0357906,0.0106037,0.0593342,0.290525,-1.17549e-38,-1.17549e-38,0.146388,0.0340536,0.00771735,-1.17549e-38,0.0368177
531.7748,0.0701932,0.0259208,0.0383835,0.138112,-1.17549e-38,-1.17549e-38,0.130455,0.0622312,-1.17549e-38,-1.17549e-38,0.036008
532.2569,0.0974884,0.040478,0.0138368,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0877146,0.0778955,-1.17549e-38,-1.17549e-38,0.0404854
532.739,0.108232,0.0498615,-1.17549e-38,-1.17549e-38,0.0195894,0.0446593,0.0236635,0.0773761,-1.17549e-38,0.0117515,0.054917
533.2211,0.0986555,0.0500479,-1.17549e-38,-1.17549e-38,0.0453304,0.0880927,-1.17549e-38,0.062633,-1.17549e-38,0.0418722,0.0782114
533.7032,0.0725675,0.0401048,-1.17549e-38,-1.17549e-38,0.0544183,0.102537,-1.17549e-38,0.0402303,-1.17549e-38,0.0701608,0.103812
534.1854,0.0396916,0.0236078,-1.17549e-38,-1.17549e-38,0.0455976,0.0879725,-1.17549e-38,0.018656,-1.17549e-38,0.0849738,0.122274
534.6675,0.0110341,0.00742208,-1.17549e-38,-1.17549e-38,0.0270848,0.0543983,-1.17549e-38,0.00517799,-1.17549e-38,0.078812,0.125177
535.1496,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0120311,0.0153715,-1.17549e-38,0.00360433,0.0266376,0.053195,0.108927
535.6317,-1.17549e-38,0.000243983,-1.17549e-38,-1.17549e-38,0.0107707,-1.17549e-38,-1.17549e-38,0.0137221,0.0553148,0.019492,0.0767037
536.1138,-1.17549e-38,0.0115283,-1.17549e-38,-1.17549e-38,0.0247862,-1.17549e-38,-1.17549e-38,0.0323428,0.0682777,-1.17549e-38,0.0371622
536.5959,-1.17549e-38,0.0271386,-1.17549e-38,-1.17549e-38,0.0463147,-1.17549e-38,0.00719392,0.0551926,0.0646321,-1.17549e-38,2.94658e-05
537.0781,0.000832049,0.0406505,-1.17549e-38,-1.17549e-38,0.0637322,-1.17549e-38,0.048346,0.0786084,0.0486762,0.00795803,-1.17549e-38
537.5602,0.00207602,0.0468392,-1.17549e-38,-1.17549e-38,0.0688198,-1.17549e-38,0.0773871,0.100287,0.0267149,0.0380418,-1.17549e-38
538.0423,0.00333486,0.0428829,-1.17549e-38,0.0149961,0.0610317,-1.17549e-38,0.0808721,0.118996,0.00396901,0.0631779,-1.17549e-38
538.5244,0.00717943,0.0284824,-1.17549e-38,0.110147,0.0465585,-1.17549e-38,0.0534733,0.133728,-1.17549e-38,0.0698853,-1.17549e-38
539.0065,0.0150701,0.005751,0.0301975,0.19661,0.0336899,-1.17549e-38,0.00446883,0.142962,-1.17549e-38,0.0548171,-1.17549e-38
539.4886,0.0268116,-1.17549e-38,0.0727375,0.261568,0.0279092,-1.17549e-38,-1.17549e-38,0.144564,-1.17549e-38,0.0253335,-1.17549e-38
539.9708,0.0405636,-1.17549e-38,0.0886267,0.292352,0.0295962,-1.17549e-38,-1.17549e-38,0.136452,-1.17549e-38,-1.17549e-38,-1.17549e-38
540.4529,0.0530224,-1.17549e-38,0.0759779,0.282636,0.035116,-1.17549e-38,-1.17549e-38,0.11772,-1.17549e-38,-1.17549e-38,-1.17549e-38
540.935,0.0599255,-1.17549e-38,0.0457371,0.236617,0.0399244,-1.17549e-38,-1.17549e-38,0.0895717,-1.17549e-38,-1.17549e-38,-1.17549e-38
541.4171,0.0572217,-1.17549e-38,0.0156615,0.168414,0.0413838,-1.17549e-38,0.0255408,0.0554401,-1.17549e-38,-1.17549e-38,-1.17549e-38
541.8992,0.0427347,0.00178,0.000755468,0.0967785,0.0396653,-1.17549e-38,0.0630166,0.020177,-1.17549e-38,-1.17549e-38,0.0384808
542.3813,0.01745,0.0382451,0.00619234,0.0379019,0.036646,-1.17549e-38,0.0749949,-1.17549e-38,-1.17549e-38,0.0214449,0.0794985
542.8635,-1.17549e-38,0.0665945,0.0267492,-1.17549e-38,0.0339121,-1.17549e-38,0.0612866,-1.17549e-38,-1.17549e-38,0.0501913,0.104592
543.3456,-1.17549e-38,0.0789761,0.0521185,-1.17549e-38,0.0312238,-1.17549e-38,0.0338153,-1.17549e-38,-1.17549e-38,0.0807564,0.112702
543.8277,-1.17549e-38,0.0733519,0.0737451,-1.17549e-38,0.026276,-1.17549e-38,0.0098891,-1.17549e-38,0.0352252,0.111799,0.104323
544.3098,-1.17549e-38,0.0538711,0.0886306,-1.17549e-38,0.0158602,-1.17549e-38,0.00407655,-1.17549e-38,0.068167,0.141222,0.0807789
544.7919,-1.17549e-38,0.0289297,0.0984195,-1.17549e-38,-1.17549e-38,0.0217538,0.0217385,-1.17549e-38,0.0854814,0.165559,0.0460376
545.274,-1.17549e-38,0.00773808,0.105524,-1.17549e-38,-1.17549e-38,0.0809744,0.0561912,-1.17549e-38,0.0913621,0.179741,0.00899538
545.7562,-1.17549e-38,-1.17549e-38,0.109718,-1.17549e-38,-1.17549e-38,0.122738,0.090758,-1.17549e-38,0.093108,0.17767,-1.17549e-38
546.2383,-1.17549e-38,-1.17549e-38,0.107756,-1.17549e-38,-1.17549e-38,0.136887,0.105762,-1.17549e-38,0.095686,0.154112,-1.17549e-38
546.7204,-1.17549e-38,0.000526231,0.0959776,0.00260998,-1.17549e-38,0.120501,0.0880333,-1.17549e-38,0.098635,0.107629,-1.17549e-38
547.2025,-1.17549e-38,0.00192852,0.0735039,0.0025568,-1.17549e-38,0.0780164,0.038197,-1.17549e-38,0.0975041,0.0430478,0.0341102
547.6846,-1.17549e-38,-1.17549e-38,0.0435842,-1.17549e-38,-1.17549e-38,0.0197808,-1.17549e-38,-1.17549e-38,0.0883156,-1.17549e-38,0.062025
548.1667,-1.17549e-38,-1.17549e-38,0.0125633,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0712062,-1.17549e-38,0.0632184
548.6489,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0504493,-1.17549e-38,0.0284616
549.131,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0154536,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0311674,-1.17549e-38,-1.17549e-38
549.6131,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0424441,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0155359,-1.17549e-38,-1.17549e-38
550.0952,-1.17549e-38,-1.17549e-38,0.000434617,-1.17549e-38,0.0603381,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0015857,-1.17549e-38,-1.17549e-38
550.5773,0.0175006,-1.17549e-38,0.0317035,-1.17549e-38,0.0629867,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
551.0594,0.0620438,-1.17549e-38,0.062441,-1.17549e-38,0.0485171,0.0276736,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
551.5416,0.0953533,-1.17549e-38,0.0790275,-1.17549e-38,0.0227318,0.0527547,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.022264,-1.17549e-38
552.0237,0.10827,-1.17549e-38,0.0711458,-1.17549e-38,-1.17549e-38,0.0549386,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0339765,-1.17549e-38
552.5058,0.0986087,-1.17549e-38,0.037675,-1.17549e-38,-1.17549e-38,0.0379282,-1.17549e-38,0.0335231,-1.17549e-38,0.0358484,-1.17549e-38
552.9879,0.0717863,0.00337805,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0113743,-1.17549e-38,0.0660348,-1.17549e-38,0.0315132,-1.17549e-38
553.47,0.0385613,0.0203103,-1.17549e-38,-1.17549e-38,0.0162688,-1.17549e-38,-1.17549e-38,0.0855564,-1.17549e-38,0.0234522,-1.17549e-38
553.9521,0.0106924,0.033733,-1.17549e-38,-1.17549e-38,0.0367704,-1.17549e-38,-1.17549e-38,0.092046,0.0114347,0.0137759,0.0634568
554.4343,-1.17549e-38,0.0418181,-1.17549e-38,-1.17549e-38,0.0435724,-1.17549e-38,-1.17549e-38,0.0906814,0.0327627,0.00566137,0.123132
554.9164,-1.17549e-38,0.0443715,-1.17549e-38,0.0355223,0.0330992,0.00983286,0.0118624,0.0871622,0.046192,0.00332927,0.148867
555.3985,0.00887182,0.0429452,0.00804832,0.0843405,0.0130982,0.0492717,0.033179,0.0835671,0.054743,0.00988615,0.138581
555.8806,0.0240955,0.0395441,0.0466089,0.138382,-1.17549e-38,0.0890738,0.0502923,0.0776586,0.0630656,0.024594,0.10219
556.3627,0.0357475,0.0351175,0.0699892,0.185338,-1.17549e-38,0.116271,0.0680255,0.0656686,0.073429,0.0420466,0.0566052
556.8448,0.0394052,0.0291503,0.0780491,0.211732,0.00707543,0.123209,0.0872988,0.0460406,0.0836672,0.0543826,0.018188
557.327,0.0336801,0.0206562,0.0759871,0.209692,0.0281279,0.111861,0.104594,0.0213218,0.0881974,0.0552478,-1.17549e-38
557.8091,0.0193917,0.0096871,0.0684435,0.180187,0.0483291,0.0933655,0.11465,-1.17549e-38,0.0812653,0.0428566,-1.17549e-38
558.2912,-1.17549e-38,-1.17549e-38,0.0563513,0.131055,0.0610058,0.0823635,0.113607,-1.17549e-38,0.0604275,0.0203021,-1.17549e-38
558.7733,-1.17549e-38,-1.17549e-38,0.0384124,0.0720388,0.0639775,0.0890026,0.10039,-1.17549e-38,0.0283804,-1.17549e-38,-1.17549e-38
559.2554,-1.17549e-38,-1.17549e-38,0.0151089,0.0108709,0.0582703,0.113196,0.0763404,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
559.7375,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0461089,0.144442,0.0446422,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
560.2197,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0301922,0.167172,0.0104759,0.00460288,-1.17549e-38,-1.17549e-38,-1.17549e-38
560.7018,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0140433,0.168554,-1.17549e-38,0.0156071,-1.17549e-38,-1.17549e-38,-1.17549e-38
561.1839,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00175698,0.144709,-1.17549e-38,0.0167752,-1.17549e-38,-1.17549e-38,-1.17549e-38
561.666,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.102509,-1.17549e-38,0.00646545,-1.17549e-38,-1.17549e-38,-1.17549e-38
562.1481,-1.17549e-38,-1.17549e-38,0.0158946,-1.17549e-38,-1.17549e-38,0.0564005,-1.17549e-38,-1.17549e-38,0.00886487,-1.17549e-38,-1.17549e-38
562.6302,0.0171757,-1.17549e-38,0.0226846,0.0030615,-1.17549e-38,0.0218014,-1.17549e-38,-1.17549e-38,0.0422941,-1.17549e-38,0.0232064
563.1124,0.0240142,-1.17549e-38,0.0186871,0.0732035,-1.17549e-38,0.00792131,0.00762998,-1.17549e-38,0.0724164,-1.17549e-38,0.0486389
563.5945,0.0171637,-1.17549e-38,0.00892161,0.125234,-1.17549e-38,0.0133155,0.0116637,-1.17549e-38,0.0937749,-1.17549e-38,0.0674962
564.0766,0.00198791,9.70031e-05,0.00159321,0.14558,-1.17549e-38,0.026727,0.0105808,0.00880324,0.101491,-1.17549e-38,0.0749173
564.5587,-1.17549e-38,0.00592507,0.00305106,0.13095,-1.17549e-38,0.0333405,0.0143064,0.0392559,0.0935302,-1.17549e-38,0.0656121
565.0408,-1.17549e-38,0.00806065,0.0139461,0.0889091,-1.17549e-38,0.0233389,0.0302836,0.0639909,0.0730218,-1.17549e-38,0.036926
565.5229,-1.17549e-38,0.00795251,0.0287834,0.0341333,-1.17549e-38,-1.17549e-38,0.0561763,0.0768164,0.0484838,-1.17549e-38,-1.17549e-38
566.0051,-1.17549e-38,0.00747046,0.0391275,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0790804,0.0767514,0.0307049,-1.17549e-38,-1.17549e-38
566.4872,-1.17549e-38,0.0074268,0.038714,-1.17549e-38,0.0153182,-1.17549e-38,0.082616,0.0661498,0.0272863,-1.17549e-38,-1.17549e-38
566.9693,-1.17549e-38,0.00737495,0.027496,-1.17549e-38,0.0714079,-1.17549e-38,0.0577556,0.0480413,0.0379711,0.0149752,-1.17549e-38
567.4514,-1.17549e-38,0.00674469,0.011942,-1.17549e-38,0.113913,-1.17549e-38,0.0101102,0.0251395,0.0541665,0.0588793,-1.17549e-38
567.9335,-1.17549e-38,0.0061698,0.00105048,-1.17549e-38,0.13061,0.0375729,-1.17549e-38,0.000765295,0.0636219,0.0936749,-1.17549e-38
568.4156,-1.17549e-38,0.00764481,0.000492371,-1.17549e-38,0.119052,0.074724,-1.17549e-38,-1.17549e-38,0.0575323,0.107895,0.0153808
568.8978,-1.17549e-38,0.0131526,0.00879477,-1.17549e-38,0.0874281,0.0888659,-1.17549e-38,-1.17549e-38,0.0354889,0.0959691,0.0308826
569.3799,-1.17549e-38,0.0227705,0.0182794,-1.17549e-38,0.0507326,0.0721542,-1.17549e-38,-1.17549e-38,0.00521308,0.0630512,0.0228882
569.862,-1.17549e-38,0.0338258,0.0203254,-1.17549e-38,0.0239669,0.0276933,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0234308,0.00047359
570.3441,-1.17549e-38,0.0419495,0.0114967,-1.17549e-38,0.0155805,-1.17549e-38,0.0117695,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
570.8262,-1.17549e-38,0.043417,-1.17549e-38,-1.17549e-38,0.0242793,-1.17549e-38,0.0236991,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
571.3083,-1.17549e-38,0.037208,-1.17549e-38,-1.17549e-38,0.0404784,-1.17549e-38,0.0154719,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
571.7905,-1.17549e-38,0.0255075,-1.17549e-38,-1.17549e-38,0.0513019,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
572.2726,-1.17549e-38,0.012479,0.0029401,-1.17549e-38,0.0466757,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
572.7547,-1.17549e-38,0.00217246,0.0289582,-1.17549e-38,0.023919,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00318581,-1.17549e-38
573.2368,-1.17549e-38,-1.17549e-38,0.0528941,0.00423718,-1.17549e-38,0.0109291,-1.17549e-38,-1.17549e-38,0.0131349,0.0146479,-1.17549e-38
573.7189,0.00774362,-1.17549e-38,0.0650675,0.00938878,-1.17549e-38,0.0456228,-1.17549e-38,-1.17549e-38,0.0316144,0.0356338,-1.17549e-38
574.201,0.0272359,-1.17549e-38,0.0630208,0.0117219,-1.17549e-38,0.0565995,-1.17549e-38,-1.17549e-38,0.0483259,0.0642513,-1.17549e-38
574.6832,0.0499859,0.00367512,0.0522739,0.0107149,-1.17549e-38,0.0501706,0.0096852,-1.17549e-38,0.056935,0.0910917,-1.17549e-38
575.1653,0.0702705,0.00750056,0.0418425,0.00877634,-1.17549e-38,0.0400011,0.0135279,-1.17549e-38,0.051326,0.104383,-1.17549e-38
575.6474,0.0803336,0.00933286,0.0372864,0.0102196,-1.17549e-38,0.0375363,0.0121866,0.0121133,0.029433,0.0976906,-1.17549e-38
576.1295,0.0737595,0.00800591,0.0360103,0.0189309,0.0160424,0.0444034,0.00981551,0.0516734,-1.17549e-38,0.0746566,-1.17549e-38
576.6116,0.0495791,0.00304704,0.0289307,0.036168,0.0423536,0.0521275,0.00987577,0.0848365,-1.17549e-38,0.0467109,-1.17549e-38
577.0938,0.0140453,-1.17549e-38,0.00808416,0.0598153,0.0525449,0.0493293,0.0126129,0.106919,-1.17549e-38,0.024994,-1.17549e-38
577.5759,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0852819,0.0467016,0.0303467,0.014974,0.115499,-1.17549e-38,0.0129327,-1.17549e-38
578.058,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.107142,0.029237,-1.17549e-38,0.0128876,0.109805,-1.17549e-38,0.00509154,-1.17549e-38
578.5401,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.120664,0.0053989,-1.17549e-38,0.00418508,0.0904547,-1.17549e-38,-1.17549e-38,-1.17549e-38
