Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb)
512.008,-1.17549e-38,-1.17549e-38,0.108161,0.0485107,-1.17549e-38,-1.17549e-38,0.0456765,-1.17549e-38,-1.17549e-38,0.0923372,0.082676
512.4901,-1.17549e-38,-1.17549e-38,0.059105,0.0424392,-1.17549e-38,-1.17549e-38,0.0475405,0.0234693,-1.17549e-38,0.090058,0.0819662
512.9722,0.0521578,0.00850595,0.0153126,0.0082535,-1.17549e-38,-1.17549e-38,0.0389044,0.0472386,0.00909048,0.0880987,0.075727
513.4543,0.0938924,0.050262,-1.17549e-38,-1.17549e-38,0.00706942,-1.17549e-38,0.0249034,0.0441971,-1.17549e-38,0.0923955,0.0678071
513.9365,0.109733,0.0893322,-1.17549e-38,-1.17549e-38,0.091137,-1.17549e-38,0.0148784,0.0158504,-1.17549e-38,0.102547,0.0639598
514.4186,0.101019,0.117519,-1.17549e-38,-1.17549e-38,0.164493,-1.17549e-38,0.0168827,-1.17549e-38,-1.17549e-38,0.111492,0.0698639
514.9007,0.0759163,0.126102,-1.17549e-38,-1.17549e-38,0.200663,-1.17549e-38,0.0325996,-1.17549e-38,-1.17549e-38,0.109102,0.0881101
515.3828,0.0457089,0.110384,-1.17549e-38,-1.17549e-38,0.186983,-1.17549e-38,0.0558794,-1.17549e-38,-1.17549e-38,0.0878574,0.115448
515.8649,0.021463,0.0727317,-1.17549e-38,-1.17549e-38,0.130175,-1.17549e-38,0.0754447,-1.17549e-38,-1.17549e-38,0.0480592,0.141948
516.347,0.0113033,0.0229145,-1.17549e-38,-1.17549e-38,0.0538254,-1.17549e-38,0.0805423,-1.17549e-38,-1.17549e-38,0.000206712,0.15387
516.8292,0.0180332,-1.17549e-38,0.0234462,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0672944,-1.17549e-38,0.00601419,-1.17549e-38,0.140942
517.3113,0.0381866,-1.17549e-38,0.100695,0.00167713,-1.17549e-38,-1.17549e-38,0.0417035,-1.17549e-38,0.0504298,-1.17549e-38,0.104487
517.7934,0.0640259,-1.17549e-38,0.156535,0.0345148,-1.17549e-38,-1.17549e-38,0.0159442,-1.17549e-38,0.0663237,-1.17549e-38,0.0589074
518.2755,0.0874673,-1.17549e-38,0.177832,0.0627776,-1.17549e-38,-1.17549e-38,0.000425704,-1.17549e-38,0.0604366,-1.17549e-38,0.0236959
518.7576,0.102995,-1.17549e-38,0.163657,0.0832237,0.00443801,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0525068,0.0114026,0.0121786
519.2397,0.108352,0.0416463,0.123279,0.0947268,0.0282059,-1.17549e-38,0.00466904,-1.17549e-38,0.0618654,0.0209763,0.0246484
519.7219,0.104033,0.0825902,0.0713002,0.0985954,0.0415445,-1.17549e-38,0.0121695,-1.17549e-38,0.0944749,0.0147157,0.0487875
520.204,0.0925115,0.103988,0.0219788,0.0973058,0.0429265,-1.17549e-38,0.0146677,-1.17549e-38,0.138217,0.00309618,0.0666293
520.6861,0.077317,0.10035,-1.17549e-38,0.0926866,0.032672,-1.17549e-38,0.0112157,-1.17549e-38,0.170075,0.000349865,0.0643179
521.1682,0.0619968,0.0775872,-1.17549e-38,0.0853432,0.0130242,-1.17549e-38,0.00540229,0.0123315,0.170457,0.0150502,0.0387664
521.6503,0.0494317,0.0502843,-1.17549e-38,0.0760077,-1.17549e-38,0.00532454,0.00206546,0.0493753,0.134574,0.045031,-1.17549e-38
522.1324,0.0416996,0.03417,-1.17549e-38,0.0674633,-1.17549e-38,0.0180426,0.00379116,0.082856,0.074475,0.0789139,-1.17549e-38
522.6146,0.0401241,0.0378788,-1.17549e-38,0.0648261,-1.17549e-38,0.0298437,0.00923538,0.0980196,0.012176,0.102333,-1.17549e-38
523.0967,0.0450184,0.0584488,-1.17549e-38,0.0731034,-1.17549e-38,0.0380083,0.0139675,0.0855998,-1.17549e-38,0.10513,-1.17549e-38
523.5788,0.0550694,0.0833333,0.0096281,0.0933669,-1.17549e-38,0.0401836,0.0131429,0.046987,-1.17549e-38,0.0855052,-1.17549e-38
524.0609,0.0667573,0.0975595,0.0333247,0.120329,0.0204504,0.035149,0.0042554,-1.17549e-38,-1.17549e-38,0.0491174,-1.17549e-38
524.543,0.0743421,0.0914691,0.0522142,0.143024,0.0459278,0.0232994,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00506902,-1.17549e-38
525.0251,0.0710522,0.0656167,0.0643329,0.148588,0.0635093,0.00682397,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
525.5073,0.0521134,0.0314662,0.0723824,0.128495,0.0728721,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00298981,-1.17549e-38,-1.17549e-38
525.9894,0.0187485,0.00624517,0.0822738,0.0848305,0.0772634,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
526.4715,-1.17549e-38,0.00243531,0.0974721,0.0308622,0.079782,-1.17549e-38,-1.17549e-38,0.0194087,-1.17549e-38,-1.17549e-38,-1.17549e-38
526.9536,-1.17549e-38,0.0193549,0.11382,-1.17549e-38,0.0807132,-1.17549e-38,-1.17549e-38,0.078591,-1.17549e-38,-1.17549e-38,-1.17549e-38
527.4357,-1.17549e-38,0.044503,0.120802,-1.17549e-38,0.0785327,-1.17549e-38,0.00641782,0.11523,-1.17549e-38,-1.17549e-38,-1.17549e-38
527.9178,-1.17549e-38,0.0619648,0.108521,-1.17549e-38,0.0728158,-1.17549e-38,0.026251,0.117966,-1.17549e-38,0.000262365,-1.17549e-38
528.4,-1.17549e-38,0.0603912,0.0750702,-1.17549e-38,0.0655681,-1.17549e-38,0.0378561,0.0873219,-1.17549e-38,0.0454942,-1.17549e-38
528.8821,-1.17549e-38,0.0374996,0.0302583,-1.17549e-38,0.0596356,0.00525922,0.0370897,0.0349282,0.018125,0.0820383,-1.17549e-38
529.3642,-1.17549e-38,0.000883609,-1.17549e-38,-1.17549e-38,0.05534,0.0131762,0.0223907,-1.17549e-38,0.0739626,0.100168,-1.17549e-38
529.8463,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0201823,0.0482189,0.0179031,-1.17549e-38,-1.17549e-38,0.127314,0.0953416,-1.17549e-38
530.3284,-1.17549e-38,-1.17549e-38,0.00169651,0.0510968,0.0307964,0.0200147,-1.17549e-38,-1.17549e-38,0.16498,0.0711081,-1.17549e-38
530.8105,-1.17549e-38,-1.17549e-38,0.0406783,0.0711758,-1.17549e-38,0.021344,-1.17549e-38,-1.17549e-38,0.177141,0.0378905,-1.17549e-38
531.2927,-1.17549e-38,-1.17549e-38,0.073883,0.0701776,-1.17549e-38,0.0238695,-1.17549e-38,-1.17549e-38,0.16101,0.00817206,-1.17549e-38
531.7748,-1.17549e-38,-1.17549e-38,0.0781747,0.0418918,-1.17549e-38,0.0284098,-1.17549e-38,0.0169895,0.122059,-1.17549e-38,-1.17549e-38
532.2569,-1.17549e-38,-1.17549e-38,0.0444988,-1.17549e-38,-1.17549e-38,0.0341414,-1.17549e-38,0.0337371,0.0723168,-1.17549e-38,-1.17549e-38
532.739,0.0227348,0.027346,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0394076,-1.17549e-38,0.0352334,0.0259154,-1.17549e-38,-1.17549e-38
533.2211,0.0531466,0.0569469,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0432707,-1.17549e-38,0.0279996,-1.17549e-38,0.0142778,-1.17549e-38
533.7032,0.0822536,0.0846801,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0464985,-1.17549e-38,0.0217059,-1.17549e-38,0.0246757,-1.17549e-38
534.1854,0.104728,0.104016,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.050955,-1.17549e-38,0.0238184,-1.17549e-38,0.0258096,-1.17549e-38
534.6675,0.118293,0.107148,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0576517,-1.17549e-38,0.0368853,-1.17549e-38,0.0164509,-1.17549e-38
535.1496,0.12242,0.0896867,-1.17549e-38,-1.17549e-38,0.0170869,0.0649589,-1.17549e-38,0.0589627,-1.17549e-38,-1.17549e-38,-1.17549e-38
535.6317,0.116186,0.0542,-1.17549e-38,-1.17549e-38,0.035651,0.0686562,-1.17549e-38,0.0856402,-1.17549e-38,-1.17549e-38,-1.17549e-38
536.1138,0.0978832,0.00993976,-1.17549e-38,-1.17549e-38,0.0492416,0.0643228,-1.17549e-38,0.111761,-1.17549e-38,-1.17549e-38,0.0137226
536.5959,0.0672157,-1.17549e-38,-1.17549e-38,0.0167739,0.0569858,0.0506715,-1.17549e-38,0.132039,-1.17549e-38,-1.17549e-38,0.0259297
537.0781,0.0280421,-1.17549e-38,-1.17549e-38,0.034006,0.0587953,0.0312809,0.0132557,0.141274,-1.17549e-38,-1.17549e-38,0.0247267
537.5602,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0374009,0.0576464,0.0130632,0.0407898,0.1354,0.00232892,-1.17549e-38,0.0198896
538.0423,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.036327,0.0583476,0.00226105,0.052563,0.113676,0.0399046,-1.17549e-38,0.0210114
538.5244,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0406702,0.0632001,0.000713204,0.0506928,0.0806948,0.0656598,-1.17549e-38,0.0291904
539.0065,-1.17549e-38,0.0150651,-1.17549e-38,0.0563008,0.0687317,0.00494893,0.044543,0.0460953,0.0729864,-1.17549e-38,0.0359502
539.4886,-1.17549e-38,0.0526727,0.00521666,0.0824373,0.0675282,0.00867608,0.0440995,0.0209691,0.0643584,-1.17549e-38,0.0302247
539.9708,-1.17549e-38,0.0773263,0.0628019,0.112102,0.0549458,0.00693097,0.0528784,0.0122843,0.049002,-1.17549e-38,0.00801015
540.4529,-1.17549e-38,0.0811184,0.12576,0.13539,0.0355582,-1.17549e-38,0.0651831,0.018773,0.0370792,-1.17549e-38,-1.17549e-38
540.935,-1.17549e-38,0.0637241,0.180034,0.143802,0.0230867,-1.17549e-38,0.0697638,0.0314913,0.0341539,-1.17549e-38,-1.17549e-38
541.4171,-1.17549e-38,0.0326873,0.210281,0.13349,0.0320984,-1.17549e-38,0.0574361,0.039209,0.0391887,0.00957439,-1.17549e-38
541.8992,-1.17549e-38,-1.17549e-38,0.206505,0.106196,0.0667276,-1.17549e-38,0.027372,0.0350774,0.0466254,0.0567265,-1.17549e-38
542.3813,0.0403733,-1.17549e-38,0.169207,0.0681033,0.114983,-1.17549e-38,-1.17549e-38,0.019945,0.0503582,0.092633,0.0133652
542.8635,0.0638107,-1.17549e-38,0.110046,0.0276349,0.153589,-1.17549e-38,-1.17549e-38,0.000396875,0.0467267,0.107886,0.0551385
543.3456,0.0574355,-1.17549e-38,0.0472962,-1.17549e-38,0.160567,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0352241,0.100465,0.086179
543.8277,0.0231408,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.127334,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.017714,0.0751371,0.0990294
544.3098,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0630981,0.00211453,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0403419,0.0917098
544.7919,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00816504,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00500368,0.065673
545.274,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0128522,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0250586
545.7562,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0149187,-1.17549e-38,0.0232862,-1.17549e-38,-1.17549e-38,-1.17549e-38
546.2383,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0146661,-1.17549e-38,0.0481098,-1.17549e-38,-1.17549e-38,-1.17549e-38
546.7204,0.0116094,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0142747,-1.17549e-38,0.0625203,0.0143314,-1.17549e-38,-1.17549e-38
547.2025,0.0302916,-1.17549e-38,-1.17549e-38,0.00787554,-1.17549e-38,0.0162464,-1.17549e-38,0.0571939,0.0363973,-1.17549e-38,-1.17549e-38
547.6846,0.0307208,0.00100885,-1.17549e-38,0.019077,-1.17549e-38,0.0212132,-1.17549e-38,0.0321467,0.0476773,0.0206306,-1.17549e-38
548.1667,0.0196328,0.0205567,-1.17549e-38,0.0270768,-1.17549e-38,0.0270704,-1.17549e-38,-1.17549e-38,0.0442264,0.0342705,-1.17549e-38
548.6489,0.00872798,0.0471087,-1.17549e-38,0.0239495,-1.17549e-38,0.0302049,-1.17549e-38,-1.17549e-38,0.0279673,0.0355309,-1.17549e-38
549.131,0.00805844,0.0726302,0.0247293,0.00363882,-1.17549e-38,0.0278811,-1.17549e-38,-1.17549e-38,0.00437054,0.0272041,0.0151396
549.6131,0.0212524,0.0861108,0.0503395,-1.17549e-38,-1.17549e-38,0.0200228,-1.17549e-38,0.0328214,-1.17549e-38,0.0173431,0.0229045
550.0952,0.0442942,0.0796256,0.0504488,-1.17549e-38,-1.17549e-38,0.00909531,0.0165488,0.0922136,-1.17549e-38,0.0150036,0.0193153
550.5773,0.0681353,0.0531377,0.0251333,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0479972,0.143279,-1.17549e-38,0.0250982,0.00825263
551.0594,0.0835703,0.0147524,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0731647,0.163806,-1.17549e-38,0.0454198,-1.17549e-38
551.5416,0.0854771,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0298171,-1.17549e-38,0.084875,0.145663,-1.17549e-38,0.0675952,-1.17549e-38
552.0237,0.0741817,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0809822,-1.17549e-38,0.0795605,0.0963365,-1.17549e-38,0.0811384,-1.17549e-38
552.5058,0.0538989,-1.17549e-38,-1.17549e-38,0.0516688,0.118675,-1.17549e-38,0.0593978,0.0324754,0.000168582,0.078277,-1.17549e-38
552.9879,0.0299063,-1.17549e-38,-1.17549e-38,0.09738,0.137931,-1.17549e-38,0.0321278,-1.17549e-38,0.0386911,0.0575012,0.0179547
553.47,0.00631136,-1.17549e-38,-1.17549e-38,0.113267,0.137503,-1.17549e-38,0.00807572,-1.17549e-38,0.0648993,0.0245106,0.0660712
553.9521,-1.17549e-38,-1.17549e-38,0.00136996,0.0997281,0.118368,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.069227,-1.17549e-38,0.112002
554.4343,-1.17549e-38,-1.17549e-38,0.0562417,0.0695225,0.0834909,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0524325,-1.17549e-38,0.133285
554.9164,-1.17549e-38,-1.17549e-38,0.103786,0.0393058,0.0387579,0.00247747,0.00514567,-1.17549e-38,0.0255298,-1.17549e-38,0.115573
555.3985,-1.17549e-38,-1.17549e-38,0.129984,0.0193849,-1.17549e-38,0.00501272,0.0137963,-1.17549e-38,0.00335416,-1.17549e-38,0.0626324
555.8806,-1.17549e-38,-1.17549e-38,0.126471,0.008581,-1.17549e-38,0.000474164,0.0142681,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
556.3627,-1.17549e-38,0.0245055,0.0955201,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00361376,0.00751096,0.00561952,-1.17549e-38,-1.17549e-38
556.8448,-1.17549e-38,0.0417216,0.0498624,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0356158,0.0249311,-1.17549e-38,-1.17549e-38
557.327,0.0214627,0.0405689,0.00656613,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0556034,0.0450016,-1.17549e-38,-1.17549e-38
557.8091,0.047161,0.0228515,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.066837,0.0586202,-1.17549e-38,-1.17549e-38
558.2912,0.0686762,0.0012263,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0694124,0.0623481,-1.17549e-38,0.0107585
558.7733,0.0827804,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00578397,-1.17549e-38,0.0634652,0.0554535,-1.17549e-38,0.0362017
559.2554,0.0871362,0.0058819,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0207834,-1.17549e-38,0.0497625,0.0382436,0.0114113,0.0478925
559.7375,0.0806982,0.0371568,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0314841,0.000393194,0.0309757,0.0117829,0.0335399,0.0525143
560.2197,0.0642574,0.0685628,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0347997,0.0144238,0.0121713,-1.17549e-38,0.0329639,0.0575806
560.7018,0.0405623,0.0798037,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0300012,0.0202552,-1.17549e-38,-1.17549e-38,0.015654,0.0649912
561.1839,0.0135357,0.060265,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0190809,0.0211718,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0699395
561.666,-1.17549e-38,0.015647,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00623419,0.0232696,0.00860389,-1.17549e-38,-1.17549e-38,0.0650519
562.1481,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0306897,0.0282615,-1.17549e-38,-1.17549e-38,0.0463421
562.6302,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0420096,0.0503636,-1.17549e-38,-1.17549e-38,0.0169394
563.1124,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0506088,0.0669247,-1.17549e-38,-1.17549e-38,-1.17549e-38
563.5945,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00905883,0.0490878,0.0708876,-1.17549e-38,0.0056048,-1.17549e-38
564.0766,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0209947,0.0346324,0.0584622,-1.17549e-38,0.0148191,-1.17549e-38
564.5587,-1.17549e-38,0.00748251,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.030178,0.011297,0.0311347,-1.17549e-38,0.0229809,-1.17549e-38
565.0408,-1.17549e-38,0.0267874,0.0435668,0.0157784,-1.17549e-38,0.0347639,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0295004,-1.17549e-38
565.5229,-1.17549e-38,0.0309647,0.078988,0.0706556,-1.17549e-38,0.035795,-1.17549e-38,-1.17549e-38,0.0146624,0.0323048,-1.17549e-38
566.0051,0.0314815,0.0244428,0.0952879,0.117978,-1.17549e-38,0.036199,-1.17549e-38,-1.17549e-38,0.0333024,0.0290756,0.000400672
566.4872,0.0643881,0.0138635,0.0956885,0.140862,-1.17549e-38,0.0387892,-1.17549e-38,-1.17549e-38,0.0451758,0.0192793,-1.17549e-38
566.9693,0.0796492,0.00355622,0.0868243,0.130483,-1.17549e-38,0.044387,-1.17549e-38,0.00671985,0.0460515,0.00544179,-1.17549e-38
567.4514,0.0731195,-1.17549e-38,0.0740868,0.0902877,-1.17549e-38,0.0511296,0.00590578,0.0491555,0.0370353,-1.17549e-38,0.000664286
567.9335,0.0485249,-1.17549e-38,0.0593132,0.0342839,-1.17549e-38,0.0553698,0.0236638,0.0776933,0.025376,-1.17549e-38,0.0108886
568.4156,0.0158734,-1.17549e-38,0.0419175,-1.17549e-38,0.00478618,0.0535976,0.0389487,0.0776041,0.0208745,-1.17549e-38,0.0187167
568.8978,-1.17549e-38,-1.17549e-38,0.0219096,-1.17549e-38,0.0320406,0.0442459,0.0479677,0.0474182,0.0296375,0.00421649,0.0145543
569.3799,-1.17549e-38,-1.17549e-38,0.00207677,-1.17549e-38,0.053169,0.0284497,0.0472423,-1.17549e-38,0.0491491,0.0223759,-1.17549e-38
569.862,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0554902,0.00950489,0.0363141,-1.17549e-38,0.0683508,0.0383039,-1.17549e-38
570.3441,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0340664,-1.17549e-38,0.0194001,-1.17549e-38,0.0734732,0.0464411,-1.17549e-38
570.8262,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00379966,-1.17549e-38,0.056374,0.045222,-1.17549e-38
571.3083,0.00573013,0.0171777,0.00382021,0.0113107,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0202076,0.0373883,-1.17549e-38
571.7905,0.0181165,0.0338364,0.0187948,0.0285968,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0278076,-1.17549e-38
572.2726,0.0231242,0.039497,0.0280813,0.0413953,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0203287,-1.17549e-38
572.7547,0.0174067,0.037582,0.0292757,0.0535757,-1.17549e-38,-1.17549e-38,0.000344288,-1.17549e-38,-1.17549e-38,0.015798,-1.17549e-38
573.2368,0.000233804,0.0342201,0.0253689,0.0682628,-1.17549e-38,0.00908895,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0124914,-1.17549e-38
573.7189,-1.17549e-38,0.0338949,0.0225171,0.085256,0.0312358,0.0269817,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00831483,0.00622018
574.201,-1.17549e-38,0.0369142,0.0255488,0.100557,0.0498782,0.0424589,-1.17549e-38,-1.17549e-38,0.0200752,0.00273338,0.0245308
574.6832,-1.17549e-38,0.0398497,0.0341891,0.108312,0.0499049,0.05272,-1.17549e-38,-1.17549e-38,0.0254951,-1.17549e-38,0.0424028
575.1653,-1.17549e-38,0.0379508,0.0425673,0.104077,0.0365978,0.0560194,-1.17549e-38,-1.17549e-38,0.0104315,-1.17549e-38,0.0545551
575.6474,-1.17549e-38,0.027917,0.042842,0.0875283,0.019199,0.0520979,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0559297
576.1295,-1.17549e-38,0.00980821,0.0311822,0.0627078,0.00536641,0.0421286,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0457337
576.6116,-1.17549e-38,-1.17549e-38,0.0116207,0.0352725,-1.17549e-38,0.0280653,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.028819
577.0938,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00899832,-1.17549e-38,0.0117853,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0129705
577.5759,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00446293
