Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb)
2161.8115,0.00234947,0.00375963,0.00355529,-1.17549e-38,-1.17549e-38,0.00252914,0.00279273,0.00365275,0.00197312,-1.17549e-38,0.00893092
2162.2935,0.00130845,0.00338225,0.0040632,-1.17549e-38,0.00130236,0.0060423,0.000813539,0.0032715,0.00268798,-1.17549e-38,0.0109228
2162.7756,4.16296e-05,0.00297827,0.00453647,0.000609662,0.00395532,0.00779765,-1.17549e-38,0.00338702,0.00297467,-1.17549e-38,0.0106532
2163.2578,-1.17549e-38,0.00237492,0.00457078,0.00258669,0.00689797,0.00732031,0.000380111,0.00419015,0.00283242,-1.17549e-38,0.00778778
2163.74,-1.17549e-38,0.00144414,0.00370009,0.00466332,0.00909384,0.00496377,0.00142998,0.00536881,0.00246262,-1.17549e-38,0.00317181
2164.2219,-1.17549e-38,0.000267263,0.00179747,0.00616418,0.00982631,0.001705,0.0022056,0.00629507,0.00210831,0.00137383,-1.17549e-38
2164.7041,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00644439,0.00896076,-1.17549e-38,0.002021,0.00642662,0.00188299,0.0028526,-1.17549e-38
2165.1863,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00524174,0.00693569,-1.17549e-38,0.000783115,0.00561422,0.00168512,0.00318717,-1.17549e-38
2165.6685,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00292272,0.00453649,-1.17549e-38,-1.17549e-38,0.00410607,0.00125439,0.00238328,-1.17549e-38
2166.1504,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.000386882,0.00256979,-1.17549e-38,-1.17549e-38,0.0022956,0.000350619,0.00105007,-1.17549e-38
2166.6326,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00156789,-1.17549e-38,-1.17549e-38,0.00045578,-1.17549e-38,-1.17549e-38,-1.17549e-38
2167.1147,-1.17549e-38,-1.17549e-38,0.0016773,-1.17549e-38,0.00162636,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
2167.5969,-1.17549e-38,-1.17549e-38,0.00368533,-1.17549e-38,0.00242264,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
2168.0789,-1.17549e-38,-1.17549e-38,0.0047283,-1.17549e-38,0.00339074,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
2168.561,0.00222439,-1.17549e-38,0.00486915,-1.17549e-38,0.00396629,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
2169.0432,0.00558852,0.000379584,0.00447802,-1.17549e-38,0.00379647,3.36365e-05,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
2169.5254,0.00891293,0.001643,0.00387962,-1.17549e-38,0.00284241,0.000220234,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00011486
2170.0073,0.0116156,0.00297623,0.00315973,-1.17549e-38,0.00136476,9.95099e-07,0.00111377,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.000220176
2170.4895,0.0130056,0.00414133,0.00224514,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00247612,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
2170.9717,0.0125804,0.00509283,0.00113728,0.00187093,-1.17549e-38,-1.17549e-38,0.00372042,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
2171.4539,0.0103435,0.00594234,6.9581e-05,0.0039885,-1.17549e-38,-1.17549e-38,0.00491279,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
2171.9358,0.00692757,0.00678722,-1.17549e-38,0.0054345,-1.17549e-38,-1.17549e-38,0.00603501,0.000109861,0.000696994,0.000195229,-1.17549e-38
2172.418,0.00339317,0.0075413,-1.17549e-38,0.00583634,0.00101453,-1.17549e-38,0.00685638,0.000672693,0.00162338,0.00102708,-1.17549e-38
2172.9001,0.000751672,0.00790617,0.000499681,0.00531384,0.00282078,0.00221715,0.00698275,0.00161634,0.00184086,0.0015473,-1.17549e-38
2173.3823,-1.17549e-38,0.00752465,0.00183226,0.00427268,0.00421067,0.00499562,0.00609815,0.00286915,0.00109719,0.00161173,-1.17549e-38
2173.8643,-1.17549e-38,0.0062273,0.0030046,0.00311307,0.00486467,0.0071995,0.00424654,0.00425197,-1.17549e-38,0.00129288,-1.17549e-38
2174.3464,-1.17549e-38,0.00420802,0.00350047,0.00206859,0.00496033,0.00831578,0.00194,0.00559855,-1.17549e-38,0.000946747,-1.17549e-38
2174.8286,-1.17549e-38,0.00199912,0.00308909,0.00121527,0.0050535,0.00828648,-1.17549e-38,0.00678788,-1.17549e-38,0.00104503,-1.17549e-38
2175.3108,-1.17549e-38,0.000240792,0.00190021,0.000545682,0.00568236,0.00739713,-1.17549e-38,0.00769593,0.00146058,0.00182421,-1.17549e-38
2175.7927,-1.17549e-38,-1.17549e-38,0.000342427,1.24159e-05,0.00694939,0.00602291,-1.17549e-38,0.00814976,0.00405785,0.0030054,-1.17549e-38
2176.2749,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00838267,0.00443217,0.000706755,0.00794895,0.00587389,0.00385081,-1.17549e-38
2176.7571,-1.17549e-38,0.000158841,-1.17549e-38,-1.17549e-38,0.00919602,0.00276073,0.00203225,0.00694562,0.00575796,0.00359419,-1.17549e-38
2177.2393,-1.17549e-38,0.0010755,-1.17549e-38,-1.17549e-38,0.00877814,0.00111456,0.00258909,0.00512429,0.00353695,0.00198022,-1.17549e-38
2177.7212,-1.17549e-38,0.0018988,-1.17549e-38,-1.17549e-38,0.00707356,-1.17549e-38,0.00196357,0.00264059,0.00013957,-1.17549e-38,0.000131773
2178.2034,-1.17549e-38,0.00254761,0.000261313,-1.17549e-38,0.00461033,-1.17549e-38,0.000371581,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.000789787
2178.6855,0.00229913,0.00305539,0.00183092,0.00130282,0.00219611,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.000661519
2179.1677,0.00438211,0.00339472,0.00317831,0.00278187,0.000520422,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
2179.6497,0.00541335,0.0034078,0.00395573,0.00362995,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
2180.1318,0.00606233,0.00291742,0.00398806,0.00338461,0.000323352,0.000388903,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00104096,-1.17549e-38
2180.614,0.00690809,0.00192475,0.00333038,0.0022284,0.00146283,0.00162981,0.000322337,-1.17549e-38,0.00145287,0.00209016,-1.17549e-38
2181.0962,0.00812205,0.000713857,0.00224839,0.000961478,0.00289385,0.00280563,0.00187483,0.00294251,0.00230766,0.00137284,-1.17549e-38
2181.5781,0.00951798,-1.17549e-38,0.00111148,0.000508879,0.00410135,0.00375815,0.00266135,0.00654974,0.00245361,-1.17549e-38,-1.17549e-38
2182.0603,0.0108186,-1.17549e-38,0.00023536,0.00130562,0.00458044,0.00435318,0.00267175,0.00862996,0.00215459,-1.17549e-38,-1.17549e-38
2182.5425,0.0118595,4.74598e-05,-1.17549e-38,0.00302966,0.00401839,0.00450977,0.00238455,0.00842126,0.00158087,-1.17549e-38,0.00045571
2183.0247,0.0125773,0.00133634,-1.17549e-38,0.00489454,0.00249881,0.00423896,0.00240371,0.00605244,0.000769142,-1.17549e-38,0.00187922
2183.5066,0.0128669,0.00303709,-1.17549e-38,0.00626782,0.000552273,0.00364148,0.00302977,0.0025617,-1.17549e-38,-1.17549e-38,0.00308218
2183.9888,0.0125177,0.00482843,-1.17549e-38,0.0071151,-1.17549e-38,0.0028481,0.0040652,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00389218
2184.4709,0.0113453,0.00646828,0.000252693,0.00792055,-1.17549e-38,0.00195232,0.00499096,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00425093
2184.9531,0.00942119,0.00779376,0.00108068,0.0091815,-1.17549e-38,0.00101257,0.00537539,-1.17549e-38,-1.17549e-38,0.00317694,0.00426879
2185.4351,0.00717908,0.00869818,0.00240124,0.0109279,-1.17549e-38,0.000146858,0.00520138,0.00241636,-1.17549e-38,0.00835785,0.00419522
2185.9172,0.00525927,0.0091531,0.00406468,0.0126757,0.000930387,-1.17549e-38,0.00486315,0.00652355,0.000842566,0.0121078,0.00430843
2186.3994,0.00417428,0.00926385,0.00576475,0.0138377,0.00196349,-1.17549e-38,0.00484448,0.010326,0.00236945,0.0139214,0.00479877
2186.8816,0.00404588,0.0092847,0.00728199,0.0142173,0.00279899,0.00152351,0.00534343,0.012907,0.00352459,0.0138598,0.00572052
2187.3635,0.00462475,0.00954241,0.00870383,0.0141497,0.00367846,0.00444372,0.00615221,0.013988,0.00424209,0.0123797,0.00701662
2187.8457,0.0055794,0.010301,0.0104018,0.0141697,0.00482533,0.00829151,0.00688877,0.013857,0.00483195,0.0100812,0.00855242
2188.3279,0.00681765,0.0116582,0.0127232,0.014506,0.0062681,0.0121815,0.00737942,0.0130607,0.00577562,0.00752064,0.0101061
2188.8101,0.00857386,0.0135357,0.0156033,0.0148547,0.00785801,0.0151491,0.00786188,0.0120913,0.00742273,0.00515099,0.011344
2189.292,0.0111834,0.0157466,0.0184182,0.0146367,0.00940267,0.0166327,0.00882365,0.0112372,0.0097883,0.00335077,0.0118699
2189.7742,0.014719,0.0180731,0.0202563,0.013534,0.0107605,0.0167587,0.0105931,0.0106124,0.0125632,0.00244707,0.0113976
2190.2563,0.0187801,0.0203075,0.0204786,0.0118532,0.0118308,0.0162336,0.0130117,0.0102576,0.0152906,0.0026662,0.00996718
2190.7385,0.0226201,0.022271,0.0191836,0.0104033,0.0125176,0.0159004,0.0154643,0.0101901,0.0175535,0.00402396,0.00804129
2191.2205,0.0255377,0.0238444,0.0172188,0.00996932,0.0127775,0.0162506,0.0172624,0.0103701,0.0190466,0.00623973,0.00635789
2191.7026,0.0272666,0.025015,0.0156922,0.0107898,0.0127497,0.0172068,0.0180955,0.0106473,0.0195401,0.00876889,0.00559449
2192.1848,0.0280999,0.0258937,0.015299,0.0124372,0.0128231,0.018288,0.0182084,0.0107843,0.0188589,0.0109841,0.00604722
2192.667,0.0286801,0.0266596,0.0159264,0.014175,0.0134989,0.0189978,0.0181727,0.0105899,0.0169793,0.0124321,0.00752926
2193.1489,0.02961,0.0274519,0.0168098,0.0155035,0.0150733,0.0191426,0.0184244,0.0100985,0.014203,0.0130202,0.00953422
2193.6311,0.0311339,0.0282941,0.0171283,0.0164781,0.0173593,0.0188754,0.0189117,0.00966952,0.0112283,0.0130022,0.0115227
2194.1133,0.0330595,0.0291186,0.0166228,0.017582,0.0196931,0.018491,0.0191155,0.00990628,0.00895967,0.0127602,0.0131261
2194.5955,0.0349134,0.0298707,0.0158068,0.0192873,0.0212774,0.0181746,0.0184384,0.0113865,0.0080873,0.012525,0.0141669
2195.0774,0.0361865,0.0305874,0.0156387,0.0216644,0.021649,0.0179076,0.0166913,0.0143202,0.0086843,0.0122421,0.0145711
2195.5596,0.0365276,0.031363,0.0168998,0.024333,0.0209526,0.0175718,0.0143421,0.0183181,0.0101238,0.0116919,0.0143214
2196.0417,0.0358404,0.0322267,0.0197082,0.0267583,0.0198416,0.0171316,0.0123423,0.0224334,0.0114285,0.0107765,0.0135229
2196.5239,0.0343226,0.0330628,0.0234811,0.0286293,0.0190932,0.0167331,0.0116216,0.025516,0.0118614,0.00974193,0.0124947
2197.0059,0.0324759,0.0336879,0.0273359,0.0300121,0.0192072,0.0166473,0.012558,0.0267377,0.0113734,0.00913118,0.0117374
2197.488,0.0310503,0.0340553,0.0306312,0.0311704,0.0202312,0.0171154,0.0147553,0.0260181,0.010601,0.00945897,0.0117225
2197.9702,0.0308505,0.0344119,0.0332762,0.0322274,0.0218625,0.0182138,0.0172801,0.024091,0.0104204,0.0108213,0.0126233
2198.4524,0.0324073,0.0352295,0.035635,0.0329744,0.0236934,0.0198199,0.0192218,0.0221434,0.011375,0.0127203,0.014195
2198.9343,0.035653,0.0369047,0.0381403,0.0330091,0.0254232,0.021687,0.0202318,0.0212104,0.0133656,0.0142499,0.0159175
2199.4165,0.0398239,0.0394299,0.0409156,0.0321093,0.0269444,0.0235751,0.0207026,0.0216657,0.0157774,0.0145502,0.0173112
2199.8987,0.0437345,0.0423071,0.0436563,0.0305456,0.0283177,0.0253717,0.0214697,0.0230893,0.0178952,0.0132708,0.0181955
2200.3809,0.0463417,0.0448134,0.0458183,0.0290601,0.0296907,0.0271389,0.0232262,0.0245701,0.0192787,0.0107882,0.0187004
2200.8628,0.0472948,0.0464564,0.0469502,0.0284929,0.0311949,0.0290464,0.0260315,0.0252352,0.0198522,0.00807149,0.019039
2201.345,0.0471325,0.0472946,0.0469477,0.0293091,0.0328477,0.0312045,0.0292345,0.0246956,0.0197341,0.00627516,0.019243
2201.8271,0.0469874,0.047888,0.0461076,0.0313657,0.0345019,0.0334813,0.0318453,0.0231852,0.0190372,0.00624736,0.0190854
2202.3093,0.0479722,0.0489248,0.0450143,0.0340777,0.0359007,0.035445,0.0330879,0.0213859,0.0178542,0.00815769,0.018261
2202.7913,0.0506168,0.0508057,0.044367,0.0368496,0.0368449,0.0365243,0.0327626,0.0200849,0.0164269,0.0113958,0.0166771
2203.2734,0.0546793,0.0534811,0.0448166,0.0394544,0.0373805,0.0363427,0.031216,0.0198492,0.0152827,0.0148035,0.0146156
2203.7556,0.0594024,0.0566174,0.0468099,0.0420997,0.0378547,0.0350288,0.0290158,0.020826,0.0151153,0.0171744,0.0126215
2204.2378,0.0640035,0.0599098,0.0504271,0.0451708,0.0387509,0.0332715,0.0266309,0.0227056,0.0163967,0.0178144,0.0111845
2204.7197,0.0680792,0.0632733,0.0552672,0.0488739,0.040381,0.0320363,0.0243606,0.0248393,0.0189681,0.0168789,0.0104448
2205.2019,0.0717048,0.0667917,0.0604984,0.0530474,0.0426521,0.0320918,0.0225031,0.0264905,0.0219436,0.0152835,0.010142
2205.6841,0.0752388,0.0705325,0.0651472,0.0572495,0.0451065,0.0336399,0.0215269,0.0271515,0.0240759,0.0142085,0.00985358
2206.1663,0.0790159,0.0744425,0.0685368,0.0610164,0.0472443,0.0362806,0.0220066,0.0267978,0.0244144,0.0144694,0.00935751
2206.6482,0.0831384,0.0784274,0.0706365,0.0640905,0.0489147,0.0393078,0.0243067,0.0259326,0.022856,0.0161201,0.00885994
2207.1304,0.0874734,0.082519,0.0720808,0.0664877,0.0504814,0.0421185,0.028254,0.025356,0.0202359,0.0185129,0.00891366
2207.6125,0.0918132,0.0869325,0.073822,0.0684215,0.0526141,0.0444641,0.0330923,0.0257621,0.017898,0.0207447,0.0100671
2208.0947,0.096071,0.0919218,0.0766347,0.0701885,0.0558284,0.0464271,0.0378119,0.0273866,0.0170071,0.0221814,0.0124725
2208.5767,0.100389,0.0975471,0.0807918,0.0720925,0.0600875,0.0482179,0.0416522,0.0299151,0.0180105,0.0227404,0.0157188
2209.0588,0.105109,0.10357,0.0860988,0.0744038,0.0647508,0.0499848,0.0444348,0.0326975,0.0205242,0.0228089,0.0190092
2209.541,0.11064,0.109599,0.0921909,0.0773143,0.0689177,0.0517748,0.0465134,0.0351233,0.0236453,0.0229144,0.0215763
2210.0232,0.1173,0.115375,0.0988188,0.0808818,0.0719489,0.0536254,0.0484128,0.0369225,0.0264546,0.0233873,0.0230675
2210.5051,0.125226,0.12097,0.105898,0.0850075,0.0738321,0.0556682,0.0504532,0.0382257,0.0284155,0.0241993,0.0236489
2210.9873,0.134357,0.126732,0.113338,0.0894862,0.0751746,0.0581375,0.0526269,0.0393871,0.0294988,0.0250177,0.0237715
2211.4695,0.144473,0.133038,0.120872,0.0941058,0.0768567,0.0612741,0.0547645,0.0407184,0.0300466,0.0254037,0.0237682
2211.9517,0.155252,0.140077,0.12811,0.0987313,0.0795892,0.0652021,0.0567935,0.042309,0.0305149,0.0250445,0.0235701
2212.4336,0.166302,0.147837,0.134811,0.103328,0.0836457,0.0698608,0.0588451,0.0440248,0.0312449,0.0239348,0.0227419
2212.9158,0.177218,0.15628,0.14116,0.107951,0.0888882,0.0750227,0.0611301,0.0456542,0.0323474,0.022445,0.0208181
2213.3979,0.187691,0.165507,0.147789,0.112756,0.0950004,0.0803652,0.0637183,0.0470876,0.0337149,0.0212368,0.0177172
2213.8801,0.197641,0.175757,0.155484,0.118046,0.101726,0.0855547,0.066436,0.0484124,0.0351256,0.0210342,0.0139525
2214.3621,0.2073,0.187229,0.164761,0.124264,0.108952,0.0903233,0.0689847,0.0498683,0.0363844,0.0223298,0.010492
2214.8442,0.217143,0.199882,0.175598,0.131865,0.116632,0.0945456,0.0711863,0.0516998,0.0374379,0.0251613,0.00834458
2215.3264,0.227661,0.213397,0.187498,0.141078,0.124664,0.0983065,0.0731554,0.0540053,0.0384064,0.0290772,0.00811285
2215.8086,0.239109,0.227311,0.199792,0.151699,0.13285,0.101922,0.0752635,0.056687,0.039511,0.0333076,0.00976334
2216.2905,0.251403,0.241222,0.211964,0.163133,0.14098,0.105856,0.0779269,0.059539,0.0409335,0.0370451,0.0127189
2216.7727,0.264265,0.254913,0.223797,0.174691,0.148952,0.110534,0.0813785,0.0624104,0.0426927,0.0396894,0.0161821
2217.2549,0.277512,0.268356,0.235318,0.185998,0.156835,0.116128,0.0855702,0.065323,0.0446184,0.0409588,0.0194812
2217.7371,0.291279,0.28164,0.246673,0.197204,0.164821,0.122462,0.0902454,0.0684492,0.0464407,0.0408708,0.0222529
2218.219,0.30597,0.294909,0.258033,0.208828,0.17314,0.129123,0.0951067,0.0719614,0.047936,0.039664,0.0244136
2218.7012,0.321987,0.308335,0.269582,0.221332,0.182007,0.135748,0.099975,0.0758729,0.0490363,0.0377276,0.0260108
2219.1833,0.339416,0.322109,0.28152,0.23472,0.191626,0.142293,0.104881,0.0800033,0.0498435,0.0355592,0.0271018
2219.6655,0.357924,0.336415,0.294034,0.248461,0.202185,0.149106,0.110074,0.084109,0.050568,0.0337207,0.0277422
2220.1475,0.376933,0.351407,0.307259,0.261799,0.213782,0.15671,0.115963,0.0880825,0.0514514,0.0327624,0.0280495
2220.6296,0.395904,0.367185,0.321285,0.274218,0.22629,0.165457,0.12298,0.0920641,0.0527271,0.0331122,0.0282337
2221.1118,0.414522,0.383768,0.336206,0.285756,0.23927,0.175293,0.131389,0.0963725,0.0546089,0.0349589,0.0285172
2221.594,0.432653,0.401028,0.352145,0.29695,0.252077,0.185816,0.14112,0.101303,0.0572706,0.0381787,0.0289833
2222.0759,0.450162,0.418619,0.369158,0.308494,0.264121,0.196565,0.15172,0.106943,0.0607926,0.0423464,0.0294823
2222.5581,0.466808,0.435975,0.387045,0.320849,0.27516,0.207309,0.162483,0.11313,0.065109,0.0468523,0.0297111
2223.0403,0.482315,0.452457,0.4052,0.33405,0.285397,0.218092,0.172715,0.119571,0.0700125,0.0510974,0.0294539
2223.5225,0.496582,0.467638,0.422686,0.347782,0.29533,0.229037,0.181975,0.126009,0.0752396,0.0546958,0.0288254
2224.0044,0.509829,0.481533,0.438569,0.361609,0.305443,0.240097,0.190186,0.132325,0.0805809,0.0575849,0.028319
2224.4866,0.522548,0.494591,0.452345,0.375174,0.315994,0.250994,0.197561,0.138535,0.0859309,0.0599816,0.0285801
2224.9688,0.535272,0.507411,0.464198,0.388279,0.327005,0.261409,0.204447,0.144733,0.091229,0.0622048,0.0300232
2225.4509,0.548316,0.520332,0.474872,0.400857,0.33844,0.271251,0.211209,0.151048,0.0963489,0.0644734,0.0325486
2225.9329,0.561627,0.533199,0.485243,0.412942,0.350354,0.28076,0.218195,0.157635,0.101054,0.0668045,0.035564
2226.415,0.574796,0.545473,0.495838,0.424683,0.362858,0.290347,0.225725,0.164643,0.1051,0.0690659,0.0383175
2226.8972,0.587169,0.556595,0.506603,0.436349,0.375932,0.30031,0.234042,0.172129,0.108445,0.0711219,0.0403265
2227.3794,0.597985,0.566318,0.517031,0.448233,0.389249,0.310649,0.243215,0.179962,0.111404,0.0729482,0.0416195
2227.8613,0.606538,0.574793,0.526506,0.46043,0.402199,0.321115,0.253077,0.187804,0.114598,0.0746283,0.042643
2228.3435,0.612392,0.582352,0.534636,0.472615,0.414112,0.331413,0.263286,0.19525,0.118666,0.0762548,0.0439221
2228.8257,0.615602,0.58921,0.541371,0.483994,0.424543,0.341363,0.273475,0.20208,0.123901,0.0778462,0.0457266
2229.3079,0.616823,0.595288,0.546918,0.493566,0.433426,0.350928,0.283404,0.208443,0.130042,0.0793734,0.0479632
2229.7898,0.617141,0.600277,0.551564,0.500584,0.441004,0.360143,0.292983,0.214829,0.136375,0.0808922,0.0503248
2230.272,0.617629,0.603831,0.555532,0.504957,0.447615,0.369085,0.302191,0.221794,0.142126,0.0826657,0.0525332
2230.7542,0.618826,0.605747,0.558909,0.507336,0.453507,0.377914,0.310975,0.229602,0.14691,0.0851478,0.0544691
2231.2363,0.620473,0.606035,0.561616,0.508792,0.458764,0.386881,0.319252,0.238025,0.150993,0.0887908,0.0561142
2231.7183,0.621699,0.604881,0.563416,0.510282,0.463363,0.396205,0.327012,0.24645,0.155193,0.0937787,0.0574078
2232.2004,0.621572,0.60257,0.563965,0.512202,0.467279,0.405814,0.334406,0.254234,0.160465,0.099862,0.0581978
2232.6826,0.619644,0.599411,0.562951,0.514277,0.470564,0.41518,0.341706,0.26109,0.167374,0.106425,0.0583697
2233.1648,0.616139,0.595651,0.560274,0.515802,0.473374,0.42342,0.349138,0.267254,0.175752,0.11277,0.0580577
2233.6467,0.611679,0.591409,0.55616,0.516043,0.475931,0.429708,0.356725,0.273353,0.184701,0.118466,0.0577458
2234.1289,0.606775,0.586657,0.551109,0.5146,0.478444,0.433744,0.364281,0.280065,0.192991,0.123547,0.0581316
2234.6111,0.6015,0.581271,0.545671,0.511548,0.480989,0.435968,0.371579,0.287782,0.199649,0.12845,0.0598098
2235.0933,0.59554,0.575155,0.540193,0.507385,0.483418,0.437343,0.37855,0.296455,0.204446,0.133718,0.0629748
2235.5752,0.588547,0.568333,0.534689,0.502812,0.485347,0.438862,0.385328,0.305661,0.208008,0.139645,0.0673345
2236.0574,0.580468,0.560933,0.528926,0.498457,0.486273,0.441073,0.392085,0.314825,0.211477,0.146087,0.0722735
2236.5396,0.571574,0.553077,0.522644,0.494622,0.485789,0.443927,0.39878,0.323469,0.215902,0.152521,0.0771489
2237.0217,0.562207,0.544763,0.515732,0.491159,0.483785,0.446976,0.405035,0.331362,0.221732,0.15833,0.0815377
2237.5037,0.55249,0.535861,0.508244,0.487526,0.480524,0.449715,0.410258,0.33854,0.228682,0.163139,0.0853322
2237.9858,0.542272,0.526236,0.50027,0.483031,0.476542,0.451841,0.413957,0.345197,0.236047,0.16701,0.0886883
2238.468,0.531329,0.515926,0.491789,0.477132,0.472421,0.453289,0.416033,0.351513,0.243187,0.170421,0.0919009
2238.9502,0.519645,0.505207,0.482659,0.469648,0.468539,0.454099,0.416864,0.357517,0.249845,0.174047,0.0952701
2239.4321,0.507502,0.494485,0.472748,0.460775,0.464921,0.454273,0.417122,0.363068,0.256099,0.178472,0.0989903
2239.9143,0.495314,0.484061,0.462125,0.450959,0.461233,0.453737,0.417453,0.367967,0.262054,0.183952,0.103081
2240.3965,0.483372,0.473945,0.451142,0.440728,0.45694,0.452382,0.418205,0.372143,0.267607,0.190322,0.107388
2240.8787,0.47172,0.463836,0.44034,0.430586,0.451534,0.450145,0.419347,0.375771,0.272516,0.197081,0.111666
2241.3606,0.46025,0.453315,0.430221,0.420951,0.444755,0.447026,0.420579,0.379209,0.276718,0.203606,0.115718
2241.8428,0.448914,0.442113,0.42102,0.41207,0.436708,0.443054,0.421545,0.382767,0.280588,0.209417,0.1195
2242.325,0.437814,0.430292,0.412613,0.403884,0.427828,0.438261,0.422023,0.386465,0.284827,0.214359,0.123126
2242.8071,0.427109,0.418221,0.404589,0.395961,0.418724,0.43271,0.421993,0.38995,0.289998,0.218621,0.12676
2243.2891,0.416828,0.406366,0.396427,0.387631,0.409999,0.426577,0.421594,0.392669,0.296021,0.222566,0.130495
2243.7712,0.406791,0.395036,0.387698,0.378343,0.402118,0.420224,0.421012,0.394197,0.302076,0.226476,0.134304
2244.2534,0.396725,0.384233,0.378186,0.368069,0.395337,0.414161,0.420352,0.394506,0.307047,0.230377,0.138086
2244.7356,0.386488,0.3737,0.367936,0.357457,0.389636,0.408877,0.419564,0.393978,0.310238,0.234071,0.141759
2245.2175,0.376185,0.363108,0.357215,0.347545,0.384657,0.404587,0.418438,0.393163,0.311868,0.237337,0.145308
2245.6997,0.366072,0.352258,0.346419,0.33917,0.379671,0.40104,0.416667,0.392464,0.31296,0.240168,0.14876
2246.1819,0.356312,0.341171,0.335946,0.332417,0.373732,0.397532,0.413953,0.391967,0.314713,0.242833,0.152139
2246.6641,0.346815,0.330047,0.326059,0.326485,0.366031,0.393155,0.410123,0.391529,0.317784,0.245729,0.155459
2247.146,0.337292,0.319144,0.316792,0.320083,0.356322,0.387197,0.405201,0.391033,0.321961,0.249114,0.158778
2247.6282,0.327491,0.308704,0.307947,0.312108,0.345134,0.379479,0.399406,0.390583,0.32639,0.252927,0.162236
2248.1104,0.317422,0.29895,0.299189,0.302209,0.333561,0.370423,0.393083,0.39048,0.330152,0.256819,0.16602
2248.5925,0.307375,0.290129,0.290197,0.290908,0.32269,0.360814,0.386597,0.390981,0.332768,0.260387,0.170249
2249.0745,0.297741,0.282498,0.28078,0.279288,0.31301,0.351377,0.380246,0.392026,0.334339,0.26344,0.174856
2249.5566,0.288768,0.276201,0.270916,0.268463,0.304223,0.342426,0.374229,0.393145,0.335335,0.266142,0.179566
2250.0388,0.280464,0.271084,0.260722,0.259148,0.29559,0.333813,0.368647,0.393629,0.336257,0.268938,0.184003
2250.521,0.27267,0.266577,0.250439,0.251501,0.286558,0.325183,0.363512,0.392875,0.337394,0.272326,0.187867
2251.0029,0.265228,0.261766,0.240458,0.245214,0.277199,0.316362,0.358717,0.390685,0.338776,0.27658,0.191077
2251.4851,0.25806,0.255689,0.23135,0.239711,0.26814,0.307602,0.354004,0.387331,0.340243,0.281556,0.193787
2251.9673,0.251106,0.247732,0.22379,0.234365,0.260053,0.299478,0.348979,0.383358,0.341526,0.286688,0.196277
2252.4495,0.244205,0.237943,0.218321,0.228667,0.253127,0.292512,0.34322,0.379243,0.342333,0.291208,0.198772
2252.9314,0.237075,0.227074,0.215015,0.222371,0.246923,0.286786,0.336464,0.375131,0.342433,0.294514,0.201303
2253.4136,0.22945,0.216329,0.213283,0.215583,0.240709,0.28182,0.328777,0.370803,0.341781,0.296516,0.203693
2253.8958,0.221293,0.206923,0.211991,0.208706,0.233992,0.276819,0.32059,0.365903,0.340581,0.297723,0.20569
2254.3779,0.212912,0.199646,0.209924,0.202238,0.226821,0.271123,0.312571,0.360252,0.339229,0.298953,0.207181
2254.8599,0.204876,0.194619,0.206333,0.196471,0.219661,0.26454,0.305349,0.354051,0.338113,0.300787,0.208349
2255.342,0.197793,0.191325,0.201238,0.191287,0.212983,0.257336,0.299231,0.347814,0.337389,0.303089,0.209649
2255.8242,0.192063,0.188867,0.195276,0.186208,0.206923,0.24993,0.294042,0.342042,0.336882,0.304986,0.21156
