Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb)
2007.5341,0.495171,0.485321,0.460635,0.422996,0.395685,0.418362,0.414187,0.396401,0.356705,0.312959,0.263513,0.222845,0.166996,0.106833,0.0609008
2008.0162,0.496934,0.488202,0.461866,0.425765,0.398456,0.42063,0.415125,0.394436,0.360496,0.314095,0.264693,0.222723,0.168388,0.110742,0.0620722
2008.4983,0.498128,0.490419,0.462695,0.428269,0.401241,0.423082,0.415503,0.393325,0.365561,0.315324,0.264645,0.222149,0.169633,0.113872,0.0645354
2008.9805,0.498337,0.491841,0.463102,0.430072,0.403336,0.425277,0.415196,0.393797,0.370293,0.316351,0.263189,0.221962,0.1702,0.115576,0.0673867
2009.4625,0.497928,0.492586,0.46318,0.431424,0.404618,0.426946,0.414195,0.395854,0.373328,0.317098,0.260729,0.222773,0.169713,0.115723,0.0695384
2009.9447,0.497912,0.492851,0.463077,0.433061,0.405523,0.42812,0.412729,0.398855,0.3741,0.317792,0.258074,0.22463,0.168146,0.114591,0.0701319
2010.4268,0.499337,0.492818,0.46295,0.435654,0.406659,0.429047,0.411293,0.401853,0.37294,0.318775,0.256088,0.227027,0.165886,0.112641,0.0688486
2010.9089,0.502601,0.492665,0.462973,0.439261,0.408341,0.430007,0.410514,0.404007,0.370796,0.320167,0.255385,0.229192,0.163632,0.110328,0.0660457
2011.391,0.507139,0.492606,0.463392,0.443159,0.41037,0.431129,0.410881,0.404917,0.368775,0.321667,0.256149,0.230486,0.162146,0.108018,0.0626593
2011.8732,0.511688,0.492885,0.464521,0.446203,0.412214,0.432346,0.41249,0.404758,0.367747,0.322694,0.258135,0.230699,0.161953,0.105997,0.0598452
2012.3552,0.514939,0.493708,0.466616,0.447514,0.413421,0.433468,0.414943,0.404184,0.368113,0.322792,0.260792,0.2301,0.163109,0.104485,0.0584529
2012.8374,0.5162,0.49515,0.469665,0.447038,0.413967,0.434316,0.417496,0.404014,0.369751,0.321984,0.263488,0.229238,0.165152,0.103618,0.0585779
2013.3195,0.5157,0.497118,0.473269,0.445624,0.414256,0.434821,0.419409,0.404832,0.372123,0.320795,0.265765,0.228599,0.167298,0.103414,0.0594905
2013.8016,0.514398,0.499397,0.47677,0.44455,0.414791,0.43505,0.420328,0.406692,0.374482,0.319911,0.267498,0.22831,0.168792,0.103789,0.0600649
2014.2837,0.513454,0.501747,0.479612,0.44483,0.415765,0.435144,0.420502,0.409091,0.376148,0.319735,0.268866,0.228081,0.169262,0.104625,0.0595035
2014.7659,0.513674,0.504005,0.481693,0.446737,0.416886,0.435251,0.420695,0.41126,0.376748,0.320202,0.270145,0.227415,0.168892,0.105853,0.0578989
2015.2479,0.5152,0.506145,0.483427,0.44979,0.417579,0.43547,0.421846,0.412606,0.376314,0.320965,0.27145,0.225969,0.16833,0.107476,0.0562461
2015.7301,0.517541,0.508267,0.485409,0.453126,0.417416,0.435854,0.4246,0.413053,0.375212,0.321783,0.272617,0.223846,0.168378,0.109497,0.0558599
2016.2122,0.519883,0.510524,0.487889,0.455966,0.416506,0.436429,0.428937,0.413081,0.373968,0.322788,0.27332,0.221627,0.16957,0.111812,0.0575344
2016.6943,0.521516,0.512988,0.490425,0.457927,0.415564,0.43719,0.434073,0.413392,0.373071,0.324379,0.273339,0.22012,0.171833,0.114139,0.0609812
2017.1764,0.522197,0.515547,0.49206,0.459052,0.41558,0.438077,0.438743,0.414432,0.372874,0.326828,0.272779,0.219971,0.174443,0.116065,0.0649504
2017.6586,0.522267,0.517889,0.491985,0.459635,0.417264,0.438947,0.441748,0.416093,0.373592,0.3299,0.272038,0.22138,0.176334,0.117173,0.0679744
2018.1406,0.522478,0.519646,0.490221,0.460005,0.420619,0.439606,0.442468,0.417839,0.375324,0.332831,0.27155,0.224065,0.176664,0.117203,0.0692061
2018.6228,0.523621,0.520609,0.487821,0.460396,0.42489,0.439929,0.441069,0.419148,0.378011,0.334731,0.271508,0.227428,0.1753,0.116149,0.0687824
2019.1049,0.526154,0.520929,0.486404,0.460927,0.428931,0.440004,0.438331,0.419929,0.381359,0.335149,0.271762,0.23076,0.172945,0.114306,0.0675568
2019.587,0.529976,0.521143,0.487311,0.461626,0.431765,0.440196,0.435269,0.420589,0.384819,0.334429,0.27196,0.233397,0.170809,0.112236,0.0664955
2020.0691,0.534431,0.522009,0.490892,0.462466,0.433068,0.441043,0.432765,0.421711,0.38774,0.33362,0.271801,0.234848,0.169967,0.11064,0.0661694
2020.5513,0.538545,0.524173,0.496349,0.463411,0.433301,0.442978,0.431372,0.423579,0.389646,0.333955,0.271245,0.234913,0.17076,0.110145,0.0666057
2021.0333,0.5414,0.527845,0.502216,0.464465,0.433412,0.446018,0.431326,0.425905,0.390462,0.336187,0.270555,0.233776,0.172592,0.111047,0.0674674
2021.5155,0.542495,0.532626,0.507128,0.465704,0.434256,0.449645,0.432628,0.427951,0.390501,0.340167,0.270192,0.231965,0.174297,0.11315,0.0683291
2021.9976,0.541955,0.537594,0.5104,0.467257,0.436075,0.452982,0.435075,0.428946,0.390208,0.344883,0.270608,0.230149,0.174854,0.115803,0.068845
2022.4797,0.540493,0.541612,0.512106,0.469225,0.438382,0.455206,0.438227,0.428492,0.389843,0.348934,0.272044,0.228843,0.17401,0.11815,0.0687806
2022.9618,0.539144,0.543773,0.512726,0.471607,0.440324,0.455955,0.441423,0.426711,0.38936,0.351151,0.274383,0.228202,0.172413,0.119463,0.0680195
2023.444,0.538876,0.543772,0.512697,0.474281,0.441286,0.455494,0.443987,0.424119,0.388589,0.351047,0.277149,0.228025,0.171178,0.119377,0.0666348
2023.926,0.540249,0.542061,0.512208,0.477069,0.44132,0.454547,0.445572,0.421408,0.387554,0.348928,0.279664,0.227961,0.17118,0.117932,0.0649834
2024.4082,0.543259,0.53966,0.511328,0.479819,0.441088,0.453922,0.446421,0.419318,0.386644,0.345678,0.281333,0.227758,0.172566,0.115445,0.0636863
2024.8903,0.547432,0.537719,0.510291,0.482424,0.441372,0.454164,0.447291,0.418577,0.386461,0.342408,0.28192,0.227401,0.174764,0.112364,0.0634201
2025.3724,0.552053,0.537016,0.509627,0.484756,0.442518,0.455424,0.449001,0.419782,0.387436,0.340108,0.281633,0.227092,0.176925,0.109188,0.064597
2025.8545,0.556429,0.537668,0.510017,0.486599,0.444214,0.457544,0.451874,0.423118,0.389513,0.339373,0.280962,0.227162,0.178432,0.106438,0.0671209
2026.3367,0.560059,0.539225,0.511937,0.487684,0.445769,0.460213,0.455459,0.428085,0.392151,0.340221,0.280357,0.227991,0.179122,0.10458,0.0703773
2026.8187,0.562683,0.541069,0.51537,0.487865,0.446675,0.463092,0.45878,0.433489,0.394663,0.342076,0.279973,0.229947,0.179146,0.103886,0.0734669
2027.3009,0.56427,0.54288,0.519771,0.487341,0.447022,0.465835,0.460948,0.437875,0.396651,0.344004,0.279678,0.233263,0.17868,0.104291,0.0755453
2027.783,0.56498,0.54484,0.524315,0.486727,0.447484,0.468093,0.461725,0.440211,0.398203,0.345179,0.27931,0.237829,0.177772,0.105411,0.0760962
2028.2651,0.565128,0.547449,0.528239,0.486844,0.448881,0.469571,0.461617,0.440401,0.399733,0.345397,0.278969,0.243005,0.176452,0.106762,0.0750492
2028.7472,0.565131,0.551104,0.531081,0.488312,0.451657,0.47017,0.461479,0.439273,0.401593,0.345287,0.279078,0.24765,0.174928,0.108063,0.0727589
2029.2294,0.56539,0.555725,0.532713,0.49117,0.455618,0.470103,0.461919,0.438033,0.403753,0.346027,0.280123,0.250497,0.173626,0.109402,0.0698956
2029.7114,0.566155,0.560712,0.533264,0.494779,0.460074,0.469903,0.462973,0.437566,0.40578,0.348624,0.28226,0.250747,0.172956,0.111136,0.067266
2030.1936,0.567439,0.565205,0.533041,0.498103,0.464234,0.470218,0.46422,0.438042,0.407114,0.353204,0.285097,0.248557,0.172997,0.113574,0.0655617
2030.6757,0.569041,0.568474,0.532519,0.500205,0.467578,0.47149,0.465205,0.439049,0.407443,0.358762,0.287836,0.245069,0.173388,0.116673,0.0650859
2031.1578,0.570703,0.570183,0.532314,0.500676,0.469974,0.473668,0.465786,0.440074,0.406926,0.363592,0.289719,0.241893,0.173593,0.119968,0.0655884
2031.6399,0.57228,0.570425,0.533055,0.49978,0.471545,0.476176,0.466159,0.440951,0.406128,0.36615,0.290455,0.240299,0.173362,0.122779,0.0663571
2032.1221,0.573823,0.569607,0.535129,0.498287,0.47243,0.478187,0.466602,0.441957,0.405718,0.365839,0.290335,0.2406,0.173024,0.12455,0.0665853
2032.6041,0.575496,0.568312,0.53842,0.497156,0.472656,0.4791,0.4672,0.443556,0.406097,0.363249,0.289961,0.242113,0.173337,0.125081,0.0658412
2033.0863,0.577395,0.567209,0.542247,0.497226,0.472199,0.478939,0.467788,0.446019,0.407178,0.359771,0.289812,0.243705,0.174961,0.124537,0.0643457
2033.5684,0.579409,0.566947,0.54561,0.499012,0.471188,0.478387,0.468139,0.449192,0.408424,0.356863,0.289957,0.244544,0.17792,0.123265,0.0628513
2034.0505,0.581268,0.567987,0.54766,0.50259,0.470063,0.478403,0.468191,0.452547,0.409129,0.35541,0.290119,0.244572,0.181472,0.121591,0.0621746
2034.5326,0.582765,0.570404,0.548149,0.507543,0.46954,0.479636,0.468116,0.455443,0.408806,0.355479,0.289993,0.244384,0.184494,0.119724,0.0626862
2035.0148,0.584022,0.573788,0.547585,0.513021,0.470326,0.482025,0.468188,0.457438,0.407476,0.356514,0.289565,0.244678,0.186134,0.117799,0.0641085
2035.4968,0.585554,0.577386,0.546997,0.517953,0.472726,0.484863,0.468583,0.458476,0.405694,0.357754,0.289153,0.245683,0.186303,0.115977,0.0657592
2035.979,0.588024,0.58045,0.547433,0.52141,0.476393,0.487292,0.469305,0.458883,0.404303,0.358632,0.289168,0.247013,0.185675,0.114486,0.0670548
2036.4611,0.59178,0.582606,0.549485,0.522952,0.480421,0.488872,0.470284,0.459187,0.404049,0.358964,0.289775,0.248012,0.185221,0.113568,0.0678973
2036.9432,0.596487,0.584019,0.553058,0.52278,0.483795,0.489824,0.471532,0.459843,0.405269,0.358903,0.29074,0.248287,0.185595,0.113356,0.0686672
2037.4253,0.601138,0.58524,0.5575,0.521587,0.485947,0.490767,0.473205,0.46101,0.407811,0.358736,0.291578,0.248011,0.186761,0.113784,0.0698399
2037.9075,0.604545,0.586847,0.561956,0.520206,0.487057,0.492201,0.475491,0.462481,0.411199,0.358685,0.291894,0.247762,0.188065,0.114588,0.0715299
2038.3895,0.606021,0.589098,0.565749,0.519297,0.487896,0.494131,0.478427,0.463827,0.414906,0.358822,0.291656,0.248058,0.188675,0.11544,0.0733137
2038.8717,0.605803,0.591822,0.5686,0.51923,0.489277,0.49613,0.481803,0.464655,0.418564,0.359142,0.291206,0.249,0.188088,0.116123,0.0744701
2039.3538,0.604905,0.594571,0.570624,0.520178,0.491501,0.497762,0.48524,0.464841,0.422004,0.359713,0.291007,0.250294,0.186394,0.116647,0.0744652
2039.8359,0.604465,0.596904,0.572177,0.522245,0.494158,0.498989,0.488383,0.464591,0.42516,0.360749,0.291349,0.251581,0.184173,0.117245,0.0733427
2040.318,0.605015,0.598606,0.573642,0.525463,0.496401,0.500246,0.491063,0.464327,0.427943,0.362507,0.292208,0.252744,0.182143,0.118217,0.0717574
2040.8002,0.606167,0.599739,0.575254,0.529648,0.49749,0.50209,0.493312,0.464474,0.430184,0.365072,0.293365,0.253895,0.180809,0.119718,0.0706245
2041.2822,0.606949,0.600527,0.576998,0.534282,0.497216,0.50473,0.495245,0.465292,0.431679,0.368175,0.294633,0.255045,0.180303,0.121603,0.070593
2041.7644,0.606565,0.601198,0.578601,0.538597,0.495962,0.50779,0.496927,0.466814,0.432298,0.37124,0.29602,0.255799,0.180503,0.12343,0.0716622
2042.2465,0.605055,0.601908,0.579643,0.541879,0.4944,0.510503,0.498339,0.468904,0.432106,0.373636,0.297692,0.255424,0.18124,0.124645,0.0731763
2042.7286,0.603383,0.602772,0.579762,0.543803,0.493118,0.51218,0.499468,0.471331,0.431439,0.374986,0.29977,0.253342,0.182432,0.124829,0.0741969
2043.2107,0.60292,0.603925,0.578901,0.544555,0.492426,0.51261,0.500417,0.473828,0.430883,0.375304,0.302156,0.249681,0.184018,0.123897,0.0740299
2043.6929,0.604708,0.605525,0.577454,0.544669,0.492411,0.512158,0.501412,0.476124,0.431129,0.374903,0.304509,0.245455,0.185804,0.122143,0.0726104
2044.1749,0.608942,0.60765,0.576215,0.544689,0.493075,0.511562,0.502681,0.477993,0.432709,0.374172,0.30638,0.242168,0.187424,0.120124,0.0705375
2044.6571,0.61496,0.610184,0.576081,0.544898,0.494409,0.511585,0.50429,0.479317,0.43572,0.373424,0.307418,0.241072,0.188495,0.118452,0.0687333
2045.1392,0.621645,0.612819,0.577634,0.545295,0.49635,0.512739,0.506092,0.480145,0.439701,0.372879,0.307514,0.242544,0.188882,0.117561,0.0679091
2045.6213,0.627942,0.615228,0.58085,0.545793,0.498738,0.515147,0.507841,0.480695,0.443782,0.37274,0.306828,0.245976,0.188833,0.117548,0.0681533
2046.1034,0.633185,0.617326,0.585119,0.546482,0.501373,0.518543,0.509397,0.481292,0.447062,0.373215,0.305732,0.250205,0.188838,0.118159,0.068904
2046.5856,0.63714,0.619408,0.589593,0.54772,0.504154,0.522365,0.510842,0.482267,0.449001,0.37443,0.304713,0.254121,0.189264,0.118909,0.0693372
2047.0676,0.639885,0.622037,0.593644,0.549972,0.50719,0.525929,0.5124,0.483854,0.449601,0.376291,0.304262,0.257095,0.190067,0.119327,0.0689265
2047.5498,0.641696,0.62568,0.597136,0.553492,0.510738,0.528666,0.514217,0.486123,0.449269,0.378454,0.30474,0.259017,0.190812,0.119198,0.0678146
2048.032,0.643021,0.630369,0.600356,0.558089,0.514994,0.530371,0.516187,0.488935,0.448501,0.380479,0.306255,0.260096,0.191019,0.118685,0.0667508
2048.5139,0.64446,0.635608,0.603696,0.56314,0.519848,0.5313,0.517996,0.491975,0.447609,0.382068,0.308583,0.260636,0.190586,0.118239,0.0666406
2048.9961,0.646646,0.640666,0.607352,0.567884,0.524791,0.532044,0.519376,0.494839,0.446677,0.383225,0.311225,0.26094,0.189959,0.118327,0.0680071
2049.4783,0.650004,0.645039,0.611255,0.571823,0.529061,0.533208,0.520376,0.497198,0.445711,0.384206,0.313587,0.261289,0.189892,0.119119,0.0707007
2049.9604,0.654495,0.648778,0.615221,0.574979,0.531964,0.535091,0.521427,0.498948,0.444821,0.385305,0.315214,0.261888,0.190956,0.120369,0.0740001
2050.4424,0.659535,0.652414,0.61915,0.577833,0.533216,0.537592,0.523104,0.500271,0.44428,0.386641,0.31596,0.262748,0.193143,0.121574,0.0769852
2050.9246,0.664211,0.65652,0.623038,0.580981,0.533137,0.540389,0.525765,0.501553,0.444436,0.388117,0.316018,0.263612,0.19586,0.122336,0.0789213
2051.4067,0.667724,0.661235,0.626839,0.584736,0.532576,0.543256,0.529323,0.503189,0.445581,0.389556,0.315826,0.264066,0.198289,0.122664,0.0794587
2051.8889,0.669829,0.666091,0.630336,0.588933,0.532603,0.546265,0.533321,0.505404,0.447866,0.390884,0.315909,0.263837,0.199876,0.122979,0.0786281
2052.3708,0.671006,0.670311,0.633223,0.593073,0.534082,0.549703,0.537252,0.508174,0.451288,0.392196,0.316719,0.263101,0.200589,0.123776,0.0767433
2052.853,0.672231,0.673356,0.635377,0.596695,0.537333,0.55376,0.540868,0.511289,0.45568,0.393646,0.318495,0.262549,0.200807,0.125198,0.0743131
2053.3352,0.674458,0.675339,0.637073,0.599696,0.542026,0.558238,0.544247,0.514464,0.460696,0.39526,0.321148,0.263092,0.200962,0.126837,0.0719706
2053.8174,0.678103,0.677022,0.638915,0.602367,0.54739,0.562491,0.54761,0.517436,0.465818,0.396839,0.324227,0.265329,0.201222,0.127981,0.0703565
2054.2993,0.68284,0.679372,0.641472,0.605126,0.552614,0.565695,0.551069,0.519997,0.470474,0.398047,0.327016,0.269093,0.201449,0.128142,0.0699348
2054.7815,0.687822,0.682997,0.644903,0.60817,0.557211,0.567272,0.55453,0.522021,0.474249,0.398651,0.328786,0.273375,0.201429,0.127485,0.070808
2055.2637,0.692172,0.68782,0.648879,0.61133,0.561147,0.56722,0.557824,0.523532,0.477074,0.398742,0.329098,0.276729,0.201158,0.126812,0.0726534
2055.7458,0.695449,0.693199,0.652872,0.614249,0.564682,0.566166,0.560903,0.52478,0.479235,0.398771,0.328022,0.277987,0.200936,0.127054,0.0748443
2056.2278,0.697811,0.698368,0.656566,0.616735,0.56807,0.565125,0.563888,0.526243,0.481176,0.399382,0.326109,0.276916,0.201177,0.128591,0.0767056
2056.71,0.699822,0.702902,0.660031,0.619004,0.571344,0.565093,0.566895,0.528456,0.483222,0.401114,0.324134,0.274454,0.202096,0.130894,0.0777653
2057.1921,0.702092,0.706922,0.663541,0.621609,0.574336,0.566714,0.56979,0.531707,0.485432,0.404134,0.322748,0.272337,0.203522,0.132744,0.0778806
2057.6743,0.704996,0.710939,0.667235,0.625106,0.576859,0.570137,0.572134,0.535779,0.487679,0.408122,0.32223,0.27225,0.204982,0.132943,0.0772076
2058.1563,0.708642,0.715492,0.670966,0.629708,0.578899,0.575089,0.573449,0.539931,0.489858,0.412334,0.322459,0.274907,0.20598,0.131037,0.0760751
2058.6384,0.713015,0.720823,0.674502,0.635172,0.580654,0.58107,0.573638,0.543229,0.492037,0.415821,0.323079,0.279565,0.206262,0.127625,0.0748487
2059.1206,0.718139,0.72675,0.677881,0.640962,0.582433,0.587527,0.573249,0.545065,0.494386,0.417741,0.323761,0.284307,0.205868,0.124055,0.073833
2059.6028,0.724081,0.7328,0.681573,0.646531,0.584534,0.593922,0.573306,0.545564,0.496945,0.41772,0.324412,0.287019,0.20499,0.121715,0.0732124
2060.0847,0.730807,0.738455,0.686242,0.651506,0.587198,0.599735,0.574765,0.545605,0.499421,0.416106,0.325247,0.286547,0.203811,0.121367,0.0730199
2060.5669,0.738025,0.743393,0.692279,0.655702,0.590627,0.604495,0.577946,0.54638,0.501219,0.413998,0.326695,0.283361,0.202485,0.122872,0.0731433
2061.0491,0.745177,0.747594,0.69948,0.659029,0.594936,0.60791,0.582346,0.548746,0.501734,0.412892,0.329159,0.279287,0.201272,0.125424,0.0733925
2061.5313,0.751637,0.751295,0.707132,0.661454,0.600026,0.610065,0.586983,0.55275,0.500754,0.41403,0.332728,0.27645,0.200633,0.128068,0.073622
2062.0132,0.756978,0.754832,0.714442,0.66307,0.605445,0.611507,0.591021,0.55764,0.498712,0.417747,0.337007,0.276106,0.201123,0.130154,0.0738525
2062.4954,0.761125,0.758455,0.720943,0.6642,0.610465,0.613072,0.594252,0.562348,0.496633,0.423226,0.34119,0.278097,0.203058,0.13149,0.074302
2062.9775,0.7643,0.762206,0.726589,0.665412,0.614418,0.615495,0.597097,0.566122,0.495768,0.428866,0.344385,0.28123,0.206188,0.132189,0.0752797
2063.4597,0.766823,0.76593,0.731536,0.667383,0.617147,0.618999,0.600204,0.568919,0.497098,0.433115,0.34604,0.284216,0.209643,0.132429,0.0769815
2063.9417,0.768958,0.769402,0.735883,0.670666,0.619237,0.623164,0.603957,0.571312,0.500932,0.435294,0.346224,0.2865,0.212247,0.132324,0.0793026
2064.4238,0.770916,0.772531,0.739607,0.675462,0.621793,0.627199,0.608256,0.574027,0.50677,0.435908,0.345591,0.288432,0.213074,0.131985,0.0817986
2064.906,0.773014,0.775519,0.742755,0.681529,0.625825,0.630487,0.612668,0.577411,0.513528,0.436234,0.345034,0.290767,0.211922,0.131626,0.0838493
2065.3882,0.775793,0.778856,0.74566,0.688277,0.631632,0.633031,0.616788,0.581192,0.520004,0.437457,0.345252,0.293939,0.209409,0.131565,0.0849441
2065.8701,0.779933,0.78312,0.748962,0.695042,0.638641,0.635471,0.620485,0.584686,0.525354,0.439967,0.346521,0.297659,0.20663,0.132052,0.084909
2066.3523,0.785951,0.788684,0.753343,0.701399,0.645803,0.638667,0.623893,0.587273,0.529319,0.443289,0.348761,0.301081,0.204626,0.133062,0.0839252
2066.8345,0.793884,0.795493,0.759173,0.707372,0.652236,0.643175,0.627211,0.588821,0.532109,0.44662,0.351764,0.303317,0.20398,0.134263,0.0823446
2067.3167,0.803178,0.803045,0.766268,0.713394,0.657637,0.64898,0.63054,0.589806,0.534115,0.449482,0.355327,0.303892,0.204734,0.135231,0.0804495
2067.7986,0.812889,0.810592,0.773904,0.720018,0.662223,0.655606,0.633866,0.591096,0.535669,0.451985,0.359184,0.302894,0.206564,0.135784,0.0783343
2068.2808,0.822078,0.817475,0.781072,0.727516,0.66634,0.662447,0.637156,0.593541,0.537005,0.454564,0.362856,0.300843,0.209058,0.136169,0.0759834
2068.7629,0.830161,0.823431,0.786879,0.735601,0.670117,0.669027,0.640442,0.597583,0.53838,0.457467,0.365659,0.29845,0.211927,0.13694,0.0734757
2069.2451,0.836997,0.828728,0.790955,0.743501,0.673456,0.675045,0.643813,0.603044,0.540161,0.460456,0.366973,0.29641,0.215068,0.138551,0.0711539
2069.7271,0.842732,0.834051,0.793715,0.750368,0.67632,0.680287,0.647368,0.609196,0.542736,0.462961,0.36664,0.295266,0.218486,0.140957,0.069611
2070.2092,0.847586,0.840221,0.79632,0.755762,0.679045,0.684592,0.651198,0.615051,0.54626,0.464554,0.365179,0.295334,0.222134,0.143505,0.0694698
2070.6914,0.851773,0.847848,0.800291,0.759897,0.682355,0.687985,0.655412,0.619803,0.550453,0.465311,0.363613,0.296667,0.225774,0.145221,0.0710692
2071.1736,0.855621,0.8571,0.806864,0.763465,0.687029,0.69084,0.660145,0.623211,0.554635,0.465787,0.362964,0.299077,0.228938,0.145314,0.0742318
2071.6555,0.859677,0.867648,0.816387,0.767235,0.693461,0.693877,0.66548,0.625754,0.55806,0.466637,0.363752,0.302203,0.231063,0.143605,0.0782494
2072.1377,0.864652,0.878818,0.828113,0.771715,0.701424,0.697897,0.67132,0.62844,0.560351,0.468217,0.365808,0.305585,0.231756,0.140627,0.0821111
2072.6199,0.871129,0.889866,0.840568,0.777118,0.710194,0.703379,0.677356,0.6323,0.561749,0.470491,0.368531,0.30871,0.23107,0.137388,0.0848831
2073.1021,0.879252,0.900258,0.852306,0.783547,0.718937,0.710218,0.683186,0.637823,0.563005,0.47327,0.371387,0.311063,0.22959,0.134932,0.0860739
2073.584,0.888613,0.909827,0.862609,0.791142,0.727103,0.717781,0.688563,0.644637,0.564975,0.476541,0.374264,0.312259,0.228217,0.133946,0.0858207
2074.0662,0.898467,0.918749,0.871674,0.799993,0.734583,0.725235,0.693559,0.651642,0.568191,0.48055,0.377447,0.312243,0.227727,0.134567,0.084802
2074.5483,0.908109,0.92737,0.880192,0.809906,0.7416,0.731939,0.698532,0.65756,0.572672,0.485554,0.381226,0.311448,0.228352,0.13645,0.083903
2075.0305,0.917191,0.935997,0.888648,0.820278,0.748449,0.73769,0.703894,0.661593,0.578054,0.491426,0.385472,0.310715,0.229684,0.139004,0.0837824
2075.5125,0.925765,0.944776,0.89689,0.830298,0.755272,0.74276,0.709891,0.663832,0.583896,0.497479,0.389505,0.310917,0.23099,0.141685,0.0845599
2075.9946,0.934128,0.95371,0.904293,0.839371,0.762003,0.747768,0.716529,0.665214,0.589917,0.502693,0.392415,0.312492,0.231754,0.144166,0.0857864
2076.4768,0.942605,0.962772,0.910405,0.847468,0.768499,0.753468,0.723692,0.667076,0.596027,0.506261,0.393621,0.315196,0.232055,0.146351,0.0867147
2076.959,0.951451,0.971993,0.915563,0.855122,0.774741,0.760484,0.731268,0.670569,0.602175,0.508072,0.393319,0.318299,0.232522,0.14822,0.0867161
2077.4409,0.960854,0.981455,0.920987,0.863065,0.780981,0.769046,0.739154,0.676203,0.608208,0.508809,0.392477,0.321116,0.233864,0.149683,0.0856034
2077.9231,0.970956,0.991188,0.9282,0.871796,0.787702,0.778807,0.747124,0.683729,0.613877,0.509556,0.392381,0.323481,0.236319,0.150549,0.0836796
2078.4053,0.981807,1.00108,0.938153,0.881377,0.795417,0.788907,0.754755,0.692337,0.619009,0.511166,0.393977,0.32581,0.239423,0.150675,0.0815162
2078.8875,0.99328,1.01091,0.950638,0.891556,0.804389,0.79831,0.761549,0.701046,0.623675,0.513798,0.397437,0.328693,0.242291,0.150168,0.0796396
2079.3694,1.00507,1.02052,0.964411,0.902043,0.814476,0.806275,0.767264,0.709095,0.628187,0.516943,0.402155,0.332355,0.244174,0.149471,0.0783469
2079.8516,1.01681,1.02998,0.977932,0.912708,0.825191,0.812695,0.772212,0.716189,0.632891,0.51988,0.407122,0.336401,0.244919,0.149189,0.077743
2080.3337,1.02824,1.03968,0.990247,0.923575,0.835963,0.818087,0.77727,0.722532,0.637889,0.522245,0.411428,0.340044,0.244987,0.149764,0.0779046
2080.8159,1.03938,1.05016,1.00145,0.934734,0.846434,0.823284,0.783508,0.72867,0.642933,0.524323,0.414603,0.342625,0.245081,0.15119,0.0789845
2081.2979,1.05046,1.06185,1.0125,0.946275,0.856618,0.829028,0.791622,0.735204,0.647597,0.526863,0.416723,0.344032,0.245661,0.153004,0.0811401
2081.78,1.06181,1.07482,1.02451,0.958299,0.866811,0.835747,0.80152,0.74251,0.651643,0.530575,0.418291,0.344718,0.246702,0.154552,0.0843375
2082.2622,1.07371,1.08883,1.03802,0.970913,0.87732,0.84357,0.812344,0.750576,0.655313,0.535662,0.42,0.345352,0.247838,0.155371,0.0882055
2082.7444,1.08636,1.1035,1.05275,0.98414,0.888195,0.852475,0.822914,0.759041,0.659296,0.541705,0.422455,0.346379,0.248728,0.155422,0.0920882
2083.2263,1.09987,1.11862,1.06779,0.997782,0.899161,0.862374,0.832338,0.767428,0.664366,0.547952,0.4259,0.347807,0.249354,0.155021,0.0952897
2083.7085,1.11429,1.13422,1.08223,1.0114,0.909798,0.873074,0.840411,0.775421,0.670894,0.553774,0.430055,0.349341,0.250054,0.15457,0.0973572
2084.1907,1.12959,1.15043,1.09568,1.02449,0.919871,0.884213,0.847593,0.783053,0.678559,0.558974,0.434186,0.350712,0.251294,0.154285,0.0982244
2084.6729,1.14554,1.16718,1.10845,1.03681,0.929577,0.895315,0.854623,0.790643,0.686452,0.56376,0.437453,0.351946,0.253341,0.154134,0.0981569
2085.1548,1.16176,1.18413,1.12133,1.04856,0.939535,0.905975,0.86206,0.798535,0.693528,0.568486,0.4394,0.353383,0.25607,0.15398,0.0975761
2085.637,1.17777,1.20074,1.13519,1.0604,0.950495,0.916062,0.870025,0.806801,0.699143,0.573374,0.440303,0.355434,0.25898,0.153809,0.0968952
2086.1191,1.19319,1.21672,1.15052,1.07308,0.962905,0.925768,0.878291,0.815125,0.703401,0.578427,0.441098,0.358245,0.261427,0.153833,0.0964311
2086.6013,1.20793,1.23229,1.16727,1.08713,0.976637,0.935487,0.886619,0.823003,0.707142,0.583516,0.442883,0.3615,0.262951,0.154396,0.0963621
2087.0833,1.22213,1.24814,1.18492,1.1026,0.991041,0.945624,0.895071,0.830159,0.711572,0.588534,0.446298,0.364521,0.263537,0.155732,0.0966773
2087.5654,1.23608,1.26497,1.20282,1.11921,1.00533,0.956464,0.904084,0.836882,0.717739,0.593474,0.451192,0.366647,0.263671,0.157768,0.0971355
2088.0476,1.25006,1.28308,1.22047,1.13658,1.01909,0.968159,0.914247,0.844015,0.726068,0.598412,0.456797,0.367701,0.264117,0.160107,0.0973234
2088.5298,1.2643,1.30215,1.23767,1.15448,1.0325,0.980752,0.925948,0.852551,0.736171,0.603449,0.462241,0.368233,0.265524,0.162229,0.096878
