Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb)
510.5616,0.255121,-1.17549e-38,-1.17549e-38,0.181333,0.0446247,0.213071,-1.17549e-38,0.119807,0.0381048,0.012834,0.0597808
511.0437,0.270873,-1.17549e-38,0.014561,0.130779,0.0156989,0.134804,-1.17549e-38,0.128057,-1.17549e-38,0.00851346,0.0708507
511.5258,0.263508,-1.17549e-38,0.081833,0.0434009,-1.17549e-38,0.0409793,0.000361288,0.12595,-1.17549e-38,0.000354875,0.07598
512.008,0.244239,-1.17549e-38,0.162397,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0131507,0.126753,-1.17549e-38,-1.17549e-38,0.0854964
512.4901,0.221655,-1.17549e-38,0.228609,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0142929,0.142073,-1.17549e-38,-1.17549e-38,0.106493
512.9722,0.195584,-1.17549e-38,0.255151,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00366483,0.176287,-1.17549e-38,-1.17549e-38,0.136452
513.4543,0.159491,0.0219503,0.232163,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.223066,-1.17549e-38,-1.17549e-38,0.164357
513.9365,0.108934,0.0553825,0.170657,-1.17549e-38,-1.17549e-38,0.0201409,-1.17549e-38,0.266264,-1.17549e-38,-1.17549e-38,0.17799
514.4186,0.0482028,0.0849724,0.0967925,0.0406821,-1.17549e-38,0.082322,-1.17549e-38,0.285627,-1.17549e-38,-1.17549e-38,0.171593
514.9007,-1.17549e-38,0.103883,0.0384367,0.0962375,-1.17549e-38,0.125532,-1.17549e-38,0.26445,-1.17549e-38,-1.17549e-38,0.148285
515.3828,-1.17549e-38,0.112983,0.0123452,0.118773,-1.17549e-38,0.14082,-1.17549e-38,0.195431,-1.17549e-38,-1.17549e-38,0.116751
515.8649,-1.17549e-38,0.118359,0.0181928,0.107398,-1.17549e-38,0.127025,-1.17549e-38,0.0834863,0.00979041,-1.17549e-38,0.0862821
516.347,-1.17549e-38,0.125071,0.040877,0.072381,-1.17549e-38,0.0888984,-1.17549e-38,-1.17549e-38,0.0409348,-1.17549e-38,0.0639713
516.8292,-1.17549e-38,0.132107,0.0598474,0.0294242,-1.17549e-38,0.0363927,-1.17549e-38,-1.17549e-38,0.0598006,0.00957739,0.0545683
517.3113,-1.17549e-38,0.132879,0.0612445,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0568191,0.0198578,0.0609456
517.7934,-1.17549e-38,0.121145,0.0449441,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0326109,0.0255506,0.0830277
518.2755,-1.17549e-38,0.0968424,0.0212424,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0286709,0.115428
518.7576,-1.17549e-38,0.0666129,0.00100059,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0341313,0.146405
519.2397,-1.17549e-38,0.0392861,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00754006,-1.17549e-38,-1.17549e-38,0.0475494,0.160786
519.7219,-1.17549e-38,0.020324,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00885558,0.0124255,-1.17549e-38,-1.17549e-38,0.072134,0.147071
520.204,-1.17549e-38,0.00918434,-1.17549e-38,0.0176,-1.17549e-38,0.0390784,0.00152948,0.019491,-1.17549e-38,0.106017,0.105074
520.6861,-1.17549e-38,0.0011725,-1.17549e-38,0.0381326,-1.17549e-38,0.0552888,-1.17549e-38,0.113232,-1.17549e-38,0.141817,0.048132
521.1682,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0526487,-1.17549e-38,0.0565415,-1.17549e-38,0.163052,-1.17549e-38,0.169084,-1.17549e-38
521.6503,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0585765,-1.17549e-38,0.0470297,-1.17549e-38,0.164301,-1.17549e-38,0.178349,-1.17549e-38
522.1324,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0562505,-1.17549e-38,0.0329261,-1.17549e-38,0.127292,-1.17549e-38,0.164891,-1.17549e-38
522.6146,0.0271179,-1.17549e-38,-1.17549e-38,0.0482291,-1.17549e-38,0.0197597,0.0128729,0.0732563,-1.17549e-38,0.130823,0.0201172
523.0967,0.0909653,-1.17549e-38,0.00972271,0.0374317,0.0176735,0.011043,0.0577046,0.0258179,-1.17549e-38,0.0844352,0.0779718
523.5788,0.144989,-1.17549e-38,0.0787255,0.0254384,0.0386655,0.00809868,0.084453,0.00143619,0.00688109,0.036829,0.138246
524.0609,0.174687,0.0104428,0.124841,0.0122561,0.045225,0.0107997,0.0818139,0.00398046,0.0418062,-1.17549e-38,0.187716
524.543,0.172578,0.0356246,0.129772,-1.17549e-38,0.040486,0.0186072,0.0536951,0.0258083,0.0724431,-1.17549e-38,0.217603
525.0251,0.140547,0.061005,0.0913131,-1.17549e-38,0.0290297,0.031003,0.0161291,0.0530817,0.0958829,-1.17549e-38,0.222798
525.5073,0.0892743,0.0835966,0.026857,-1.17549e-38,0.0139795,0.0466114,-1.17549e-38,0.0717895,0.111952,-1.17549e-38,0.201741
525.9894,0.03414,0.100131,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0614287,-1.17549e-38,0.072294,0.120832,-1.17549e-38,0.158245
526.4715,-1.17549e-38,0.107591,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0683075,-1.17549e-38,0.0510731,0.121987,0.0115146,0.102374
526.9536,-1.17549e-38,0.104659,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0597662,-1.17549e-38,0.0095898,0.115517,0.0266608,0.0470311
527.4357,-1.17549e-38,0.0927298,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0330911,-1.17549e-38,-1.17549e-38,0.104109,0.0306433,0.00221673
527.9178,-1.17549e-38,0.0757327,0.00503262,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00484638,-1.17549e-38,0.0930532,0.0214207,-1.17549e-38
528.4,-1.17549e-38,0.0591332,0.0199238,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0213432,-1.17549e-38,0.0877546,0.000796395,-1.17549e-38
528.8821,-1.17549e-38,0.0484389,0.0182068,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.050232,-1.17549e-38,0.0900881,-1.17549e-38,-1.17549e-38
529.3642,-1.17549e-38,0.0471893,0.0106341,-1.17549e-38,0.0282896,-1.17549e-38,0.0842206,-1.17549e-38,0.0958695,-1.17549e-38,-1.17549e-38
529.8463,-1.17549e-38,0.0549354,0.0117587,-1.17549e-38,0.0564778,0.0407154,0.106819,-1.17549e-38,0.0960102,-1.17549e-38,-1.17549e-38
530.3284,0.00631366,0.0665243,0.0295235,-1.17549e-38,0.0757764,0.117612,0.101943,-1.17549e-38,0.0819513,-1.17549e-38,-1.17549e-38
530.8105,0.0472779,0.0736566,0.0599617,-1.17549e-38,0.0836045,0.169303,0.0649366,0.0764182,0.052149,-1.17549e-38,0.0120141
531.2927,0.0704733,0.0682929,0.0905871,-1.17549e-38,0.0807811,0.164003,0.00655546,0.120033,0.0147223,-1.17549e-38,0.0477925
531.7748,0.0672133,0.0464747,0.109252,-1.17549e-38,0.0703526,0.0937277,-1.17549e-38,0.0992526,-1.17549e-38,-1.17549e-38,0.085466
532.2569,0.0395607,0.0109394,0.111705,-1.17549e-38,0.0564428,-1.17549e-38,-1.17549e-38,0.0221157,-1.17549e-38,0.0389881,0.118576
532.739,0.000605644,-1.17549e-38,0.102799,-1.17549e-38,0.0434018,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0787375,0.140348
533.2211,-1.17549e-38,-1.17549e-38,0.0911182,-1.17549e-38,0.0347911,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0160701,0.109499,0.145101
533.7032,-1.17549e-38,-1.17549e-38,0.0816806,-1.17549e-38,0.0320137,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0501651,0.127586,0.129772
534.1854,-1.17549e-38,-1.17549e-38,0.0726417,-1.17549e-38,0.0332502,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0745383,0.131905,0.0955651
534.6675,0.0214084,-1.17549e-38,0.0584756,-1.17549e-38,0.0338162,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0816391,0.122461,0.0490218
535.1496,0.0649814,-1.17549e-38,0.0367019,-1.17549e-38,0.0284771,0.0450259,-1.17549e-38,0.0239609,0.0716929,0.0993294,0.00123183
535.6317,0.0941235,-1.17549e-38,0.0123523,-1.17549e-38,0.0148642,0.0961383,-1.17549e-38,0.109523,0.0508121,0.0635784,-1.17549e-38
536.1138,0.0983889,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.112533,-1.17549e-38,0.169305,0.0276801,0.0194336,-1.17549e-38
536.5959,0.0781272,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.110675,-1.17549e-38,0.20181,0.010703,-1.17549e-38,-1.17549e-38
537.0781,0.0425992,-1.17549e-38,0.0166382,-1.17549e-38,-1.17549e-38,0.111031,-1.17549e-38,0.212883,0.00593784,-1.17549e-38,-1.17549e-38
537.5602,0.004708,-1.17549e-38,0.0458015,-1.17549e-38,-1.17549e-38,0.123235,-1.17549e-38,0.207418,0.0151532,-1.17549e-38,-1.17549e-38
538.0423,-1.17549e-38,-1.17549e-38,0.0722286,-1.17549e-38,-1.17549e-38,0.140191,0.00101444,0.185144,0.0340362,-1.17549e-38,0.00943635
538.5244,-1.17549e-38,-1.17549e-38,0.0871236,-1.17549e-38,0.00849676,0.144242,0.00303026,0.14282,0.0519243,-1.17549e-38,0.0259667
539.0065,-1.17549e-38,0.0103488,0.0897986,-1.17549e-38,0.0156368,0.120812,-1.17549e-38,0.0804326,0.0546935,-1.17549e-38,0.0379964
539.4886,-1.17549e-38,0.0211061,0.0861953,-1.17549e-38,0.0114991,0.070518,-1.17549e-38,0.00655111,0.0307721,-1.17549e-38,0.0438649
539.9708,-1.17549e-38,0.0164791,0.083305,-1.17549e-38,0.0011977,0.0118202,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.039489
540.4529,-1.17549e-38,0.00284932,0.0837725,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0180706,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0212387
540.935,-1.17549e-38,-1.17549e-38,0.0842265,-1.17549e-38,0.000308919,-1.17549e-38,0.0541896,-1.17549e-38,-1.17549e-38,0.00405268,-1.17549e-38
541.4171,-1.17549e-38,-1.17549e-38,0.0779092,-1.17549e-38,0.0188658,0.0108035,0.0991976,-1.17549e-38,-1.17549e-38,0.0262063,-1.17549e-38
541.8992,-1.17549e-38,-1.17549e-38,0.0594115,-1.17549e-38,0.0426985,0.0708799,0.141766,0.0164956,-1.17549e-38,0.0363827,-1.17549e-38
542.3813,-1.17549e-38,-1.17549e-38,0.028509,-1.17549e-38,0.0599927,0.1214,0.170345,0.0975066,-1.17549e-38,0.0306696,-1.17549e-38
542.8635,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0094282,0.06182,0.137775,0.177599,0.159463,-1.17549e-38,0.0138537,-1.17549e-38
543.3456,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.022669,0.0472597,0.112904,0.162762,0.183295,-1.17549e-38,-1.17549e-38,-1.17549e-38
543.8277,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0195824,0.0235268,0.0592886,0.131159,0.161773,-1.17549e-38,-1.17549e-38,0.0275097
544.3098,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00602442,0.00139391,0.00155836,0.091702,0.100499,0.0312677,-1.17549e-38,0.0415755
544.7919,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0537412,0.0155314,0.0681549,-1.17549e-38,0.0305011
545.274,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.024182,-1.17549e-38,0.0826802,0.000407199,-1.17549e-38
545.7562,0.0290283,0.00932564,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00539683,-1.17549e-38,0.0789233,0.00506553,-1.17549e-38
546.2383,0.0938367,0.0301493,-1.17549e-38,0.00660353,-1.17549e-38,0.0281086,-1.17549e-38,-1.17549e-38,0.0643506,0.0119494,-1.17549e-38
546.7204,0.134952,0.0551576,-1.17549e-38,0.0242836,-1.17549e-38,0.0545385,-1.17549e-38,-1.17549e-38,0.0459451,0.0256984,-1.17549e-38
547.2025,0.148648,0.0783058,-1.17549e-38,0.040113,-1.17549e-38,0.0478327,-1.17549e-38,-1.17549e-38,0.0271432,0.0460052,-1.17549e-38
547.6846,0.143005,0.0921099,-1.17549e-38,0.0519892,-1.17549e-38,0.00318095,-1.17549e-38,-1.17549e-38,0.0076234,0.0657868,-1.17549e-38
548.1667,0.130662,0.0919774,-1.17549e-38,0.0600291,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0461923,-1.17549e-38,0.074849,-1.17549e-38
548.6489,0.120236,0.079476,0.024119,0.0645447,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.107094,-1.17549e-38,0.0661242,-1.17549e-38
549.131,0.11283,0.0621557,0.0685487,0.0646942,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.140936,-1.17549e-38,0.0400945,-1.17549e-38
549.6131,0.105146,0.0496834,0.0847025,0.0590067,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.140792,-1.17549e-38,0.00467043,-1.17549e-38
550.0952,0.0953182,0.0484621,0.0715049,0.0473197,-1.17549e-38,-1.17549e-38,0.00360734,0.10599,-1.17549e-38,-1.17549e-38,-1.17549e-38
550.5773,0.0857305,0.0581776,0.0420964,0.0323446,-1.17549e-38,-1.17549e-38,0.015541,0.0420225,-1.17549e-38,-1.17549e-38,-1.17549e-38
551.0594,0.0802758,0.0726025,0.0141081,0.0191563,-1.17549e-38,0.0519495,0.00895585,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
551.5416,0.0790838,0.0839235,-1.17549e-38,0.0125974,-1.17549e-38,0.0737398,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
552.0237,0.076131,0.0874314,-1.17549e-38,0.0144275,0.00598649,0.0533792,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
552.5058,0.0622886,0.0836726,0.00155138,0.0223223,0.0257566,0.00794221,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
552.9879,0.0316563,0.0772662,0.00831149,0.0314151,0.047276,-1.17549e-38,0.0065671,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
553.47,-1.17549e-38,0.073489,0.0163152,0.0372782,0.0665164,-1.17549e-38,0.0455991,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
553.9521,-1.17549e-38,0.0745693,0.0285644,0.0383294,0.0801425,-1.17549e-38,0.0791427,-1.17549e-38,0.00346844,-1.17549e-38,-1.17549e-38
554.4343,-1.17549e-38,0.0776733,0.0468136,0.0361562,0.0856574,-1.17549e-38,0.0919174,0.0513889,0.0373418,-1.17549e-38,-1.17549e-38
554.9164,-1.17549e-38,0.0759191,0.0680164,0.0339062,0.0814257,0.0183494,0.0805018,0.145275,0.0691434,-1.17549e-38,-1.17549e-38
555.3985,-1.17549e-38,0.0622719,0.0850848,0.034397,0.0670896,0.0588771,0.0543641,0.194607,0.0927033,-1.17549e-38,-1.17549e-38
555.8806,-1.17549e-38,0.0343795,0.0910487,0.0394731,0.0442416,0.0882891,0.0287028,0.187805,0.101034,-1.17549e-38,-1.17549e-38
556.3627,0.0260873,-1.17549e-38,0.0830646,0.0504467,0.0166713,0.101526,0.0149146,0.133856,0.0887589,-1.17549e-38,0.0318299
556.8448,0.0814057,-1.17549e-38,0.0635621,0.068053,-1.17549e-38,0.0968012,0.0153827,0.0584706,0.0560569,0.00633269,0.0851561
557.327,0.118805,-1.17549e-38,0.0385609,0.0908883,-1.17549e-38,0.0749507,0.0250833,-1.17549e-38,0.0115562,0.0379265,0.124924
557.8091,0.133494,-1.17549e-38,0.0149898,0.113369,-1.17549e-38,0.0398416,0.0373425,-1.17549e-38,-1.17549e-38,0.0757966,0.139391
558.2912,0.129952,-1.17549e-38,-1.17549e-38,0.125765,-1.17549e-38,-1.17549e-38,0.048747,-1.17549e-38,-1.17549e-38,0.109004,0.129827
558.7733,0.117988,0.0182474,-1.17549e-38,0.117954,-1.17549e-38,-1.17549e-38,0.0598103,-1.17549e-38,-1.17549e-38,0.124917,0.109185
559.2554,0.106236,0.0534775,-1.17549e-38,0.0854741,-1.17549e-38,-1.17549e-38,0.0718927,0.0396012,-1.17549e-38,0.115292,0.0940352
559.7375,0.097483,0.0739098,0.0101373,0.033877,-1.17549e-38,-1.17549e-38,0.0838407,0.0679975,0.0330206,0.0805608,0.0947846
560.2197,0.0890652,0.076212,0.0238233,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0915331,0.074612,0.060665,0.0301349,0.110111
560.7018,0.0776212,0.0639116,0.0320131,-1.17549e-38,-1.17549e-38,0.0294532,0.0906105,0.0595222,0.0638587,-1.17549e-38,0.128534
561.1839,0.0639834,0.0431323,0.0306955,-1.17549e-38,0.00246969,0.087823,0.079899,0.0287112,0.0444643,-1.17549e-38,0.135408
561.666,0.0540133,0.018724,0.0209452,-1.17549e-38,0.0127852,0.130526,0.0627087,-1.17549e-38,0.0164648,-1.17549e-38,0.120683
562.1481,0.0546524,-1.17549e-38,0.0084894,-1.17549e-38,0.0230539,0.13884,0.0451808,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0831615
562.6302,0.0683454,-1.17549e-38,0.000458563,-1.17549e-38,0.0320657,0.106407,0.0331168,-1.17549e-38,0.000349388,-1.17549e-38,0.0298851
563.1124,0.090133,-1.17549e-38,0.00130763,0.0310619,0.0384231,0.0449991,0.0294176,-1.17549e-38,0.024483,0.0348404,-1.17549e-38
563.5945,0.109474,-1.17549e-38,0.0106235,0.05059,0.0412099,-1.17549e-38,0.0333184,-1.17549e-38,0.0592206,0.0775813,-1.17549e-38
564.0766,0.115233,-1.17549e-38,0.0242536,0.0522142,0.0404379,-1.17549e-38,0.0412189,-1.17549e-38,0.0890144,0.10052,-1.17549e-38
564.5587,0.10024,-1.17549e-38,0.0376569,0.0385373,0.0369731,-1.17549e-38,0.0482186,-1.17549e-38,0.102004,0.0978083,-1.17549e-38
565.0408,0.0630476,-1.17549e-38,0.0486912,0.0174127,0.0320094,-1.17549e-38,0.0497078,-1.17549e-38,0.0954361,0.0733199,-1.17549e-38
565.5229,0.00739558,-1.17549e-38,0.0577848,-1.17549e-38,0.02647,0.0450949,0.0428983,0.0374419,0.0758634,0.0380012,-1.17549e-38
566.0051,-1.17549e-38,-1.17549e-38,0.0658171,-1.17549e-38,0.0207181,0.0807649,0.0282115,0.0827858,0.0549253,0.00422658,-1.17549e-38
566.4872,-1.17549e-38,-1.17549e-38,0.0718794,0.00124976,0.0146779,0.0780721,0.00989276,0.113209,0.0432568,-1.17549e-38,-1.17549e-38
566.9693,-1.17549e-38,-1.17549e-38,0.0730651,0.0194399,0.00819215,0.0362595,-1.17549e-38,0.127777,0.0453113,-1.17549e-38,-1.17549e-38
567.4514,-1.17549e-38,-1.17549e-38,0.0667012,0.0374732,0.00134489,-1.17549e-38,-1.17549e-38,0.129712,0.0573923,-1.17549e-38,-1.17549e-38
567.9335,-1.17549e-38,-1.17549e-38,0.0532585,0.0459278,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.122653,0.0698263,-1.17549e-38,-1.17549e-38
568.4156,-1.17549e-38,-1.17549e-38,0.037374,0.0412368,-1.17549e-38,-1.17549e-38,0.0151242,0.107213,0.0720811,-1.17549e-38,-1.17549e-38
568.8978,-1.17549e-38,-1.17549e-38,0.0257809,0.0268434,-1.17549e-38,-1.17549e-38,0.0345071,0.0805411,0.0580106,0.0110759,-1.17549e-38
569.3799,-1.17549e-38,0.00718774,0.0233281,0.00995213,-1.17549e-38,-1.17549e-38,0.0467547,0.0396338,0.0284822,0.0371767,-1.17549e-38
569.862,0.032426,0.0358404,0.029829,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0456715,-1.17549e-38,-1.17549e-38,0.059858,0.0146083
570.3441,0.053112,0.0563759,0.0400529,-1.17549e-38,-1.17549e-38,0.0397736,0.0305409,-1.17549e-38,-1.17549e-38,0.0698539,0.0202527
570.8262,0.0473619,0.06539,0.0470097,-1.17549e-38,-1.17549e-38,0.0604575,0.00621404,-1.17549e-38,-1.17549e-38,0.0618409,0.00815461
571.3083,0.0229119,0.0605654,0.0463645,-1.17549e-38,-1.17549e-38,0.0532471,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0385262,-1.17549e-38
571.7905,-1.17549e-38,0.0431743,0.0391394,0.0150599,-1.17549e-38,0.027308,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0099344,-1.17549e-38
572.2726,-1.17549e-38,0.0194856,0.0310056,0.0396258,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
572.7547,-1.17549e-38,-1.17549e-38,0.0284738,0.0704211,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
573.2368,0.000226875,-1.17549e-38,0.034191,0.102071,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
573.7189,0.0352895,-1.17549e-38,0.0442924,0.128169,-1.17549e-38,0.00178059,0.00303669,-1.17549e-38,-1.17549e-38,0.000690093,-1.17549e-38
574.201,0.0642994,-1.17549e-38,0.0495836,0.144129,0.00419902,0.0122341,0.0163168,-1.17549e-38,-1.17549e-38,0.0141944,0.0150051
574.6832,0.0719226,-1.17549e-38,0.0401464,0.148563,0.0219689,0.00522797,0.021513,-1.17549e-38,-1.17549e-38,0.0227841,0.0351039
575.1653,0.0533519,-1.17549e-38,0.0113494,0.142467,0.0352346,-1.17549e-38,0.0200125,-1.17549e-38,-1.17549e-38,0.0264398,0.0413513
575.6474,0.0176922,-1.17549e-38,-1.17549e-38,0.127386,0.0423928,-1.17549e-38,0.0158734,-1.17549e-38,-1.17549e-38,0.0281595,0.0366322
576.1295,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.104426,0.0432764,-1.17549e-38,0.0129599,-1.17549e-38,-1.17549e-38,0.0309166,0.0255289
576.6116,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0750994,0.0386418,-1.17549e-38,0.0125058,-1.17549e-38,-1.17549e-38,0.0351942,0.0109443
577.0938,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0430068,0.0298757,-1.17549e-38,0.0126413,-1.17549e-38,-1.17549e-38,0.0385461,-1.17549e-38
577.5759,-1.17549e-38,0.0168533,-1.17549e-38,0.0143455,0.0190118,-1.17549e-38,0.00988166,-1.17549e-38,-1.17549e-38,0.0371028,-1.17549e-38
578.058,-1.17549e-38,0.0400099,-1.17549e-38,-1.17549e-38,0.00859836,-1.17549e-38,0.00121318,-1.17549e-38,-1.17549e-38,0.0277952,-1.17549e-38
