Wavelength (nm)	Reflectance
1852	0.9605607
1853	0.9605725
1854	0.9605844
1855	0.9605962
1856	0.9606081
1857	0.9606199
1858	0.9606318
1859	0.9606436
1860	0.9606555
1861	0.9606673
1862	0.9606791
1863	0.9606909
1864	0.9607028
1865	0.9607146
1866	0.9607264
1867	0.9607382
1868	0.96075
1869	0.9607618
1870	0.9607736
1871	0.9607854
1872	0.9607972
1873	0.960809
1874	0.9608208
1875	0.9608326
1876	0.9608444
1877	0.9608562
1878	0.9608679
1879	0.9608797
1880	0.9608915
1881	0.9609032
1882	0.960915
1883	0.9609267
1884	0.9609385
1885	0.9609502
1886	0.960962
1887	0.9609737
1888	0.9609855
1889	0.9609972
1890	0.9610089
1891	0.9610207
1892	0.9610324
1893	0.9610441
1894	0.9610558
1895	0.9610675
1896	0.9610792
1897	0.9610909
1898	0.9611026
1899	0.9611143
1900	0.961126
1901	0.9611377
1902	0.9611494
1903	0.9611611
1904	0.9611727
1905	0.9611844
1906	0.9611961
1907	0.9612078
1908	0.9612185
1909	0.9612285
1910	0.9612384
1911	0.9612484
1912	0.9612584
1913	0.9612684
1914	0.9612783
1915	0.9612883
1916	0.9612983
1917	0.9613082
1918	0.9613182
1919	0.9613282
1920	0.9613381
1921	0.9613481
1922	0.961358
1923	0.961368
1924	0.961378
1925	0.9613879
1926	0.9613979
1927	0.9614079
1928	0.9614178
1929	0.9614278
1930	0.9614377
1931	0.9614477
1932	0.9614576
1933	0.9614676
1934	0.9614776
1935	0.9614875
1936	0.9614975
1937	0.9615074
1938	0.9615174
1939	0.9615273
1940	0.9615373
1941	0.9615472
1942	0.9615572
1943	0.9615671
1944	0.961577
1945	0.961587
1946	0.9615969
1947	0.9616069
1948	0.9616168
1949	0.9616268
1950	0.9616367
1951	0.9616466
1952	0.9616566
1953	0.9616665
1954	0.9616764
1955	0.9616864
1956	0.9616963
1957	0.9617062
1958	0.9617162
1959	0.9617261
1960	0.961736
1961	0.961746
1962	0.9617559
1963	0.9617658
1964	0.9617757
1965	0.9617857
1966	0.9617956
1967	0.9618055
1968	0.9618154
1969	0.9618253
1970	0.9618353
1971	0.9618452
1972	0.9618551
1973	0.961865
1974	0.9618749
1975	0.9618848
1976	0.9618947
1977	0.9619046
1978	0.9619145
1979	0.9619244
1980	0.9619343
1981	0.9619442
1982	0.9619541
1983	0.9619641
1984	0.9619739
1985	0.9619838
1986	0.9619937
1987	0.9620036
1988	0.9620135
1989	0.9620234
1990	0.9620333
1991	0.9620432
1992	0.9620531
1993	0.962063
1994	0.9620729
1995	0.9620827
1996	0.9620926
1997	0.9621025
1998	0.9621124
1999	0.9621222
2000	0.9621321
