Wavelength (nm)	Transmittance
612	0.7920307
613	0.7121284
614	0.6236342
615	0.5441665
616	0.4806193
617	0.4336726
618	0.4017341
619	0.3829462
620	0.376001
621	0.3807671
622	0.3969587
623	0.4255089
624	0.4678919
625	0.525583
626	0.59874
627	0.6835555
628	0.7686448
629	0.8337495
630	0.8569665
631	0.8297167
632	0.7638776
633	0.6816581
634	0.6015356
635	0.5331673
636	0.4792888
637	0.438763
638	0.4111542
639	0.3950384
640	0.3894279
641	0.3939154
642	0.4087005
643	0.4345493
644	0.4726655
645	0.5243257
646	0.5900014
647	0.6676146
648	0.749841
649	0.8219927
650	0.864482
651	0.8626934
652	0.8175145
653	0.74359
654	0.6590866
655	0.5792337
656	0.5112294
657	0.457054
658	0.4161064
659	0.3869463
660	0.368161
661	0.3587209
662	0.3580995
663	0.3663153
664	0.3839454
665	0.4121235
666	0.452463
667	0.5067459
668	0.5760262
669	0.6586291
670	0.746718
671	0.822848
672	0.8632303
673	0.8501111
674	0.7867438
675	0.6949839
676	0.5987131
677	0.5126802
678	0.4422736
679	0.3875396
680	0.3464979
681	0.3168601
682	0.2966911
683	0.2846086
684	0.2797846
685	0.2819224
686	0.291252
687	0.3085575
688	0.3352459
689	0.3735911
690	0.4268918
691	0.4970957
692	0.5851678
693	0.6862427
694	0.7834967
695	0.8464839
696	0.8462715
697	0.7811493
698	0.6787906
699	0.5712173
700	0.4769741
701	0.4015715
702	0.3439346
703	0.3009754
704	0.2696059
705	0.2473557
706	0.2324442
707	0.2236944
708	0.2204334
709	0.2225756
710	0.2302977
711	0.2440881
712	0.2650917
713	0.2950872
714	0.3366032
715	0.3929246
716	0.4675794
717	0.5623573
718	0.672262
719	0.7773952
720	0.8408186
721	0.8299375
722	0.7490768
723	0.6350742
724	0.5228879
725	0.4289506
726	0.3559985
727	0.3012044
728	0.2606543
729	0.2309329
730	0.209638
731	0.194826
732	0.1851912
733	0.1799711
734	0.1787648
735	0.1814832
736	0.188338
737	0.1998704
738	0.2170211
739	0.2412485
740	0.2746919
741	0.3203413
742	0.3820451
743	0.4638263
744	0.5671768
745	0.6842946
746	0.7882828
747	0.8353717
748	0.7981319
749	0.6965114
750	0.5751826
751	0.4654507
752	0.3779456
753	0.3117948
754	0.2627024
755	0.2264736
756	0.199797
757	0.1802721
758	0.1662248
759	0.1565176
760	0.1504039
761	0.1474348
762	0.1473969
763	0.1502873
764	0.1563132
765	0.1659187
766	0.1798438
767	0.1992224
768	0.2257296
769	0.2617788
770	0.310721
771	0.3768316
772	0.4644168
773	0.574315
774	0.6954179
775	0.7941857
776	0.8232455
777	0.7640312
778	0.6495067
779	0.5265621
780	0.4212807
781	0.339578
782	0.2785795
783	0.233531
784	0.2002395
785	0.1755501
786	0.1572219
787	0.1436987
788	0.1339124
789	0.1271406
790	0.1229113
791	0.120942
792	0.1211044
793	0.1234092
794	0.1280071
795	0.135208
796	0.1455205
797	0.1597192
798	0.1789497
799	0.2048852
800	0.239952
801	0.2876332
802	0.3523155
803	0.4388255
804	0.5491036
805	0.673551
806	0.7787834
807	0.81379
808	0.7558451
809	0.6389407
810	0.5133723
811	0.4066544
812	0.3245185
813	0.2635873
814	0.2187497
815	0.1856208
816	0.1609521
817	0.1424564
818	0.1285494
819	0.1181368
820	0.110464
821	0.1050139
822	0.1014417
823	0.0995308
824	0.0991687
825	0.1003336
826	0.1030918
827	0.1076597
828	0.1143371
829	0.1234834
830	0.1357304
831	0.1519964
832	0.1736076
833	0.2024826
834	0.2413712
835	0.2940936
836	0.3654946
837	0.4601744
838	0.5776865
839	0.7015526
840	0.7890358
841	0.7915708
842	0.7068738
843	0.5820796
844	0.4619156
845	0.3646162
846	0.2911886
847	0.2370106
848	0.1970698
849	0.1673889
850	0.1451016
851	0.128207
852	0.1153188
853	0.1054734
854	0.0979969
855	0.0924186
856	0.0884334
857	0.085796
858	0.0843637
859	0.0840608
860	0.0848697
861	0.0868289
862	0.0900356
863	0.0946564
864	0.1009449
865	0.1092693
866	0.1201553
867	0.1343516
868	0.1529272
869	0.1774141
870	0.2100138
871	0.2538306
872	0.3130483
873	0.3925442
874	0.4955976
875	0.6169581
876	0.7306155
877	0.7878201
878	0.7538327
879	0.6493425
880	0.5248919
881	0.4143608
882	0.3276298
883	0.2627475
884	0.2147921
885	0.1792097
886	0.152496
887	0.1321817
888	0.1166018
889	0.1045494
890	0.0951778
891	0.0878878
892	0.0822525
893	0.0779668
894	0.0748135
895	0.0726416
896	0.071351
897	0.0708835
898	0.0712178
899	0.0723669
900	0.0743798
901	0.0773453
902	0.0814012
903	0.0867462
904	0.0936599
905	0.1025335
906	0.1139142
907	0.1285727
908	0.1476033
909	0.1725706
910	0.2057128
911	0.2501856
912	0.3102008
913	0.3905705
914	0.494179
915	0.6146252
916	0.7240166
917	0.773344
918	0.7319711
919	0.6249295
920	0.5022334
921	0.3950188
922	0.31146
923	0.2490808
924	0.2029556
925	0.168662
926	0.1428698
927	0.1232146
928	0.108046
929	0.0962116
930	0.0868998
931	0.0795337
932	0.0736977
933	0.0690896
934	0.0654896
935	0.0627372
936	0.0607166
937	0.0593464
938	0.0585732
939	0.0583671
940	0.0587197
941	0.0596429
942	0.0611705
943	0.0633601
944	0.0662981
945	0.0701063
946	0.074953
947	0.0810677
948	0.0887662
949	0.0984814
950	0.1108156
951	0.1266132
952	0.1470751
953	0.1739155
954	0.2096067
955	0.2575894
956	0.3221798
957	0.407901
958	0.5158165
959	0.634688
960	0.7299043
961	0.7537457
962	0.690981
963	0.577981
964	0.4606136
965	0.361989
966	0.2861723
967	0.2296658
968	0.1877366
969	0.1563721
970	0.1326187
971	0.1143779
972	0.1001828
973	0.0890075
974	0.0801205
975	0.0730007
976	0.0672669
977	0.0626415
978	0.0589168
979	0.0559395
980	0.0535938
981	0.0517942
982	0.0504779
983	0.0496009
984	0.0491342
985	0.0490621
986	0.0493814
987	0.0501011
988	0.0512426
989	0.0528417
990	0.05495
991	0.0576402
992	0.0610067
993	0.0651702
994	0.0703116
995	0.0766623
996	0.0845312
997	0.0943422
998	0.1066744
999	0.1223397
1000	0.1424724
1001	0.1686878
1002	0.2032526
1003	0.2493014
1004	0.3108598
1005	0.3920724
1006	0.4942253
1007	0.6080599
1008	0.7037968
1009	0.7371107
1010	0.6878542
1011	0.5842198
1012	0.4700787
1013	0.3710448
1014	0.2934784
1015	0.2350649
1016	0.191441
1017	0.1586893
1018	0.1338128
1019	0.1146595
1020	0.0997151
1021	0.0879035
1022	0.0784649
1023	0.070848
1024	0.0646542
1025	0.0595869
1026	0.0554267
1027	0.0520067
1028	0.049201
1029	0.0469127
1030	0.0450683
1031	0.0436112
1032	0.0424988
1033	0.0416996
1034	0.0411485
1035	0.0408649
1036	0.0408531
1037	0.0411125
1038	0.0416497
1039	0.0424783
1040	0.0436208
1041	0.0451082
1042	0.0469835
1043	0.0493025
1044	0.0521397
1045	0.0555907
1046	0.0597822
1047	0.0648789
1048	0.0711012
1049	0.0787415
1050	0.0881979
1051	0.1000171
1052	0.1149528
1053	0.1340704
1054	0.1588659
1055	0.1914645
1056	0.2347928
1057	0.2926758
1058	0.3692236
1059	0.4663356
1060	0.5768451
1061	0.6744789
1062	0.7161542
1063	0.6768796
1064	0.5793015
1065	0.4669988
1066	0.3677625
1067	0.2895315
1068	0.2305213
1069	0.1865014
1070	0.1535024
1071	0.1284854
1072	0.1092513
1073	0.0942553
1074	0.0824023
1075	0.0729191
1076	0.0652462
1077	0.0589797
1078	0.0538189
1079	0.0495475
1080	0.0459897
1081	0.0430155
1082	0.040526
1083	0.0384434
1084	0.0367076
1085	0.0352712
1086	0.0340972
1087	0.0331566
1088	0.0324273
1089	0.0318925
1090	0.0315403
1091	0.0313629
1092	0.0313563
1093	0.0315204
1094	0.0318583
1095	0.0323775
1096	0.0330889
1097	0.0340085
1098	0.0351579
1099	0.0365644
1100	0.0382641
1101	0.040302
1102	0.0427367
1103	0.0456417
1104	0.0491134
1105	0.0532744
1106	0.0582874
1107	0.0643649
1108	0.071794
1109	0.0809597
1110	0.0923954
1111	0.1068371
1112	0.1253255
1113	0.1493395
1114	0.1809682
1115	0.2231381
1116	0.2796652
1117	0.3547435
1118	0.4503168
1119	0.5591735
1120	0.6544325
1121	0.6926036
1122	0.6501525
1123	0.552047
1124	0.441983
1125	0.3462096
1126	0.2714309
1127	0.2153619
1128	0.1737004
1129	0.1425404
1130	0.1189331
1131	0.1007875
1132	0.0866289
1133	0.0754269
1134	0.0664466
1135	0.0591641
1136	0.0531952
1137	0.0482592
1138	0.0441439
1139	0.0406905
1140	0.037776
1141	0.0353063
1142	0.0332068
1143	0.0314193
1144	0.0298975
1145	0.0286041
1146	0.0275099
1147	0.0265908
1148	0.025828
1149	0.0252062
1150	0.0247136
1151	0.0243408
1152	0.0240813
1153	0.0239302
1154	0.0238848
1155	0.0239443
1156	0.0241096
1157	0.0243834
1158	0.0247705
1159	0.0252777
1160	0.0259143
1161	0.026692
1162	0.0276265
1163	0.0287363
1164	0.0300456
1165	0.0315837
1166	0.0333881
1167	0.0355045
1168	0.0379919
1169	0.0409238
1170	0.0443955
1171	0.0485287
1172	0.0534841
1173	0.0594716
1174	0.0667741
1175	0.0757758
1176	0.0870011
1177	0.1011866
1178	0.1193647
1179	0.1430125
1180	0.174218
1181	0.2159267
1182	0.2719607
1183	0.3461977
1184	0.440021
1185	0.545138
1186	0.6338157
1187	0.6644908
1188	0.6185315
1189	0.5228568
1190	0.41837
1191	0.3282814
1192	0.2580299
1193	0.2052634
1194	0.1659038
1195	0.1363541
1196	0.1138838
1197	0.0965498
1198	0.0829763
1199	0.0721996
1200	0.0635294
1201	0.0564721
1202	0.0506653
1203	0.0458427
1204	0.0418028
1205	0.0383942
1206	0.0354994
1207	0.033027
1208	0.0309064
1209	0.0290804
1210	0.0275043
1211	0.0261416
1212	0.0249628
1213	0.0239439
1214	0.0230653
1215	0.022311
1216	0.0216678
1217	0.0211249
1218	0.0206737
1219	0.0203069
1220	0.0200191
1221	0.0198058
1222	0.0196639
1223	0.0195912
1224	0.0195864
1225	0.0196494
1226	0.0197807
1227	0.0199821
1228	0.020256
1229	0.0206061
1230	0.0210374
1231	0.0215557
1232	0.0221688
1233	0.0228859
1234	0.0237185
1235	0.0246803
1236	0.0257883
1237	0.0270626
1238	0.0285282
1239	0.0302156
1240	0.0321811
1241	0.0345699
1242	0.0373364
