Wavelength (nm)	Transmittance
602	0.048289
603	0.0388504
604	0.032339
605	0.0277042
606	0.0243267
607	0.0218327
608	0.0199809
609	0.0186136
610	0.0176264
611	0.0169495
612	0.0165379
613	0.0163644
614	0.0164158
615	0.0166915
616	0.0172032
617	0.0179753
618	0.0190483
619	0.0204831
620	0.0223757
621	0.0249457
622	0.0283088
623	0.0327596
624	0.0387486
625	0.0469869
626	0.0586377
627	0.0756807
628	0.1016244
629	0.1428848
630	0.2110636
631	0.3235308
632	0.4820899
633	0.5921278
634	0.5208961
635	0.3652141
636	0.2433891
637	0.1659098
638	0.1187115
639	0.0890087
640	0.0694987
641	0.0561575
642	0.046716
643	0.0398422
644	0.0347234
645	0.0308449
646	0.027871
647	0.0255754
648	0.0238035
649	0.0224474
650	0.0214314
651	0.0207022
652	0.0202239
653	0.0197529
654	0.0192447
655	0.0189584
656	0.0188847
657	0.0190238
658	0.0193854
659	0.0199903
660	0.0208722
661	0.0220821
662	0.0236947
663	0.0258189
664	0.0286141
665	0.0323192
666	0.0373007
667	0.0441399
668	0.0537964
669	0.0679315
670	0.0895793
671	0.1243693
672	0.1841729
673	0.2912119
674	0.464004
675	0.5932581
676	0.474918
677	0.2872307
678	0.1705422
679	0.1077035
680	0.072682
681	0.0518709
682	0.0387318
683	0.0300028
684	0.0239551
685	0.0196182
686	0.0164188
687	0.0140025
688	0.0121417
689	0.0107054
690	0.0096409
691	0.0087884
692	0.0081021
693	0.0075486
694	0.0071035
695	0.0067487
696	0.0064708
697	0.00626
698	0.0061093
699	0.0060141
700	0.0059718
701	0.0059815
702	0.0060443
703	0.0061631
704	0.0063431
705	0.0065921
706	0.0069213
707	0.0073464
708	0.0078894
709	0.0085942
710	0.0095073
711	0.0106822
712	0.0122153
713	0.0142549
714	0.0170362
715	0.0209506
716	0.0266861
717	0.0355369
718	0.0501485
719	0.0765028
720	0.129676
721	0.2486133
722	0.4666134
723	0.456716
724	0.2352317
725	0.119198
726	0.0683219
727	0.0434884
728	0.0299096
729	0.0217884
730	0.0166255
731	0.0131475
732	0.0106927
733	0.0089008
734	0.0075566
735	0.0065253
736	0.0057191
737	0.0050792
738	0.0045646
739	0.0041466
740	0.0038043
741	0.0035224
742	0.0032894
743	0.0030967
744	0.0029376
745	0.0028073
746	0.0027017
747	0.0026179
748	0.0025537
749	0.0025074
750	0.0024781
751	0.0024649
752	0.00247
753	0.0024929
754	0.0025326
755	0.0025904
756	0.002668
757	0.0027676
758	0.0028926
759	0.0030472
760	0.0032369
761	0.0034695
762	0.0037547
763	0.0041062
764	0.0045429
765	0.0050911
766	0.0057889
767	0.0066926
768	0.0078884
769	0.009513
770	0.0117942
771	0.0151331
772	0.0202896
773	0.0288344
774	0.0444103
775	0.0767682
776	0.1560165
777	0.3518354
778	0.4054059
779	0.185457
780	0.0855213
781	0.0467114
782	0.0289525
783	0.0195879
784	0.0141095
785	0.0106499
786	0.0083348
787	0.0067141
788	0.005538
789	0.0046593
790	0.0039866
791	0.0034613
792	0.0030439
793	0.0027075
794	0.0024331
795	0.0022068
796	0.0020186
797	0.001861
798	0.0017282
799	0.0016159
800	0.0015208
801	0.0014418
802	0.0013749
803	0.0013183
804	0.0012708
805	0.0012314
806	0.0011992
807	0.0011737
808	0.0011542
809	0.0011405
810	0.0011324
811	0.0011296
812	0.0011322
813	0.0011403
814	0.001154
815	0.0011736
816	0.0011995
817	0.0012323
818	0.0012728
819	0.0013219
820	0.0013808
821	0.0014511
822	0.0015347
823	0.0016341
824	0.0017528
825	0.0018949
826	0.0020661
827	0.0022762
828	0.002537
829	0.0028606
