Wavelength (nm)	Transmittance
604	0.1330488
605	0.1333616
606	0.1337487
607	0.1342159
608	0.1347629
609	0.1353898
610	0.1360964
611	0.1368763
612	0.1377348
613	0.138672
614	0.1396881
615	0.1407833
616	0.1419677
617	0.1432331
618	0.1445796
619	0.1460076
620	0.1475404
621	0.1494632
622	0.1514723
623	0.1535682
624	0.1557513
625	0.1580221
626	0.1603639
627	0.1627922
628	0.1653069
629	0.1679078
630	0.1705942
631	0.1733656
632	0.1762209
633	0.1791589
634	0.1821779
635	0.1852762
636	0.1883425
637	0.1908737
638	0.1934602
639	0.1960973
640	0.1987801
641	0.201478
642	0.2042093
643	0.2069675
644	0.2097455
645	0.2125356
646	0.2153547
647	0.2181686
648	0.2209677
649	0.223742
650	0.2264806
651	0.2291498
652	0.2317624
653	0.2331888
654	0.233142
655	0.2329673
656	0.2326537
657	0.2321908
658	0.2315692
659	0.23078
660	0.2298158
661	0.2286802
662	0.2273547
663	0.2258356
664	0.2241209
665	0.2222102
666	0.2201041
667	0.2178103
668	0.2153333
669	0.2126794
670	0.2098563
671	0.2064845
672	0.2028802
673	0.1991484
674	0.1953027
675	0.1913576
676	0.1873279
677	0.1832285
678	0.1790745
679	0.1748807
680	0.1706616
681	0.1664139
682	0.1621676
683	0.1579356
684	0.15373
685	0.1495619
686	0.1454597
687	0.1414142
688	0.1374332
689	0.1336415
690	0.1304111
691	0.1272335
692	0.1241135
693	0.121055
694	0.1180614
695	0.1151355
696	0.1122793
697	0.1094948
698	0.1067831
699	0.1041449
700	0.1015809
701	0.099091
702	0.096675
703	0.0943326
704	0.0920629
705	0.0898652
706	0.0877383
707	0.0856809
708	0.0836919
709	0.0818431
710	0.0801252
711	0.0784645
712	0.0768599
713	0.0753098
714	0.0738129
715	0.0723678
716	0.0709731
717	0.0696274
718	0.0683292
719	0.0670772
720	0.06587
721	0.0647036
722	0.0635795
723	0.0624965
724	0.0614532
725	0.0604484
726	0.0594809
727	0.0585494
728	0.0576528
729	0.05679
730	0.0560154
731	0.0552978
732	0.054608
733	0.0539453
734	0.0533089
735	0.0526979
736	0.0521116
737	0.0515493
738	0.0510103
739	0.0504939
740	0.0499995
