Wavelength (nm)	Transmittance
604	0.0296862
605	0.0296021
606	0.0295149
607	0.0294282
608	0.0293418
609	0.0292558
610	0.0291701
611	0.0290849
612	0.0290001
613	0.0289156
614	0.0288315
615	0.0287477
616	0.0286644
617	0.0285814
618	0.0284988
619	0.0284165
620	0.0283351
621	0.0282604
622	0.028186
623	0.0281118
624	0.028038
625	0.0279645
626	0.0278912
627	0.0278183
628	0.0277456
629	0.0276733
630	0.0276012
631	0.0275294
632	0.0274578
633	0.0273866
634	0.0273156
635	0.0272449
636	0.0271757
637	0.0271121
638	0.0270487
639	0.0269855
640	0.0269226
641	0.0268598
642	0.0267973
643	0.026735
644	0.0266729
645	0.026611
646	0.0265494
647	0.0264879
648	0.0264267
649	0.0263656
650	0.0263048
651	0.0262442
652	0.0261838
653	0.0261193
654	0.02605
655	0.025981
656	0.0259122
657	0.0258437
658	0.0257754
659	0.0257075
660	0.0256398
661	0.0255724
662	0.0255052
663	0.0254384
664	0.0253718
665	0.0253054
666	0.0252393
667	0.0251735
668	0.0251079
669	0.0250426
670	0.0249776
671	0.0249092
672	0.0248403
673	0.0247717
674	0.0247034
675	0.0246354
676	0.0245676
677	0.0245002
678	0.024433
679	0.0243661
680	0.0242994
681	0.0242331
682	0.024167
683	0.0241012
684	0.0240356
685	0.0239703
686	0.0239053
687	0.0238406
688	0.0237761
689	0.0237147
690	0.0236655
691	0.0236165
692	0.0235677
693	0.0235189
694	0.0234703
695	0.0234219
696	0.0233736
697	0.0233254
698	0.0232773
699	0.0232294
700	0.0231816
701	0.0231339
702	0.0230864
703	0.023039
704	0.0229918
705	0.0229446
706	0.0228976
707	0.0228508
708	0.022804
709	0.0227562
710	0.0227074
711	0.0226587
712	0.0226101
713	0.0225617
714	0.0225134
715	0.0224652
716	0.0224171
717	0.0223692
718	0.0223214
719	0.0222737
720	0.0222262
721	0.0221787
722	0.0221314
723	0.0220842
724	0.0220372
725	0.0219903
726	0.0219435
727	0.0218968
728	0.0218502
729	0.0218038
730	0.0217989
731	0.0218133
732	0.0218276
733	0.0218417
734	0.0218557
735	0.0218695
736	0.0218831
737	0.0218965
738	0.0219098
739	0.0219228
740	0.0219358
741	0.0219485
742	0.0219611
743	0.0219735
744	0.0219858
745	0.0219979
746	0.0220098
747	0.0220216
748	0.0220332
749	0.0220446
750	0.0220559
751	0.022067
752	0.0221008
753	0.0221517
754	0.0222025
755	0.0222532
756	0.0223037
757	0.0223542
758	0.0224045
759	0.0224547
760	0.0225048
761	0.0225548
762	0.0226046
763	0.0226544
764	0.022704
765	0.0227535
766	0.0228029
767	0.0228522
768	0.0229013
769	0.0229503
770	0.0229992
771	0.023048
772	0.0230967
773	0.0231452
774	0.0231937
775	0.0232475
776	0.023357
777	0.0234668
778	0.0235768
779	0.0236869
780	0.0237973
781	0.0239079
782	0.0240187
783	0.0241296
784	0.0242408
785	0.0243522
786	0.0244637
787	0.0245755
788	0.0246874
789	0.0247995
790	0.0249119
791	0.0250244
792	0.025137
793	0.0252499
794	0.025363
795	0.0254762
796	0.0255897
797	0.0257033
798	0.0258171
799	0.0259311
800	0.0260481
801	0.0261916
802	0.0263356
803	0.0264803
804	0.0266256
805	0.0267714
806	0.0269179
807	0.027065
808	0.0272126
809	0.0273609
810	0.0275098
811	0.0276593
812	0.0278094
813	0.0279601
814	0.0281115
815	0.0282635
816	0.028416
817	0.0285692
818	0.0287231
819	0.0288775
820	0.0290326
821	0.0291884
822	0.0293447
823	0.0295017
824	0.0296593
825	0.0298176
826	0.0299765
827	0.0301337
828	0.0302883
829	0.0304436
830	0.0305996
831	0.0307562
832	0.0309134
833	0.0310713
834	0.0312298
835	0.031389
836	0.0315488
837	0.0317093
838	0.0318704
839	0.0320322
840	0.0321947
841	0.0323578
842	0.0325216
843	0.0326861
844	0.0328512
845	0.033017
846	0.0331835
847	0.0333506
848	0.0335185
849	0.033687
850	0.0338562
851	0.0340261
852	0.0341967
853	0.034368
854	0.03454
855	0.0347127
856	0.0348683
857	0.035023
858	0.0351783
859	0.0353342
860	0.0354906
861	0.0356475
862	0.035805
863	0.035963
864	0.0361216
865	0.0362807
866	0.0364404
867	0.0366006
868	0.0367614
869	0.0369227
870	0.0370846
871	0.037247
872	0.0374101
873	0.0375736
874	0.0377378
875	0.0379025
876	0.0380677
877	0.0382336
878	0.0384
879	0.038567
880	0.0387345
881	0.0389026
882	0.0390713
883	0.0392406
884	0.0394104
885	0.0395809
886	0.039707
887	0.0397629
888	0.0398187
889	0.0398743
890	0.0399298
891	0.0399851
892	0.0400403
893	0.0400953
894	0.0401502
895	0.0402049
896	0.0402594
897	0.0403138
898	0.040368
899	0.040422
900	0.0404759
901	0.0405296
902	0.0405832
903	0.0406365
904	0.0406898
905	0.0407428
906	0.0407957
907	0.0408484
908	0.0409009
909	0.0409532
910	0.0410054
911	0.0410574
912	0.0411092
913	0.0411609
914	0.0412123
915	0.0412636
916	0.0413147
917	0.0413656
918	0.0414164
919	0.0413872
920	0.0413026
921	0.0412179
922	0.0411331
923	0.0410482
924	0.0409632
925	0.0408782
926	0.0407931
927	0.0407079
928	0.0406226
929	0.0405373
930	0.0404519
931	0.0403665
932	0.0402809
933	0.0401953
934	0.0401097
935	0.040024
936	0.0399382
937	0.0398524
938	0.0397665
939	0.0396806
940	0.0395946
941	0.0395086
942	0.0394225
943	0.0393364
944	0.0392502
945	0.039164
946	0.0390778
947	0.0389915
948	0.0389052
949	0.0388189
950	0.0387325
951	0.0386461
952	0.0385597
953	0.0384732
954	0.0383759
955	0.0382497
956	0.0381239
957	0.0379987
958	0.037874
959	0.0377497
960	0.037626
961	0.0375027
962	0.03738
963	0.0372577
964	0.0371359
965	0.0370146
966	0.0368938
967	0.0367735
968	0.0366536
969	0.0365343
970	0.0364154
971	0.0362969
972	0.036179
973	0.0360615
974	0.0359445
975	0.0358279
976	0.0357118
977	0.0355962
978	0.035481
979	0.0353663
980	0.0352521
981	0.0351383
982	0.0350249
983	0.034912
984	0.0347996
985	0.0346875
986	0.034576
987	0.0344649
988	0.0343542
989	0.0342439
990	0.0341341
991	0.0340248
992	0.0339189
993	0.033836
994	0.0337533
995	0.0336709
996	0.0335887
997	0.0335067
998	0.033425
999	0.0333436
1000	0.0332624
1001	0.0331814
1002	0.0331007
1003	0.0330202
1004	0.0329399
1005	0.0328599
1006	0.0327802
1007	0.0327006
1008	0.0326213
1009	0.0325423
1010	0.0324634
1011	0.0323848
1012	0.0323065
1013	0.0322283
1014	0.0321505
1015	0.0320728
1016	0.0319954
1017	0.0319182
1018	0.0318412
1019	0.0317645
1020	0.0316879
1021	0.0316117
1022	0.0315356
1023	0.0314598
1024	0.0313842
1025	0.0313088
1026	0.0312336
1027	0.0311587
1028	0.031084
1029	0.0310095
1030	0.0309352
1031	0.0308612
1032	0.0307873
1033	0.0307137
1034	0.0306263
1035	0.0305354
1036	0.030445
1037	0.0303548
1038	0.0302651
1039	0.0301756
1040	0.0300866
1041	0.0299979
1042	0.0299095
1043	0.0298215
1044	0.0297338
1045	0.0296465
1046	0.0295595
1047	0.0294728
1048	0.0293865
1049	0.0293006
1050	0.0292149
1051	0.0291296
1052	0.0290446
1053	0.02896
1054	0.0288757
1055	0.0287917
1056	0.0287081
1057	0.0286247
1058	0.0285417
1059	0.028459
1060	0.0283767
1061	0.0282946
1062	0.0282129
1063	0.0281315
1064	0.0280504
1065	0.0279696
1066	0.0278891
1067	0.027809
1068	0.0277291
1069	0.0276496
1070	0.0275703
1071	0.0274914
1072	0.0274128
1073	0.0273344
1074	0.0272564
1075	0.0271787
1076	0.0271013
1077	0.0270241
1078	0.0269473
1079	0.0268787
1080	0.0268116
1081	0.0267447
1082	0.026678
1083	0.0266116
1084	0.0265454
1085	0.0264795
1086	0.0264137
1087	0.0263482
1088	0.0262829
1089	0.0262179
1090	0.026153
1091	0.0260884
1092	0.026024
1093	0.0259599
1094	0.0258959
1095	0.0258322
1096	0.0257687
1097	0.0257054
1098	0.0256424
1099	0.0255795
1100	0.0255169
1101	0.0254545
1102	0.0253923
1103	0.0253303
1104	0.0252685
1105	0.0252069
1106	0.0251455
1107	0.0250844
1108	0.0250234
1109	0.0249627
1110	0.0249022
1111	0.0248418
1112	0.0247817
1113	0.0247218
1114	0.0246621
1115	0.0246026
1116	0.0245433
1117	0.0244842
1118	0.0244252
1119	0.0243665
1120	0.024308
1121	0.0242497
1122	0.0241916
1123	0.0241337
1124	0.0240759
1125	0.0240184
1126	0.023961
1127	0.0239039
1128	0.0238543
1129	0.0238061
1130	0.023758
1131	0.0237101
1132	0.0236622
1133	0.0236146
1134	0.023567
1135	0.0235196
1136	0.0234724
1137	0.0234253
1138	0.0233783
1139	0.0233314
1140	0.0232847
1141	0.0232381
1142	0.0231917
