Wavelength (nm)	Transmittance
873	0.0001081
874	0.0001076
875	0.0001071
876	0.0001066
877	0.0001061
878	0.0001055
879	0.000105
880	0.0001045
881	0.000104
882	0.0001035
883	0.0001031
884	0.0001026
885	0.0001021
886	0.0001016
887	0.000101
888	0.0001004
889	9.98e-05
890	9.92e-05
891	9.87e-05
892	9.81e-05
893	9.75e-05
894	9.7e-05
895	9.64e-05
896	9.59e-05
897	9.53e-05
898	9.48e-05
899	9.42e-05
900	9.37e-05
901	9.32e-05
902	9.26e-05
903	9.21e-05
904	9.16e-05
905	9.11e-05
906	9.06e-05
907	9.01e-05
908	8.96e-05
909	8.9e-05
910	8.86e-05
911	8.81e-05
912	8.76e-05
913	8.71e-05
914	8.66e-05
915	8.61e-05
916	8.56e-05
917	8.52e-05
918	8.47e-05
919	8.43e-05
920	8.38e-05
921	8.34e-05
922	8.3e-05
923	8.26e-05
924	8.21e-05
925	8.17e-05
926	8.13e-05
927	8.09e-05
928	8.05e-05
929	8.01e-05
930	7.97e-05
931	7.93e-05
932	7.89e-05
933	7.85e-05
934	7.81e-05
935	7.77e-05
936	7.73e-05
937	7.7e-05
938	7.66e-05
939	7.62e-05
940	7.58e-05
941	7.55e-05
942	7.51e-05
943	7.47e-05
944	7.44e-05
945	7.4e-05
946	7.36e-05
947	7.33e-05
948	7.29e-05
949	7.26e-05
950	7.22e-05
951	7.19e-05
952	7.15e-05
953	7.12e-05
954	7.09e-05
955	7.06e-05
956	7.04e-05
957	7.02e-05
958	7e-05
959	6.98e-05
960	6.96e-05
961	6.94e-05
962	6.92e-05
963	6.9e-05
964	6.88e-05
965	6.86e-05
966	6.84e-05
967	6.82e-05
968	6.8e-05
969	6.78e-05
970	6.76e-05
971	6.74e-05
972	6.72e-05
973	6.7e-05
974	6.68e-05
975	6.66e-05
976	6.64e-05
977	6.62e-05
978	6.6e-05
979	6.58e-05
980	6.56e-05
981	6.54e-05
982	6.52e-05
983	6.5e-05
984	6.48e-05
