Wavenumber (cm-1),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb)
2027.783,0.223741,0.206672,0.201043,0.181623,0.18191,0.155821,0.140851,0.126539,0.101759,0.0854382,0.0703827,0.0450316,0.0255574,0.0248303
2028.2651,0.227628,0.210294,0.203587,0.184738,0.185121,0.157488,0.141212,0.125062,0.0998871,0.0890445,0.0708278,0.043067,0.0283503,0.0234959
2028.7472,0.231377,0.214311,0.206414,0.188329,0.187698,0.16005,0.141661,0.122325,0.0984159,0.0924399,0.071702,0.0423286,0.0322539,0.022558
2029.2294,0.234897,0.21819,0.209438,0.192121,0.189486,0.163481,0.142539,0.119414,0.0975945,0.0946771,0.072725,0.0433679,0.0356848,0.0219299
2029.7114,0.238441,0.221352,0.212222,0.19599,0.190518,0.167324,0.143917,0.117524,0.0975986,0.0948831,0.0734489,0.0460649,0.0373727,0.0212955
2030.1936,0.242343,0.22358,0.214396,0.199965,0.190974,0.170902,0.145561,0.117487,0.098538,0.092804,0.0735308,0.0496545,0.0369936,0.0203428
2030.6757,0.246707,0.225237,0.21603,0.204098,0.191117,0.173662,0.147093,0.11947,0.100446,0.0891812,0.0729208,0.0530718,0.0352125,0.0189402
2031.1578,0.251267,0.227093,0.217647,0.208312,0.191245,0.175445,0.14826,0.122982,0.10323,0.0856287,0.071841,0.0554014,0.0331815,0.0171862
2031.6399,0.255502,0.229842,0.219865,0.212359,0.191695,0.176511,0.149138,0.127147,0.10659,0.0839463,0.070599,0.0561887,0.0318473,0.0153485
2032.1221,0.258909,0.23364,0.222963,0.21595,0.192829,0.177329,0.150129,0.131086,0.109993,0.0851898,0.0693993,0.0554973,0.0314825,0.0137487
2032.6041,0.261272,0.237985,0.226685,0.218954,0.194939,0.178309,0.15175,0.134204,0.112768,0.0890434,0.0682966,0.0537624,0.0316717,0.0126436
2033.0863,0.26278,0.242031,0.230435,0.221494,0.198098,0.179652,0.154365,0.136277,0.114362,0.0939128,0.0672935,0.0515766,0.0316955,0.0121421
2033.5684,0.263957,0.245113,0.233713,0.223864,0.202085,0.181386,0.157991,0.137367,0.114638,0.0977265,0.0664648,0.0495171,0.0310447,0.0121928
2034.0505,0.265475,0.247144,0.23645,0.226299,0.206473,0.183523,0.162304,0.137678,0.114042,0.098996,0.0659887,0.0480404,0.029751,0.0126571
2034.5326,0.267938,0.248662,0.239022,0.228803,0.210873,0.186155,0.166782,0.137472,0.113469,0.0975303,0.0660676,0.0474074,0.0283586,0.013432
2035.0148,0.271709,0.250551,0.241939,0.231177,0.215161,0.189407,0.170879,0.137072,0.11385,0.0944308,0.066822,0.0476226,0.0275829,0.0145258
2035.4968,0.276844,0.253623,0.245462,0.233232,0.219513,0.193274,0.174167,0.13689,0.115669,0.0914408,0.0682404,0.04842,0.0278881,0.0160042
2035.979,0.283093,0.25829,0.249428,0.235027,0.224179,0.197482,0.176404,0.137367,0.118699,0.0900705,0.070194,0.0493611,0.0292453,0.017819
2036.4611,0.289993,0.264445,0.253402,0.236954,0.229173,0.201537,0.177583,0.138824,0.122142,0.090971,0.0724591,0.05005,0.0312007,0.019661
2036.9432,0.297012,0.271547,0.257037,0.239596,0.234119,0.204963,0.177948,0.141286,0.125094,0.0938046,0.0747151,0.0503675,0.0331713,0.0210026
2037.4253,0.303729,0.27885,0.260385,0.243472,0.238411,0.207592,0.177959,0.144426,0.127039,0.0975583,0.0765613,0.0505627,0.0347481,0.0213723
2037.9075,0.30999,0.285679,0.263947,0.248832,0.241606,0.209705,0.178162,0.147679,0.128045,0.101066,0.0776148,0.0510906,0.0358165,0.0206985
2038.3895,0.315949,0.291677,0.268411,0.255595,0.243762,0.211892,0.179005,0.150486,0.128566,0.103482,0.0776844,0.0522662,0.0364616,0.0194548
2038.8717,0.321948,0.296913,0.274273,0.263409,0.245471,0.214709,0.180694,0.152519,0.129017,0.104548,0.076908,0.0539681,0.0367951,0.0184513
2039.3538,0.32827,0.301815,0.281552,0.271719,0.247565,0.218365,0.183177,0.153764,0.129468,0.1046,0.0757301,0.0556408,0.036865,0.0183762
2039.8359,0.334905,0.306967,0.289753,0.279807,0.250692,0.222633,0.186248,0.154457,0.12969,0.104356,0.074709,0.0566443,0.0366981,0.0193878
2040.318,0.341506,0.312863,0.298081,0.286881,0.255065,0.227054,0.18968,0.154953,0.129487,0.104573,0.0742754,0.0567381,0.0363824,0.0210278
2040.8002,0.347621,0.319744,0.305756,0.292316,0.260498,0.231244,0.193307,0.155594,0.129025,0.105689,0.0746046,0.0563346,0.0360677,0.0225057
2041.2822,0.353074,0.327575,0.312309,0.295983,0.266638,0.23509,0.197019,0.156625,0.12885,0.107615,0.0756626,0.0562717,0.0358652,0.0231563
2041.7644,0.358248,0.336119,0.317719,0.298475,0.273185,0.238707,0.200721,0.158155,0.129565,0.109792,0.0773301,0.0572003,0.0357582,0.0227652
2042.2465,0.363989,0.345045,0.322375,0.300951,0.279937,0.24222,0.204314,0.160162,0.131401,0.111527,0.0794496,0.0590238,0.0356436,0.0215739
2042.7286,0.371182,0.353995,0.326877,0.304606,0.286694,0.245596,0.207726,0.162558,0.134042,0.112411,0.0817431,0.0608458,0.0354936,0.0200323
2043.2107,0.380239,0.362616,0.331804,0.310046,0.293195,0.248687,0.210941,0.165282,0.136831,0.112571,0.0837274,0.061519,0.035478,0.0185268
2043.6929,0.390882,0.370598,0.337506,0.316988,0.299222,0.251424,0.214009,0.168349,0.13919,0.112609,0.0848106,0.0604345,0.0358987,0.0172718
2044.1749,0.40234,0.377759,0.344013,0.324495,0.30481,0.253998,0.217023,0.171822,0.140938,0.113257,0.0846145,0.0580067,0.0369491,0.0163693
2044.6571,0.413827,0.384136,0.351108,0.331616,0.310366,0.256835,0.220098,0.175686,0.142293,0.114966,0.0833276,0.055502,0.0384916,0.0159165
2045.1392,0.424947,0.390018,0.358522,0.338011,0.316522,0.260386,0.223371,0.179777,0.143627,0.117665,0.0817871,0.0543064,0.0400578,0.0160378
2045.6213,0.43576,0.39588,0.366158,0.344123,0.323759,0.264886,0.226977,0.183837,0.145203,0.120835,0.0811269,0.0551275,0.0411061,0.0168143
2046.1034,0.446511,0.402256,0.374204,0.350794,0.332044,0.270249,0.230996,0.187696,0.147106,0.123818,0.0821611,0.0576655,0.0413375,0.0181845
2046.5856,0.457311,0.409615,0.383026,0.358633,0.340759,0.276176,0.235365,0.191426,0.149377,0.12615,0.0848989,0.0609377,0.0408197,0.0199074
2047.0676,0.468059,0.418278,0.392902,0.367603,0.349021,0.282346,0.239847,0.195272,0.152146,0.127715,0.0885255,0.0639714,0.0398352,0.0216301
2047.5498,0.478626,0.428391,0.403783,0.377111,0.356199,0.288555,0.244122,0.199373,0.155611,0.128666,0.0918678,0.0663562,0.0386191,0.0230232
2048.032,0.489115,0.439891,0.415239,0.386468,0.362301,0.294733,0.24801,0.203482,0.15985,0.129221,0.0940366,0.0683048,0.0372409,0.0239092
2048.5139,0.499895,0.452497,0.426671,0.395372,0.367982,0.300889,0.251679,0.206971,0.164652,0.129511,0.0948454,0.0702577,0.0357378,0.0243172
2048.9961,0.511372,0.465715,0.437625,0.404048,0.374165,0.307072,0.255667,0.209209,0.169524,0.129578,0.0947881,0.072387,0.0343529,0.0244356
2049.4783,0.523707,0.478942,0.448021,0.413002,0.381545,0.313359,0.260622,0.210057,0.1739,0.129489,0.0946778,0.0743861,0.0336026,0.02449
2049.9604,0.536744,0.491635,0.458136,0.422617,0.390286,0.31985,0.26689,0.210088,0.17739,0.129431,0.0952238,0.0756718,0.0340341,0.0246131
2050.4424,0.550247,0.503524,0.468394,0.432922,0.400083,0.326597,0.274195,0.210322,0.179885,0.129689,0.0967799,0.075808,0.0358171,0.0247806
2050.9246,0.564214,0.514759,0.479129,0.443656,0.410489,0.333544,0.281659,0.211629,0.181502,0.130507,0.0993027,0.0748175,0.0384961,0.0248537
2051.4067,0.578973,0.525908,0.490476,0.454563,0.421242,0.340523,0.288213,0.214259,0.182452,0.131942,0.102426,0.0731662,0.0411485,0.024703
2051.8889,0.594945,0.537785,0.502447,0.465661,0.432373,0.347382,0.293183,0.217849,0.182979,0.133827,0.105564,0.0714666,0.0428839,0.0243263
2052.3708,0.612246,0.551144,0.515063,0.477301,0.444039,0.354141,0.296705,0.221891,0.183376,0.135893,0.10805,0.0701451,0.0433492,0.0238694
2052.853,0.630472,0.566368,0.528417,0.489957,0.456274,0.361063,0.299709,0.226247,0.183991,0.137941,0.10935,0.0693099,0.0428857,0.0235307
2053.3352,0.64887,0.583293,0.542619,0.503903,0.468848,0.368537,0.303466,0.231278,0.185149,0.139967,0.109321,0.068873,0.0422364,0.023423
2053.8174,0.666771,0.60126,0.557672,0.518971,0.481371,0.376842,0.308952,0.237476,0.187005,0.142131,0.108342,0.0687845,0.0420327,0.0235107
2054.2993,0.68397,0.619401,0.573403,0.534554,0.493557,0.385969,0.316408,0.244895,0.189484,0.144619,0.107184,0.0691676,0.0424344,0.0236818
2054.7815,0.700793,0.637035,0.589483,0.549886,0.505431,0.395643,0.325307,0.252849,0.192373,0.147496,0.106625,0.0702523,0.043162,0.0238993
2055.2637,0.717837,0.653976,0.605547,0.564455,0.517352,0.405539,0.334713,0.260156,0.195523,0.150672,0.107038,0.0721798,0.0438481,0.0242933
2055.7458,0.735647,0.670588,0.621337,0.578304,0.529828,0.41553,0.343765,0.265747,0.198972,0.15399,0.10824,0.0748474,0.0443989,0.025097
2056.2278,0.754541,0.687576,0.636848,0.592033,0.543279,0.425785,0.352022,0.269259,0.202869,0.157371,0.109721,0.0779185,0.0450751,0.026459
2056.71,0.77465,0.705631,0.65242,0.606463,0.557916,0.43664,0.35952,0.271206,0.20727,0.160888,0.111078,0.080977,0.0462393,0.0282798
2057.1921,0.796058,0.725167,0.668737,0.622166,0.573762,0.44835,0.366591,0.272683,0.211983,0.164715,0.112326,0.0836961,0.0479939,0.0302149
2057.6743,0.81885,0.74627,0.68665,0.639163,0.590766,0.460878,0.373636,0.274821,0.216646,0.168953,0.113855,0.0859072,0.0500131,0.0318489
2058.1563,0.843063,0.76885,0.706851,0.656999,0.608859,0.473867,0.380976,0.278342,0.220972,0.173486,0.116085,0.0875615,0.0517115,0.0329014
2058.6384,0.868589,0.792851,0.729485,0.67513,0.627902,0.4868,0.388811,0.283409,0.224973,0.177938,0.119102,0.0886765,0.0526146,0.0333005
2059.1206,0.895157,0.818318,0.753973,0.693359,0.647598,0.499267,0.397238,0.289739,0.228947,0.181794,0.122556,0.0893458,0.0526392,0.0330827
2059.6028,0.922403,0.845292,0.779185,0.712001,0.667475,0.511191,0.406268,0.29683,0.233242,0.184613,0.12589,0.0897902,0.0520758,0.0322454
2060.0847,0.949975,0.873613,0.803969,0.731685,0.687021,0.522916,0.415836,0.304153,0.237989,0.186213,0.128681,0.090346,0.0513163,0.030725
2060.5669,0.97761,0.902818,0.827734,0.75295,0.705924,0.535075,0.425848,0.311301,0.243028,0.186759,0.130842,0.091321,0.0505719,0.0285522
2061.0491,1.00519,0.932248,0.850741,0.775943,0.724297,0.548293,0.436249,0.318112,0.248082,0.186715,0.132544,0.092784,0.0498131,0.0260473
2061.5313,1.03283,0.961336,0.8739,0.80042,0.742722,0.562859,0.447093,0.324771,0.253009,0.186721,0.133986,0.0944572,0.0489516,0.0238338
2062.0132,1.06085,0.989892,0.898223,0.825994,0.762083,0.578571,0.458533,0.331807,0.257931,0.187425,0.135228,0.0958395,0.0480654,0.0225866
2062.4954,1.08974,1.01822,0.924307,0.852411,0.783227,0.594883,0.47076,0.339901,0.263139,0.189341,0.136228,0.0965119,0.0474439,0.0226616
2062.9775,1.11994,1.04694,0.952189,0.879648,0.806643,0.611316,0.483925,0.349526,0.268883,0.192722,0.137035,0.0964195,0.0474108,0.0238898
2063.4597,1.15151,1.07674,0.981595,0.907798,0.832284,0.627889,0.498111,0.360606,0.275238,0.197486,0.137924,0.0959312,0.0480904,0.0257044
2063.9417,1.18406,1.10799,1.01232,0.936904,0.859639,0.645284,0.513349,0.372418,0.282098,0.203202,0.139327,0.0956387,0.0493293,0.0275187
2064.4238,1.21688,1.14064,1.04441,0.966893,0.88802,0.664574,0.529616,0.383876,0.289293,0.209202,0.141571,0.0960364,0.0508357,0.0290757
2064.906,1.24936,1.1743,1.07803,0.997651,0.916924,0.686632,0.546764,0.394099,0.296675,0.214811,0.144593,0.0972892,0.0524005,0.0305081
2065.3882,1.28138,1.20848,1.11309,1.02914,0.946261,0.71157,0.564448,0.402937,0.304153,0.219633,0.147887,0.0992066,0.0539946,0.0320779
2065.8701,1.3134,1.24279,1.14911,1.06142,0.976306,0.738592,0.582149,0.41108,0.311691,0.223731,0.150751,0.101386,0.0556644,0.0338351
2066.3523,1.34611,1.2771,1.18535,1.09452,1.00742,0.76636,0.599377,0.419675,0.319332,0.2276,0.152721,0.103386,0.0573526,0.0354955
2066.8345,1.37997,1.31149,1.22121,1.12832,1.03975,0.793626,0.615965,0.429712,0.327227,0.231947,0.153916,0.104854,0.0588421,0.0366288
2067.3167,1.41489,1.34611,1.25657,1.16256,1.07313,0.819738,0.632261,0.441562,0.33559,0.237366,0.15508,0.10561,0.0598845,0.0369724
2067.7986,1.45031,1.38113,1.29181,1.197,1.10722,0.844799,0.64906,0.454921,0.344551,0.24408,0.157282,0.105752,0.0603902,0.0366031
2068.2808,1.48547,1.41668,1.32751,1.23161,1.14167,0.869466,0.667256,0.469076,0.353973,0.251831,0.16142,0.105726,0.0604999,0.0358454
2068.7629,1.51982,1.45281,1.36401,1.26666,1.17627,0.894569,0.687407,0.483308,0.363408,0.259963,0.167773,0.106259,0.0604741,0.0350308
2069.2451,1.55317,1.4894,1.40119,1.30251,1.21084,0.920766,0.709476,0.497159,0.372284,0.267672,0.175817,0.108088,0.0605103,0.034335
2069.7271,1.58578,1.52615,1.43856,1.33929,1.24512,0.948359,0.732919,0.510529,0.380269,0.274337,0.184406,0.111592,0.0606562,0.0338225
2070.2092,1.61816,1.56257,1.47564,1.37679,1.27883,0.977299,0.757045,0.523646,0.387566,0.279795,0.192217,0.116558,0.0608813,0.0336109
2070.6914,1.65096,1.5982,1.51224,1.41454,1.31187,1.00734,0.781411,0.537017,0.394925,0.284463,0.198242,0.122248,0.0612037,0.0339464
2071.1736,1.68472,1.63283,1.54855,1.45225,1.34468,1.03824,0.806007,0.551346,0.403329,0.289218,0.202125,0.127734,0.0617288,0.0350709
2071.6555,1.71971,1.6667,1.58492,1.49001,1.3782,1.06996,0.83119,0.567357,0.413544,0.295083,0.204241,0.132289,0.062563,0.0369757
2072.1377,1.75568,1.70038,1.6216,1.52827,1.4135,1.10266,0.857433,0.585496,0.425807,0.302817,0.205526,0.135598,0.0637132,0.039269
2072.6199,1.79181,1.7346,1.65852,1.56746,1.45117,1.13666,0.885077,0.605646,0.439815,0.312607,0.207153,0.137721,0.0650999,0.0413105
2073.1021,1.82693,1.76979,1.69542,1.60749,1.49094,1.17219,0.914183,0.627066,0.454994,0.323997,0.210174,0.138934,0.066686,0.0425484
2073.584,1.85994,1.80592,1.73198,1.64768,1.53184,1.20919,0.944524,0.648673,0.470815,0.336092,0.215211,0.139607,0.0685833,0.0428276
2074.0662,1.89031,1.84238,1.76801,1.68703,1.57274,1.24732,0.975686,0.669576,0.486987,0.347934,0.222292,0.140178,0.0709983,0.0424565
2074.5483,1.91829,1.87826,1.80341,1.72481,1.61303,1.28612,1.00725,0.68957,0.50345,0.358854,0.230845,0.141161,0.0740322,0.0420036
2075.0305,1.94479,1.91264,1.83809,1.76088,1.6527,1.32521,1.039,0.7093,0.520241,0.368657,0.239892,0.143056,0.0775057,0.0419861
2075.5125,1.97093,1.94494,1.87198,1.79568,1.69207,1.36444,1.07106,0.729986,0.537387,0.377586,0.248384,0.146175,0.0809858,0.0426503
2075.9946,1.9975,1.97503,1.90506,1.82971,1.73117,1.40378,1.10381,0.752878,0.554898,0.386155,0.25559,0.150486,0.0840177,0.0439427
2076.4768,2.0247,2.00324,1.93736,1.86317,1.76943,1.44311,1.13767,0.778698,0.572839,0.394962,0.261386,0.155613,0.0863915,0.0456204
2076.959,2.05211,2.03005,1.96891,1.89582,1.80588,1.48218,1.17279,0.807349,0.591377,0.404571,0.266319,0.161022,0.0882335,0.0473925
2077.4409,2.07895,2.05583,1.99956,1.92732,1.83971,1.52071,1.20884,0.837973,0.610753,0.415445,0.271381,0.166305,0.0898644,0.0490198
2077.9231,2.10445,2.08056,2.02876,1.95761,1.87073,1.55867,1.24522,0.869309,0.631153,0.42789,0.277569,0.171378,0.0915549,0.0503669
2078.4053,2.12812,2.10385,2.05571,1.98697,1.89947,1.59634,1.28135,0.900166,0.652587,0.442002,0.285421,0.176501,0.09338,0.0514269
2078.8875,2.14983,2.12518,2.07971,2.01571,1.92681,1.63411,1.31702,0.929813,0.674836,0.457626,0.294791,0.182084,0.0952681,0.0523159
2079.3694,2.16975,2.14428,2.10055,2.04376,1.95342,1.67207,1.35244,0.958146,0.697527,0.474377,0.304989,0.188408,0.0971653,0.0532225
2079.8516,2.18813,2.16132,2.11871,2.0704,1.97952,1.70962,1.38789,0.985597,0.720283,0.491761,0.315228,0.195404,0.0991487,0.0543159
2080.3337,2.20516,2.17685,2.13512,2.09455,2.00487,1.74568,1.42338,1.01289,0.74289,0.509339,0.325103,0.202613,0.10139,0.0556588
2080.8159,2.22083,2.19147,2.15071,2.11535,2.02908,1.77918,1.45847,1.04075,0.765375,0.526876,0.334828,0.209377,0.104011,0.0571775
2081.2979,2.235,2.20539,2.16597,2.13267,2.05191,1.80978,1.49256,1.06977,0.787996,0.54439,0.34506,0.215189,0.10696,0.0587094
2081.78,2.24745,2.21838,2.18084,2.14716,2.07326,1.83812,1.52533,1.10027,0.811134,0.562109,0.356451,0.22001,0.110008,0.0600922
2082.2622,2.25805,2.22995,2.19494,2.15993,2.09313,1.86547,1.55702,1.13235,0.835166,0.580337,0.369204,0.224379,0.112877,0.0612375
2082.7444,2.26686,2.23973,2.20791,2.17193,2.11144,1.89296,1.58838,1.16579,0.860351,0.599333,0.382927,0.229213,0.115392,0.0621484
2083.2263,2.27409,2.24772,2.21952,2.18363,2.12802,1.92087,1.62021,1.20004,0.886791,0.619224,0.396854,0.235401,0.11759,0.0628832
2083.7085,2.28013,2.25425,2.22963,2.19494,2.14269,1.94849,1.65287,1.23426,0.914432,0.639986,0.410252,0.24339,0.119713,0.0634924
2084.1907,2.2854,2.2597,2.23797,2.20551,2.15541,1.97451,1.68604,1.26755,0.943096,0.661455,0.42275,0.253019,0.122116,0.063968
2084.6729,2.29014,2.26425,2.24411,2.21494,2.16629,1.99784,1.71891,1.29933,0.972503,0.683372,0.43443,0.263629,0.125121,0.0642394
2085.1548,2.29431,2.26773,2.24765,2.22292,2.1755,2.01808,1.75057,1.32966,1.00228,0.705423,0.4457,0.274384,0.128889,0.0642419
2085.637,2.29752,2.26982,2.24844,2.2291,2.1831,2.03558,1.7804,1.35924,1.03199,0.727297,0.45712,0.284618,0.13333,0.0640398
2086.1191,2.29921,2.27025,2.2468,2.23305,2.189,2.05116,1.80819,1.38906,1.06119,0.748763,0.469299,0.294046,0.138135,0.0639324
2086.6013,2.29894,2.26892,2.24344,2.23429,2.193,2.0656,1.83408,1.41987,1.08956,0.769751,0.482849,0.302794,0.142903,0.0644263
2087.0833,2.29663,2.2659,2.2392,2.23257,2.19496,2.07937,1.85839,1.45173,1.11701,0.790435,0.49832,0.31128,0.147326,0.0660179
2087.5654,2.29265,2.26132,2.23467,2.22806,2.19488,2.0926,1.88142,1.484,1.14372,0.811256,0.516044,0.319989,0.151332,0.0688736
2088.0476,2.28756,2.25525,2.23001,2.22141,2.19296,2.10515,1.90331,1.51572,1.17007,0.832848,0.535952,0.32925,0.155102,0.0726253
2088.5298,2.2818,2.24771,2.22492,2.21358,2.18953,2.11671,1.92403,1.54608,1.19642,0.855863,0.557483,0.339113,0.158939,0.076485
2089.0117,2.2754,2.23867,2.2188,2.20543,2.18499,2.12684,1.94327,1.57471,1.22298,0.880707,0.579682,0.349408,0.163067,0.0796785
2089.4939,2.26792,2.22808,2.21104,2.19738,2.17967,2.13513,1.96058,1.60163,1.24982,0.907317,0.601466,0.359949,0.167477,0.0819472
2089.9761,2.2587,2.21587,2.20127,2.18931,2.17376,2.14123,1.97544,1.62705,1.2769,0.935089,0.621955,0.37076,0.171917,0.0837562
2090.4583,2.24725,2.20203,2.18949,2.18062,2.16714,2.14493,1.98761,1.65113,1.30425,0.963039,0.640737,0.382131,0.176046,0.0860105
2090.9402,2.23345,2.18668,2.17603,2.17062,2.15935,2.1462,1.99727,1.67397,1.33191,0.99015,0.657963,0.394435,0.179679,0.0894361
2091.4224,2.21763,2.17012,2.16131,2.15881,2.1497,2.14508,2.0051,1.69569,1.35979,1.01571,0.674281,0.407827,0.182995,0.0940554
2091.9045,2.2003,2.15285,2.1456,2.14506,2.13751,2.1417,2.01199,1.71653,1.3875,1.03949,0.690622,0.422078,0.186588,0.0991361
2092.3867,2.18198,2.1354,2.12891,2.12958,2.12241,2.1363,2.01867,1.73678,1.41435,1.06163,0.70791,0.436685,0.191296,0.103641
2092.8687,2.16293,2.11812,2.11098,2.11275,2.10464,2.12941,2.02533,1.75654,1.43959,1.08245,0.726758,0.45119,0.197852,0.106854
2093.3508,2.14311,2.10096,2.09155,2.09488,2.08497,2.12179,2.03154,1.7756,1.46276,1.10234,0.747227,0.465434,0.206508,0.108774
2093.833,2.12228,2.08347,2.07061,2.07613,2.06443,2.11419,2.03649,1.79346,1.48393,1.1217,0.768769,0.479549,0.216824,0.11004
2094.3152,2.10019,2.06493,2.04843,2.05642,2.04392,2.10692,2.03943,1.80959,1.50361,1.14111,0.790421,0.493705,0.227795,0.111519
2094.7971,2.0767,2.04461,2.02554,2.03561,2.02379,2.0995,2.04003,1.82367,1.52245,1.16133,0.811208,0.507848,0.238294,0.113857
2095.2793,2.05198,2.02204,2.0024,2.01357,2.00385,2.09072,2.03847,1.83578,1.54078,1.18308,0.830583,0.521713,0.247628,0.117268
2095.7615,2.0264,1.99715,1.97923,1.99035,1.98355,2.07913,2.03514,1.8462,1.55848,1.20668,0.848681,0.535107,0.255865,0.121606
2096.2437,2.00039,1.97022,1.95586,1.96619,1.96232,2.06378,2.03029,1.85522,1.57511,1.23172,0.866238,0.548248,0.26373,0.126588
2096.7256,1.97421,1.94178,1.93187,1.94144,1.93989,2.04468,2.02383,1.86296,1.59022,1.25706,0.884212,0.561836,0.27212,0.13198
2097.2078,1.94774,1.91234,1.9067,1.91636,1.91632,2.02281,2.0154,1.86932,1.60366,1.2812,0.903287,0.576727,0.28153,0.137662
2097.6899,1.92057,1.88232,1.87995,1.8909,1.89187,1.99962,2.00466,1.87416,1.61563,1.30291,0.923521,0.593407,0.291795,0.143599
2098.1721,1.89222,1.85195,1.85142,1.86463,1.86685,1.97634,1.9916,1.87738,1.62658,1.32168,0.944314,0.611625,0.302298,0.149779
2098.6541,1.86243,1.82136,1.82124,1.83686,1.84138,1.95355,1.97658,1.87898,1.63691,1.33777,0.964698,0.630427,0.312483,0.15616
2099.1362,1.8313,1.79065,1.78979,1.80704,1.81537,1.93112,1.96019,1.87898,1.64681,1.35192,0.983773,0.648611,0.322301,0.16265
2099.6184,1.79926,1.75985,1.75764,1.7751,1.78858,1.9085,1.94298,1.87727,1.65612,1.36483,1.00107,0.665299,0.332251,0.169138
2100.1006,1.76675,1.72894,1.72531,1.74163,1.76066,1.88509,1.92528,1.8736,1.66442,1.37684,1.01667,0.68031,0.342984,0.175546
2100.5825,1.73396,1.69767,1.69307,1.70779,1.73132,1.86049,1.90712,1.86768,1.67106,1.38792,1.03102,0.694133,0.354798,0.181888
2101.0647,1.70068,1.66573,1.6609,1.67476,1.70046,1.83456,1.88828,1.85934,1.67546,1.39792,1.04462,0.707544,0.367383,0.188271
2101.5469,1.6665,1.63277,1.62852,1.64323,1.66828,1.80741,1.86835,1.84867,1.67727,1.40686,1.05781,0.721133,0.380019,0.194811
2102.0291,1.63112,1.59868,1.59566,1.6131,1.63527,1.77929,1.84682,1.83608,1.67655,1.41502,1.07063,0.735021,0.392057,0.201521
2102.511,1.59467,1.56365,1.56223,1.58358,1.60211,1.7505,1.82332,1.82214,1.67376,1.42283,1.08293,0.748898,0.403328,0.208265
2102.9932,1.55767,1.52809,1.52837,1.55354,1.56936,1.7212,1.7978,1.80738,1.66949,1.43051,1.09448,0.762335,0.414175,0.214828
2103.4753,1.52082,1.4924,1.4943,1.52202,1.53717,1.69135,1.77063,1.79201,1.66412,1.43783,1.10514,0.77512,0.425098,0.221082
2103.9575,1.48452,1.45673,1.4601,1.48859,1.50518,1.66061,1.74241,1.77574,1.65752,1.44408,1.11488,0.787393,0.436292,0.227128
2104.4395,1.44868,1.42089,1.42569,1.45335,1.47268,1.62857,1.71362,1.75793,1.64916,1.44822,1.12379,0.799491,0.44743,0.233298
2104.9216,1.41279,1.38453,1.3909,1.41686,1.43898,1.59504,1.68425,1.73786,1.63845,1.44935,1.132,0.811639,0.457853,0.240018
2105.4038,1.37632,1.34736,1.35569,1.37987,1.40389,1.56029,1.65374,1.71514,1.62525,1.44705,1.13956,0.823721,0.467051,0.24762
2105.886,1.3391,1.30943,1.32027,1.34313,1.36783,1.52504,1.62137,1.68993,1.6101,1.44165,1.1464,0.8353,0.475084,0.25618
2106.3679,1.30149,1.27125,1.28495,1.30726,1.33167,1.49012,1.58689,1.66294,1.59402,1.4341,1.15227,0.845828,0.482674,0.265454
2106.8501,1.26411,1.23371,1.24993,1.27258,1.29626,1.45604,1.55089,1.635,1.5779,1.42559,1.15672,0.854883,0.490869,0.274907
2107.3323,1.22739,1.19767,1.2151,1.23904,1.26201,1.42273,1.51466,1.60677,1.56192,1.41705,1.15927,0.862242,0.500494,0.283839
2107.8145,1.19123,1.16362,1.18011,1.20626,1.22871,1.38964,1.47962,1.57837,1.54529,1.40871,1.15952,0.867793,0.511695,0.291617
2108.2964,1.155,1.1313,1.14463,1.17368,1.19574,1.35608,1.44652,1.54948,1.52667,1.40006,1.1573,0.871445,0.523858,0.297959
2108.7786,1.11796,1.0997,1.10871,1.14079,1.16248,1.3216,1.4151,1.51965,1.50493,1.39013,1.15277,0.873177,0.535901,0.303147
2109.2607,1.07968,1.06752,1.07282,1.10732,1.12861,1.28615,1.38427,1.48865,1.47986,1.37797,1.14637,0.873216,0.546757,0.307991
2109.7429,1.0403,1.03373,1.03771,1.07329,1.09424,1.25002,1.3528,1.45665,1.45238,1.36314,1.13864,0.872146,0.555751,0.313469
2110.2249,1.00054,0.998145,1.004,1.03891,1.05982,1.21357,1.3199,1.42416,1.42397,1.34579,1.13008,0.870772,0.562705,0.320225
2110.707,0.96135,0.961514,0.971865,1.00449,1.02588,1.17713,1.28549,1.39174,1.39587,1.32655,1.12098,0.869745,0.567807,0.328197
2111.1892,0.923581,0.925125,0.940928,0.970406,0.992874,1.14091,1.24996,1.3597,1.36841,1.30612,1.1114,0.869172,0.571382,0.336639
2111.6714,0.887801,0.890102,0.910472,0.937039,0.960999,1.10502,1.2138,1.3279,1.34089,1.28494,1.1012,0.868511,0.573737,0.344529
2112.1533,0.854212,0.856875,0.879781,0.904765,0.930185,1.06957,1.17721,1.29588,1.31213,1.26301,1.09024,0.866859,0.575116,0.35108
2112.6355,0.822686,0.825133,0.848458,0.873807,0.900083,1.03458,1.14019,1.2631,1.28127,1.24006,1.07841,0.863462,0.575701,0.356006
