Angle (deg),UP Wavenumber (cm-1),LP Wavenumber (cm-1),Vibration mode (cm-1),Cavity mode (cm-1)
4,2151.415076552547,2129.3795748522307,2168.6678723071723,2127.555982868066
6,2152.6475587923205,2128.8536834574943,2168.6678723071723,2132.5275556695983
8,2154.618492137978,2125.7392605855707,2168.6678723071723,2139.5122779887633
10,2157.5671529523133,2157.4964602210175,2168.6678723071723,2148.534791898101
12,2165.7588822563916,2165.756750523782,2168.6678723071723,2159.6269504355605
14,2178.395639731432,2178.417060784785,2168.6678723071723,2172.8279390168896
16,2190.809885787315,2190.836502160392,2168.6678723071723,2188.1844160673727
18,2198.0756612698747,2198.082256119602,2168.6678723071723,2205.750667205406
