Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb)
552.0237,0.0314092,-1.17549e-38,-1.17549e-38,0.033015,0.044642,0.0765798,0.00925276,-1.17549e-38,0.0130833,-1.17549e-38,-1.17549e-38,0.0483528
552.5058,-1.17549e-38,-1.17549e-38,0.0185884,0.0158134,0.0268907,0.0820906,0.00639083,-1.17549e-38,0.0054061,-1.17549e-38,-1.17549e-38,0.0515344
552.9879,-1.17549e-38,-1.17549e-38,0.0435455,0.0138435,-1.17549e-38,0.101808,0.000106546,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0419234
553.47,-1.17549e-38,-1.17549e-38,0.0619559,0.033395,-1.17549e-38,0.123593,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0251663
553.9521,-1.17549e-38,-1.17549e-38,0.0671993,0.0698281,-1.17549e-38,0.131715,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00572575
554.4343,-1.17549e-38,-1.17549e-38,0.0574259,0.109317,-1.17549e-38,0.116653,-1.17549e-38,0.014395,-1.17549e-38,0.0260358,-1.17549e-38,-1.17549e-38
554.9164,-1.17549e-38,-1.17549e-38,0.0361367,0.135175,-1.17549e-38,0.0801465,-1.17549e-38,0.117034,-1.17549e-38,0.0495355,-1.17549e-38,-1.17549e-38
555.3985,0.038108,-1.17549e-38,0.0101977,0.135749,-1.17549e-38,0.0326706,-1.17549e-38,0.19488,0.0129016,0.0646006,-1.17549e-38,-1.17549e-38
555.8806,0.0922839,0.00716048,-1.17549e-38,0.109826,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.232947,0.0435116,0.0683421,-1.17549e-38,-1.17549e-38
556.3627,0.1315,0.0267098,-1.17549e-38,0.0667809,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.228281,0.0785172,0.0608946,0.0111665,-1.17549e-38
556.8448,0.143568,0.0462098,-1.17549e-38,0.0215472,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.188508,0.111724,0.0442696,0.0194694,0.0106326
557.327,0.124049,0.0613563,-1.17549e-38,-1.17549e-38,0.0184254,-1.17549e-38,-1.17549e-38,0.127264,0.134614,0.0209515,0.0251976,0.0334049
