Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb)
520.204,0.0761591,0.102921,0.022833,0.0454509,0.0337369,-1.17549e-38,0.0389772,-1.17549e-38,-1.17549e-38,0.0961879,0.00607619,0.0101154,0.0275396,0.00781701,0.0274368
520.6861,0.0499151,0.0789174,-1.17549e-38,0.0482589,0.0537983,-1.17549e-38,0.0606618,0.0152448,0.0267678,0.0998545,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0262945
521.1682,-1.17549e-38,0.0532706,-1.17549e-38,0.0556991,0.0655269,-1.17549e-38,0.0741366,0.0378405,0.04705,0.0851452,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.032994
521.6503,-1.17549e-38,0.020383,-1.17549e-38,0.061335,0.0712293,-1.17549e-38,0.0819815,0.0489766,0.0387317,0.0543364,-1.17549e-38,0.0245674,-1.17549e-38,0.00214865,0.0413223
522.1324,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.061015,0.0735216,-1.17549e-38,0.0857189,0.0390236,0.000115297,0.0131942,-1.17549e-38,0.070286,-1.17549e-38,0.0421884,0.0447239
522.6146,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0556111,0.073714,-1.17549e-38,0.0842086,0.00912067,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.11387,-1.17549e-38,0.0740964,0.0399424
523.0967,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0492412,0.0724246,-1.17549e-38,0.0750628,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.135591,-1.17549e-38,0.0813952,0.0280626
523.5788,-1.17549e-38,-1.17549e-38,0.0117541,0.0448381,0.0705538,0.0164266,0.0572851,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.121383,-1.17549e-38,0.0614861,0.0132394
524.0609,-1.17549e-38,-1.17549e-38,0.0868739,0.0410089,0.0689801,0.0331956,0.0327902,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0671697,-1.17549e-38,0.0254896,0.000964745
524.543,-1.17549e-38,0.0264111,0.150561,0.0327912,0.0672052,0.0389486,0.00600395,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
525.0251,-1.17549e-38,0.09785,0.194291,0.0157605,0.0626367,0.0352921,-1.17549e-38,0.0184354,0.00202613,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00816017
525.5073,-1.17549e-38,0.138119,0.216799,-1.17549e-38,0.0520598,0.0274236,-1.17549e-38,0.0507158,0.029465,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0369789
525.9894,0.0228104,0.125149,0.223583,-1.17549e-38,0.0349538,0.0218808,-1.17549e-38,0.0578493,0.0175089,0.00833395,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0800561
526.4715,0.0472208,0.0655245,0.222116,-1.17549e-38,0.0154257,0.0232808,-1.17549e-38,0.0395551,-1.17549e-38,0.0106954,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0119695,0.125019
526.9536,0.0581894,-1.17549e-38,0.215574,-1.17549e-38,-1.17549e-38,0.0318673,-1.17549e-38,0.0111506,-1.17549e-38,0.00882437,-1.17549e-38,-1.17549e-38,0.0179318,0.0186938,0.156297
527.4357,0.0568555,-1.17549e-38,0.200863,-1.17549e-38,-1.17549e-38,0.0436849,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0141366,0.0293317,-1.17549e-38,0.0507844,0.0139189,0.163887
527.9178,0.0502319,-1.17549e-38,0.172343,-1.17549e-38,-1.17549e-38,0.0527911,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.032376,0.0656856,-1.17549e-38,0.0812668,0.0050941,0.147661
528.4,0.0450404,-1.17549e-38,0.127303,0.0165413,-1.17549e-38,0.0538272,-1.17549e-38,5.71432e-05,-1.17549e-38,0.0600361,0.0852287,0.0192797,0.106562,0.00104708,0.11538
528.8821,0.043075,0.0401879,0.0693551,0.0355553,-1.17549e-38,0.0442208,-1.17549e-38,0.0170941,-1.17549e-38,0.0861919,0.0857391,0.034823,0.124666,0.00587562,0.0775548
529.3642,0.0408203,0.0985191,0.00803952,0.0427181,-1.17549e-38,0.0255639,-1.17549e-38,0.0281428,0.0358663,0.0983577,0.0721668,0.0111612,0.134826,0.0161761,0.0422646
529.8463,0.033233,0.135246,-1.17549e-38,0.0353744,-1.17549e-38,0.00309005,-1.17549e-38,0.0267217,0.055849,0.0899487,0.0557773,-1.17549e-38,0.137649,0.0230073,0.0123325
530.3284,0.0188923,0.146121,-1.17549e-38,0.0148285,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0127577,0.0587882,0.0649319,0.0486498,-1.17549e-38,0.134477,0.0179997,-1.17549e-38
530.8105,0.00233986,0.138552,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0559317,0.0358237,0.0564737,-1.17549e-38,0.126374,-1.17549e-38,-1.17549e-38
531.2927,-1.17549e-38,0.12252,-1.17549e-38,-1.17549e-38,0.0512914,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0596559,0.0159676,0.0750381,-1.17549e-38,0.113623,-1.17549e-38,-1.17549e-38
531.7748,-1.17549e-38,0.103166,-1.17549e-38,-1.17549e-38,0.115049,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0757629,0.0113998,0.0931024,-1.17549e-38,0.0963407,-1.17549e-38,-1.17549e-38
