Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb)
517.7934,0.0258588,-1.17549e-38,0.174266,-1.17549e-38,0.129036,0.0847697,0.0435447,-1.17549e-38,0.0179893,0.0265499,-1.17549e-38,-1.17549e-38,0.0295417,-1.17549e-38,-1.17549e-38
518.2755,0.0273637,-1.17549e-38,0.176035,-1.17549e-38,0.13646,0.11531,0.0997809,-1.17549e-38,0.0372079,0.0471204,-1.17549e-38,-1.17549e-38,0.0791325,-1.17549e-38,0.0207609
518.7576,0.0381265,-1.17549e-38,0.164649,-1.17549e-38,0.122141,0.12572,0.120851,-1.17549e-38,0.0461185,0.0725719,-1.17549e-38,-1.17549e-38,0.112832,-1.17549e-38,0.0494412
519.2397,0.0566056,-1.17549e-38,0.130896,-1.17549e-38,0.0945643,0.115331,0.110012,-1.17549e-38,0.0441569,0.0899593,-1.17549e-38,0.0215283,0.117766,-1.17549e-38,0.0816522
519.7219,0.0774112,-1.17549e-38,0.0739364,-1.17549e-38,0.0661725,0.087462,0.0816456,0.00725039,0.033928,0.0895236,-1.17549e-38,0.0520077,0.0947525,-1.17549e-38,0.117428
520.204,0.0932862,-1.17549e-38,0.00374815,-1.17549e-38,0.0451042,0.0486969,0.0520537,0.00833127,0.0199745,0.0679962,-1.17549e-38,0.0736348,0.0587108,-1.17549e-38,0.153082
520.6861,0.0983743,0.027171,-1.17549e-38,-1.17549e-38,0.0314828,0.00806338,0.0312963,0.00172559,0.00704685,0.0298999,-1.17549e-38,0.0784777,0.029936,0.0141854,0.180133
521.1682,0.0907921,0.0484722,-1.17549e-38,0.0017384,0.0204607,-1.17549e-38,0.0203906,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0640094,0.0220593,0.0276245,0.189618
521.6503,0.07306,0.0485491,-1.17549e-38,0.0529508,0.00832625,-1.17549e-38,0.0145335,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0351256,0.0351995,0.0413461,0.178403
522.1324,0.0505851,0.0249119,-1.17549e-38,0.0989591,-1.17549e-38,-1.17549e-38,0.00906837,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00347942,0.0580286,0.0566994,0.152044
522.6146,0.0292077,-1.17549e-38,-1.17549e-38,0.123661,-1.17549e-38,-1.17549e-38,0.00384989,-1.17549e-38,0.00129011,-1.17549e-38,0.0366906,-1.17549e-38,0.0761152,0.0721183,0.121378
523.0967,0.0127652,-1.17549e-38,-1.17549e-38,0.121489,-1.17549e-38,-1.17549e-38,0.00313809,-1.17549e-38,0.00597647,-1.17549e-38,0.0832138,-1.17549e-38,0.0807168,0.083534,0.0948693
523.5788,0.0016275,-1.17549e-38,-1.17549e-38,0.0980981,-1.17549e-38,0.0132764,0.0111237,-1.17549e-38,0.0102273,0.0300896,0.124858,0.011045,0.0725764,0.0865816,0.0727598
524.0609,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0646904,-1.17549e-38,0.0301426,0.0264425,-1.17549e-38,0.0144605,0.0595897,0.145864,0.047929,0.0592131,0.0788769,0.0483129
524.543,-1.17549e-38,-1.17549e-38,0.00636692,0.0304716,-1.17549e-38,0.04127,0.0400406,-1.17549e-38,0.019739,0.067764,0.136324,0.0790808,0.0490901,0.0606642,0.0156242
525.0251,-1.17549e-38,-1.17549e-38,0.0245569,-1.17549e-38,-1.17549e-38,0.0475449,0.038894,-1.17549e-38,0.0264611,0.054988,0.0971247,0.0895369,0.0471704,0.0338323,-1.17549e-38
525.5073,-1.17549e-38,-1.17549e-38,0.0330004,-1.17549e-38,-1.17549e-38,0.0494101,0.0148958,-1.17549e-38,0.0333124,0.0324043,0.0405053,0.0755301,0.0536852,0.000787015,-1.17549e-38
525.9894,-1.17549e-38,-1.17549e-38,0.0258809,-1.17549e-38,-1.17549e-38,0.0457684,-1.17549e-38,-1.17549e-38,0.0375366,0.0167859,-1.17549e-38,0.0470962,0.0653019,-1.17549e-38,-1.17549e-38
526.4715,-1.17549e-38,0.0255916,0.00489958,-1.17549e-38,-1.17549e-38,0.0353375,-1.17549e-38,-1.17549e-38,0.0368783,0.0215308,-1.17549e-38,0.0204137,0.0770479,-1.17549e-38,-1.17549e-38
526.9536,-1.17549e-38,0.0617526,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0191155,-1.17549e-38,-1.17549e-38,0.031709,0.0494242,-1.17549e-38,0.00494515,0.0838035,-1.17549e-38,0.0231521
527.4357,-1.17549e-38,0.0876084,-1.17549e-38,-1.17549e-38,0.00847167,0.0012756,-1.17549e-38,-1.17549e-38,0.0252366,0.0924544,-1.17549e-38,-1.17549e-38,0.0813705,-1.17549e-38,0.0636321
527.9178,-1.17549e-38,0.0930365,-1.17549e-38,-1.17549e-38,0.0235975,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0216727,0.137115,-1.17549e-38,-1.17549e-38,0.067944,-1.17549e-38,0.0823697
528.4,-1.17549e-38,0.0721425,-1.17549e-38,-1.17549e-38,0.01542,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0239079,0.170338,-1.17549e-38,-1.17549e-38,0.0461502,-1.17549e-38,0.0766096
528.8821,0.0356811,0.0292264,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0319378,0.184003,-1.17549e-38,-1.17549e-38,0.0242005,-1.17549e-38,0.0551875
529.3642,0.0637139,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00424548,-1.17549e-38,0.017128,0.0426574,0.177769,-1.17549e-38,-1.17549e-38,0.013829,-1.17549e-38,0.0308291
529.8463,0.0796154,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0204827,-1.17549e-38,0.0425155,0.0512833,0.158771,-1.17549e-38,-1.17549e-38,0.024265,0.00539723,0.0122017
530.3284,0.0830868,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0301535,-1.17549e-38,0.0681196,0.0538214,0.136975,-1.17549e-38,-1.17549e-38,0.0553823,0.00716419,0.00077954
530.8105,0.0779837,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0263588,-1.17549e-38,0.0878202,0.0490267,0.118537,-1.17549e-38,0.00761631,0.0953897,0.0105177,-1.17549e-38
531.2927,0.0703313,0.0597684,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00558951,0.012236,0.0964452,0.0386003,0.102303,-1.17549e-38,0.0454146,0.125565,0.0265349,-1.17549e-38
531.7748,0.0652087,0.105793,-1.17549e-38,0.00593757,-1.17549e-38,-1.17549e-38,0.049408,0.0914953,0.0257964,0.0824198,-1.17549e-38,0.0691931,0.129368,0.0567936,-1.17549e-38
532.2569,0.0640854,0.112112,-1.17549e-38,0.0604513,-1.17549e-38,-1.17549e-38,0.0644902,0.0740464,0.013645,0.054981,-1.17549e-38,0.0742657,0.10069,0.0914419,0.00942901
532.739,0.0640561,0.0723358,-1.17549e-38,0.106312,-1.17549e-38,-1.17549e-38,0.0514958,0.0483324,0.0039162,0.023208,-1.17549e-38,0.0643212,0.0469194,0.115563,0.0363636
533.2211,0.0595767,0.00358217,-1.17549e-38,0.131212,-1.17549e-38,-1.17549e-38,0.0161926,0.0200792,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0475297,-1.17549e-38,0.119133,0.0701602
533.7032,0.0458983,-1.17549e-38,-1.17549e-38,0.134166,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0314663,-1.17549e-38,0.103219,0.101427
534.1854,0.0222624,-1.17549e-38,-1.17549e-38,0.12353,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0199573,-1.17549e-38,0.0782087,0.121522
534.6675,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.109613,0.00920448,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0073236,-1.17549e-38,0.0130294,-1.17549e-38,0.0561939,0.126602
535.1496,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0979012,0.00521475,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00165514,0.0241893,-1.17549e-38,0.00912663,-1.17549e-38,0.0435458,0.118304
535.6317,-1.17549e-38,0.0151463,-1.17549e-38,0.0875392,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00848626,0.0319466,-1.17549e-38,0.00778068,0.00682222,0.0386014,0.101395
536.1138,-1.17549e-38,0.0680351,0.00765613,0.0752225,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0141898,0.0271828,-1.17549e-38,0.0109105,0.0487668,0.0349136,0.080661
536.5959,-1.17549e-38,0.103427,0.038115,0.0604795,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0166364,0.0114771,-1.17549e-38,0.0216566,0.069035,0.0265453,0.0592225
537.0781,-1.17549e-38,0.121218,0.0490754,0.0476215,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0148504,-1.17549e-38,-1.17549e-38,0.0411557,0.0594766,0.011256,0.0388348
537.5602,0.00904532,0.126905,0.0370817,0.0428303,-1.17549e-38,-1.17549e-38,0.0247455,-1.17549e-38,0.00942254,-1.17549e-38,-1.17549e-38,0.0654026,0.0233162,-1.17549e-38,0.0211571
538.0423,0.0272,0.125197,0.00972337,0.0490521,-1.17549e-38,-1.17549e-38,0.0462287,-1.17549e-38,0.00217648,-1.17549e-38,-1.17549e-38,0.0849613,-1.17549e-38,-1.17549e-38,0.00852538
538.5244,0.0364538,0.11769,-1.17549e-38,0.0629618,-1.17549e-38,0.0113136,0.0588752,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0887917,-1.17549e-38,-1.17549e-38,0.00351712
539.0065,0.0383176,0.10482,-1.17549e-38,0.0763013,-1.17549e-38,0.0257514,0.0606171,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0705337,-1.17549e-38,-1.17549e-38,0.00760468
539.4886,0.0375458,0.0885384,-1.17549e-38,0.0805463,-1.17549e-38,0.0390044,0.0514297,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0363219,0.0333282,-1.17549e-38,-1.17549e-38,0.0197362
539.9708,0.0391775,0.0723803,0.0164917,0.0718179,-1.17549e-38,0.0506012,0.035256,0.0181725,-1.17549e-38,-1.17549e-38,0.0511731,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0357043
540.4529,0.0456061,0.0589846,0.0490326,0.0532471,-1.17549e-38,0.0610775,0.020374,0.0269785,-1.17549e-38,0.0293607,0.0419898,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0488612
540.935,0.0554008,0.0480906,0.0694061,0.0338002,-1.17549e-38,0.0700866,0.0167148,0.0161002,0.00539972,0.0816769,0.0163262,-1.17549e-38,0.000785902,-1.17549e-38,0.0522001
541.4171,0.064621,0.0377009,0.0722923,0.0243679,-1.17549e-38,0.0755804,0.0307581,-1.17549e-38,0.0120854,0.110667,-1.17549e-38,-1.17549e-38,0.0240567,0.0084053,0.0411112
541.8992,0.0696927,0.0277247,0.0631015,0.0327667,0.00485132,0.0751611,0.0609163,-1.17549e-38,0.0170851,0.109503,-1.17549e-38,-1.17549e-38,0.0405179,0.0385077,0.0155615
542.3813,0.0697944,0.0223948,0.0526824,0.0594366,0.0244958,0.0683919,0.0967876,-1.17549e-38,0.0195135,0.0852871,-1.17549e-38,-1.17549e-38,0.0536087,0.0511102,-1.17549e-38
542.8635,0.0670815,0.0283107,0.0494403,0.0956102,0.0445698,0.0576397,0.123568,0.00467599,0.0190358,0.0550397,-1.17549e-38,0.00176859,0.064968,0.0448618,-1.17549e-38
543.3456,0.0647346,0.0488505,0.0544365,0.125452,0.0641807,0.0462192,0.129519,0.0438062,0.0157124,0.0368315,-1.17549e-38,0.00772335,0.0730117,0.0255198,-1.17549e-38
543.8277,0.0644024,0.0793148,0.0620441,0.132377,0.0833774,0.0351941,0.112183,0.0803841,0.00989651,0.0410657,-1.17549e-38,0.00540031,0.0747295,0.00210508,-1.17549e-38
544.3098,0.0649128,0.107155,0.0645375,0.107447,0.102249,0.0217642,0.0796293,0.0993563,0.00232663,0.066134,-1.17549e-38,-1.17549e-38,0.0683327,-1.17549e-38,-1.17549e-38
544.7919,0.0630625,0.118042,0.0568922,0.0556211,0.120037,0.00123466,0.045935,0.0926404,-1.17549e-38,0.0999598,-1.17549e-38,-1.17549e-38,0.0542169,-1.17549e-38,-1.17549e-38
545.274,0.0558553,0.104234,0.0389637,-1.17549e-38,0.134713,-1.17549e-38,0.023369,0.0601291,-1.17549e-38,0.126263,-1.17549e-38,-1.17549e-38,0.0338182,-1.17549e-38,-1.17549e-38
545.7562,0.0426829,0.0696682,0.014611,-1.17549e-38,0.142976,-1.17549e-38,0.0157827,0.00754084,-1.17549e-38,0.132575,-1.17549e-38,-1.17549e-38,0.00819028,-1.17549e-38,-1.17549e-38
546.2383,0.0260557,0.027934,-1.17549e-38,-1.17549e-38,0.140533,-1.17549e-38,0.0173539,-1.17549e-38,-1.17549e-38,0.116149,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
546.7204,0.0104853,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.122826,-1.17549e-38,0.0175772,-1.17549e-38,-1.17549e-38,0.0845965,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00763837,0.0128461
547.2025,0.000354332,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0865759,-1.17549e-38,0.00889515,-1.17549e-38,-1.17549e-38,0.0510374,-1.17549e-38,0.0101082,-1.17549e-38,0.0289292,0.0267861
547.6846,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00239271,0.0321863,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0270285,-1.17549e-38,0.0594739,-1.17549e-38,0.0464346,0.0319073
548.1667,0.00376581,-1.17549e-38,-1.17549e-38,0.0150462,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0175881,0.0597275,0.111455,-1.17549e-38,0.0545605,0.0289359
548.6489,0.0151327,-1.17549e-38,-1.17549e-38,0.0216037,-1.17549e-38,0.0121313,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.020497,0.112313,0.15505,-1.17549e-38,0.0499515,0.0200608
549.131,0.0291112,-1.17549e-38,-1.17549e-38,0.0350489,-1.17549e-38,0.0286733,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0291859,0.142076,0.183562,-1.17549e-38,0.0327344,0.00874869
549.6131,0.0426964,-1.17549e-38,0.0180453,0.0645581,-1.17549e-38,0.0348773,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0369617,0.146605,0.197169,0.0300492,0.00614074,-1.17549e-38
550.0952,0.0537446,-1.17549e-38,0.0322076,0.10786,-1.17549e-38,0.0362219,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0402416,0.127379,0.201674,0.0430188,-1.17549e-38,-1.17549e-38
550.5773,0.0609683,-1.17549e-38,0.0406804,0.152603,-1.17549e-38,0.0361928,0.0247018,-1.17549e-38,-1.17549e-38,0.0393783,0.0914312,0.20372,0.02989,-1.17549e-38,0.000160975
551.0594,0.0632542,-1.17549e-38,0.0466686,0.185034,-1.17549e-38,0.0335151,0.049231,-1.17549e-38,-1.17549e-38,0.0371694,0.0516786,0.205479,-1.17549e-38,-1.17549e-38,0.0108448
551.5416,0.0590238,-1.17549e-38,0.0533035,0.198482,0.0388668,0.0241536,0.0702304,-1.17549e-38,0.00536783,0.0364343,0.023157,0.20273,-1.17549e-38,-1.17549e-38,0.0223924
552.0237,0.0465678,-1.17549e-38,0.0602111,0.195258,0.0545232,0.00595001,0.0868142,-1.17549e-38,0.0120041,0.0382123,0.0161846,0.188127,-1.17549e-38,-1.17549e-38,0.027328
552.5058,0.0256177,-1.17549e-38,0.0629551,0.181935,0.0394583,-1.17549e-38,0.0985051,0.000903292,0.0191589,0.0413087,0.0308479,0.157561,-1.17549e-38,-1.17549e-38,0.019307
552.9879,-1.17549e-38,-1.17549e-38,0.0561911,0.163116,0.00760106,-1.17549e-38,0.104893,0.00536542,0.0269917,0.0430499,0.0569004,0.115041,-1.17549e-38,-1.17549e-38,-1.17549e-38
553.47,-1.17549e-38,-1.17549e-38,0.0384768,0.138927,-1.17549e-38,-1.17549e-38,0.105693,0.00554546,0.0350296,0.040738,0.0795622,0.0720879,-1.17549e-38,0.0476565,-1.17549e-38
553.9521,-1.17549e-38,-1.17549e-38,0.0150407,0.107667,-1.17549e-38,-1.17549e-38,0.100826,0.00500141,0.0421177,0.0332055,0.0875328,0.0411976,-1.17549e-38,0.10126,-1.17549e-38
554.4343,-1.17549e-38,0.00266081,-1.17549e-38,0.0705787,-1.17549e-38,-1.17549e-38,0.0906145,0.00949316,0.0466199,0.0217927,0.0779304,0.0275937,-1.17549e-38,0.141225,-1.17549e-38
554.9164,-1.17549e-38,0.0138895,-1.17549e-38,0.034153,-1.17549e-38,-1.17549e-38,0.0763569,0.0223642,0.0468083,0.010168,0.0554179,0.0256276,-1.17549e-38,0.160855,-1.17549e-38
555.3985,0.0149648,0.0177689,-1.17549e-38,0.00766665,0.0142618,-1.17549e-38,0.0610381,0.0419522,0.041478,0.00293279,0.0274994,0.0231391,-1.17549e-38,0.159981,-1.17549e-38
555.8806,0.0463066,0.00867553,0.0124793,-1.17549e-38,0.0275734,-1.17549e-38,0.0491795,0.0629406,0.0307339,0.00371128,0.000524585,0.0108142,0.0363581,0.143576,-1.17549e-38
556.3627,0.0685008,-1.17549e-38,0.0235826,0.00453957,0.032799,-1.17549e-38,0.0450195,0.0799232,0.0165919,0.0138216,-1.17549e-38,-1.17549e-38,0.072797,0.118463,-1.17549e-38
556.8448,0.0778749,-1.17549e-38,0.0225449,0.0208555,0.0348997,-1.17549e-38,0.0495666,0.0899305,0.00284367,0.0322469,-1.17549e-38,-1.17549e-38,0.0990755,0.0901104,-1.17549e-38
557.327,0.0769053,-1.17549e-38,0.00971888,0.0367483,0.0390608,-1.17549e-38,0.058561,0.0923563,-1.17549e-38,0.0566913,-1.17549e-38,-1.17549e-38,0.110847,0.0610729,-1.17549e-38
557.8091,0.0711596,-1.17549e-38,-1.17549e-38,0.0444438,0.0459797,-1.17549e-38,0.0635117,0.0875257,-1.17549e-38,0.0847098,-1.17549e-38,-1.17549e-38,0.108882,0.0315441,-1.17549e-38
