Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb)
1634.3757,0.031135,0.0161026,0.0107154,0.0329387,0.0143859,0.0207073,0.0193936,0.0101962,0.0171643,0.0263647,0.0104765,0.021476
1634.8578,0.0326047,0.0167466,0.0095451,0.0338531,0.015826,0.023277,0.0217947,0.00799665,0.0147819,0.0233959,0.00993338,0.0178864
1635.34,0.0314893,0.0188623,0.0107481,0.0323261,0.0180465,0.025378,0.0228889,0.00688205,0.0121486,0.0180446,0.0104276,0.0114646
1635.822,0.0282129,0.0207174,0.0138119,0.0285684,0.0204498,0.0253792,0.0221173,0.00745696,0.0103403,0.0128563,0.0123858,0.00533212
1636.3042,0.024299,0.0210129,0.0168771,0.0242225,0.0220202,0.0232229,0.0204886,0.00924962,0.00965439,0.0102197,0.0147635,0.00257231
1636.7863,0.0207825,0.020278,0.018868,0.020477,0.0223966,0.0203594,0.0191017,0.0113639,0.00958648,0.0101334,0.0160812,0.00320071
1637.2684,0.0179547,0.0198055,0.0199482,0.017558,0.0218815,0.0180693,0.0181446,0.0133574,0.00978804,0.0113023,0.0156374,0.00546811
1637.7505,0.0159657,0.0204808,0.0206943,0.015451,0.0209493,0.0168228,0.0172828,0.0152723,0.0103747,0.0125189,0.0136019,0.00774009
1638.2327,0.0150285,0.0223682,0.0215613,0.0143012,0.019993,0.0164285,0.0162157,0.0173425,0.0116516,0.0130294,0.010758,0.0091072
1638.7147,0.0152313,0.024717,0.0227201,0.0143098,0.0192482,0.0163442,0.0149602,0.0196929,0.0137265,0.0125609,0.00818067,0.00946421
1639.1969,0.0163437,0.026348,0.0240481,0.0154432,0.0187841,0.0160641,0.0138745,0.022093,0.0162732,0.0113068,0.00678163,0.00937842
1639.679,0.0178689,0.0263153,0.025207,0.0172696,0.01856,0.0154711,0.0134768,0.0238947,0.0186083,0.00980563,0.00689929,0.00970207
1640.1611,0.0193098,0.0244403,0.0257857,0.019067,0.0185202,0.0149371,0.0141815,0.0242484,0.0200384,0.00870581,0.00820004,0.0110552
1640.6432,0.0204112,0.0213845,0.0254861,0.0201146,0.0186509,0.0150997,0.0160832,0.0225258,0.0202402,0.00852149,0.00991719,0.0134487
1641.1254,0.0211994,0.0182559,0.0243245,0.0199989,0.0189483,0.0164438,0.0188397,0.0187638,0.019455,0.00946516,0.0112436,0.0162376
1641.6074,0.0218333,0.0159786,0.0227513,0.0188003,0.0193203,0.0189205,0.0217019,0.0138624,0.018378,0.011381,0.0116983,0.0184692
1642.0896,0.0224193,0.0147933,0.0215111,0.0170582,0.0195176,0.0218752,0.0237634,0.00927636,0.0177576,0.013802,0.0113199,0.0194975
1642.5717,0.0229652,0.01426,0.0212168,0.0154956,0.0191957,0.024402,0.0243702,0.00628579,0.017946,0.016127,0.0105728,0.0194391
1643.0538,0.0234972,0.0137529,0.0219382,0.0146815,0.0180813,0.0258629,0.0234074,0.00541082,0.0187471,0.0178136,0.0100244,0.0190491
1643.5359,0.0241897,0.0129705,0.0231439,0.0148546,0.0161083,0.0261455,0.0212605,0.00642068,0.0196259,0.0184647,0.0100456,0.0191245
1644.0181,0.0253714,0.0120756,0.0239693,0.0159322,0.0134473,0.0255561,0.0185718,0.00874307,0.0200032,0.017819,0.010704,0.0199268
1644.5001,0.0273947,0.0115021,0.0235738,0.0175494,0.0104781,0.0245665,0.0160279,0.011791,0.0194118,0.0157733,0.011807,0.0209168
1644.9823,0.0303921,0.0116305,0.0214879,0.0190434,0.00776821,0.0235912,0.0142542,0.0149703,0.0175473,0.0125643,0.0130042,0.0208322
1645.4644,0.0339266,0.0124404,0.0179969,0.0195106,0.00601954,0.02281,0.0137007,0.0174615,0.0143931,0.00910375,0.0139621,0.0182554
1645.9465,0.0367522,0.0133079,0.0143815,0.0182743,0.00582824,0.0220525,0.014378,0.0181776,0.010505,0.00708953,0.0146779,0.0129003
1646.4286,0.0372968,0.0133719,0.0123483,0.0157769,0.00723183,0.0209624,0.0155975,0.0164242,0.00711688,0.00812698,0.0157047,0.00681128
1646.9108,0.0349705,0.0124928,0.0125508,0.0137467,0.00953786,0.0195408,0.0162832,0.0128894,0.00549238,0.0121227,0.0177193,0.00320263
1647.3928,0.0307645,0.0116032,0.0139693,0.0137306,0.0118577,0.0184292,0.0158414,0.00940945,0.0059862,0.0171221,0.0206319,0.00325498
1647.875,0.0262406,0.0118029,0.0151268,0.0156896,0.01367,0.018388,0.0145532,0.007501,0.00802303,0.0210924,0.0234516,0.00517407
1648.3571,0.0224051,0.0134475,0.0153324,0.0183175,0.0147949,0.0196063,0.0131633,0.00749474,0.0108084,0.0232482,0.0250838,0.00642524
1648.8392,0.0195162,0.0161357,0.0147217,0.0202198,0.0151768,0.0215672,0.0123436,0.00883567,0.0138091,0.0238735,0.0250711,0.00586204
1649.3213,0.0174063,0.019228,0.0137011,0.0206713,0.0148552,0.0234202,0.0124488,0.0107662,0.0167892,0.0235752,0.0236995,0.00402092
1649.8035,0.0157839,0.022302,0.0125497,0.0196587,0.0140357,0.0244194,0.0135453,0.0127633,0.0196512,0.0227935,0.0216224,0.00225931
1650.2855,0.0143666,0.0253113,0.0113505,0.0175562,0.0131193,0.0241156,0.0155658,0.0146082,0.0222657,0.0217151,0.0194212,0.00189421
1650.7677,0.0128764,0.0285333,0.010107,0.014857,0.0126917,0.0222904,0.0184671,0.0162459,0.0243288,0.0204086,0.0173515,0.00385545
1651.2498,0.0109479,0.0324497,0.0089075,0.0121865,0.0135094,0.0187918,0.0223381,0.0176111,0.0252019,0.0190151,0.0152539,0.00871154
1651.7319,0.00798443,0.0375143,0.00814109,0.0107121,0.0163759,0.0134872,0.0273945,0.0185158,0.0236913,0.0179305,0.0125349,0.0166155
1652.214,0.00320207,0.0433188,0.00878629,0.0129172,0.0213117,0.00684055,0.0335253,0.0187454,0.0180981,0.017853,0.00839101,0.0263362
1652.6962,-1.17549e-38,0.0465256,0.0120927,0.0218331,0.0250018,0.00196132,0.0386464,0.0187745,0.0084289,0.0189576,0.00327125,0.0326678
1653.1782,-1.17549e-38,0.0420483,0.0168629,0.0339202,0.0211105,0.00445776,0.0383647,0.0203866,0.00108486,0.0189708,0.000949896,0.0286614
1653.6604,-1.17549e-38,0.0327697,0.019292,0.0387416,0.0117086,0.0130867,0.0330497,0.0238566,0.00190196,0.0157622,0.00349502,0.0187446
1654.1425,0.00288961,0.0256317,0.0190841,0.0353025,0.00504287,0.0211724,0.0276858,0.0269918,0.00657821,0.0112992,0.00736264,0.012134
1654.6246,0.0095743,0.0219024,0.0182276,0.0289039,0.00345753,0.0264594,0.0241698,0.0285263,0.0104964,0.00783849,0.00986334,0.0100005
1655.1067,0.0156934,0.0201785,0.0178549,0.0228966,0.00561191,0.0294375,0.0221046,0.0284026,0.0128524,0.00609851,0.0106928,0.0101542
1655.5889,0.0209295,0.0192419,0.0182356,0.018702,0.00978029,0.0306599,0.0208809,0.0269823,0.0143945,0.00600814,0.0104345,0.0108437
1656.0709,0.0249059,0.0184304,0.0192041,0.016871,0.0144369,0.0303471,0.0201321,0.0248075,0.0160526,0.00715927,0.00991403,0.0111322
1656.5531,0.0272015,0.0175112,0.0203548,0.017337,0.0182933,0.0285933,0.0197276,0.0225181,0.0183941,0.00900014,0.00995703,0.0107065
1657.0352,0.0276073,0.0165439,0.0211961,0.0193808,0.0204735,0.0255829,0.019725,0.0206942,0.0213388,0.0110488,0.0111096,0.00974083
1657.5173,0.0263746,0.0157244,0.0213605,0.0217664,0.0207596,0.0217226,0.0202827,0.0196467,0.0241477,0.0131098,0.0133351,0.00873056
1657.9994,0.0242404,0.0152193,0.02081,0.0232188,0.0196628,0.0176687,0.0214997,0.0192989,0.0258028,0.015314,0.0159152,0.00821641
1658.4816,0.0221514,0.0150743,0.0198844,0.0230469,0.0181716,0.0142442,0.0232451,0.0192773,0.025637,0.0178718,0.017744,0.00847822
1658.9636,0.0208427,0.0152452,0.0191138,0.0214809,0.0172758,0.0122465,0.0251161,0.0191721,0.0237848,0.0207079,0.0179197,0.00938598
1659.4458,0.0205633,0.0156882,0.0189043,0.0194441,0.0175464,0.0121926,0.0266004,0.018775,0.0210897,0.0233185,0.0162441,0.010517
1659.9279,0.0211225,0.0163972,0.0193284,0.0179364,0.0189857,0.0141254,0.0273292,0.0181393,0.018553,0.0250063,0.013276,0.0114374
1660.41,0.022151,0.0173517,0.0201566,0.0175046,0.0211267,0.0175916,0.0272186,0.0174755,0.0167935,0.0252729,0.00996812,0.0119211
1660.8921,0.0233253,0.0184397,0.0210448,0.0181055,0.0231973,0.021748,0.0264194,0.0170215,0.0158888,0.024058,0.00724259,0.0119837
1661.3743,0.024404,0.0194379,0.0217106,0.0192844,0.0242499,0.0254716,0.0251893,0.016975,0.015571,0.0217541,0.0057652,0.011785
1661.8563,0.0251088,0.0201031,0.0220147,0.0204685,0.0234282,0.0275105,0.0238261,0.0174505,0.0155474,0.0191017,0.00585983,0.0115132
1662.3385,0.0250411,0.0203818,0.0219527,0.0212788,0.0206384,0.0269731,0.022684,0.0183842,0.015726,0.0169464,0.00737343,0.0112952
1662.8206,0.0238788,0.0205547,0.0215859,0.0217265,0.0171946,0.0241329,0.0221166,0.0194528,0.0161577,0.0157658,0.00958741,0.0111351
1663.3027,0.0217439,0.0209978,0.020969,0.0220323,0.0151508,0.0205002,0.022246,0.0202238,0.0167245,0.0153209,0.0115666,0.0109147
1663.7848,0.019206,0.0217477,0.0201574,0.0222206,0.0156086,0.0176416,0.0228104,0.0204508,0.0170171,0.0149621,0.0127527,0.0104681
1664.267,0.0169157,0.0224355,0.0192685,0.0220405,0.0181131,0.016241,0.0232958,0.0201427,0.0165886,0.0141937,0.0130988,0.00965636
1664.749,0.0153643,0.0225561,0.0184997,0.0212598,0.0213675,0.0162507,0.0231682,0.0194134,0.0152533,0.0128614,0.0128003,0.00841066
1665.2312,0.0148456,0.0217357,0.0180663,0.0199822,0.0240486,0.0173487,0.02207,0.0183626,0.0132276,0.0110615,0.0120914,0.00678066
1665.7133,0.0154365,0.0198943,0.0180834,0.0187584,0.0253118,0.0191395,0.0199898,0.0170577,0.011104,0.00904347,0.0111971,0.00497238
1666.1954,0.0169775,0.0172767,0.0184634,0.0183717,0.0250398,0.0211651,0.0173213,0.0155719,0.0096287,0.00713722,0.0103135,0.00331233
1666.6775,0.0191471,0.0143331,0.0189254,0.0193709,0.0237438,0.02291,0.0146941,0.0140413,0.00936582,0.00567378,0.00956025,0.00213885
1667.1597,0.0216064,0.0115655,0.0191186,0.0216478,0.0221594,0.0238472,0.0126732,0.0127243,0.010476,0.00493856,0.00895122,0.00172826
1667.6417,0.0240632,0.00951327,0.0187657,0.0242787,0.0208608,0.0234967,0.0115632,0.0120536,0.0127058,0.00518835,0.00842843,0.00232557
1668.1239,0.026176,0.0088522,0.0177854,0.0256953,0.0201457,0.021561,0.0114033,0.0125897,0.0154605,0.00665262,0.00795233,0.00417069
1668.606,0.0274434,0.010264,0.0164291,0.0244629,0.0201548,0.0182448,0.0120758,0.0146667,0.0179126,0.00936174,0.00759789,0.00727941
1669.0881,0.0274243,0.0137538,0.0153293,0.020765,0.0209936,0.0145042,0.0134477,0.017743,0.0193579,0.0128334,0.00755668,0.0109674
1669.5702,0.026298,0.0180778,0.0152045,0.0169574,0.0226293,0.0115461,0.0154606,0.0203222,0.0197507,0.016114,0.00797959,0.0138059
1670.0524,0.0249638,0.0214681,0.0164079,0.0155365,0.0246853,0.00988327,0.0180516,0.0210391,0.0196824,0.0183879,0.00885321,0.0144832
1670.5344,0.0243875,0.0228936,0.0188324,0.0169265,0.0264834,0.00929197,0.0209629,0.0196022,0.0197375,0.0193769,0.0100915,0.0125868
1671.0166,0.0249921,0.0224039,0.0220343,0.0196049,0.0273386,0.00954011,0.0236484,0.0166763,0.0201012,0.0191886,0.0116449,0.00863557
1671.4987,0.0264976,0.0207769,0.0252738,0.0215572,0.0269175,0.0107649,0.025419,0.0133756,0.0206629,0.0181234,0.0134584,0.0038156
1671.9808,0.0281376,0.0190221,0.0276642,0.0216512,0.0254466,0.0132242,0.0257974,0.0107992,0.0212715,0.016612,0.0153848,-1.17549e-38
1672.4629,0.0291563,0.0178925,0.0285391,0.0202096,0.0235261,0.0168695,0.0247833,0.00965064,0.0218937,0.0150873,0.0171995,-1.17549e-38
1672.9451,0.0292384,0.0176436,0.0276991,0.0185537,0.0216609,0.0212083,0.0227406,0.0101479,0.0226033,0.0137911,0.0186917,-1.17549e-38
1673.4271,0.0285785,0.0181554,0.0253269,0.018177,0.019959,0.0254334,0.0200817,0.0122333,0.023468,0.0126839,0.0196943,-1.17549e-38
1673.9093,0.0277236,0.0191809,0.0218344,0.0202195,0.0182001,0.0285218,0.0171283,0.0157317,0.0244192,0.0115043,0.0200058,-1.17549e-38
1674.3914,0.027371,0.0204948,0.0179639,0.0250455,0.0162156,0.0293397,0.0142956,0.020115,0.0251327,0.0099568,0.0193071,0.00309468
1674.8735,0.0279638,0.021933,0.0150448,0.0314562,0.0144658,0.0273032,0.0124147,0.0239534,0.0250507,0.0080968,0.0173309,0.00751503
1675.3556,0.0290365,0.0234263,0.0145231,0.0365551,0.0141356,0.0236268,0.0124798,0.0252132,0.0238608,0.00665835,0.0144383,0.0118948
1675.8378,0.0293837,0.0250477,0.0164923,0.0382404,0.0158602,0.0208716,0.01452,0.0232953,0.0220499,0.00648617,0.0117687,0.0153666
1676.3198,0.0283833,0.026938,0.0195707,0.0373222,0.0187833,0.0202579,0.0173915,0.0198291,0.0204174,0.00758377,0.010254,0.0178132
1676.802,0.0264175,0.0291546,0.0224518,0.035718,0.0215742,0.0210005,0.0199504,0.0167728,0.0192709,0.00933748,0.0100145,0.0196056
1677.2841,0.0242258,0.0315831,0.0245429,0.0343922,0.0234379,0.0218109,0.021641,0.0151896,0.0184494,0.0112185,0.0107196,0.0209438
1677.7662,0.0224966,0.0338794,0.0256416,0.0331957,0.024184,0.0218437,0.0223341,0.0154254,0.0176651,0.0130052,0.0119194,0.0216526
1678.2483,0.0218043,0.0354311,0.0256931,0.0314144,0.0240435,0.0208706,0.0221802,0.0173802,0.0167057,0.0147268,0.0131054,0.0212989
1678.7305,0.022533,0.0354567,0.0248526,0.0283912,0.0235305,0.0192523,0.0216101,0.0204687,0.015537,0.0165612,0.0137875,0.0194669
1679.2125,0.0246601,0.033393,0.0236457,0.0241922,0.0232502,0.0177896,0.0212622,0.0235412,0.0143569,0.0186677,0.0137528,0.0161533
1679.6947,0.0275675,0.029465,0.0228875,0.0199742,0.0236058,0.0173121,0.0216349,0.0252124,0.0135357,0.0209525,0.0133417,0.0120413
1680.1768,0.0302337,0.0248631,0.0231989,0.0174375,0.0246087,0.0181373,0.0226402,0.0246925,0.0134041,0.022964,0.0133058,0.00823694
1680.6589,0.0318291,0.0210703,0.0245292,0.0175731,0.0260326,0.0199082,0.0235899,0.0224013,0.0140509,0.0241265,0.0141646,0.0055338
1681.141,0.0321504,0.0189406,0.0262596,0.0200068,0.0277449,0.0219986,0.0237226,0.0196452,0.0153463,0.0241227,0.0157225,0.00397494
1681.6232,0.0315035,0.0184616,0.0277218,0.0235102,0.029839,0.0240018,0.0226881,0.0178082,0.017126,0.023041,0.0172216,0.00311988
1682.1052,0.0303245,0.0191806,0.0285538,0.0268432,0.0325098,0.0258965,0.020615,0.0179235,0.0193052,0.0212695,0.0177745,0.00258045
1682.5874,0.0289233,0.0207167,0.02874,0.0291843,0.0358208,0.0279953,0.0179866,0.0207377,0.0218052,0.0193891,0.0166268,0.00239136
1683.0695,0.0274362,0.0230819,0.0285473,0.0302072,0.0393262,0.0308537,0.0156687,0.0267225,0.0242381,0.0181892,0.0133041,0.00319264
1683.5516,0.0259834,0.0266806,0.028529,0.0301916,0.0414174,0.0348955,0.0150997,0.0350748,0.0253559,0.0185397,0.00819344,0.00605145
1684.0337,0.0250144,0.0314114,0.0293311,0.0301735,0.0395155,0.0391476,0.0176182,0.0415719,0.0233293,0.020311,0.0037381,0.0109368
1684.5159,0.0251844,0.0354206,0.0308301,0.0310127,0.0336263,0.0408449,0.0220707,0.0409998,0.0187305,0.0212737,0.00310313,0.0149289
1684.9979,0.0264087,0.0369868,0.0320754,0.0320948,0.0276035,0.038945,0.0255648,0.0349052,0.015077,0.0198302,0.0057542,0.0156072
1685.4801,0.0280364,0.0365093,0.032602,0.0325622,0.0237255,0.0350516,0.0272836,0.0283561,0.014136,0.0169999,0.00912131,0.0140181
1685.9622,0.0296144,0.0349794,0.0325184,0.0323446,0.0216321,0.0306468,0.0279287,0.0235698,0.015351,0.0142636,0.0121369,0.0119639
1686.4443,0.0308821,0.0329667,0.0319966,0.0317277,0.0205528,0.0264407,0.0280151,0.0205207,0.0177229,0.0124484,0.0148533,0.0104275
1686.9264,0.0315855,0.0307552,0.0311712,0.0309621,0.020149,0.0228975,0.0275814,0.0185914,0.0203975,0.0118857,0.017407,0.00979768
1687.4086,0.0314581,0.0285872,0.0302224,0.0301474,0.0204453,0.0205015,0.0264396,0.0171349,0.0226327,0.0125445,0.0196144,0.010143
1687.8906,0.0303653,0.0267596,0.0294245,0.0292423,0.021545,0.0196704,0.0245277,0.0156243,0.0238419,0.0140181,0.0209745,0.0112212
1688.3728,0.0285326,0.025568,0.0290757,0.0281847,0.0233176,0.0204668,0.0222369,0.0138146,0.0238178,0.0156141,0.0209741,0.0124085
1688.8549,0.0266391,0.0251493,0.0293312,0.0270849,0.0252622,0.0224017,0.0204352,0.0119102,0.022915,0.0167194,0.0195518,0.012829
1689.337,0.0255542,0.0253941,0.0301091,0.0262981,0.0267469,0.0246399,0.0199727,0.0105022,0.021865,0.0172316,0.0173066,0.0118123
1689.8191,0.0258479,0.026065,0.0312014,0.026215,0.0274524,0.0265034,0.0210147,0.0101983,0.021268,0.0175815,0.0151736,0.00938277
1690.3013,0.0274998,0.0270063,0.0324538,0.0269216,0.0275546,0.0277658,0.0228539,0.0112311,0.0212328,0.0182713,0.0138844,0.00633347
1690.7833,0.0299881,0.028209,0.0337808,0.02805,0.0274909,0.028502,0.0243571,0.0133403,0.0214467,0.0193976,0.0137158,0.00382973
1691.2655,0.0325808,0.0296724,0.0350113,0.0289572,0.0275756,0.0287582,0.0246492,0.0159253,0.0214895,0.0205759,0.0145912,0.00283452
1691.7476,0.0346247,0.0312203,0.0357725,0.0291232,0.0277802,0.0283853,0.0235949,0.0183226,0.0210976,0.0212679,0.0162846,0.00366763
1692.2297,0.0357375,0.0324718,0.0355866,0.028506,0.0278059,0.0271428,0.0218114,0.020074,0.0202386,0.0212265,0.0185463,0.00593402
1692.7118,0.0358461,0.0330212,0.0341257,0.0275935,0.0273507,0.02493,0.0202328,0.0210833,0.0190283,0.0207131,0.0211366,0.00886938
1693.194,0.0350756,0.0326709,0.0313988,0.0271403,0.0263482,0.0219327,0.0195738,0.0216148,0.0176123,0.0203658,0.0238229,0.0118254
1693.676,0.0335817,0.0315368,0.0277509,0.0278382,0.0250443,0.0186355,0.0200697,0.0222136,0.0161287,0.020907,0.0263584,0.0145075
1694.1582,0.0314405,0.0300148,0.0237946,0.0301058,0.0239651,0.0158402,0.0215373,0.0236531,0.014778,0.0229053,0.0284119,0.0168188
1694.6403,0.0286785,0.0287108,0.0204679,0.0338797,0.02385,0.0147979,0.0235426,0.0268459,0.0139634,0.026517,0.0294258,0.018396
1695.1224,0.0255512,0.0283104,0.0191538,0.038116,0.0253502,0.0171213,0.0255159,0.0322508,0.0143367,0.0308698,0.0285611,0.0181205
1695.6045,0.0230145,0.0291061,0.0210552,0.0404247,0.028052,0.0233147,0.0269207,0.0383263,0.0162701,0.0334112,0.0253454,0.0146569
1696.0867,0.0223887,0.030379,0.0253253,0.0388988,0.0298638,0.030451,0.0276728,0.0413587,0.0188225,0.0316317,0.020987,0.00892108
1696.5687,0.0238501,0.0310959,0.0292774,0.03482,0.0292082,0.0343847,0.0282228,0.0396432,0.0203804,0.0264579,0.0175804,0.00434126
1697.0509,0.0265002,0.0311148,0.0314692,0.0307314,0.0267732,0.034221,0.028941,0.0351805,0.0205017,0.0207354,0.0157044,0.00297049
1697.533,0.0297317,0.0308245,0.0321435,0.0276787,0.023962,0.0312495,0.0299018,0.0303216,0.0197018,0.0159512,0.0146094,0.00447146
1698.0151,0.0335348,0.0304792,0.0317602,0.0255255,0.0216856,0.026433,0.031114,0.026112,0.0184706,0.0122195,0.0134293,0.00779093
1698.4972,0.0381864,0.0301163,0.0302697,0.0239345,0.020429,0.0198247,0.0326167,0.0226829,0.0169999,0.00928306,0.0115424,0.0119695
1698.9794,0.0438856,0.0297621,0.0269782,0.0229319,0.0204971,0.0109446,0.0343332,0.019706,0.0153237,0.00710995,0.00862646,0.01601
1699.4614,0.0499394,0.02984,0.0209783,0.0234061,0.0218922,0.000137031,0.0356029,0.0166031,0.0137608,0.00635586,0.00519706,0.0184209
1699.9436,0.053368,0.0315,0.0135954,0.0269654,0.0235666,-1.17549e-38,0.034773,0.0131288,0.0136933,0.00839371,0.00375333,0.0175135
1700.4257,0.0511423,0.0351098,0.0106408,0.0328801,0.0236775,-1.17549e-38,0.0312616,0.010435,0.0166582,0.0130065,0.00688148,0.0142609
1700.9078,0.0462292,0.03858,0.0146311,0.0371948,0.0226378,0.00242409,0.0278523,0.00966828,0.0212579,0.0172337,0.0120271,0.0121399
1701.3899,0.0428258,0.0404367,0.0213357,0.0384925,0.0223783,0.011552,0.0265473,0.0101647,0.0251784,0.0197512,0.0155039,0.0116865
1701.8721,0.0414694,0.0409747,0.0274445,0.0378712,0.0236178,0.0180777,0.0269884,0.01104,0.0277241,0.0212833,0.0167447,0.0114255
1702.3541,0.041291,0.0408698,0.032027,0.036324,0.0261929,0.0226062,0.0283041,0.0120291,0.0288289,0.0225919,0.0164269,0.0104095
1702.8363,0.0415505,0.0406751,0.034993,0.0343582,0.0296823,0.0260593,0.0297025,0.0132638,0.028318,0.0240545,0.0151959,0.00852605
1703.3184,0.0418417,0.040763,0.0365152,0.0322821,0.0334946,0.0289154,0.0303839,0.0150422,0.0259532,0.0257964,0.0135484,0.00635109
1703.8005,0.0420433,0.0411732,0.0370795,0.0303956,0.0368725,0.0311304,0.0295857,0.0175981,0.0218224,0.0277513,0.0119201,0.00497333
1704.2826,0.0422365,0.0414313,0.0375187,0.0290299,0.0390925,0.032328,0.0269509,0.0208042,0.0167784,0.0296178,0.0107011,0.00547951
1704.7648,0.0425477,0.0407088,0.0386161,0.0284685,0.0398233,0.0322851,0.0229743,0.0240239,0.0124375,0.0308188,0.0101847,0.00813023
1705.2468,0.0429718,0.0384945,0.0404402,0.0288303,0.0392812,0.0314137,0.0189736,0.0263996,0.0104295,0.0306195,0.0105363,0.0119576
1705.729,0.0433408,0.0352552,0.0421523,0.029992,0.0379813,0.030685,0.016411,0.0274146,0.0113936,0.0284976,0.0117799,0.0153456
1706.2111,0.043466,0.0323526,0.0426779,0.0315693,0.0363913,0.030941,0.0160499,0.0272039,0.0145379,0.0246357,0.0137085,0.0170771
1706.6932,0.0432843,0.0311528,0.041665,0.0330136,0.0348165,0.0322291,0.0175616,0.0263464,0.0181012,0.0200993,0.0157842,0.0169136
1707.1753,0.0428645,0.0321137,0.0397718,0.0338602,0.0334487,0.0338379,0.0198638,0.0253759,0.0203963,0.0163288,0.0172612,0.0153627
1707.6575,0.0423119,0.0346839,0.0380623,0.0339596,0.0323897,0.0349487,0.0218854,0.0244867,0.0206268,0.0143115,0.0175142,0.0130684
1708.1395,0.0417071,0.0378762,0.0372497,0.0334954,0.0316276,0.0351831,0.0231071,0.0236272,0.0189619,0.0141835,0.0162904,0.0104656
1708.6217,0.0411182,0.0407845,0.0374114,0.0328367,0.0310402,0.034652,0.0236133,0.0227697,0.0161704,0.0154127,0.0137815,0.0078592
1709.1038,0.0406221,0.0427367,0.0381145,0.0323713,0.0304566,0.0336824,0.0238613,0.0221017,0.0132862,0.017212,0.0106244,0.00565279
1709.5859,0.0402673,0.043294,0.0387082,0.0323801,0.0297688,0.0325037,0.0243573,0.0220206,0.0113614,0.0189464,0.00783531,0.00441847
1710.068,0.0399836,0.042345,0.0386879,0.0329651,0.0290484,0.0310869,0.0253195,0.0228946,0.011124,0.020442,0.00648461,0.00465239
1710.5502,0.039553,0.0402699,0.0379991,0.0340772,0.0285681,0.0292822,0.026519,0.0247098,0.0125878,0.0219991,0.00707806,0.00635379
1711.0322,0.0387487,0.0378935,0.0370258,0.0356397,0.0286647,0.0271713,0.0275117,0.0269422,0.0150122,0.0239859,0.0091357,0.00888501
1711.5144,0.0375522,0.0361334,0.0362434,0.0376336,0.0295588,0.0252587,0.0280821,0.0288293,0.0173795,0.0263496,0.0114787,0.0113381
1711.9965,0.0362435,0.0356365,0.035892,0.0400383,0.0312934,0.0242914,0.0284348,0.0297466,0.0189497,0.0285081,0.0129432,0.0130084
1712.4786,0.0353199,0.0366424,0.0359245,0.0426864,0.0337628,0.024901,0.028999,0.0293697,0.0194803,0.0296169,0.0128983,0.013552
1712.9607,0.0353226,0.0389927,0.0361532,0.0451516,0.0366932,0.027287,0.030065,0.0276639,0.0191776,0.0289409,0.0114326,0.0128911
1713.4429,0.0365864,0.0421264,0.0364444,0.0467694,0.0395284,0.0309817,0.0314712,0.024896,0.0185759,0.0262385,0.00940178,0.0111449
1713.9249,0.038898,0.0451084,0.0368731,0.0469029,0.0413874,0.0347982,0.0325467,0.0217111,0.0183361,0.0221469,0.00829467,0.00872715
1714.4071,0.0413083,0.0469461,0.0377221,0.0454378,0.0414324,0.0372969,0.0325712,0.019051,0.0188417,0.0182277,0.00955427,0.00644365
1714.8892,0.0425725,0.0472194,0.039218,0.0430276,0.0396218,0.0377802,0.0315877,0.0176872,0.0198037,0.0161834,0.0134656,0.00522767
1715.3713,0.0420458,0.0463773,0.0412024,0.0405808,0.0370255,0.0368204,0.0306406,0.0177456,0.0204139,0.0167566,0.0187744,0.00558718
1715.8534,0.0400784,0.0452825,0.0430868,0.0385159,0.0352481,0.035643,0.0310611,0.0188186,0.0199872,0.0195584,0.0235213,0.0073965
1716.3356,0.037738,0.0445961,0.0440262,0.0366407,0.0356937,0.0352399,0.0336482,0.0204427,0.018447,0.0237088,0.0258924,0.0101547
1716.8176,0.0365239,0.0445203,0.0431463,0.034626,0.0390621,0.036,0.0381765,0.0223482,0.0165196,0.0281861,0.0244465,0.0132053
1717.2998,0.0380377,0.0447666,0.0401184,0.0326736,0.0445147,0.0375928,0.0429237,0.0243271,0.0157461,0.0316172,0.0186512,0.0157077
1717.7819,0.0427163,0.0447352,0.0362181,0.0318193,0.0488813,0.0389377,0.0449404,0.0259433,0.0176604,0.0324472,0.0104095,0.0167753
1718.264,0.0484307,0.0441557,0.0341004,0.0329251,0.0486721,0.0389169,0.0426224,0.0266369,0.0219453,0.0303678,0.00399203,0.0161891
1718.7461,0.0521807,0.0435112,0.0351573,0.035371,0.0439673,0.0374868,0.0377123,0.0263138,0.0264386,0.0269588,0.00206346,0.0146872
1719.2283,0.052943,0.0434763,0.0384547,0.0377994,0.0377799,0.0354454,0.0329434,0.0254212,0.0295577,0.0239199,0.00365466,0.0131039
1719.7103,0.0514896,0.0443689,0.0423928,0.0394426,0.0327786,0.0335234,0.0295986,0.0245001,0.0311744,0.0218391,0.00653762,0.0118125
1720.1925,0.049035,0.0461652,0.0458471,0.0403067,0.0302693,0.0321435,0.0276743,0.0239818,0.0317794,0.0205466,0.00916643,0.0109168
1720.6746,0.0466835,0.0486269,0.0482247,0.0408419,0.0305934,0.031536,0.0266939,0.0242169,0.0318066,0.0196785,0.0109557,0.0104869
