Wavenumber (cm-1),Int deg0 (arb),Int deg2 (arb),Int deg4 (arb),Int deg6 (arb),Int deg8 (arb),Int deg10 (arb),Int deg12 (arb),Int deg14 (arb),Int deg16 (arb),Int deg18 (arb),Int deg20 (arb),Int deg22 (arb),Int deg24 (arb),Int deg26 (arb),Int deg28 (arb)
507.1868,0.0785985,0.100045,0.014719,0.0270903,0.0946549,0.0784393,0.0371132,0.026029,0.0792917,-1.17549e-38,0.0388627,0.01584,0.0435999,0.026969,-1.17549e-38
507.6689,0.115663,0.0710314,0.0405347,0.0216972,0.0604589,0.0767821,0.0348012,0.0441701,0.0848038,0.0120147,0.0281018,0.0169116,0.0424302,0.00786734,-1.17549e-38
508.151,0.144546,0.0358858,0.0568801,-1.17549e-38,-1.17549e-38,0.0850915,0.0353297,0.034094,0.0804981,0.0286679,0.0144511,0.0261825,0.0389385,0.0214107,-1.17549e-38
508.6331,0.156758,0.00707403,0.0518991,-1.17549e-38,-1.17549e-38,0.0963822,0.0322568,0.00476195,0.0704245,0.0449685,-1.17549e-38,0.0357511,0.0327173,0.0551857,-1.17549e-38
509.1153,0.147663,-1.17549e-38,0.0242834,-1.17549e-38,-1.17549e-38,0.0969161,0.0191474,-1.17549e-38,0.0590266,0.0586932,-1.17549e-38,0.0375896,0.0242143,0.0874656,0.0168943
509.5974,0.116943,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0778161,-1.17549e-38,-1.17549e-38,0.0497844,0.0673119,-1.17549e-38,0.0281876,0.0147842,0.0990436,0.0151296
510.0795,0.0693494,0.00987827,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.043163,-1.17549e-38,-1.17549e-38,0.0441448,0.0692492,-1.17549e-38,0.0102853,0.0063133,0.0821447,0.00206404
510.5616,0.0148483,0.0324414,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00912692,-1.17549e-38,-1.17549e-38,0.0411234,0.065642,-1.17549e-38,-1.17549e-38,0.000522916,0.0428815,-1.17549e-38
511.0437,-1.17549e-38,0.0560386,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0381065,0.0607902,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0120536
511.5258,-1.17549e-38,0.0751003,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00709932,-1.17549e-38,-1.17549e-38,0.0327281,0.060002,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0458411
512.008,-1.17549e-38,0.0856087,0.0208092,-1.17549e-38,-1.17549e-38,0.0415882,-1.17549e-38,-1.17549e-38,0.0246635,0.0657879,0.0345457,-1.17549e-38,0.000923822,-1.17549e-38,0.0799963
512.4901,-1.17549e-38,0.0856952,0.0481064,-1.17549e-38,-1.17549e-38,0.0807693,-1.17549e-38,-1.17549e-38,0.0160285,0.0751628,0.0754608,-1.17549e-38,0.00222771,-1.17549e-38,0.0913558
512.9722,-1.17549e-38,0.0761624,0.0624056,-1.17549e-38,-1.17549e-38,0.107203,-1.17549e-38,-1.17549e-38,0.0100512,0.0803689,0.11248,-1.17549e-38,0.00119464,-1.17549e-38,0.0655869
513.4543,-1.17549e-38,0.0604447,0.0641593,-1.17549e-38,-1.17549e-38,0.111578,-1.17549e-38,0.0508308,0.0088993,0.0731494,0.137031,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00614929
513.9365,-1.17549e-38,0.0434383,0.0553869,-1.17549e-38,-1.17549e-38,0.0954033,-1.17549e-38,0.0975116,0.0122323,0.0501511,0.143244,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
514.4186,-1.17549e-38,0.0294373,0.0369354,-1.17549e-38,-1.17549e-38,0.0673887,-1.17549e-38,0.122043,0.017694,0.0157657,0.131174,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
514.9007,-1.17549e-38,0.020302,0.00902847,-1.17549e-38,0.032764,0.0373514,0.00439157,0.115932,0.0231007,-1.17549e-38,0.107349,-1.17549e-38,-1.17549e-38,0.00254783,-1.17549e-38
515.3828,-1.17549e-38,0.0148374,-1.17549e-38,-1.17549e-38,0.0758987,0.0123002,0.0185709,0.0825136,0.0286534,-1.17549e-38,0.0820558,-1.17549e-38,-1.17549e-38,0.00718755,-1.17549e-38
515.8649,-1.17549e-38,0.00948353,-1.17549e-38,-1.17549e-38,0.120244,-1.17549e-38,0.0238298,0.0353607,0.0373251,-1.17549e-38,0.0649102,-1.17549e-38,-1.17549e-38,0.0130442,-1.17549e-38
516.347,0.0359167,2.3882e-05,-1.17549e-38,-1.17549e-38,0.164204,-1.17549e-38,0.0262637,-1.17549e-38,0.0525578,-1.17549e-38,0.0608281,0.0127146,-1.17549e-38,0.0206092,-1.17549e-38
516.8292,0.0806957,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.201106,0.0010873,0.037794,-1.17549e-38,0.07419,-1.17549e-38,0.06823,0.0665859,0.00657017,0.0259678,-1.17549e-38
517.3113,0.114308,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.221066,0.0225925,0.0667344,-1.17549e-38,0.0957182,-1.17549e-38,0.0806801,0.111507,0.0211849,0.0224622,-1.17549e-38
517.7934,0.125302,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.21743,0.0502915,0.10893,-1.17549e-38,0.106192,-1.17549e-38,0.0910856,0.139084,0.0357525,0.00563694,-1.17549e-38
518.2755,0.109564,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.192115,0.0731378,0.148075,0.00946343,0.0964327,-1.17549e-38,0.0953419,0.148368,0.047236,-1.17549e-38,-1.17549e-38
518.7576,0.0718625,-1.17549e-38,0.00874667,-1.17549e-38,0.155123,0.0788645,0.165605,0.0300206,0.0653912,-1.17549e-38,0.0930689,0.142858,0.0528157,-1.17549e-38,-1.17549e-38
519.2397,0.0241492,-1.17549e-38,0.0421534,-1.17549e-38,0.1189,0.0594673,0.152605,0.0441142,0.022435,-1.17549e-38,0.0859982,0.126331,0.0509909,-1.17549e-38,0.034668
519.7219,-1.17549e-38,0.0199346,0.0686529,0.0264322,0.0915947,0.01584,0.115633,0.0526441,-1.17549e-38,-1.17549e-38,0.0759739,0.101213,0.0424835,-1.17549e-38,0.068975
520.204,-1.17549e-38,0.060195,0.0832257,0.0563747,0.073363,-1.17549e-38,0.0726134,0.0569813,-1.17549e-38,-1.17549e-38,0.0638343,0.0697809,0.0302667,-1.17549e-38,0.0943619
520.6861,-1.17549e-38,0.0820618,0.080793,0.0760515,0.0579219,-1.17549e-38,0.0414843,0.0559821,-1.17549e-38,-1.17549e-38,0.0493581,0.0357973,0.0183785,-1.17549e-38,0.108385
521.1682,-1.17549e-38,0.0773729,0.0593602,0.0870501,0.0380674,-1.17549e-38,0.0297994,0.0462783,-1.17549e-38,-1.17549e-38,0.0319186,0.0042002,0.0101335,0.0212705,0.112384
521.6503,0.00176066,0.0498595,0.0231166,0.0927882,0.011204,-1.17549e-38,0.0322727,0.0253403,0.0183401,0.026312,0.0114558,-1.17549e-38,0.006841,0.0496231,0.109251
522.1324,0.0313733,0.0132381,-1.17549e-38,0.0947488,-1.17549e-38,-1.17549e-38,0.0363077,-1.17549e-38,0.0372594,0.0593769,-1.17549e-38,-1.17549e-38,0.00760418,0.0683266,0.101144
522.6146,0.053311,-1.17549e-38,-1.17549e-38,0.0908791,-1.17549e-38,-1.17549e-38,0.0303196,-1.17549e-38,0.0421911,0.0719596,-1.17549e-38,-1.17549e-38,0.0100026,0.0782581,0.0888661
523.0967,0.0632147,-1.17549e-38,-1.17549e-38,0.0778175,-1.17549e-38,-1.17549e-38,0.00933596,-1.17549e-38,0.0343967,0.0608236,-1.17549e-38,-1.17549e-38,0.0111794,0.0814785,0.0729367
523.5788,0.0604393,-1.17549e-38,-1.17549e-38,0.0552486,-1.17549e-38,0.0282955,-1.17549e-38,-1.17549e-38,0.01848,0.0311459,-1.17549e-38,-1.17549e-38,0.00888557,0.0794723,0.0550178
524.0609,0.0469596,0.00747434,0.00107763,0.0285591,-1.17549e-38,0.0759524,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00218025,0.0733014,0.0382427
524.543,0.0264975,0.0293575,0.0375946,0.00720428,0.0080837,0.103969,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0183697,-1.17549e-38,-1.17549e-38,0.0647257,0.0260098
525.0251,0.00426105,0.040127,0.056857,-1.17549e-38,0.0293867,0.103503,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0650959,-1.17549e-38,-1.17549e-38,0.0565693,0.0199011
525.5073,-1.17549e-38,0.0355258,0.048364,0.00587015,0.0379678,0.0716527,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.107408,-1.17549e-38,-1.17549e-38,0.0513951,0.017968
525.9894,-1.17549e-38,0.0186003,0.0160754,0.0183999,0.0342764,0.0159104,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.130326,-1.17549e-38,-1.17549e-38,0.0493535,0.014904
526.4715,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0244683,0.024032,-1.17549e-38,-1.17549e-38,0.0307784,-1.17549e-38,0.0213698,0.125658,-1.17549e-38,-1.17549e-38,0.047635,0.00482027
526.9536,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0165526,0.0123525,-1.17549e-38,-1.17549e-38,0.0704259,0.0130341,0.0555485,0.0969404,0.0082844,-1.17549e-38,0.0429124,-1.17549e-38
527.4357,0.00232002,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.103799,0.0582169,0.0759537,0.056612,0.0480569,-1.17549e-38,0.0347159,-1.17549e-38
527.9178,0.00875807,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.125146,0.0858433,0.0795678,0.0186058,0.0650496,0.00966065,0.0265027,-1.17549e-38
528.4,0.0074584,-1.17549e-38,0.00222451,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.131533,0.0859068,0.0704426,-1.17549e-38,0.0591478,0.0175507,0.0236712,-1.17549e-38
528.8821,-1.17549e-38,0.00687269,0.0251914,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0632186,0.123566,0.0616477,0.0568036,-1.17549e-38,0.035793,0.0187445,0.030131,-1.17549e-38
529.3642,-1.17549e-38,0.0347075,0.0322316,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.106106,0.104848,0.0279308,0.0467073,-1.17549e-38,0.0041007,0.0130585,0.0456338,-1.17549e-38
529.8463,-1.17549e-38,0.0606027,0.0229599,-1.17549e-38,-1.17549e-38,0.02068,0.122758,0.0802644,0.00310325,0.0438556,-1.17549e-38,-1.17549e-38,0.00199823,0.0656893,-1.17549e-38
530.3284,-1.17549e-38,0.0761595,0.00501841,-1.17549e-38,-1.17549e-38,0.0387248,0.114705,0.053911,-1.17549e-38,0.045947,0.0181707,-1.17549e-38,-1.17549e-38,0.0843019,-1.17549e-38
530.8105,-1.17549e-38,0.0747925,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0484327,0.0897588,0.0280354,0.0115325,0.0469218,0.0412212,-1.17549e-38,-1.17549e-38,0.0974118,-1.17549e-38
531.2927,-1.17549e-38,0.0544578,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0529987,0.0586689,0.00366611,0.0290856,0.0415173,0.0616391,-1.17549e-38,-1.17549e-38,0.104218,0.0165748
531.7748,-1.17549e-38,0.0188402,-1.17549e-38,-1.17549e-38,0.00169569,0.054694,0.0313453,-1.17549e-38,0.0347396,0.0287592,0.0718314,-1.17549e-38,-1.17549e-38,0.105607,0.0267675
532.2569,-1.17549e-38,-1.17549e-38,0.00461205,-1.17549e-38,-1.17549e-38,0.05427,0.0141198,-1.17549e-38,0.0187653,0.0121487,0.0649522,0.0121936,-1.17549e-38,0.101544,0.0135039
532.739,-1.17549e-38,-1.17549e-38,0.0267626,-1.17549e-38,-1.17549e-38,0.0515937,0.00854399,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0396375,0.0299899,-1.17549e-38,0.0900552,-1.17549e-38
533.2211,-1.17549e-38,-1.17549e-38,0.0493346,-1.17549e-38,-1.17549e-38,0.0465498,0.0118125,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00284383,0.0358202,-1.17549e-38,0.0689689,-1.17549e-38
533.7032,-1.17549e-38,-1.17549e-38,0.0669383,-1.17549e-38,-1.17549e-38,0.0395219,0.0186599,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.028982,-1.17549e-38,0.0391014,-1.17549e-38
534.1854,-1.17549e-38,-1.17549e-38,0.0749879,-1.17549e-38,0.000412086,0.0314271,0.0240861,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.013709,-1.17549e-38,0.00615971,-1.17549e-38
534.6675,-1.17549e-38,-1.17549e-38,0.0707854,-1.17549e-38,0.0348023,0.0236464,0.0257219,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
535.1496,0.00526529,0.0225312,0.0546763,0.0162093,0.0676458,0.0180067,0.0245535,-1.17549e-38,0.0169315,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0454102
535.6317,0.00377921,0.0575711,0.0303916,0.0419753,0.0910908,0.0165582,0.0234196,0.00707719,0.0899941,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00172746,-1.17549e-38,0.0873831
536.1138,-1.17549e-38,0.0765015,0.00393932,0.0536059,0.0996848,0.0208149,0.0240752,0.0190218,0.147055,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00214285,-1.17549e-38,0.100269
536.5959,-1.17549e-38,0.0770053,-1.17549e-38,0.0491518,0.0901202,0.0306063,0.024945,0.0283756,0.168418,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00211028,0.0176597,0.0803303
537.0781,-1.17549e-38,0.062456,-1.17549e-38,0.0322228,0.0624851,0.0433069,0.0216844,0.0313826,0.147373,0.00348929,-1.17549e-38,-1.17549e-38,0.00345529,0.0390806,0.0405965
537.5602,-1.17549e-38,0.0391058,-1.17549e-38,0.0108796,0.0224716,0.0542959,0.010748,0.0250078,0.0927917,0.00673483,-1.17549e-38,-1.17549e-38,0.00718527,0.0528222,0.00391416
538.0423,-1.17549e-38,0.0128014,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0587641,-1.17549e-38,0.00890243,0.0249391,0.0091453,-1.17549e-38,-1.17549e-38,0.0127014,0.0595675,-1.17549e-38
538.5244,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.053988,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00920751,-1.17549e-38,-1.17549e-38,0.0178872,0.0618915,0.0082716
539.0065,0.0158411,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0407422,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.00445681,-1.17549e-38,-1.17549e-38,0.0202102,0.0604936,0.0478409
539.4886,0.0367038,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0229718,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0297561,-1.17549e-38,0.0183054,0.0529342,0.0894427
539.9708,0.0515815,-1.17549e-38,-1.17549e-38,0.00368169,-1.17549e-38,0.00587047,0.0261424,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0516621,-1.17549e-38,0.01308,0.0360589,0.112502
540.4529,0.0578768,-1.17549e-38,-1.17549e-38,0.00209281,-1.17549e-38,-1.17549e-38,0.0677492,-1.17549e-38,0.00334673,-1.17549e-38,0.0531665,-1.17549e-38,0.00753579,0.0102383,0.105897
540.935,0.0546045,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.100569,-1.17549e-38,0.0356093,-1.17549e-38,0.0426598,0.0230791,0.00524716,-1.17549e-38,0.0725925
541.4171,0.0425683,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.113345,-1.17549e-38,0.0496015,-1.17549e-38,0.0332916,0.0340437,0.00834311,-1.17549e-38,0.0268564
541.8992,0.025045,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.105195,-1.17549e-38,0.0423219,-1.17549e-38,0.0357748,0.0285936,0.0162267,-1.17549e-38,-1.17549e-38
542.3813,0.00802247,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0851133,0.00677746,0.0198281,-1.17549e-38,0.0525779,0.00753986,0.0257906,-1.17549e-38,-1.17549e-38
542.8635,-1.17549e-38,0.0167401,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0653753,0.044276,-1.17549e-38,-1.17549e-38,0.0765136,-1.17549e-38,0.0328876,-1.17549e-38,-1.17549e-38
543.3456,0.00300815,0.0493693,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0534317,0.0655266,-1.17549e-38,0.00662561,0.0945598,-1.17549e-38,0.0340742,0.0171394,-1.17549e-38
543.8277,0.02105,0.0704966,-1.17549e-38,-1.17549e-38,0.0201089,-1.17549e-38,0.0475419,0.0673341,-1.17549e-38,0.0194282,0.0949786,-1.17549e-38,0.0277113,0.0331064,-1.17549e-38
544.3098,0.0468092,0.0759217,-1.17549e-38,0.00180959,0.0497652,-1.17549e-38,0.0385944,0.0563077,-1.17549e-38,0.0277759,0.0739719,-1.17549e-38,0.0141963,0.0386369,0.0235839
544.7919,0.0692787,0.0675308,-1.17549e-38,0.0216608,0.0795949,0.0101842,0.0166016,0.045612,-1.17549e-38,0.0331497,0.0382539,-1.17549e-38,-1.17549e-38,0.0374479,0.0488401
545.274,0.0772513,0.0529553,-1.17549e-38,0.040851,0.107864,0.0281498,-1.17549e-38,0.0478961,-1.17549e-38,0.03585,0.00191881,-1.17549e-38,-1.17549e-38,0.0351177,0.0741652
545.7562,0.0648033,0.0417958,-1.17549e-38,0.0519314,0.132969,0.0442786,-1.17549e-38,0.0683176,-1.17549e-38,0.0345746,-1.17549e-38,0.0121309,-1.17549e-38,0.0346963,0.0986053
546.2383,0.0344993,0.0402243,-1.17549e-38,0.0506191,0.152449,0.0523275,-1.17549e-38,0.101713,-1.17549e-38,0.0280691,-1.17549e-38,0.0402985,-1.17549e-38,0.0351955,0.118247
546.7204,-1.17549e-38,0.0475381,-1.17549e-38,0.0388012,0.163235,0.0482732,-1.17549e-38,0.135555,-1.17549e-38,0.0174505,-1.17549e-38,0.0579653,-1.17549e-38,0.0336368,0.127029
547.2025,-1.17549e-38,0.0572532,-1.17549e-38,0.0229875,0.162962,0.0328249,-1.17549e-38,0.156622,-1.17549e-38,0.00698147,0.00853765,0.0676243,-1.17549e-38,0.0283597,0.119871
547.6846,-1.17549e-38,0.0618651,-1.17549e-38,0.00953452,0.151391,0.0113803,-1.17549e-38,0.157164,0.0085831,0.00218854,0.0230133,0.0744213,-1.17549e-38,0.0205579,0.0956921
548.1667,-1.17549e-38,0.0576426,-1.17549e-38,0.00078322,0.131056,-1.17549e-38,-1.17549e-38,0.137483,0.0183632,0.00639814,0.0278384,0.0812996,0.00960166,0.0130525,0.0582253
548.6489,-1.17549e-38,0.0462374,-1.17549e-38,-1.17549e-38,0.106707,-1.17549e-38,-1.17549e-38,0.104612,0.0249262,0.0181292,0.0239898,0.0864464,0.0281025,0.0077946,0.0143455
549.131,-1.17549e-38,0.0325627,-1.17549e-38,-1.17549e-38,0.0836116,-1.17549e-38,8.20239e-05,0.06861,0.0307258,0.0314166,0.0155349,0.084503,0.0388935,0.00427706,-1.17549e-38
549.6131,-1.17549e-38,0.0208917,-1.17549e-38,-1.17549e-38,0.0652302,-1.17549e-38,0.0403426,0.0382562,0.0393021,0.0393784,0.00607404,0.0703836,0.0406133,-1.17549e-38,-1.17549e-38
550.0952,0.00220892,0.0119727,-1.17549e-38,-1.17549e-38,0.0514098,-1.17549e-38,0.0744483,0.0177863,0.0521402,0.0390152,-1.17549e-38,0.0430473,0.0339626,-1.17549e-38,-1.17549e-38
550.5773,0.0152731,0.00293775,-1.17549e-38,-1.17549e-38,0.0384362,-1.17549e-38,0.101258,0.00606268,0.0665338,0.033753,-1.17549e-38,0.00684349,0.0207578,-1.17549e-38,-1.17549e-38
551.0594,0.0235918,-1.17549e-38,0.00583974,-1.17549e-38,0.0214371,-1.17549e-38,0.117976,-1.17549e-38,0.0761057,0.0313047,-1.17549e-38,-1.17549e-38,0.00338621,-1.17549e-38,-1.17549e-38
551.5416,0.0286334,-1.17549e-38,0.0204411,0.0118605,-1.17549e-38,0.00586927,0.120616,-1.17549e-38,0.0738154,0.0379295,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
552.0237,0.0326993,-1.17549e-38,0.0215448,0.0207499,-1.17549e-38,0.0288721,0.106371,-1.17549e-38,0.0557283,0.0532042,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
552.5058,0.0381365,-1.17549e-38,0.0146332,0.0247825,-1.17549e-38,0.0499075,0.0760852,-1.17549e-38,0.0236335,0.0692227,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
552.9879,0.0465075,-1.17549e-38,0.00773649,0.0257351,-1.17549e-38,0.060409,0.0350753,-1.17549e-38,-1.17549e-38,0.0750277,0.00689183,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
553.47,0.0578051,-1.17549e-38,0.00587939,0.02631,-1.17549e-38,0.0568916,-1.17549e-38,0.00914073,-1.17549e-38,0.0635517,0.0119305,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38
553.9521,0.0699814,-1.17549e-38,0.00850737,0.0265638,-1.17549e-38,0.0448108,-1.17549e-38,0.0377836,-1.17549e-38,0.0365628,0.00733718,-1.17549e-38,-1.17549e-38,0.0194675,0.00173907
554.4343,0.0791599,-1.17549e-38,0.011534,0.0227079,-1.17549e-38,0.0361548,-1.17549e-38,0.0675616,-1.17549e-38,0.00418629,-1.17549e-38,-1.17549e-38,0.014965,0.0487164,0.0151965
554.9164,0.0807561,-1.17549e-38,0.0119399,0.00971652,-1.17549e-38,0.0413555,-1.17549e-38,0.0892574,-1.17549e-38,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0257082,0.0663175,0.0280385
555.3985,0.0713154,0.0301569,0.0107604,-1.17549e-38,-1.17549e-38,0.06101,-1.17549e-38,0.0978086,0.00786922,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0269123,0.0683336,0.0402731
555.8806,0.0503777,0.0729683,0.0118519,-1.17549e-38,-1.17549e-38,0.0839276,-1.17549e-38,0.0951289,0.0392515,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0209849,0.0565864,0.0465255
556.3627,0.0214176,0.0972092,0.0177461,-1.17549e-38,-1.17549e-38,0.0936739,-1.17549e-38,0.0884146,0.0547859,-1.17549e-38,-1.17549e-38,-1.17549e-38,0.0130774,0.0373044,0.0390726
556.8448,-1.17549e-38,0.101206,0.0265346,-1.17549e-38,-1.17549e-38,0.0794419,-1.17549e-38,0.0849194,0.0522639,0.00113917,0.0281269,0.00336998,0.00778609,0.0179793,0.0145762
557.327,-1.17549e-38,0.0902188,0.0327544,-1.17549e-38,-1.17549e-38,0.0437446,-1.17549e-38,0.0866414,0.0383915,0.00821427,0.0678907,0.0145451,0.00661754,0.0043633,-1.17549e-38
